makesafe,wdrinkng,wall,toilet,tenurlot,tenurhws,strrec,shareit,segregate,roof,regcode,psurec,provcode,bedroom,hhnum,fwealthq,fuelmain,floor,finalwgt,electrct,dweltype,dump,drinksafe,composting,collect,burn
9,91,1,1,3,3,179,0,1,1,6,3,30,1,12536,2,6,8,372.25,0,1,0,9,1,0,1
0,31,5,1,1,1,179,1,1,1,6,3,30,1,12537,1,6,1,372.25,1,1,0,0,1,0,0
0,31,2,2,1,1,179,0,0,1,6,3,30,2,12538,3,6,8,372.25,1,1,1,0,0,0,0
4,31,5,1,1,1,179,1,0,5,6,3,30,0,12539,1,6,1,372.25,0,1,0,1,0,1,0
0,21,5,1,1,1,179,0,1,1,6,3,30,2,12540,2,6,1,372.25,1,1,0,0,1,0,1
9,91,5,1,3,1,179,0,0,1,6,3,30,2,12541,4,6,8,372.25,1,1,0,9,0,0,1
9,91,1,2,1,1,179,0,1,1,6,3,30,4,12542,5,2,6,372.25,1,1,0,9,0,1,0
0,31,5,1,1,1,179,0,1,1,6,3,30,2,12543,2,6,8,372.25,4,1,0,0,1,1,0
9,91,5,1,1,1,179,0,1,5,6,3,30,1,12544,2,6,3,372.25,1,1,0,9,0,1,0
9,91,3,1,1,1,179,0,1,1,6,3,30,0,12545,3,6,8,372.25,1,1,0,9,1,1,0
0,31,2,1,2,2,179,0,1,1,6,3,30,2,12546,2,6,8,372.25,1,1,0,0,1,0,0
4,31,1,1,1,1,179,0,1,1,6,3,30,2,12547,4,6,8,372.25,1,1,0,1,0,1,0
0,31,5,1,3,3,179,0,1,1,6,3,30,0,12548,1,6,1,372.25,0,1,0,0,1,0,1
9,91,2,1,3,3,184,0,1,1,6,4,30,1,12549,2,6,2,372.5,1,1,0,9,1,0,0
9,91,2,1,3,1,184,0,0,1,6,4,30,2,12550,4,5,8,372.5,4,1,0,9,1,0,0
9,91,2,1,3,1,184,0,1,1,6,4,30,1,12551,2,6,8,372.5,1,1,0,9,1,0,1
9,91,3,1,3,1,184,0,1,1,6,4,30,2,12552,3,6,8,372.5,1,1,0,9,0,0,1
1,41,2,1,1,1,184,0,0,1,6,4,30,3,12553,2,6,8,372.5,1,1,0,1,1,0,0
1,11,1,1,3,1,184,0,1,1,6,4,30,3,12554,3,6,8,372.5,1,1,0,1,1,0,0
0,21,3,1,3,1,184,0,1,1,6,4,30,2,12555,3,6,8,372.5,1,1,0,0,0,0,1
0,41,1,1,1,1,184,0,0,1,6,4,30,3,12556,3,6,8,372.5,1,1,0,0,1,0,0
0,31,5,1,3,1,184,1,1,1,6,4,30,0,12557,2,6,1,372.5,1,1,0,0,1,0,0
9,91,1,1,1,1,184,0,0,1,6,4,30,3,12558,4,6,8,372.5,1,1,1,9,0,0,0
0,41,1,1,1,1,184,0,1,1,6,4,30,2,12559,2,6,1,372.5,1,1,0,0,1,0,0
4,42,5,1,1,1,184,0,1,1,6,4,30,2,12560,2,6,8,372.5,1,1,1,1,0,0,0
0,31,2,1,3,3,184,0,0,1,6,4,30,2,12561,1,6,3,372.5,1,1,0,0,0,0,1
9,91,2,1,3,1,184,0,1,1,6,4,30,2,12562,4,5,8,372.5,4,1,0,9,0,0,1
0,21,2,3,3,1,184,0,0,1,6,4,30,3,12563,2,6,3,372.5,1,1,0,0,0,0,1
0,41,1,1,3,1,184,0,1,1,6,4,30,2,12564,4,6,6,372.5,1,1,0,0,1,0,1
0,31,2,1,1,1,184,0,1,1,6,4,30,1,12565,2,6,8,372.5,1,1,1,0,0,0,0
0,41,3,1,1,1,184,0,0,1,6,4,30,1,12566,3,5,8,372.5,1,1,0,0,0,0,1
9,91,3,2,3,1,184,0,1,1,6,4,30,4,12567,4,5,6,372.5,1,1,0,9,1,0,0
0,41,5,1,3,1,184,0,0,1,6,4,30,2,12568,2,6,8,372.5,1,1,0,0,1,0,0
0,41,2,1,3,1,184,1,0,1,6,4,30,3,12569,2,5,8,372.5,1,1,0,0,1,0,0
9,91,2,1,3,1,184,0,1,1,6,4,30,2,12570,3,6,8,372.5,4,1,0,9,0,0,1
9,91,2,1,3,1,177,0,1,1,6,2,30,2,12571,4,5,8,396.7401123,1,1,0,9,0,1,0
9,91,1,1,3,1,177,0,0,1,6,2,30,3,12572,5,2,8,396.7401123,1,1,0,9,0,1,0
0,13,2,1,3,1,177,0,0,1,6,2,30,0,12573,2,6,1,396.7401123,4,1,0,0,0,1,0
0,31,2,1,3,1,177,0,1,1,6,2,30,3,12574,3,5,8,396.7401123,1,1,0,0,0,1,0
0,31,5,1,3,1,177,0,1,1,6,2,30,0,12575,2,5,8,396.7401123,4,1,0,0,0,1,0
0,31,1,1,3,1,177,0,0,1,6,2,30,2,12576,3,6,8,396.7401123,1,1,0,0,0,1,0
9,91,1,1,1,1,177,0,0,1,6,2,30,4,12577,5,2,6,396.7401123,1,1,0,9,1,0,0
0,31,1,1,1,1,177,0,1,1,6,2,30,5,12578,5,6,6,396.7401123,1,1,0,0,0,1,0
9,91,1,1,1,1,177,0,1,1,6,2,30,5,12579,5,2,6,396.7401123,1,1,0,9,0,1,0
9999,9999,1,9999,9999,9999,177,9999,9999,1,6,2,30,2,12580,,9999,8,396.7401123,9999,1,0,9999,0,0,0
9999,9999,1,9999,1,1,177,9999,0,1,6,2,30,5,12581,5,5,6,396.7401123,1,1,0,9999,0,1,0
0,31,2,1,3,1,177,0,0,1,6,2,30,2,12582,4,5,8,396.7401123,4,1,0,0,0,1,0
9,91,1,1,3,1,177,0,1,1,6,2,30,4,12583,4,2,8,396.7401123,1,1,1,9,0,0,0
9,91,2,1,3,1,177,0,0,1,6,2,30,2,12584,4,2,2,396.7401123,4,1,0,9,0,1,0
9,91,1,1,3,3,177,0,0,1,6,2,30,4,12585,4,2,6,396.7401123,1,1,0,9,0,1,0
9,91,1,1,3,3,178,0,0,1,6,3,30,2,12586,4,2,6,391.36077881,1,1,0,9,0,1,0
9,91,1,2,1,1,178,0,1,1,6,3,30,2,12587,5,5,7,391.36077881,1,1,0,9,0,1,1
9,91,1,2,3,3,178,0,1,1,6,3,30,4,12588,5,2,6,391.36077881,1,2,0,9,0,1,0
9,91,1,2,1,1,178,0,0,1,6,3,30,3,12589,5,2,7,391.36077881,1,2,0,9,0,1,0
9,91,1,2,1,1,178,0,1,1,6,3,30,2,12590,4,6,7,391.36077881,1,2,0,9,0,1,0
9,91,1,1,1,1,178,0,0,1,6,3,30,3,12591,5,2,6,391.36077881,1,1,0,9,0,1,0
9,91,1,2,1,1,178,0,1,1,6,3,30,3,12592,5,2,7,391.36077881,1,2,0,9,0,1,0
9,91,1,1,3,3,178,0,1,1,6,3,30,2,12593,4,2,6,391.36077881,1,1,0,9,0,1,0
9,91,5,1,1,1,178,0,1,1,6,3,30,1,12594,3,6,3,391.36077881,1,1,0,9,1,0,0
9,91,1,1,1,1,178,0,0,1,6,3,30,3,12595,4,6,6,391.36077881,1,1,0,9,1,0,0
9,91,1,1,1,1,178,0,1,1,6,3,30,2,12596,5,2,7,391.36077881,1,1,0,9,0,0,1
9,91,3,1,1,1,178,0,1,1,6,3,30,3,12597,4,5,1,391.36077881,1,1,0,9,0,1,0
9,91,1,1,1,1,178,0,1,1,6,3,30,2,12598,3,6,8,391.36077881,1,1,0,9,1,0,0
9,91,3,1,1,1,178,0,0,1,6,3,30,2,12599,2,5,8,391.36077881,1,1,0,9,0,0,1
9,91,1,1,3,1,178,0,1,1,6,3,30,2,12600,4,6,8,391.36077881,1,1,1,9,0,0,1
9,91,1,1,1,1,178,0,1,1,6,3,30,4,12601,3,5,8,391.36077881,1,1,1,9,0,0,0
9,91,5,1,1,1,178,0,1,1,6,3,30,2,12602,3,6,1,391.36077881,1,1,0,9,0,1,1
9,91,1,1,1,1,177,0,1,1,6,3,30,2,12603,5,5,8,396.7401123,1,1,0,9,1,0,0
0,11,1,1,1,1,177,0,1,1,6,3,30,2,12604,3,6,8,396.7401123,1,1,0,0,1,0,0
9,91,5,1,1,1,177,0,1,1,6,3,30,2,12605,2,6,8,396.7401123,1,1,1,9,0,0,1
0,11,1,1,1,1,177,0,0,1,6,3,30,1,12606,3,6,8,396.7401123,1,1,0,0,0,0,1
9,91,1,1,1,1,177,0,1,1,6,3,30,2,12607,4,5,8,396.7401123,1,1,0,9,1,0,0
1,12,5,1,1,1,177,0,0,1,6,3,30,1,12608,1,6,1,396.7401123,1,1,0,1,1,0,0
9,91,1,1,1,1,177,0,0,1,6,3,30,2,12609,5,5,8,396.7401123,1,1,0,9,0,0,1
9,91,1,1,1,1,177,0,0,1,6,3,30,2,12610,4,6,8,396.7401123,1,1,0,9,0,0,1
0,12,3,1,1,1,177,0,0,1,6,3,30,2,12611,3,6,8,396.7401123,1,1,1,0,0,0,0
0,12,5,3,1,1,177,0,0,1,6,3,30,1,12612,1,6,3,396.7401123,1,1,1,0,0,0,0
1,31,1,1,1,1,177,0,0,1,6,3,30,3,12613,3,5,8,396.7401123,1,1,0,1,0,1,0
0,12,1,3,1,1,177,0,1,1,6,3,30,1,12614,2,6,8,396.7401123,1,1,0,0,1,0,0
0,12,2,1,1,1,177,0,0,1,6,3,30,1,12615,1,6,3,396.7401123,0,1,0,0,0,0,1
9,91,1,1,1,1,177,0,1,1,6,3,30,2,12616,3,5,6,396.7401123,1,1,0,9,1,0,0
0,12,5,1,1,1,177,0,0,1,6,3,30,1,12617,1,6,8,396.7401123,0,1,0,0,0,0,1
9,91,5,1,1,1,177,0,1,1,6,3,30,1,12618,2,5,1,396.7401123,0,1,0,9,0,0,1
9,91,1,3,1,1,177,1,1,1,6,3,30,2,12619,3,6,8,396.7401123,1,1,0,9,0,0,1
9,91,1,1,1,1,177,0,1,1,6,3,30,2,12620,3,6,8,396.7401123,1,1,0,9,1,0,1
9,91,5,1,1,1,177,0,1,1,6,3,30,2,12621,2,6,3,396.7401123,4,1,1,9,0,0,1
9,91,1,1,1,1,177,0,0,1,6,3,30,3,12622,5,6,6,396.7401123,1,1,0,9,0,0,1
9,91,2,1,1,1,177,0,0,1,6,3,30,1,12623,3,6,8,396.7401123,3,1,0,9,0,0,1
4,11,1,1,1,1,177,0,1,1,6,3,30,2,12624,4,5,8,396.7401123,1,1,0,1,0,0,1
3,11,1,1,1,1,177,0,1,1,6,3,30,1,12625,4,6,6,396.7401123,1,1,1,1,0,0,1
1,11,5,3,1,1,177,0,1,1,6,3,30,1,12626,2,6,8,396.7401123,4,1,1,1,0,0,1
9,91,1,3,1,1,177,0,0,1,6,3,30,4,12627,3,6,8,396.7401123,1,1,1,9,0,0,0
0,11,2,1,1,1,177,0,1,1,6,3,30,2,12628,3,5,8,396.7401123,1,1,0,0,0,1,0
1,11,1,1,1,1,177,0,1,1,6,3,30,2,12629,3,6,8,396.7401123,1,1,0,1,0,0,1
3,11,1,1,1,1,177,0,1,1,6,3,30,4,12630,5,2,6,396.7401123,1,1,1,1,0,0,1
0,11,1,1,1,1,177,0,1,1,6,3,30,3,12631,4,2,8,396.7401123,1,1,0,0,1,0,0
0,11,2,3,1,1,177,0,0,1,6,3,30,2,12632,2,6,8,396.7401123,4,1,1,0,1,0,0
9,91,3,1,3,1,182,0,1,3,6,4,30,3,12633,2,6,8,385.29669189,1,1,0,9,0,0,1
0,31,5,0,3,1,182,9,0,5,6,4,30,0,12634,1,6,3,385.29669189,0,1,0,0,1,0,0
0,31,5,0,3,3,182,9,0,1,6,4,30,1,12635,1,6,1,385.29669189,1,1,0,0,0,0,1
1,31,2,1,3,1,182,0,1,1,6,4,30,1,12636,3,6,8,385.29669189,1,1,0,1,0,0,1
0,31,1,1,1,1,182,0,0,1,6,4,30,2,12637,2,6,1,385.29669189,1,1,0,0,0,0,1
9,91,1,1,1,1,182,0,0,1,6,4,30,2,12638,3,6,8,385.29669189,1,1,0,9,1,0,0
0,31,5,0,3,1,182,9,0,1,6,4,30,0,12639,1,6,3,385.29669189,1,1,0,0,1,0,0
0,21,3,1,1,1,182,0,1,1,6,4,30,0,12640,1,6,1,385.29669189,0,1,1,0,0,0,0
9,91,1,1,1,1,182,0,0,1,6,4,30,2,12641,4,2,8,385.29669189,1,1,0,9,1,0,0
9,91,1,1,1,1,182,0,0,1,6,4,30,2,12642,4,6,8,385.29669189,1,1,0,9,1,0,0
1,21,1,1,1,1,182,1,1,1,6,4,30,1,12643,2,6,2,385.29669189,1,1,0,1,1,0,0
9,91,1,0,3,1,182,9,1,1,6,4,30,1,12644,3,6,8,385.29669189,1,1,0,9,0,0,1
1,31,5,1,1,1,182,0,0,1,6,4,30,1,12645,1,6,1,385.29669189,1,1,0,1,0,0,1
0,21,5,1,3,1,182,0,1,5,6,4,30,1,12646,1,6,1,385.29669189,1,1,0,0,1,0,1
9,91,5,1,3,1,182,0,1,1,6,4,30,1,12647,2,6,8,385.29669189,1,1,0,9,1,0,0
9,91,1,1,3,1,182,0,1,1,6,4,30,2,12648,4,5,8,385.29669189,1,1,0,9,1,0,0
9,91,5,1,1,1,182,0,1,1,6,4,30,1,12649,2,6,3,385.29669189,1,1,0,9,0,0,1
1,21,5,1,2,1,182,0,0,1,6,4,30,2,12650,2,6,8,385.29669189,1,1,0,1,1,0,1
6,21,5,0,3,1,182,9,1,1,6,4,30,0,12651,1,6,3,385.29669189,1,1,0,1,1,0,0
9,91,2,1,1,1,181,0,1,5,6,3,30,2,12652,1,6,3,377.85803223,1,1,0,9,1,0,1
1,13,1,1,1,1,181,0,1,1,6,3,30,2,12653,4,6,8,377.85803223,1,1,0,1,0,0,1
1,21,5,3,1,1,181,0,1,1,6,3,30,2,12654,2,6,3,377.85803223,1,1,0,1,1,0,1
9,91,1,1,1,1,181,0,0,1,6,3,30,2,12655,5,2,7,377.85803223,1,1,0,9,1,0,1
9,91,2,2,3,2,181,0,1,1,6,3,30,1,12656,4,6,8,377.85803223,4,1,0,9,1,0,0
9,91,5,1,3,1,181,0,1,1,6,3,30,5,12657,2,5,8,377.85803223,1,1,0,9,0,0,1
9,91,1,1,1,1,181,0,1,1,6,3,30,3,12658,4,6,8,377.85803223,1,1,0,9,0,0,1
9,91,1,1,1,1,181,0,1,1,6,3,30,2,12659,5,2,8,377.85803223,1,1,0,9,0,0,1
0,11,1,1,1,1,181,0,0,1,6,3,30,2,12660,3,6,7,377.85803223,1,1,0,0,1,0,1
9,91,5,1,3,1,181,0,1,5,6,3,30,2,12661,2,6,1,377.85803223,1,1,0,9,0,0,1
9,91,1,2,1,1,181,0,0,1,6,3,30,3,12662,4,6,8,377.85803223,1,2,0,9,1,0,0
9,91,5,1,2,1,181,0,0,1,6,3,30,0,12663,2,6,3,377.85803223,1,1,0,9,0,0,1
1,21,2,1,3,1,181,0,0,1,6,3,30,0,12664,1,6,3,377.85803223,4,1,0,1,1,0,1
1,21,5,3,1,1,181,0,1,7,6,3,30,1,12665,1,6,3,377.85803223,4,1,0,1,1,0,1
9,91,1,1,1,1,181,0,0,1,6,3,30,2,12666,4,6,6,377.85803223,1,1,0,9,1,0,1
9,91,5,1,1,1,181,1,0,1,6,3,30,0,12667,2,6,3,377.85803223,4,1,0,9,0,0,1
1,21,5,0,3,1,181,9,0,1,6,3,30,0,12668,1,6,3,377.85803223,4,1,1,1,0,0,1
9,91,1,2,2,2,181,0,0,1,6,3,30,3,12669,5,2,8,377.85803223,1,2,0,9,1,0,0
1,11,5,1,1,1,189,0,1,1,6,4,30,0,12670,1,6,1,381.16439819,0,1,1,1,0,0,0
3,11,5,1,3,1,189,0,1,1,6,4,30,2,12671,1,6,3,381.16439819,0,1,1,1,0,0,0
3,41,3,1,3,1,189,1,1,1,6,4,30,2,12672,2,6,8,381.16439819,1,1,0,1,1,0,0
0,41,2,1,1,1,189,0,0,1,6,4,30,3,12673,2,6,8,381.16439819,1,1,0,0,1,0,1
1,41,5,1,1,1,189,0,1,1,6,4,30,1,12674,1,6,3,381.16439819,1,1,0,1,0,0,1
1,41,5,1,3,1,189,0,0,1,6,4,30,0,12675,2,6,1,381.16439819,1,1,1,1,0,0,0
0,11,5,1,1,1,189,0,1,1,6,4,30,1,12676,2,6,3,381.16439819,1,1,1,0,0,0,0
0,41,5,1,3,1,189,0,0,1,6,4,30,3,12677,2,6,1,381.16439819,1,1,1,0,1,0,0
3,11,5,1,3,1,189,0,1,1,6,4,30,2,12678,2,6,8,381.16439819,1,1,1,1,0,0,0
0,41,5,1,1,1,189,0,0,1,6,4,30,1,12679,1,6,1,381.16439819,1,1,0,0,1,0,0
3,11,5,1,3,1,189,0,0,1,6,4,30,2,12680,2,6,3,381.16439819,1,1,1,1,0,0,0
1,41,5,1,1,1,189,0,0,5,6,4,30,0,12681,1,6,3,381.16439819,4,1,1,1,0,0,0
0,41,5,3,1,1,189,0,1,1,6,4,30,2,12682,1,6,3,381.16439819,0,1,0,0,0,0,1
3,11,5,1,1,1,189,0,0,1,6,4,30,3,12683,1,6,3,381.16439819,4,1,1,1,0,0,0
0,41,5,0,1,1,189,9,1,1,6,4,30,0,12684,1,6,3,381.16439819,1,1,1,0,0,0,0
3,11,5,1,3,1,189,0,1,1,6,4,30,0,12685,1,6,3,381.16439819,0,1,0,1,0,0,1
0,11,5,1,1,1,189,0,0,1,6,4,30,2,12686,1,6,3,381.16439819,0,1,0,0,0,0,1
0,21,3,1,3,1,185,0,0,1,6,4,30,0,12687,2,5,1,376.76922607,1,1,1,0,0,0,0
0,21,5,1,3,1,185,0,1,1,6,4,30,0,12688,3,5,3,376.76922607,1,1,1,0,0,0,0
0,21,3,1,1,1,185,0,0,1,6,4,30,1,12689,3,5,8,376.76922607,1,1,0,0,1,0,1
1,21,2,1,1,1,185,0,1,1,6,4,30,2,12690,1,6,1,376.76922607,0,1,0,1,1,0,0
1,21,8,1,3,3,185,0,1,1,6,4,30,2,12691,1,6,1,376.76922607,1,1,0,1,1,0,1
0,21,5,1,3,1,185,1,0,1,6,4,30,2,12692,2,5,1,376.76922607,1,1,0,0,0,0,1
0,21,3,1,3,1,185,0,1,1,6,4,30,2,12693,3,6,1,376.76922607,1,1,1,0,0,0,0
1,21,5,0,3,4,185,9,1,1,6,4,30,1,12694,1,6,1,376.76922607,4,1,0,1,1,0,0
4,21,2,1,3,3,185,0,1,1,6,4,30,2,12695,2,6,1,376.76922607,1,1,0,1,1,0,0
4,21,5,3,3,3,185,0,1,1,6,4,30,2,12696,1,6,3,376.76922607,0,1,0,1,1,0,0
0,21,1,1,2,1,185,0,0,1,6,4,30,3,12697,2,6,8,376.76922607,1,1,0,0,0,0,1
0,21,1,1,3,1,185,0,0,1,6,4,30,3,12698,2,6,8,376.76922607,1,1,0,0,0,0,1
2,21,2,1,3,1,185,0,1,1,6,4,30,2,12699,2,6,8,376.76922607,1,1,0,1,1,0,0
0,32,2,1,1,1,185,0,1,1,6,4,30,2,12700,2,5,8,376.76922607,1,1,1,0,0,0,1
1,31,5,1,2,1,185,0,1,1,6,4,30,0,12701,1,6,1,376.76922607,4,1,0,1,0,0,1
4,21,5,1,3,1,185,0,0,1,6,4,30,1,12702,1,6,3,376.76922607,4,1,1,1,0,0,0
0,21,5,1,3,1,185,0,0,1,6,4,30,2,12703,3,6,8,376.76922607,1,1,1,0,0,0,0
0,21,5,1,1,1,185,1,1,1,6,4,30,2,12704,1,6,1,376.76922607,1,1,1,0,0,0,1
0,21,2,1,3,1,185,0,0,1,6,4,30,2,12705,2,6,8,376.76922607,1,1,0,0,1,0,1
0,21,4,1,3,1,185,0,0,1,6,4,30,0,12706,1,6,1,376.76922607,0,1,0,0,1,0,1
0,21,5,1,1,1,185,0,1,1,6,4,30,1,12707,3,5,3,376.76922607,1,1,1,0,0,0,0
0,21,3,1,2,1,185,0,0,1,6,4,30,2,12708,2,6,8,376.76922607,1,1,1,0,0,0,0
0,41,2,1,1,1,185,0,1,1,6,4,30,0,12709,1,6,1,376.76922607,0,1,0,0,1,0,0
0,21,1,2,1,1,185,0,0,1,6,4,30,3,12710,5,5,6,376.76922607,1,1,1,0,0,0,1
9,91,2,1,3,3,181,0,0,1,6,4,30,2,12711,3,5,8,377.85803223,1,1,0,9,0,0,1
1,13,5,1,1,1,186,0,1,1,6,4,30,2,12712,2,6,3,380.92901611,1,1,0,1,1,0,1
9,91,5,3,1,1,186,0,1,1,6,4,30,2,12713,2,6,1,380.92901611,1,1,0,9,1,0,1
9,91,1,1,1,1,186,0,0,1,6,4,30,0,12714,3,6,8,380.92901611,1,1,0,9,1,0,1
9,91,1,1,1,1,186,0,1,1,6,4,30,0,12715,3,6,1,380.92901611,1,1,0,9,1,0,1
0,13,1,1,1,1,186,0,1,1,6,4,30,2,12716,3,6,8,380.92901611,1,1,0,0,1,0,1
0,42,5,3,1,1,186,0,0,5,6,4,30,0,12717,1,6,3,380.92901611,4,1,1,0,0,0,1
0,13,1,1,1,1,186,0,1,1,6,4,30,2,12718,2,6,8,380.92901611,1,1,0,0,1,0,0
9,91,5,1,1,1,186,0,0,5,6,4,30,0,12719,1,6,3,380.92901611,4,1,0,9,1,0,1
0,13,5,3,1,1,186,0,0,1,6,4,30,2,12720,1,6,3,380.92901611,1,1,0,0,0,0,1
9,91,1,1,1,1,186,0,0,1,6,4,30,3,12721,4,6,8,380.92901611,1,1,0,9,1,0,0
0,13,1,1,1,1,186,0,0,1,6,4,30,2,12722,3,6,8,380.92901611,1,1,1,0,0,0,0
0,31,5,3,1,1,186,0,1,1,6,4,30,0,12723,1,6,3,380.92901611,1,1,0,0,0,0,1
1,31,5,3,1,1,186,0,1,1,6,4,30,0,12724,1,6,3,380.92901611,1,1,1,1,0,0,0
4,13,5,3,3,1,186,0,1,1,6,4,30,2,12725,1,6,8,380.92901611,1,1,1,1,1,0,0
0,13,1,1,1,1,186,0,1,1,6,4,30,3,12726,3,6,8,380.92901611,1,1,0,0,1,0,1
0,42,5,1,1,1,186,0,1,1,6,4,30,0,12727,1,6,3,380.92901611,4,1,0,0,0,0,1
0,31,5,1,1,1,186,1,0,1,6,4,30,2,12728,1,6,3,380.92901611,1,1,0,0,0,0,1
1,31,5,1,1,1,186,0,1,1,6,4,30,2,12729,1,6,3,380.92901611,1,1,0,1,1,0,0
9,91,1,1,1,1,186,0,1,1,6,4,30,2,12730,4,5,6,380.92901611,1,1,0,9,1,0,1
9,91,1,1,1,1,186,0,0,1,6,4,30,4,12731,4,6,8,380.92901611,1,1,0,9,1,0,0
9,91,1,1,1,1,186,0,1,1,6,4,30,2,12732,5,6,8,380.92901611,1,1,0,9,1,0,0
9,91,5,2,1,1,186,0,1,1,6,4,30,2,12733,5,5,3,380.92901611,1,1,0,9,1,0,1
9,91,1,1,3,3,177,1,1,1,6,4,30,2,12734,4,5,8,396.7401123,1,3,0,9,0,1,1
0,13,5,2,3,1,177,0,0,1,6,4,30,2,12735,3,6,3,396.7401123,1,1,0,0,1,0,0
0,21,1,1,1,1,177,0,1,1,6,4,30,4,12736,5,2,6,396.7401123,1,1,0,0,0,1,0
9,91,1,2,1,1,177,0,1,1,6,4,30,2,12737,5,2,6,396.7401123,1,2,0,9,0,1,0
0,11,1,2,1,1,177,0,1,1,6,4,30,5,12738,5,2,8,396.7401123,1,1,0,0,0,1,0
1,32,1,2,1,1,177,0,1,1,6,4,30,4,12739,5,2,8,396.7401123,1,1,0,1,0,0,1
0,21,3,1,2,1,177,0,0,1,6,4,30,6,12740,4,6,8,396.7401123,1,1,1,0,1,0,1
0,21,1,1,2,2,177,1,0,1,6,4,30,0,12741,4,5,8,396.7401123,1,3,0,0,0,0,1
9,91,1,2,1,1,177,0,1,1,6,4,30,4,12742,5,5,8,396.7401123,1,1,0,9,0,1,0
9,91,1,2,1,1,177,0,1,1,6,4,30,2,12743,4,2,8,396.7401123,1,1,0,9,0,1,0
9,91,1,1,1,1,177,0,1,1,6,4,30,1,12744,5,2,8,396.7401123,1,1,0,9,0,1,0
0,11,1,2,1,1,177,0,0,1,6,4,30,3,12745,5,5,6,396.7401123,1,1,0,0,1,0,1
9,91,1,1,1,1,177,0,1,1,6,4,30,2,12746,5,2,8,396.7401123,1,1,0,9,0,1,0
0,32,1,1,1,1,177,0,1,1,6,4,30,2,12747,2,6,8,396.7401123,1,1,1,0,0,0,1
0,31,3,1,1,1,177,0,1,1,6,4,30,2,12748,3,5,8,396.7401123,1,1,0,0,1,0,0
9,91,1,1,1,1,181,0,0,1,6,4,30,4,12749,5,2,6,377.85803223,1,1,1,9,1,0,0
9,91,1,1,3,1,181,0,0,1,6,4,30,3,12750,5,6,6,377.85803223,1,1,0,9,1,0,0
1,31,2,3,1,1,181,0,0,1,6,4,30,1,12751,1,6,8,377.85803223,0,1,0,1,0,0,1
9,91,1,1,1,1,181,0,0,1,6,4,30,2,12752,2,6,8,377.85803223,1,1,0,9,1,0,1
0,31,1,3,1,1,181,0,1,1,6,4,30,0,12753,1,6,8,377.85803223,0,1,0,0,1,0,1
0,31,3,1,1,1,181,0,0,1,6,4,30,1,12754,3,6,8,377.85803223,1,1,1,0,1,0,1
0,31,5,3,2,1,181,1,1,1,6,4,30,1,12755,1,6,3,377.85803223,4,1,1,0,1,0,1
0,31,1,1,1,1,181,0,0,1,6,4,30,2,12756,2,6,8,377.85803223,1,1,0,0,1,0,1
9,91,2,1,1,1,181,0,1,1,6,4,30,2,12757,3,6,1,377.85803223,1,1,0,9,1,0,1
9,91,5,1,3,3,181,0,0,1,6,4,30,2,12758,2,6,8,377.85803223,1,1,0,9,1,0,0
0,31,3,1,1,1,181,0,1,1,6,4,30,2,12759,3,6,8,377.85803223,1,1,1,0,1,0,1
0,31,5,1,1,1,181,0,0,1,6,4,30,1,12760,2,6,1,377.85803223,1,1,0,0,0,0,1
9,91,5,1,3,1,181,0,0,1,6,4,30,1,12761,2,6,8,377.85803223,4,1,0,9,1,0,0
9,91,3,1,1,1,181,0,1,1,6,4,30,4,12762,4,6,3,377.85803223,1,1,0,9,0,0,1
9,91,1,1,1,1,181,0,1,1,6,4,30,4,12763,5,6,6,377.85803223,1,1,0,9,1,0,0
9,91,1,1,1,1,181,0,0,1,6,4,30,3,12764,4,6,8,377.85803223,1,1,0,9,0,0,1
0,31,5,1,1,1,181,0,0,1,6,4,30,1,12765,1,6,1,377.85803223,4,1,0,0,1,0,0
0,31,1,1,1,1,181,0,1,1,6,4,30,1,12766,3,6,1,377.85803223,1,1,0,0,1,0,0
0,12,5,1,1,1,179,1,1,1,6,4,30,1,12767,2,6,1,372.25,4,1,0,0,0,0,1
9,91,1,1,3,1,179,0,0,1,6,4,30,2,12768,3,5,8,372.25,1,1,0,9,1,0,0
9999,9999,5,9999,3,1,179,9999,1,1,6,4,30,1,12769,4,2,1,372.25,1,1,0,9999,1,0,0
0,31,5,1,1,1,179,1,1,1,6,4,30,0,12770,2,6,3,372.25,1,1,0,0,1,0,0
1,41,1,1,3,3,179,0,1,1,6,4,30,4,12771,3,6,8,372.25,1,1,0,1,1,0,0
0,11,5,0,1,1,179,9,0,1,6,4,30,1,12772,1,5,3,372.25,0,1,0,0,1,0,0
0,13,1,1,1,1,179,0,1,1,6,4,30,2,12773,3,6,8,372.25,1,1,0,0,1,0,0
9,91,1,1,1,1,179,0,0,1,6,4,30,4,12774,5,2,6,372.25,1,1,0,9,0,1,0
0,12,1,1,3,1,179,0,0,1,6,4,30,1,12775,2,6,8,372.25,1,1,0,0,1,0,1
0,12,5,1,1,1,179,0,1,1,6,4,30,0,12776,2,5,8,372.25,1,1,0,0,0,1,0
9,91,3,2,3,1,179,0,1,1,6,4,30,4,12777,5,2,8,372.25,1,1,0,9,1,0,0
9,91,2,1,1,1,179,0,1,1,6,4,30,2,12778,4,5,8,372.25,1,1,0,9,1,0,0
9,91,5,1,3,1,179,0,1,1,6,4,30,1,12779,2,6,1,372.25,1,1,1,9,0,0,1
