fdsec01,fdsec02,fdsec03,fdsec04,fdsec05,fdsec06,fdsec07,fdsec08,fdsec09,hhnum,provcode,psurec,regcode,strrec,Wgt2
0,0,0,0,0,0,0,0,0,19190,78,2,8,283,304.04348755
0,0,0,0,0,0,0,0,0,19191,78,2,8,283,304.04348755
0,0,0,0,0,0,0,0,0,19192,78,2,8,283,304.04348755
0,0,0,0,0,0,0,0,0,19193,78,2,8,283,304.04348755
0,0,0,0,0,0,0,0,0,19194,78,2,8,283,304.04348755
0,0,0,0,0,0,0,0,0,19195,78,2,8,283,304.04348755
2,2,1,1,1,0,0,0,0,19196,78,2,8,283,304.04348755
2,2,2,2,2,2,0,0,0,19197,78,2,8,283,304.04348755
2,2,2,2,2,2,0,0,0,19198,78,2,8,283,304.04348755
2,2,2,2,2,2,0,0,0,19199,78,2,8,283,304.04348755
2,2,2,2,2,0,0,0,0,19200,78,2,8,283,304.04348755
1,1,1,1,1,0,0,0,0,19201,78,2,8,283,304.04348755
0,0,0,0,0,0,0,0,0,19202,78,2,8,283,304.04348755
1,0,0,2,2,1,0,0,0,19203,78,3,8,284,303.12719727
0,0,0,0,0,0,0,0,0,19204,78,3,8,284,303.12719727
0,0,0,0,0,0,0,0,0,19205,78,3,8,284,303.12719727
0,0,0,0,0,0,0,0,0,19206,78,3,8,284,303.12719727
2,2,2,2,2,0,0,0,0,19207,78,3,8,284,303.12719727
2,2,2,2,2,2,1,1,1,19208,78,3,8,284,303.12719727
2,2,2,2,2,1,1,0,0,19209,78,3,8,284,303.12719727
0,0,0,0,0,0,0,0,0,19210,78,3,8,284,303.12719727
3,3,3,2,2,2,2,2,2,19211,78,3,8,284,303.12719727
2,2,2,2,2,2,2,2,2,19212,78,3,8,284,303.12719727
2,1,1,1,1,0,0,0,0,19213,78,3,8,284,303.12719727
0,0,0,0,0,0,0,0,0,19214,78,3,8,284,303.12719727
2,2,2,0,2,2,0,0,0,19215,78,3,8,284,303.12719727
2,2,2,2,2,1,0,0,0,19216,78,3,8,284,303.12719727
2,1,1,2,1,0,0,0,0,19217,78,3,8,284,303.12719727
1,1,1,1,1,0,0,0,0,19218,78,3,8,283,304.04348755
1,1,1,1,0,0,0,0,0,19219,78,3,8,283,304.04348755
2,2,2,2,2,2,0,0,0,19220,78,3,8,283,304.04348755
2,2,2,2,2,2,0,0,0,19221,78,3,8,283,304.04348755
3,3,3,2,0,1,0,1,0,19222,78,3,8,283,304.04348755
3,3,3,3,3,3,0,0,0,19223,78,3,8,283,304.04348755
1,1,1,1,1,1,1,0,0,19224,78,3,8,283,304.04348755
3,2,2,0,1,1,0,0,0,19225,78,3,8,283,304.04348755
0,0,0,0,0,0,0,0,0,19226,78,3,8,283,304.04348755
0,1,0,0,0,0,0,0,0,19227,78,3,8,283,304.04348755
0,1,0,0,0,0,0,0,0,19228,78,3,8,283,304.04348755
2,2,2,3,2,2,0,0,0,19229,78,3,8,283,304.04348755
1,1,1,1,1,0,0,0,0,19230,78,3,8,283,304.04348755
3,0,1,1,0,0,0,0,0,19231,78,3,8,283,304.04348755
0,0,0,0,0,0,0,0,0,19232,78,3,8,283,304.04348755
2,2,2,2,2,2,1,1,1,19233,78,3,8,283,304.04348755
2,2,2,1,1,0,0,0,0,19234,78,3,8,283,304.04348755
2,2,1,2,2,2,0,0,0,19235,78,3,8,283,304.04348755
3,0,3,3,0,0,0,0,0,19236,78,3,8,283,304.04348755
1,1,1,1,1,0,0,0,0,19237,78,3,8,283,304.04348755
2,1,3,3,1,0,0,0,0,19238,78,3,8,283,304.04348755
0,0,0,0,0,0,0,0,0,19239,78,4,8,283,304.04348755
0,0,0,0,0,0,0,0,0,19240,78,4,8,283,304.04348755
0,0,0,0,0,0,0,0,0,19241,78,4,8,283,304.04348755
1,1,1,1,1,0,0,0,0,19242,78,4,8,283,304.04348755
0,0,0,0,0,0,0,0,0,19243,78,4,8,283,304.04348755
0,0,0,0,0,0,0,0,0,19244,78,4,8,283,304.04348755
0,0,0,0,0,0,0,0,0,19245,78,4,8,283,304.04348755
0,3,0,0,0,0,0,0,0,19246,78,4,8,283,304.04348755
0,0,0,0,0,0,0,0,0,19247,78,4,8,283,304.04348755
0,0,0,0,0,0,0,0,0,19248,78,4,8,283,304.04348755
0,0,0,0,0,0,0,0,0,19249,78,4,8,283,304.04348755
3,3,3,3,3,2,0,0,0,19250,78,4,8,283,304.04348755
0,0,0,0,0,0,0,0,0,19251,78,4,8,283,304.04348755
0,0,0,0,0,0,0,0,0,19252,78,4,8,283,304.04348755
1,0,0,0,0,0,0,0,0,19253,78,4,8,283,304.04348755
0,0,0,0,0,0,0,0,0,19254,78,4,8,283,304.04348755
0,0,0,0,0,0,0,0,0,19255,78,4,8,283,304.04348755
1,0,0,0,0,0,0,0,0,19256,78,4,8,283,304.04348755
0,0,0,0,0,0,0,0,0,19257,78,4,8,284,303.12719727
0,0,0,0,0,0,0,0,0,19258,78,4,8,284,303.12719727
0,0,0,0,0,0,0,0,0,19259,78,4,8,284,303.12719727
2,2,1,0,2,0,0,0,0,19260,78,4,8,284,303.12719727
3,3,3,0,0,0,0,0,0,19261,78,4,8,284,303.12719727
0,0,0,0,0,0,0,0,0,19262,78,4,8,284,303.12719727
2,2,0,0,1,0,0,0,0,19263,78,4,8,284,303.12719727
0,0,0,0,0,0,0,0,0,19264,78,4,8,284,303.12719727
0,0,0,0,0,0,0,0,0,19265,78,4,8,284,303.12719727
0,0,0,0,0,0,0,0,0,19266,78,4,8,284,303.12719727
0,0,0,0,0,0,0,0,0,19267,78,4,8,284,303.12719727
0,0,0,0,0,0,0,0,0,19268,78,4,8,284,303.12719727
0,0,0,0,0,0,0,0,0,19269,78,4,8,284,303.12719727
0,0,0,0,0,0,0,0,0,19270,78,4,8,284,303.12719727
1,0,1,1,0,0,0,0,0,19271,72,1,9,287,325.87878418
3,0,2,0,0,0,0,0,0,19272,72,1,9,287,325.87878418
0,0,0,0,0,0,0,0,0,19273,72,1,9,287,325.87878418
3,2,2,2,0,0,0,0,0,19274,72,1,9,287,325.87878418
3,2,2,1,1,0,0,0,0,19275,72,1,9,287,325.87878418
2,0,1,0,2,0,0,0,0,19276,72,1,9,287,325.87878418
1,1,0,0,2,1,0,0,0,19277,72,1,9,287,325.87878418
3,2,2,2,2,1,0,0,0,19278,72,1,9,287,325.87878418
3,2,2,1,1,0,0,0,0,19279,72,1,9,287,325.87878418
2,2,2,2,1,1,1,1,1,19280,72,1,9,287,325.87878418
2,2,1,2,2,1,0,0,0,19281,72,1,9,287,325.87878418
1,1,1,1,1,0,0,0,0,19282,72,1,9,287,325.87878418
2,2,2,2,0,0,0,0,0,19283,72,1,9,287,325.87878418
2,2,2,0,2,2,0,0,0,19284,72,1,9,287,325.87878418
2,3,2,1,0,0,0,0,0,19285,72,1,9,287,325.87878418
3,3,2,3,3,0,0,1,0,19286,72,1,9,287,325.87878418
1,1,1,0,0,0,0,0,0,19287,72,1,9,287,325.87878418
2,2,2,2,2,1,0,0,0,19288,72,1,9,287,325.87878418
0,1,1,1,0,0,0,0,0,19289,72,1,9,287,325.87878418
0,0,0,0,0,0,0,0,0,19290,72,1,9,286,295.42858887
0,0,0,0,0,0,0,0,0,19291,72,1,9,286,295.42858887
3,3,3,3,3,3,3,2,0,19292,72,1,9,286,295.42858887
3,3,3,3,3,3,0,0,0,19293,72,1,9,286,295.42858887
2,2,2,2,0,0,0,0,0,19294,72,1,9,286,295.42858887
2,2,2,2,2,2,2,2,2,19295,72,1,9,286,295.42858887
0,0,0,0,0,0,0,0,0,19296,72,1,9,286,295.42858887
0,0,0,0,0,0,0,0,0,19297,72,1,9,286,295.42858887
1,0,0,0,0,0,0,0,0,19298,72,1,9,286,295.42858887
1,0,0,0,0,0,0,0,0,19299,72,1,9,286,295.42858887
1,2,2,2,2,2,0,0,0,19300,72,1,9,286,295.42858887
3,3,3,3,3,2,0,0,0,19301,72,1,9,286,295.42858887
0,0,0,0,0,0,0,0,0,19302,72,1,9,286,295.42858887
0,0,0,0,0,0,0,0,0,19303,72,1,9,286,295.42858887
0,0,0,0,0,0,0,0,0,19304,72,1,9,286,295.42858887
1,0,0,0,0,0,0,0,0,19305,72,1,9,289,287.0196228
0,0,0,0,0,0,0,0,0,19306,72,1,9,289,287.0196228
1,1,1,0,1,0,0,0,0,19307,72,1,9,289,287.0196228
1,1,1,1,0,0,0,0,0,19308,72,1,9,289,287.0196228
1,1,0,0,0,0,0,0,0,19309,72,1,9,289,287.0196228
1,1,1,1,0,0,0,0,0,19310,72,1,9,289,287.0196228
1,0,0,0,0,0,0,0,0,19311,72,1,9,289,287.0196228
0,0,0,0,0,0,0,0,0,19312,72,1,9,289,287.0196228
2,1,1,2,1,1,0,0,0,19313,72,1,9,289,287.0196228
1,1,1,1,0,0,0,0,0,19314,72,2,9,287,325.87878418
0,1,1,1,1,0,0,0,0,19315,72,2,9,287,325.87878418
2,1,1,1,1,1,0,0,0,19316,72,2,9,287,325.87878418
1,1,1,1,0,0,0,0,0,19317,72,2,9,287,325.87878418
1,1,1,1,2,1,0,0,0,19318,72,2,9,287,325.87878418
1,1,0,0,0,1,0,0,0,19319,72,2,9,287,325.87878418
1,1,1,0,0,1,0,0,0,19320,72,2,9,287,325.87878418
1,0,0,0,0,0,0,0,0,19321,72,2,9,287,325.87878418
1,0,1,0,0,0,0,0,0,19322,72,2,9,287,325.87878418
2,1,1,1,1,1,0,0,0,19323,72,2,9,287,325.87878418
0,0,0,0,0,0,0,0,0,19324,72,2,9,287,325.87878418
0,0,0,0,0,0,0,0,0,19325,72,2,9,287,325.87878418
1,0,0,0,1,1,0,0,0,19326,72,2,9,287,325.87878418
1,0,0,0,0,0,0,0,0,19327,72,2,9,287,325.87878418
0,0,0,0,0,0,0,0,0,19328,72,2,9,287,325.87878418
2,1,1,0,1,1,0,0,0,19329,72,2,9,287,325.87878418
2,3,3,3,3,3,2,0,0,19330,72,2,9,287,325.87878418
1,0,0,0,0,0,0,0,0,19331,72,2,9,287,325.87878418
1,0,0,0,0,0,0,0,0,19332,72,2,9,287,325.87878418
1,0,0,0,0,0,0,0,0,19333,72,2,9,287,325.87878418
1,1,1,0,0,0,0,0,0,19334,72,2,9,287,325.87878418
2,0,0,0,0,0,0,0,0,19335,72,2,9,287,325.87878418
2,0,2,2,0,0,0,0,0,19336,72,2,9,287,325.87878418
1,0,0,0,0,0,0,0,0,19337,72,2,9,287,325.87878418
1,1,1,1,0,0,0,0,0,19338,72,2,9,287,325.87878418
3,2,2,2,2,0,0,0,0,19339,72,2,9,287,325.87878418
2,1,1,0,0,0,0,0,0,19340,72,1,9,285,305.77084351
2,1,1,0,0,0,0,0,0,19341,72,1,9,285,305.77084351
0,0,0,0,0,0,0,0,0,19342,72,1,9,285,305.77084351
0,0,0,0,0,0,0,0,0,19343,72,1,9,285,305.77084351
0,0,0,0,0,0,0,0,0,19344,72,1,9,285,305.77084351
2,1,1,0,0,0,0,0,0,19345,72,1,9,285,305.77084351
1,0,0,0,0,0,0,0,0,19346,72,1,9,285,305.77084351
0,0,0,0,0,0,0,0,0,19347,72,1,9,285,305.77084351
3,2,2,2,2,1,0,0,0,19348,72,1,9,285,305.77084351
2,1,0,0,0,0,0,0,0,19349,72,1,9,285,305.77084351
3,2,1,1,1,0,0,0,0,19350,72,1,9,285,305.77084351
2,1,2,0,0,0,0,0,0,19351,72,1,9,285,305.77084351
3,2,1,1,1,0,0,0,0,19352,72,1,9,285,305.77084351
1,0,0,0,0,0,0,0,0,19353,72,1,9,285,305.77084351
0,0,0,0,0,0,0,0,0,19354,72,1,9,285,305.77084351
0,0,0,0,0,0,0,0,0,19355,72,1,9,285,305.77084351
1,1,0,0,0,0,0,0,0,19356,72,1,9,285,305.77084351
1,1,0,0,0,1,0,0,0,19357,72,1,9,288,286.10910034
0,2,2,2,2,0,0,0,0,19358,72,1,9,288,286.10910034
1,0,0,0,0,0,0,0,0,19359,72,1,9,288,286.10910034
0,0,0,0,0,0,0,0,0,19360,72,1,9,288,286.10910034
0,0,0,0,0,0,0,0,0,19361,72,1,9,288,286.10910034
2,2,2,2,3,1,1,2,0,19362,72,1,9,288,286.10910034
1,1,1,1,2,1,0,0,0,19363,72,1,9,288,286.10910034
3,3,3,2,3,2,1,1,1,19364,72,1,9,288,286.10910034
1,1,1,1,1,0,0,0,0,19365,72,1,9,288,286.10910034
0,0,0,0,0,0,0,0,0,19366,72,1,9,288,286.10910034
1,1,1,0,0,0,0,0,0,19367,72,1,9,288,286.10910034
2,2,2,1,2,1,2,1,1,19368,72,1,9,288,286.10910034
2,2,2,0,0,0,0,0,0,19369,72,1,9,288,286.10910034
1,1,1,0,0,0,0,0,0,19370,72,1,9,288,286.10910034
0,0,0,0,0,0,0,0,0,19371,72,1,9,288,286.10910034
1,0,0,0,0,0,0,0,0,19372,72,1,9,288,286.10910034
0,0,0,0,0,0,0,0,0,19373,72,2,9,285,305.77084351
0,0,0,0,0,0,0,0,0,19374,72,2,9,285,305.77084351
0,0,0,0,0,0,0,0,0,19375,72,2,9,285,305.77084351
0,0,0,0,0,0,0,0,0,19376,72,2,9,285,305.77084351
2,2,2,2,2,0,0,0,0,19377,72,2,9,285,305.77084351
0,0,0,0,0,0,0,0,0,19378,72,2,9,285,305.77084351
1,1,1,1,1,0,0,0,0,19379,72,2,9,285,305.77084351
3,2,2,2,2,2,0,2,0,19380,72,1,9,293,308.59268188
3,2,2,2,2,2,1,1,1,19381,72,1,9,293,308.59268188
3,3,3,2,0,0,0,0,0,19382,72,1,9,293,308.59268188
3,3,3,2,2,2,1,1,1,19383,72,1,9,293,308.59268188
2,2,3,2,2,0,0,0,0,19384,72,1,9,293,308.59268188
2,2,2,2,2,2,0,0,0,19385,72,1,9,293,308.59268188
1,2,1,0,3,0,0,1,0,19386,72,1,9,293,308.59268188
3,1,2,2,2,1,0,0,0,19387,72,1,9,293,308.59268188
2,2,2,2,2,0,0,0,0,19388,72,1,9,293,308.59268188
3,3,3,3,3,3,3,3,0,19389,72,1,9,293,308.59268188
0,1,1,1,1,0,0,0,0,19390,72,1,9,293,308.59268188
2,2,3,3,2,2,2,2,0,19391,72,1,9,293,308.59268188
2,2,3,1,2,0,0,0,0,19392,72,1,9,293,308.59268188
2,2,2,2,2,2,0,0,0,19393,72,1,9,293,308.59268188
2,3,2,2,3,2,2,2,0,19394,72,1,9,293,308.59268188
2,2,2,1,2,2,0,0,0,19395,72,1,9,293,308.59268188
3,2,2,2,2,2,1,2,0,19396,72,1,9,293,308.59268188
2,2,2,1,2,2,0,0,0,19397,72,3,9,287,325.87878418
2,2,2,1,1,0,0,0,0,19398,72,3,9,287,325.87878418
0,0,0,0,0,0,0,0,0,19399,72,3,9,287,325.87878418
3,2,3,2,2,3,0,0,0,19400,72,3,9,287,325.87878418
0,0,0,0,0,0,0,0,0,19401,72,3,9,287,325.87878418
0,0,0,0,0,0,0,0,0,19402,72,3,9,287,325.87878418
0,0,0,0,0,0,0,0,0,19403,72,3,9,287,325.87878418
2,1,1,1,1,1,0,0,0,19404,72,3,9,287,325.87878418
0,0,0,0,0,0,0,0,0,19405,72,3,9,287,325.87878418
2,2,2,2,2,2,0,0,0,19406,72,3,9,287,325.87878418
0,0,0,0,0,0,0,0,0,19407,72,3,9,287,325.87878418
1,1,1,1,0,0,0,0,0,19408,72,2,9,286,295.42858887
0,1,0,0,0,0,0,0,0,19409,72,2,9,286,295.42858887
2,3,2,2,2,0,0,0,0,19410,72,2,9,286,295.42858887
0,1,0,1,0,0,0,0,0,19411,72,2,9,286,295.42858887
1,1,0,1,1,0,0,0,0,19412,72,2,9,286,295.42858887
2,1,1,1,0,0,0,0,0,19413,72,2,9,286,295.42858887
0,0,0,0,0,0,0,0,0,19414,72,2,9,286,295.42858887
3,3,3,1,1,0,0,0,0,19415,72,2,9,286,295.42858887
0,0,0,0,0,0,0,0,0,19416,72,2,9,286,295.42858887
1,1,1,1,1,0,0,0,0,19417,72,2,9,286,295.42858887
0,0,0,0,0,0,0,0,0,19418,72,2,9,286,295.42858887
0,1,0,1,0,0,1,0,0,19419,72,2,9,286,295.42858887
0,1,0,1,0,0,0,0,0,19420,72,2,9,286,295.42858887
0,1,1,1,1,1,0,0,0,19421,72,2,9,286,295.42858887
1,2,1,1,1,0,0,0,0,19422,72,2,9,286,295.42858887
1,1,1,1,1,1,1,0,0,19423,72,2,9,289,287.0196228
0,0,0,0,0,0,0,0,0,19424,72,2,9,289,287.0196228
2,1,1,1,1,1,1,0,0,19425,72,2,9,289,287.0196228
3,3,3,0,2,0,0,0,0,19426,72,2,9,289,287.0196228
1,1,3,0,3,2,0,0,0,19427,72,2,9,289,287.0196228
1,0,0,0,0,0,0,0,0,19428,72,2,9,289,287.0196228
1,1,1,1,1,1,1,1,1,19429,72,2,9,289,287.0196228
2,2,2,0,0,0,0,0,0,19430,72,2,9,289,287.0196228
0,0,0,0,0,0,0,0,0,19431,72,2,9,289,287.0196228
0,0,0,0,0,0,0,0,0,19432,72,2,9,289,287.0196228
1,1,1,1,1,1,0,1,0,19433,72,2,9,289,287.0196228
2,1,2,0,2,0,0,0,0,19434,72,2,9,289,287.0196228
3,3,3,0,0,0,0,0,0,19435,72,2,9,289,287.0196228
1,0,1,1,1,0,0,0,0,19436,72,2,9,289,287.0196228
1,1,1,0,1,0,0,0,0,19437,72,2,9,289,287.0196228
0,0,0,0,0,0,0,0,0,19438,72,2,9,289,287.0196228
1,2,3,3,0,0,0,0,0,19439,72,2,9,289,287.0196228
0,0,0,0,1,1,1,1,1,19440,72,3,9,286,295.42858887
1,1,0,0,2,0,0,0,0,19441,72,3,9,286,295.42858887
1,1,0,0,0,0,0,0,0,19442,72,3,9,286,295.42858887
2,2,2,0,1,1,0,0,0,19443,72,3,9,286,295.42858887
1,1,2,2,1,0,0,0,0,19444,72,3,9,286,295.42858887
1,1,0,0,1,0,0,0,0,19445,72,3,9,286,295.42858887
1,3,3,0,0,0,0,0,0,19446,72,3,9,286,295.42858887
0,0,0,0,0,0,0,0,0,19447,72,3,9,286,295.42858887
1,1,1,1,1,1,0,0,0,19448,72,3,9,286,295.42858887
0,0,0,0,0,0,0,0,0,19449,72,3,9,286,295.42858887
0,0,0,0,0,0,0,0,0,19450,72,3,9,286,295.42858887
1,1,1,0,0,0,0,0,0,19451,72,3,9,286,295.42858887
0,0,0,0,0,0,0,0,0,19452,72,3,9,286,295.42858887
1,1,1,1,0,0,0,0,0,19453,72,3,9,286,295.42858887
2,2,1,1,1,1,0,0,0,19454,72,3,9,286,295.42858887
1,0,1,1,1,1,0,0,0,19455,72,3,9,286,295.42858887
2,1,1,1,1,0,0,0,0,19456,72,3,9,286,295.42858887
3,3,3,3,3,3,0,2,0,19457,72,3,9,285,305.77084351
3,3,3,2,3,0,0,0,0,19458,72,3,9,285,305.77084351
2,2,2,2,0,0,0,0,0,19459,72,3,9,285,305.77084351
3,3,3,3,3,3,0,3,0,19460,72,3,9,285,305.77084351
2,2,2,2,0,0,0,0,0,19461,72,3,9,285,305.77084351
2,2,2,2,2,2,2,0,0,19462,72,3,9,285,305.77084351
3,3,3,3,3,3,0,0,0,19463,72,3,9,285,305.77084351
0,0,0,0,0,0,0,0,0,19464,72,3,9,285,305.77084351
2,3,3,3,0,0,0,0,0,19465,72,3,9,285,305.77084351
3,3,3,3,3,2,0,0,0,19466,72,3,9,285,305.77084351
2,2,2,2,2,0,0,0,0,19467,72,3,9,289,287.0196228
3,3,3,3,3,1,1,1,1,19468,72,3,9,289,287.0196228
2,2,2,2,2,0,0,0,0,19469,72,3,9,289,287.0196228
0,0,0,0,0,0,0,0,0,19470,72,3,9,289,287.0196228
0,0,0,0,0,0,0,0,0,19471,72,3,9,289,287.0196228
1,1,1,1,1,0,0,0,0,19472,72,3,9,289,287.0196228
0,0,0,0,0,0,0,0,0,19473,72,3,9,289,287.0196228
1,1,0,0,0,0,0,0,0,19474,72,3,9,289,287.0196228
0,0,0,0,0,0,0,0,0,19475,72,3,9,289,287.0196228
2,2,2,2,2,2,0,1,0,19476,72,3,9,289,287.0196228
3,3,3,3,3,0,0,0,0,19477,72,3,9,289,287.0196228
3,3,3,3,3,0,0,0,0,19478,72,3,9,289,287.0196228
1,1,1,1,1,0,0,0,0,19479,72,3,9,289,287.0196228
1,1,2,1,1,0,0,0,0,19480,72,3,9,289,287.0196228
1,1,1,1,1,1,0,0,0,19481,72,3,9,289,287.0196228
1,3,0,0,3,2,2,2,2,19482,72,2,9,288,286.10910034
2,2,0,2,0,0,0,0,0,19483,72,2,9,288,286.10910034
2,2,2,2,2,3,2,2,0,19484,72,2,9,288,286.10910034
2,2,2,2,2,2,0,0,0,19485,72,2,9,288,286.10910034
3,3,0,0,0,0,0,0,0,19486,72,2,9,288,286.10910034
2,2,3,2,2,0,2,0,0,19487,72,2,9,288,286.10910034
2,1,2,3,2,0,0,0,0,19488,72,2,9,288,286.10910034
3,3,3,3,3,1,1,1,0,19489,72,2,9,288,286.10910034
0,0,0,0,0,0,0,0,0,19490,72,2,9,288,286.10910034
2,0,2,2,2,0,2,2,2,19491,72,2,9,288,286.10910034
3,2,0,0,3,3,0,0,0,19492,72,2,9,288,286.10910034
0,0,0,0,0,0,0,0,0,19493,72,4,9,285,305.77084351
0,0,0,0,0,0,0,0,0,19494,72,4,9,285,305.77084351
2,2,2,2,2,0,0,0,0,19495,72,4,9,285,305.77084351
1,0,0,0,0,0,0,0,0,19496,72,4,9,285,305.77084351
0,0,0,0,0,0,0,0,0,19497,72,4,9,285,305.77084351
0,0,0,0,0,0,0,0,0,19498,72,4,9,285,305.77084351
1,1,1,1,1,0,0,0,0,19499,72,4,9,285,305.77084351
0,0,0,0,0,0,0,0,0,19500,72,4,9,285,305.77084351
0,0,0,0,0,0,0,0,0,19501,72,4,9,285,305.77084351
0,0,0,0,0,0,0,0,0,19502,72,4,9,285,305.77084351
2,2,2,2,2,0,0,0,0,19503,72,4,9,285,305.77084351
2,2,2,2,2,0,0,0,0,19504,72,4,9,285,305.77084351
3,3,3,3,2,0,0,0,0,19505,72,4,9,285,305.77084351
2,2,2,2,2,0,0,0,0,19506,72,4,9,285,305.77084351
2,0,0,2,0,0,0,0,0,19507,72,4,9,289,287.0196228
3,3,3,0,3,3,0,3,0,19508,72,4,9,289,287.0196228
2,2,2,2,2,2,2,2,0,19509,72,4,9,289,287.0196228
3,3,3,0,0,0,0,0,0,19510,72,4,9,289,287.0196228
2,2,3,2,2,1,0,0,0,19511,72,4,9,289,287.0196228
0,0,0,0,0,0,0,0,0,19512,72,4,9,289,287.0196228
0,0,0,0,0,0,0,0,0,19513,72,4,9,289,287.0196228
2,2,2,2,2,2,2,2,0,19514,72,4,9,289,287.0196228
3,2,3,2,3,2,0,2,0,19515,72,4,9,289,287.0196228
2,2,0,2,2,0,0,0,0,19516,72,4,9,289,287.0196228
1,3,3,3,0,1,0,0,0,19517,72,1,9,291,300.53335571
1,1,0,0,0,0,0,0,0,19518,72,1,9,291,300.53335571
1,1,0,0,0,0,0,0,0,19519,72,1,9,291,300.53335571
1,1,1,1,0,0,0,0,0,19520,72,1,9,291,300.53335571
1,0,0,0,0,1,0,0,0,19521,72,1,9,291,300.53335571
0,1,0,0,1,0,0,0,0,19522,72,1,9,291,300.53335571
2,3,3,2,3,2,0,0,0,19523,72,1,9,291,300.53335571
2,2,2,2,2,1,0,0,0,19524,72,1,9,291,300.53335571
2,1,1,1,1,1,0,0,0,19525,72,1,9,291,300.53335571
1,1,0,0,0,0,0,0,0,19526,72,1,9,291,300.53335571
2,2,2,2,2,1,1,0,0,19527,72,1,9,291,300.53335571
3,3,3,3,3,3,2,3,0,19528,72,1,9,291,300.53335571
3,2,2,0,2,2,0,0,0,19529,72,1,9,291,300.53335571
0,0,0,0,0,0,0,0,0,19530,72,1,9,291,300.53335571
2,2,2,1,1,1,1,1,0,19531,72,1,9,294,332.05880737
3,3,2,2,2,1,1,1,0,19532,72,1,9,294,332.05880737
1,0,0,0,0,0,0,0,0,19533,72,1,9,294,332.05880737
2,2,2,1,0,0,0,0,0,19534,72,1,9,294,332.05880737
1,0,0,0,0,0,0,0,0,19535,72,1,9,294,332.05880737
3,2,2,1,1,0,0,0,0,19536,72,1,9,294,332.05880737
2,1,0,0,0,0,0,0,0,19537,72,1,9,294,332.05880737
2,1,0,0,0,0,0,0,0,19538,72,1,9,294,332.05880737
2,1,0,0,0,0,0,0,0,19539,72,1,9,294,332.05880737
2,2,2,2,2,2,0,0,0,19540,72,1,9,290,327.92062378
3,3,3,2,2,0,0,0,0,19541,72,1,9,290,327.92062378
2,2,2,2,2,2,0,0,0,19542,72,1,9,290,327.92062378
3,3,3,3,3,1,0,1,0,19543,72,1,9,290,327.92062378
0,0,0,0,0,0,0,0,0,19544,72,1,9,290,327.92062378
2,2,2,2,1,0,0,0,0,19545,72,1,9,290,327.92062378
1,1,1,1,1,0,0,0,0,19546,72,1,9,290,327.92062378
2,2,2,2,3,1,0,0,0,19547,72,1,9,290,327.92062378
2,2,2,2,2,0,0,0,0,19548,72,1,9,290,327.92062378
3,3,3,3,3,0,0,0,0,19549,72,1,9,290,327.92062378
2,2,1,0,2,1,0,0,0,19550,72,1,9,290,327.92062378
1,2,2,2,2,0,0,0,0,19551,72,1,9,292,333.34997559
0,2,2,2,0,0,0,0,0,19552,72,1,9,292,333.34997559
2,2,2,2,0,0,0,0,0,19553,72,1,9,292,333.34997559
0,0,0,2,0,0,0,0,0,19554,72,1,9,292,333.34997559
3,3,3,3,0,0,0,0,0,19555,72,1,9,292,333.34997559
2,2,2,2,2,0,0,0,0,19556,72,1,9,292,333.34997559
3,3,3,3,0,0,0,0,0,19557,72,1,9,292,333.34997559
0,1,1,1,1,0,0,0,0,19558,72,1,9,292,333.34997559
0,2,1,1,2,0,0,0,0,19559,72,1,9,292,333.34997559
1,1,1,1,2,2,0,0,0,19560,72,4,9,287,325.87878418
2,2,1,1,1,0,0,0,0,19561,72,4,9,287,325.87878418
0,0,0,0,0,0,0,0,0,19562,72,4,9,287,325.87878418
1,1,1,0,0,1,0,0,0,19563,72,4,9,287,325.87878418
2,2,2,2,2,2,0,0,0,19564,72,4,9,287,325.87878418
0,1,0,1,1,0,0,0,0,19565,72,4,9,287,325.87878418
1,1,1,0,0,0,0,0,0,19566,72,4,9,287,325.87878418
2,2,2,2,2,2,0,0,0,19567,72,4,9,287,325.87878418
0,0,0,0,0,0,0,0,0,19568,72,4,9,287,325.87878418
0,0,0,0,0,0,0,0,0,19569,72,4,9,287,325.87878418
0,0,0,0,0,0,0,0,0,19570,72,2,9,290,327.92062378
2,2,2,2,2,2,2,2,2,19571,72,2,9,290,327.92062378
0,0,0,0,0,0,0,0,0,19572,72,2,9,290,327.92062378
0,0,0,0,0,0,0,0,0,19573,72,2,9,290,327.92062378
1,2,2,2,1,0,0,0,0,19574,72,2,9,290,327.92062378
1,0,0,0,0,0,0,0,0,19575,72,2,9,290,327.92062378
2,2,2,2,1,0,0,0,0,19576,72,2,9,290,327.92062378
3,3,3,3,3,2,1,1,0,19577,72,2,9,290,327.92062378
2,2,2,2,2,0,0,0,0,19578,72,2,9,290,327.92062378
2,2,2,2,1,0,0,0,0,19579,72,2,9,290,327.92062378
2,2,2,2,2,0,0,0,0,19580,72,2,9,290,327.92062378
0,0,0,0,0,0,0,0,0,19581,72,2,9,290,327.92062378
0,0,0,0,0,0,0,0,0,19582,72,2,9,290,327.92062378
0,0,0,0,0,0,0,0,0,19583,72,2,9,290,327.92062378
2,2,2,2,2,0,0,0,0,19584,72,2,9,293,308.59268188
2,2,2,2,0,0,0,0,0,19585,72,2,9,293,308.59268188
2,2,2,2,0,0,0,0,0,19586,72,2,9,293,308.59268188
