Total_Energy,fg6,fg7,fg8,fg9,hhnum,provcode,psurec,regcode,strrec,Total_Calcium,Total_CHO,fg5,Total_Fat,Total_FoodIntake,Total_Iron,Total_Niacin,Total_Protein,Total_Riboflavin,Total_Thiamin,Total_VitaminA,Total_VitaminC,wgts,fg19,fg1,fg10,fg11,fg12,fg13,fg14,fg15,fg16,fg17,fg18,cu,fg2,fg20,fg21,fg23,fg24,fg25,fg26,fg27,fg3,fg4
13102.986328,84.5,0,0,0,18917,60,4,8,278,48.252468109,2636.9570313,0,127.68632507,4931.2202148,2304.5366211,119.69810486,349.69042969,4.5409898758,5.041369915,727.44348145,8.0360002518,1129,437.67498779,3112.3134766,0,0,0,0,1187.1318359,673.27282715,513.85900879,0,0,11,2949.6999512,437.67498779,0,39.400001526,70.199996948,60,10.199999809,0,0,162.61360168
10831.4375,42.799999237,28,484.1000061,0,18918,60,4,8,278,48.737800598,1822.1671143,0,240.18032837,5469.0791016,1310.059082,128.93525696,343.96316528,3.0693700314,4.5842499733,1209.2069092,479.05285645,1129,0,2086.6520996,484.1000061,1349.6000977,1349.6000977,0,1195.126709,277.60253906,238.42021179,679.10400391,44.799999237,4.6666666865,1924.6661377,0,0,76.400001526,161.6000061,23.100000381,99.699996948,38.799999237,0,161.98590088
9143.8896484,50.900001526,0,0,0,18919,60,4,8,278,37.769996643,1814.2800293,989.20001221,109.17399597,3551.3598633,1525.2800293,76.180000305,225.16999817,1.4447999001,2.4630901814,245.97998047,366,1129,0,1743.0799561,0,0,0,0,647.89001465,647.89001465,0,0,0,7.3333333731,1697.8599854,0,0,110.58999634,9.6999998093,4,5.6999998093,0,0,45.220001221
5397.9399414,58.900001526,0,0,0,18920,60,4,8,278,34.879997253,953.41003418,0,105.83000183,1915.619873,980.2199707,47.56999588,157.23999023,1.939999938,2.3500001431,1807.9599609,18.130001068,1129,0,1066.4499512,0,0,0,0,492.16998291,239.13999939,253.02999878,0,169.3999939,3,984.38000488,0,0,44.099998474,84.600006104,39.200000763,45.400001526,0,0,82.069999695
5858.5200195,32.099998474,24.5,60,0,18921,60,4,8,278,24.569999695,1138.1799316,0,53.340000153,2646.0300293,745.08001709,77.879997253,205.06999207,1.8866493702,2.2000000477,656.4800415,2.8600001335,1129,0,1273.5999756,60,0,0,0,1069.6300049,1069.6300049,0,0,0,4.6666666865,1185.3699951,0,0,38.900001526,147.30000305,60,87.300003052,0,0,88.230003357
6981.1000977,90,56.599998474,1404.8999023,0,18922,60,4,8,278,34.159999847,1436.3900146,852.29998779,73.748413086,4002.199707,1176.7700195,55.11000061,143.1000061,1.4423877001,2.6055064201,171.77999878,454.54998779,1129,0,1342.9299316,1404.8999023,0,0,0,171.16999817,171.16999817,0,0,0,6,1237.0799561,0,0,54,30.299999237,30,0.30000001192,0,0,105.84999847
9936.4296875,84.599998474,44.900001526,856.08001709,30.700000763,18923,60,4,8,278,37.579998016,2127.7199707,0,59.399997711,3665.6101074,1556.2299805,84.680000305,220.20001221,1.7962172031,2.7517485619,432.54000854,108.95999908,1129,0,2332.6201172,825.38000488,0,0,0,265.01000977,265.01000977,0,0,0,6,2192.6201172,0,0,20.399999619,62,32,30,0,0,140
4643.6196289,44.200000763,0,606.20001221,525.79998779,18924,60,4,8,278,32.65089035,715.27648926,0,111.26079559,2892.3671875,1451.9624023,69.965011597,194.47605896,1.7220100164,1.3282999992,998.75152588,91.726547241,1129,0,845.18560791,80.400001526,12.800000191,12.800000191,0,1241.3815918,1241.3815918,0,0,0,4,823.03759766,0,0,70.900001526,71.699996948,3.9000000954,67.800003052,0,0,22.148000717
5287.0405273,11.300000191,47.700000763,403.1000061,0,18925,60,4,8,278,21.579999924,1108.1799316,0,42.209945679,2040.2700195,707.83001709,41.770000458,117.45999908,1.0860016346,1.5067799091,222.51000977,127.84000397,1129,0,1325.5400391,403.1000061,0,0,0,134.63000488,134.63000488,0,0,57.5,2,1310.7399902,0,0,23.399999619,37.099998474,7.8000001907,29.299999237,0,0,14.800000191
3199.1000977,9.1999998093,0,220.09999084,39.599998474,19042,64,3,8,280,15.449999809,653.22998047,372.79998779,23.069999695,1730.6799316,664.69000244,40.349998474,93.469200134,1.0175743103,1.3269331455,207.95999146,157.77000427,1273.5,26.780000687,812.25,180.5,0,0,0,279.3500061,279.3500061,0,0,0,2,801.79998779,0,26.780000687,6.6999998093,3.5,0,3.5,0,0,10.449999809
13555.915039,0,82,1107.4885254,178.826828,19043,64,3,8,280,86.679641724,1664.762207,0,476.24871826,7254.5761719,2659.092041,233.97848511,653.02978516,6.4233899117,5.787730217,4199.0048828,320.06524658,1273.5,838.36248779,2053.625,928.66168213,0,0,0,2788.8000488,1204.6999512,350.70001221,1233.4000244,173.3999939,3,1205.8343506,12.962499619,825.40002441,172.19999695,38.700000763,0,38.700000763,0,0,847.79058838
5032.0297852,34.799999237,14.399999619,241.09999084,0,19044,64,3,8,280,31.190000534,737.76000977,0,113.19999695,2809.3598633,1481.9899902,134.13000488,256.66448975,3.0743999481,2.3556799889,1927.7099609,35.270000458,1273.5,110.55999756,877.13995361,241.09999084,0,0,0,1029.4000244,1000,29.399999619,0,189.96000671,4,834.59997559,110.55999756,0,53.299999237,258.70001221,42,216.70001221,0,0,42.540000916
5807.0395508,49.099998474,0,1.7000000477,0,19045,64,3,8,280,29.020000458,969.94995117,0,99.226135254,2454.7299805,1139.9699707,153.60577393,257.97000122,2.988765955,1.8633235693,1181.210083,8.4300003052,1273.5,126.56999969,958.5199585,1.7000000477,0,0,0,1098.7399902,1098.7399902,0,0,0,4,832.40997314,126.56999969,0,46.400001526,173.69999695,1.7999999523,171.90000916,0,0,126.11000061
11889.5,0,0,137,137,19046,64,3,8,280,49.86000061,2446.6899414,0,56.489997864,5370.6098633,2101.670166,154.69000244,395.1499939,3.0999999046,3.129999876,467.84997559,78.029998779,1273.5,0,3060.6599121,0,0,0,0,1884.75,1884.75,0,0,0,4,3060.6599121,0,0,0,288.20001221,0,288.20001221,0,0,0
3826.9799805,19.799999237,0,0,0,19047,64,3,8,280,19.329999924,571.80999756,0,114.51200104,1227.3800049,872.26000977,57.479999542,126.70999908,1.6123000383,0.93999999762,890.98999023,0,1273.5,0,627.39001465,0,0,0,0,352.69000244,352.69000244,0,0,121.5,2,586.5,0,0,84.699996948,21.299999237,2,19.299999237,0,0,40.88999939
8156.6699219,64.5,0,907.40002441,386.29998779,19048,64,3,8,280,37.349998474,1326.5699463,0,213.87449646,4176.3100586,1262.8000488,66.63999939,230.21000671,2.450671196,2.6767809391,989.71002197,238.80999756,1273.5,0,1306.6999512,521.10003662,775.59997559,0,775.59997559,846.59997559,191.08000183,655.52001953,0,183.21000671,7,1306.6999512,0,0,77.099998474,15.199999809,4.5,10.699999809,0,0,0
5623.9301758,100,18.799999237,216.77000427,39.150001526,19049,64,3,8,280,31.159999847,880.0300293,0,141.05999756,2758.0800781,1131.6999512,79.959999084,208.08000183,2.6161050797,2.3672115803,1386.1700439,52.579998016,1273.5,286,989.10998535,177.61999512,0,0,0,795.69000244,653,98.319999695,44.369998932,264.51000977,5.6666666865,908.7199707,0,286,59.099998474,28.100000381,0,28.100000381,0,0,80.38999939
7508.6098633,42.5,0,24.600000381,0,19050,64,3,8,280,43.529998779,1270.0500488,0,146.78790283,3303.8100586,1893.6900635,136.83999634,275.26000977,3.4995765686,2.444429636,1797.6400146,155.22999573,1273.5,460.8999939,997.58001709,24.600000381,714.5,0,714.5,824.63000488,824.63000488,0,0,0,4,680.08001709,460.8999939,0,95,144.1000061,84.5,59.599998474,0,7,310.5
13938.759766,143.19999695,8.5,0,0,19051,64,3,8,280,78.059997559,2572.8200684,0,196.85420227,5193.8701172,2913.2800293,157.55999756,467.16000366,4.4645299911,6.0999999046,497.97998047,1.3999999762,1273.5,0,2555.0100098,0,0,0,0,2338.8601074,2268.6999512,70.160003662,0,0,5,1977.0999756,0,0,86.099998474,62.199996948,5.6999998093,56.5,0,0,577.90997314
8215.1103516,84.900001526,0,10.899999619,0,19052,64,3,8,280,44.13999939,1694.2600098,0,79.150001526,4879.1601563,1436.2800293,55.720001221,172.08000183,2.8574120998,2.8153250217,1254.5500488,432.07998657,1273.5,0,1636.9000244,10.899999619,2358.7700195,0,2358.7700195,334.89001465,334.89001465,0,0,304.79998779,8,1606.9000244,0,0,33,115,15,100,0,0,30
12189.370117,0,0,53.689998627,29.090000153,19053,64,3,8,280,64.760002136,2451.3999023,0,115.37000275,5079.0297852,5711.6298828,112.11000061,333.40002441,2.7985286713,3.3190915585,1696.5700684,3.0999999046,1273.5,0,3060.3999023,24.599998474,0,0,0,1800.4400635,1707.5300293,92.910003662,0,121.19999695,4.6666666865,3016.7199707,0,0,24,19.299999237,0,19.299999237,0,0,43.680000305
4099.9399414,11.100000381,0,534.82000732,63.970001221,19054,64,3,8,280,23.940000534,744.41003418,0,73.965400696,2011.960083,895.28997803,37.680000305,113.16000366,1.2220300436,0.89999997616,849.62994385,159.38999939,1273.5,0,865.67004395,470.84997559,0,0,0,370.47000122,370.47000122,0,0,114,2,865.67004395,0,0,48.299999237,67.599998474,5.4000000954,62.200000763,0,0,0
7583.7099609,96.699996948,0,0,0,19055,64,3,8,280,29.220001221,1400.4200439,0,154.36000061,2286.0200195,1154.6600342,59.439998627,153.77000427,3.0101900101,6.2827262878,899.58001709,4.6199998856,1273.5,251.61999512,1711.1999512,0,0,0,0,153.5,153.5,0,0,0,4,1306.1999512,251.61999512,0,59.700000763,13.299999237,0,13.299999237,0,0,405
8873.4599609,6.8000001907,0,95.88999939,95.88999939,19056,64,3,8,280,38.840000153,1612.8900146,0,177.77200317,3200.8200684,1387.2600098,94.119995117,233.75679016,3.0557999611,4.0399999619,1109.7800293,124.04000092,1273.5,0,2088.1000977,0,0,0,0,764.83001709,764.83001709,0,0,118.59999847,8,1978.0999756,0,0,106.90000153,19.700000763,2,17.700000763,0,0,110
5316.2001953,52.099998474,23.700000763,400.61999512,114.33000183,19057,64,3,8,280,31.619998932,970.25994873,0,89.939994812,2740.1799316,1315.7800293,56.659999847,154.88000488,2.0852639675,1.8032779694,837.29003906,92.429992676,1273.5,89.970001221,1101.3599854,286.29000854,119,0,119,679.0300293,630.63000488,0,48.400001526,122.5,3,1012.7199707,89.970001221,0,52.900001526,99,0,99,0,0,88.63999939
6672.8212891,8,0,278.49313354,38.6173172,19058,64,3,8,282,32.340450287,1022.201355,0,160.7182312,2695.0415039,1036.0469971,101.2284317,284.03692627,2.6478998661,3.2145299911,598.04052734,77.230102539,1128,0,1190.7781982,239.87580872,0,0,0,1139.0701904,371.03625488,459.88589478,308.14801025,0,4,851.86169434,0,0,0,78.700004578,27.5,51.200000763,0,0,338.91650391
5555.5400391,12,8.6999998093,614.88000488,124.77999878,19059,64,3,8,282,27.549999237,797.05999756,0,127.36869049,3456.1801758,1162.7800293,135.77999878,302.9699707,3.2187261581,2.8499999046,965.86999512,179.30000305,1128,0,916.80999756,490.1000061,155,155,0,1665.5900879,828.90002441,836.69000244,0,0,3.3333333433,916.80999756,0,0,48.099998474,35.099998474,0,35.099998474,0,0,0
8723.0400391,62.5,13.100000381,321.25,89.399993896,19060,64,3,8,282,39.810001373,1615.0300293,0,147.02000427,2901.1899414,1400.7700195,83.61000061,232.1499939,2.6457099915,3.6096198559,805.21002197,148.03999329,1128,192.91000366,1776.7698975,231.8500061,0,0,0,464.46002197,191.66999817,272.79000854,0,0,6,1481.6999512,192.91000366,0,35.400001526,34.799999237,2.5999999046,32.200000763,0,0,295.07000732
10216.290039,0,0,555.20001221,381.1000061,19061,64,3,8,282,50.409999847,1635.2098389,0,277.47998047,3797.6398926,1491.9000244,97.970001221,303.45999146,3.9246602058,6.1907901764,1715.0500488,256.38000488,1128,0,1954.8699951,174.1000061,0,0,0,1039.9699707,110.55000305,737.02001953,192.3999939,64.599998474,6.3333334327,1820.2299805,0,0,41.799999237,141.19999695,71,70.199996948,0,0,134.63999939
8704.3603516,0,23.399999619,19.700000763,0,19062,64,3,8,282,38.459999084,1582.1999512,0,161.49765015,2883.1899414,1294.7099609,88.029998779,244.29000854,2.6837630272,3.6454255581,947.79998779,9.6099996567,1128,0,1924.5,19.700000763,0,0,0,656.69000244,273.41998291,0,383.26998901,124.5,3.6666667461,1767.1999512,0,0,64.800003052,69.599998474,52,17.600000381,0,0,157.30000305
3682.3798828,5,7,191.44999695,0,19063,64,3,8,282,25.649999619,591.20001221,0,90.2970047,1440.8699951,1324.3900146,31.260002136,125.01499939,2.0213398933,3.2142798901,699.90002441,61.630001068,1128,401.5,555.88000488,191.44999695,0,0,0,234.13999939,0,234.13999939,0,0,3,412.66000366,401.5,0,12.199999809,33.700000763,19.799999237,13.900000572,0,0,143.22000122
4722.5200195,33.799999237,0,439.19998169,305.75,19064,64,3,8,282,37.020000458,779.79998779,0,113.48000336,2190.0100098,1674.25,53.689998627,159.47000122,2.4768292904,2.1600000858,1737.75,271.33001709,1128,0,831.23999023,133.44999695,0,0,0,567.16998291,567.16998291,0,0,184.6000061,3,776.23999023,0,0,53.5,80.5,55,25.5,0,0,55
9429.2001953,14,0,420.05999756,113.36999512,19065,64,3,8,282,52.729999542,1748.5999756,126.5,160.05560303,3322.3100586,2267.5600586,70.617485046,248.20001221,3.6294267178,4.4447288513,1882.5400391,172.21000671,1128,251.61999512,1866.0300293,306.69000244,152.6000061,0,152.6000061,224.25999451,50.539997101,173.72000122,0,118.5,6,1617.5999756,251.61999512,0,17.239999771,131.5,99,32.5,0,0,248.42999268
4337.2099609,20.799999237,0,50.209999084,38.569999695,19066,64,3,8,282,20.809999466,615.5,0,136.47999573,2323.5700684,1102.9500732,44.130001068,160.53999329,3.4099998474,1.7049679756,1040.1099854,115.44999695,1128,93.5,684.94000244,11.640000343,0,0,0,1298.8200684,239.6599884,123.37999725,935.7800293,107.80000305,2,658.83001709,93.5,0,35.099998474,32.400001526,0,32.400001526,0,0,26.11000061
3343.2600098,31.299999237,36,95.300003052,19.899999619,19067,64,3,8,282,17.350000381,627.09997559,0,38.340000153,1642.8699951,912.85998535,32.340000153,120.01000214,1.4670135975,1.3039599657,1248.7199707,42.829998016,1128,256.95999146,623.93005371,75.400001526,0,0,0,481.27999878,481.27999878,0,0,0,2,574.34002686,256.95999146,0,20.600000381,97.5,25.700000763,71.800003052,0,0,49.590000153
3604.7998047,89.5,0,7.6300001144,5.5300002098,19068,64,3,8,282,17.250301361,752.06420898,0,40.230300903,1277.7299805,1213.2000732,27.459999084,74.989997864,1.3347024918,1.68610394,451.98001099,11.429999352,1128,163.16999817,763.98999023,2.0999999046,168.80000305,0,168.80000305,54.340000153,54.340000153,0,0,0,2,658.98999023,163.16999817,0,0,30.299999237,30,0.30000001192,0,0,105
4950.4199219,20.5,1.1000000238,47.870002747,30.670000076,19069,64,3,8,282,31.35890007,977.71002197,0,53.879997253,1585.0599365,1766.1398926,47.325500488,138.27000427,2.1830523014,2.0371620655,914.09997559,34.459999084,1128,251.61999512,858.98999023,17.200000763,0,0,0,284.27999878,284.27999878,0,0,0,4,590.26000977,251.61999512,0,0,120.69999695,58,62.700000763,0,0,268.72998047
10726.75,200,0,170.75,133.08999634,19070,64,3,8,282,45.189998627,2104.7897949,0,153.33000183,4373.1000977,2825.9299316,92.970001221,260.57000732,5.2863163948,5.3890800476,1892.6699219,125.02999878,1128,927.20001221,2412.6599121,37.659999847,155,155,0,457.59997559,457.59997559,0,0,0,6.6666666865,2241.25,927.20001221,0,21.489999771,28.399999619,22,6.4000000954,0,0,171.41000366
2556.9199219,34.299999237,66,41.800003052,0,19071,64,3,8,282,10.059999466,506.54000854,0,28.030000687,1051.6999512,647.23999023,23.11000061,68.989997864,1.1715672016,0.62433999777,378.41000366,2.9400000572,1128,51.080001831,481.26998901,41.800003052,0,0,0,221.6499939,221.6499939,0,0,118,1.6666666865,481.26998901,51.080001831,0,0,37.599998474,30,7.6000003815,0,0,0
1605.1400146,9.1999998093,11,30.299999237,0,19072,64,3,8,282,12.390000343,251.54000854,0,40.689998627,635.88000488,195.22000122,26.090000153,57.50920105,7.1440124512,0.8491140008,13914.399414,54.899997711,1128,0,246.38000488,30.299999237,90.300003052,0,90.300003052,149.19000244,0,0,149.19000244,63.209999084,0.66666668653,224.27999878,0,0,24.799999237,11.5,9.6999998093,1.7999999523,0,0,22.100000381
11369.889648,246.69999695,0,258.58999634,97.5,19073,64,3,8,282,44.749996185,2205.0998535,0,155.65000916,4256.7602539,2066.5,88.590003967,281.62997437,4.4837632179,3.9423332214,1545.9799805,152.44999695,1128,502.48001099,2533.1201172,161.08999634,49.900001526,49.900001526,0,354.57000732,331.52999878,23.040000916,0,176.80000305,6,2231.5300293,502.48001099,0,72.699996948,61.900001526,30,31.899999619,0,0,301.58999634
2972.7299805,18.299999237,0,0,0,19074,64,3,8,282,14.690000534,562.98999023,0,45.317798615,958.36004639,767.7300415,29.030000687,77.239997864,0.75850999355,1.1500000954,328.63000488,1.6200000048,1128,88.449996948,558.41003418,0,141.6000061,0,141.6000061,143,143,0,0,0,2,341.86999512,88.449996948,0,0,8.6000003815,7.8000001907,0.80000001192,0,0,216.54000854
9494.6904297,12.899999619,27.399999619,799.20001221,0,19075,64,3,8,282,45.150001526,1817.4400635,0,145.94999695,3840.0500488,1395.2900391,74.980003357,240.49000549,3.2351565361,3.9000000954,1271.6199951,215.32000732,1128,0,2147.0400391,799.20001221,0,0,0,413.80999756,0,237.47000122,176.33999634,301,6,1993.8000488,0,0,51.799999237,86.900001526,35,51.900001526,0,0,153.23999023
1435.6398926,0,8,229.74000549,19.549999237,19076,64,3,8,282,5.6300001144,254.33000183,0,34.268001556,595.4800415,225.30999756,10.300000191,27.01999855,0.29573521018,0.502417624,83.080001831,34.920001984,1128,0,293.42001343,210.19000244,0,0,0,14.920000076,14.920000076,0,0,0,1,293.42001343,0,0,32.5,16.899999619,0,16.899999619,0,0,0
9686.8701172,104.90000153,102.05999756,107.59999847,75.699996948,19128,64,4,8,281,45.729999542,1718.0999756,426.1000061,188.04408264,3725.2299805,2279.4499512,91.805435181,279.3999939,3.9785659313,4.7666678429,1667.9000244,243.70001221,1137,305,1654.0300293,31.899999619,47.200000763,0,47.200000763,740.03997803,262.73999023,477.29998779,0,126.69999695,4,1557.0600586,305,0,50.799999237,60.799999237,36.599998474,24.200000763,0,0,96.970001221
8581.0087891,4.1999998093,0,19.299999237,19.299999237,19129,64,4,8,281,26.795438766,1690.2294922,0,98.077087402,3117.8469238,905.31994629,85.946411133,232.82861328,2.0217299461,2.7152299881,462.29266357,33.550479889,1137,89.974998474,2010.5650635,0,0,0,0,849.70690918,849.70690918,0,0,0,5.0000000894,1984.1999512,89.974998474,0,79.300003052,64.800003052,40,24.800001144,0,0,26.365100861
8402.0800781,51.799999237,68.599998474,720.84002686,675,19130,64,4,8,281,29.780000687,1621.5899658,0,105.12999725,3650.5600586,1056.0899658,93.879997253,241.20999146,2.0722601414,2.5499999523,990.0300293,98.150001526,1137,0,1845.0999756,45.840000153,0,0,0,845.52001953,845.52001953,0,0,0,5,1845.0999756,0,0,83.099998474,35.599998474,30,5.5999999046,0,0,0
7766.4946289,58.400001526,0,0,0,19131,64,4,8,281,39.937759399,1421.9384766,0,139.17715454,4393.0595703,2608.0476074,70.528022766,197.36901855,3.4884200096,2.9708600044,1544.1887207,286.11999512,1137,2448.3874512,1481.3135986,0,0,0,0,319.15847778,273.53747559,45.620998383,0,0,6,1385.2399902,2448.3874512,0,50.599998474,35.200000763,0,35.200000763,0,0,96.073600769
15718.439453,213.6000061,9.5,796.29998779,0,19132,64,4,8,281,61.899997711,2775.5600586,0,316.44949341,7034.9902344,4155.0498047,127.40000916,437.02999878,7.9745411873,4.7684440613,2997.5900879,285.88000488,1137,1489.9200439,2871.9899902,796.29998779,483.36999512,0,483.36999512,803.30999756,491.66998291,311.64001465,0,213.8999939,8.3333333731,2871.9899902,1489.9200439,0,110.40000153,42.700000763,29,13.699999809,0,0,0
6860.5800781,0,70,0,0,19133,64,4,8,281,29.13999939,1312.9699707,0,90.190002441,2477.0998535,975.92004395,78.849998474,196.43000793,1.3704599142,1.8937808275,609.36999512,14.069999695,1137,0,1563.7199707,0,0,0,0,718.17999268,131.67999268,0,586.5,0,6,1563.7199707,0,0,22.600000381,102.59999847,25,77.599998474,0,0,0
4367.6196289,115.69999695,0,75.199996948,75.199996948,19134,64,4,8,281,16.829999924,798.02996826,0,33.502799988,2145.9399414,1216.4100342,62.209999084,217.78999329,3.0027198792,1.3431199789,850.35998535,123.68999481,1137,265.3500061,761.72003174,0,0,0,0,873.10998535,311.19000244,0,561.91998291,0,3,754.33001709,265.3500061,0,0,54.86000061,2.7999999523,37.760002136,14.300000191,0,7.3899998665
9672.4628906,0,21.299999237,170.69999695,170.69999695,19135,64,4,8,281,30.684940338,2019.0977783,0,87.98034668,2815.1999512,1089.9383545,71.693443298,195.89041138,1.802489996,3.0444402695,617.94342041,220.81752014,1137,0,2513.6999512,0,0,0,0,0,0,0,0,0,4,2403.6999512,0,0,54.700000763,54.799999237,0,54.799999237,0,0,110
10264.932617,12.300000191,94.513000488,0,0,19136,64,4,8,281,50.858959198,1155.0931396,0,465.97891235,3997.869873,1180.7823486,104.10151672,362.25146484,3.8825700283,3.7132301331,2613.8356934,3.5199999809,1137,0,1351.9093018,0,0,0,0,2058.7475586,0,2058.7475586,0,358,3,1267.3768311,0,0,65.300003052,57.099998474,45,12.100000381,0,0,84.532501221
12852.080078,76.5,43.5,290.76000977,236.95999146,19137,64,4,8,281,65.680000305,2043.8199463,124.66999817,291.99121094,4875.0297852,2032.4100342,156.77999878,506.67999268,5.6732411385,6.9330010414,2372.7800293,81.330001831,1137,170.02999878,2379.3098145,53.800003052,0,0,0,1670.1600342,148.27999878,1521.8800049,0,0,5,2305.9099121,170.02999878,0,76.300003052,43.799999237,1.2000000477,42.599998474,0,0,73.400001526
16214.790039,116,3.0999999046,1029.75,292.73999023,19138,64,4,8,281,83.160003662,2761.1298828,132.13999939,378.00311279,8253.1005859,2730.5700684,145.86000061,437.93939209,5.4157299995,7.0473036766,2192.7299805,821.13000488,1137,0,2343.3300781,737.01000977,2866.0100098,0,2866.0100098,1395.9100342,619.76000977,776.15002441,0,64,6.6666666865,2120.0500488,0,0,179.66000366,123.19999695,42,76.199996948,5,0,223.27999878
7786.9619141,157.5039978,83.400001526,27.745710373,7.1457099915,19139,64,4,8,281,46.537349701,1096.3253174,0,208.83796692,3944.0917969,1302.1209717,76.083992004,373.44470215,3.0291099548,4.8413496017,955.02044678,27.216140747,1137,251.625,1002.2957153,20.600000381,0,0,0,2152.2167969,0,1655.3200684,496.89678955,151.30459595,4.0000000298,825.3637085,251.625,0,80,38,11.5,26.5,0,0,176.93200684
15572.75,84,70.400001526,110.59999847,63.900001526,19140,64,4,8,281,92.730003357,2976.7099609,0,222.69999695,6261.7099609,3130.3300781,150.88000488,402.88000488,7.0520734787,9.1540737152,1945.8300781,428.27999878,1137,251.61999512,3050.2099609,46.700000763,1719.2999268,53.599998474,1665.6999512,585.07995605,585.07995605,0,0,180.5,7,2196.8000488,251.61999512,0,31,179,120,59,0,0,853.40997314
11118.75,167,42.459999084,406.11999512,86.269996643,19141,64,4,8,281,71.790000916,1849.3399658,126.69999695,270.15991211,4906.0600586,2345.6401367,96.450004578,319.95001221,4.9840159416,6.8888545036,3146.0998535,152.86999512,1137,0,1807.8099365,319.8500061,891.80999756,172,719.80999756,846.55999756,388.72998047,457.83001709,0,266,6,1795.3599854,0,0,139,212.6000061,171.3999939,41.200000763,0,0,12.449999809
13144.870117,58.700000763,32.560001373,18.709999084,0,19142,64,4,8,281,56.680000305,2614.130127,43.370002747,156.47999573,3755.5800781,1475.9599609,111.99000549,318.14001465,3.8757691383,7.5331611633,775.44000244,57.550003052,1137,0,2929.7299805,18.709999084,21.149999619,0,21.149999619,296.13998413,28.340000153,267.79998779,0,0,7,2598.0100098,0,0,35.720001221,319.5,319.5,0,0,0,331.72000122
13000.979492,77.5,0,6.5999999046,0,19143,64,4,8,281,74.598670959,2193.3674316,0,325.93188477,4498.9057617,2164.0141602,110.61431122,329.243927,5.2683401108,9.0116996765,1799.9022217,115.58656311,1137,0,2451.3151855,6.5999999046,1224,170.5,1053.5,474.79058838,347.09060669,127.69999695,0,127.40000153,4,1419.0406494,0,0,42.200000763,95.099998474,62.900001526,32.200000763,0,0,1032.2745361
6311.7211914,0,0,99.699996948,99.699996948,19144,64,4,8,281,32.241958618,1280.2686768,0,53.507011414,2348.8110352,1483.4143066,59.520320892,176.11669922,1.5380100012,1.7207399607,477.83752441,88.126396179,1137,0,1532.0999756,0,0,0,0,638.01098633,296.32901001,341.68200684,0,0,4,1532.0999756,0,0,25.100000381,53.900001526,0,53.900001526,0,0,0
2901.9599609,35.5,131.42999268,75.650001526,75.650001526,19172,78,2,8,284,16.739999771,596.46002197,0,9.3000001907,1065.4099121,583.7199707,43.830001831,107.83000183,1.0700000525,1.7839599848,382.41000366,97.870002747,1208.5334473,0,608.09997559,0,0,0,0,201.72999573,201.72999573,0,0,0,1,608.09997559,0,0,0,13,13,0,0,0,0
17586.5,234,0,14.299999237,0,19173,78,2,8,284,70.169998169,3735.7900391,2304.8798828,148.41809082,7712.5498047,3842.5700684,135.80000305,357,5.0784430504,5.8996386528,1637.2700195,1494.5899658,1208.5334473,931.77001953,3575.2399902,14.299999237,130,130,0,450.26998901,450.26998901,0,0,0,10.333333343,3361.8999023,931.77001953,0,25.88999939,46.200000763,8.8999996185,37.299999237,0,0,213.3400116
9021.4101563,248.5,0,122.5,101.79999542,19174,78,2,8,284,35.630001068,1750.25,0,114.41000366,3863.8498535,1432.1999512,84.86000061,243.06001282,2.6550431252,2.5240879059,971.26000977,476.47000122,1208.5334473,0,1981.3499756,20.700000763,440,440,0,749.39996338,616.02996826,0,133.36999512,177.19999695,5,1921.6300049,0,0,47.299999237,97.599998474,30,67.599998474,0,0,59.720001221
6118.1601563,15,47.700000763,634.57000732,367.57000732,19175,78,2,8,284,36.5,927.87994385,0,157.18000793,5175.4697266,5518.9399414,57.849998474,238.65000916,2.0288271904,1.4488420486,1379.3499756,322.32000732,1208.5334473,0,2292.5898438,267,763.40002441,0,763.40002441,1164.4100342,1055.4500732,0,108.95999908,0,4,2034.1999512,0,0,81.400001526,176.3999939,30,146.3999939,0,0,258.39001465
2526.1340332,12.800000191,0,486.92559814,349.95623779,19176,78,2,8,284,22.020830154,293.55044556,0,114.07235718,2414.0019531,852.22564697,20.82875061,80.435852051,1.112169981,1.0017700195,870.20672607,278.4185791,1208.5334473,0,1206.4884033,136.96936035,0,0,0,510.18798828,510.18798828,0,0,0,4.6666666865,1060.8000488,0,0,85.199996948,112.40000153,87,25.399999619,0,50,95.688400269
2389.9899902,0,0,0,0,19177,78,2,8,284,8.4600000381,401.47998047,0,38.490001678,1038.8900146,298.42001343,40.959999084,110.66000366,0.46000000834,0.56999999285,155.38998413,0,1208.5334473,0,431.55999756,0,0,0,0,565.72998047,274.8500061,0,290.88000488,0,2,403.98001099,0,0,11.600000381,30,30,0,0,0,27.579999924
15579.90918,110,26.299999237,876.70001221,385.80001831,19178,78,2,8,284,81.230003357,2887.2697754,0,179.57484436,6733.8198242,2391.4299316,224.59646606,599.20001221,35.070240021,6.4237141609,65371.0625,436.51998901,1208.5334473,0,3195.9799805,490.8999939,0,0,0,2292.7900391,1139.4899902,0,1153.3000488,0,7,3179.0900879,0,0,113.05000305,119,60,59,0,0,16.88999939
