regcode,provcode,hhnum,topogrpy,dweltype,tenurhws,tenurlot,roof,wall,floor,bedroom,outroom,electrct,wdrinkng,storewtr,toilet,collect,burn,composting,dump,segregate,psurec,strrec,wgts
0,56,34187,7,1,1,1,2,1,6,2,0,1,5,0,1,0,1,0,0,0,553745023001,56012,475.57
0,56,34188,7,1,1,1,2,1,8,3,0,1,11,3,1,0,1,1,0,1,553745023001,56012,475.57
0,56,34189,7,1,1,3,2,1,8,2,1,1,3,3,1,0,1,0,0,0,553745023001,56012,475.57
0,56,34190,7,1,1,1,3,1,8,2,0,1,3,0,1,1,1,0,0,1,553745023001,56012,475.57
0,56,34191,7,1,1,3,2,1,8,2,0,1,3,0,1,0,1,1,0,1,553745023001,56012,475.57
0,56,34192,7,1,1,3,2,1,8,1,0,1,3,0,0,0,1,0,0,1,553745023001,56012,475.57
0,56,34193,7,1,1,5,2,2,3,1,1,1,3,3,2,0,1,0,0,0,553745023001,56012,475.57
0,56,34194,7,1,1,3,2,5,8,1,0,1,3,3,1,0,1,0,0,0,553745023001,56012,475.57
0,56,34195,7,1,1,1,2,3,8,2,0,1,3,0,1,0,1,0,1,0,553745023001,56012,475.57
0,56,34196,7,1,1,1,2,3,1,2,0,1,4,0,1,0,1,0,1,0,553745023001,56012,475.57
0,56,34197,7,1,1,1,2,2,9,2,1,1,5,3,1,0,1,0,1,0,553745023001,56012,475.57
0,56,34198,7,1,1,3,2,3,8,1,1,1,3,0,1,0,1,1,1,1,553745023001,56012,475.57
0,56,34199,7,1,1,1,2,1,8,1,1,1,2,3,1,0,1,0,0,1,553845030000,56022,476.10
0,56,34200,7,1,3,3,2,3,8,2,1,1,5,0,1,0,1,0,0,0,553845030000,56022,476.10
0,56,34201,7,1,1,3,2,3,8,2,0,1,2,0,1,0,1,0,0,1,553845030000,56022,476.10
0,56,34202,7,1,1,3,2,2,8,1,1,1,2,0,1,0,1,0,0,1,553845030000,56022,476.10
0,56,34203,7,1,1,1,2,1,6,2,0,1,2,0,1,0,1,0,0,0,553845030000,56022,476.10
0,56,34204,7,1,1,1,1,2,1,0,9,1,2,3,0,0,1,0,0,1,553845030000,56022,476.10
0,56,34205,7,1,1,3,2,3,8,2,1,1,2,3,1,0,1,0,0,0,553845030000,56022,476.10
0,56,34206,7,1,1,3,2,3,8,2,0,1,2,0,1,0,1,0,0,0,553845030000,56022,476.10
0,56,34207,7,1,3,3,2,3,8,0,9,1,2,3,1,0,1,0,0,0,553845030000,56022,476.10
0,56,34208,7,1,1,3,2,3,8,2,0,1,2,3,1,0,1,1,0,0,553845030000,56022,476.10
0,56,34209,7,1,1,3,2,3,8,2,0,1,2,3,1,0,1,0,0,1,553845030000,56022,476.10
0,56,34210,7,1,1,3,2,3,8,2,0,1,2,0,1,0,1,0,0,0,553845030000,56022,476.10
0,56,34211,7,1,1,3,2,3,8,2,0,0,2,3,1,0,1,0,1,1,553845030000,56022,476.10
0,56,34212,7,1,1,3,2,3,8,2,1,1,2,3,1,0,1,0,0,1,553845030000,56022,476.10
0,56,34213,1,1,3,4,5,1,8,2,1,1,11,3,1,0,1,0,0,1,553845035001,56012,458.26
0,56,34214,1,1,3,3,2,1,8,0,9,1,1,1,1,1,0,0,0,0,553845035001,56012,458.26
0,56,34215,1,1,1,1,2,2,2,2,1,1,2,1,1,1,0,0,0,0,553845035001,56012,458.26
0,56,34216,1,5,1,4,5,4,8,0,9,1,1,3,1,1,0,0,0,0,553845035001,56012,458.26
0,56,34217,1,1,1,1,2,1,7,2,1,1,2,3,1,1,0,0,0,0,553845035001,56012,458.26
0,56,34218,1,1,1,1,2,1,8,1,1,1,2,0,1,1,0,0,0,0,553845035001,56012,458.26
0,56,34219,1,1,3,3,2,1,8,2,0,1,1,2,1,1,0,0,0,0,553845035001,56012,458.26
0,56,34220,1,1,3,3,2,2,8,2,1,1,2,1,1,1,0,0,0,0,553845035001,56012,458.26
0,56,34221,1,1,1,1,2,1,6,2,1,1,3,1,1,1,0,0,0,0,553845035001,56012,458.26
0,56,34222,1,1,1,4,2,1,2,1,0,1,1,3,1,1,0,0,0,1,553845035001,56012,458.26
0,56,34223,1,1,1,4,2,1,8,4,1,1,1,3,1,1,0,0,0,0,553845035001,56012,458.26
0,56,34224,1,1,1,1,2,1,6,5,1,1,11,1,1,1,0,0,0,0,553845035001,56012,458.26
0,56,34225,1,1,1,1,2,1,7,3,0,1,1,0,1,1,0,0,0,0,553845035001,56012,458.26
0,56,34226,1,1,1,1,2,2,8,1,0,1,1,0,1,0,1,0,0,0,553845035001,56012,458.26
0,56,34227,14,1,1,3,1,2,3,1,0,0,7,3,2,0,1,0,0,1,553946039000,56052,474.24
0,56,34228,14,1,1,3,2,2,1,2,0,1,4,3,2,0,1,0,1,1,553946040000,56052,474.24
0,56,34229,14,1,1,3,2,2,8,2,1,1,4,3,1,0,1,0,1,0,553946040000,56052,474.24
0,56,34230,14,1,1,1,2,1,8,2,0,1,4,1,1,0,1,0,0,1,553946040000,56052,474.24
0,56,34231,14,1,1,1,2,2,3,1,0,1,4,0,0,0,1,0,0,1,553946040000,56052,474.24
0,56,34232,14,1,1,3,2,2,3,1,1,2,3,0,2,0,1,0,0,1,553946040000,56052,474.24
0,56,34233,14,1,1,3,2,1,8,1,1,1,4,3,2,0,1,0,0,0,553946040000,56052,474.24
0,56,34234,14,1,1,3,1,2,3,0,9,1,3,0,2,0,1,0,0,1,553946040000,56052,474.24
0,56,34235,14,1,1,1,2,3,8,0,9,1,4,3,1,0,1,0,1,1,553946040000,56052,474.24
0,56,34236,14,1,1,3,2,1,1,2,0,0,4,3,2,0,1,0,0,1,553946040000,56052,474.24
0,56,34237,14,1,1,3,1,2,3,2,0,2,6,3,2,0,1,0,0,1,553946040000,56052,474.24
0,56,34238,14,1,1,1,2,3,8,2,0,1,4,0,1,0,0,0,1,0,553946040000,56052,474.24
0,56,34239,14,1,1,1,2,3,8,1,0,1,4,3,2,0,1,0,0,0,553946040000,56052,474.24
0,56,34240,14,1,1,3,2,3,8,1,1,1,4,0,0,0,1,0,1,0,553946040000,56052,474.24
0,56,34241,14,1,1,1,2,3,8,1,0,0,4,3,1,0,1,0,0,0,553946040000,56052,474.24
0,56,34242,14,1,1,3,2,3,8,1,0,1,4,0,1,0,1,1,0,1,553946040000,56052,474.24
0,56,34243,14,1,1,3,1,2,1,1,0,0,4,3,1,0,1,0,0,1,553946040000,56052,474.24
0,56,34244,1,1,1,3,2,2,8,1,1,1,7,3,0,0,1,0,0,1,554047022000,56022,457.48
0,56,34245,1,1,1,3,2,2,8,3,0,1,1,0,1,1,0,0,0,1,554047027000,56012,452.03
0,56,34246,1,1,1,3,2,2,8,2,0,1,1,0,1,0,1,0,0,0,554047027000,56012,452.03
0,56,34247,1,1,1,1,2,1,8,2,1,1,1,0,1,1,0,0,0,1,554047027000,56012,452.03
0,56,34248,1,1,1,1,2,1,8,2,0,1,1,0,1,1,1,0,0,1,554047027000,56012,452.03
0,56,34249,1,2,1,1,2,2,6,5,0,1,1,3,1,1,1,0,0,1,554047027000,56012,452.03
0,56,34250,1,1,1,1,2,1,8,0,9,1,1,0,2,1,0,0,0,1,554047027000,56012,452.03
0,56,34251,1,2,2,2,2,1,8,1,0,1,1,3,1,1,1,0,0,1,554047027000,56012,452.03
0,56,34252,1,1,1,3,2,1,8,2,1,1,1,1,1,1,1,0,0,1,554047027000,56012,452.03
0,56,34253,1,1,1,1,2,1,8,2,1,0,1,1,1,1,1,0,0,1,554047027000,56012,452.03
0,56,34254,1,1,1,1,2,1,8,3,0,1,1,1,1,1,0,0,0,1,554047027000,56012,452.03
0,56,34255,1,1,1,1,2,2,8,0,9,1,1,3,1,0,1,0,0,0,554047027000,56012,452.03
0,56,34256,1,1,1,3,2,2,8,1,0,1,1,0,1,1,0,0,0,1,554047027000,56012,452.03
0,56,34257,1,1,2,2,2,1,8,2,0,1,1,0,1,1,0,0,0,1,554047027000,56012,452.03
0,56,34258,1,1,1,1,2,2,8,1,0,1,1,0,1,1,1,0,0,0,554047027000,56012,452.03
0,56,34259,1,1,1,1,2,1,8,2,1,1,2,0,1,1,1,0,0,1,554047027000,56012,452.03
0,56,34260,1,1,1,2,2,1,8,2,0,0,2,0,2,0,1,0,0,1,554047027000,56012,452.03
0,56,34261,1,1,1,3,2,1,8,0,9,1,1,0,1,0,1,0,0,1,554147028000,56022,457.48
0,56,34262,1,1,3,3,2,1,6,0,9,1,1,0,1,0,1,1,0,1,554147028000,56022,457.48
0,56,34263,1,1,1,3,2,4,8,1,1,1,2,0,1,0,1,0,0,0,554147028000,56022,457.48
0,56,34264,1,1,1,3,2,1,8,1,1,1,2,0,2,0,1,0,0,0,554147028000,56022,457.48
0,56,34265,1,1,1,3,2,4,8,1,1,1,2,3,0,1,0,0,0,1,554147028000,56022,457.48
0,56,34266,1,1,1,3,1,2,3,0,9,1,10,3,0,0,1,0,0,1,554147028000,56022,457.48
0,56,34267,1,1,1,3,2,2,8,1,0,1,4,1,1,0,1,1,0,1,554147028000,56022,457.48
0,56,34268,1,1,1,3,2,2,8,3,1,1,2,3,1,0,1,0,0,1,554147028000,56022,457.48
0,56,34269,1,1,1,3,5,2,3,2,0,0,2,3,2,0,1,0,0,1,554147028000,56022,457.48
0,56,34270,1,1,1,3,1,2,3,1,1,0,4,0,1,0,1,0,0,1,554147028000,56022,457.48
0,56,34271,1,1,1,3,2,2,3,0,9,1,2,0,2,0,1,0,0,0,554147028000,56022,457.48
0,56,34272,1,1,1,3,5,2,8,0,9,1,2,2,0,0,1,1,0,0,554147028000,56022,457.48
0,56,34273,1,1,1,1,2,1,8,1,1,1,2,3,2,0,1,0,0,1,554147028000,56022,457.48
0,56,34274,1,1,1,3,2,2,8,2,1,1,2,0,1,0,1,0,0,1,554147028000,56022,457.48
0,56,34275,1,2,1,3,2,1,8,3,0,1,2,0,1,0,1,0,0,0,554147028000,56022,457.48
0,56,34276,1,1,1,1,2,1,8,2,1,1,3,3,1,0,1,0,0,1,554148015001,56022,474.50
0,56,34277,1,1,1,1,2,1,8,3,1,1,1,0,1,1,1,0,0,1,554148015001,56022,474.50
0,56,34278,1,1,1,1,2,3,8,1,0,1,1,3,1,0,1,0,0,1,554148015001,56022,474.50
0,56,34279,1,1,3,3,2,1,6,3,1,1,3,0,1,1,0,0,0,1,554148015001,56022,474.50
0,56,34280,1,1,1,1,2,1,6,4,0,1,3,3,1,0,1,0,0,0,554148015001,56022,474.50
0,56,34281,1,1,1,3,2,1,8,2,0,1,4,0,1,0,1,0,0,0,554148015001,56022,474.50
0,56,34282,1,1,1,3,2,2,8,1,1,1,4,0,1,0,1,0,0,0,554148015001,56022,474.50
0,56,34283,1,1,1,3,2,2,8,2,0,4,3,3,1,0,1,0,0,1,554148015001,56022,474.50
0,56,34284,1,1,1,3,2,2,8,1,0,0,3,0,1,0,1,0,0,0,554148015001,56022,474.50
0,56,34285,1,1,2,2,2,3,8,2,1,0,3,3,1,0,1,0,0,0,554148015001,56022,474.50
0,56,34286,1,1,1,3,2,3,8,3,1,1,3,3,1,0,1,0,0,1,554148015001,56022,474.50
0,56,34287,1,1,1,3,2,1,1,2,0,1,3,3,1,0,1,0,0,0,554148015001,56022,474.50
0,56,34288,1,1,1,3,2,1,8,2,0,0,3,3,1,0,1,0,0,0,554148015001,56022,474.50
0,56,34289,1,1,3,3,2,2,8,2,0,0,4,3,2,0,1,0,1,0,554148015001,56022,474.50
0,56,34290,1,1,1,1,2,3,8,0,9,1,10,3,0,0,1,0,0,0,554148015001,56022,474.50
0,56,34291,1,1,1,1,2,1,8,2,1,1,2,3,1,0,1,1,0,1,554148015001,56022,474.50
0,56,34292,4,1,1,1,2,5,8,2,1,1,4,3,1,0,1,0,1,0,554248026000,56042,624.39
0,56,34293,4,1,1,3,2,1,8,3,1,1,4,3,1,0,1,0,0,0,554248026000,56042,624.39
0,56,34294,4,1,1,4,2,2,1,1,0,1,4,1,2,0,1,0,1,1,554248026000,56042,624.39
0,56,34295,4,1,1,3,2,2,8,1,1,1,4,3,0,0,1,0,0,0,554248026000,56042,624.39
0,56,34296,4,1,1,3,2,2,8,2,1,1,1,3,2,0,1,0,1,0,554248026000,56042,624.39
0,56,34297,4,1,3,3,2,2,2,1,0,1,8,3,2,0,1,0,0,1,554248026000,56042,624.39
0,56,34298,4,1,1,3,2,1,8,1,1,1,8,1,1,0,1,0,0,0,554248026000,56042,624.39
0,56,34299,4,1,1,1,2,1,8,3,0,1,3,3,1,0,1,0,0,0,554248026000,56042,624.39
0,56,34300,4,1,1,3,2,5,8,2,1,1,4,3,0,0,1,0,1,0,554248026000,56042,624.39
0,56,34301,4,1,3,3,2,1,8,3,0,1,3,3,1,0,1,0,1,0,554248026000,56042,624.39
0,56,34302,4,1,1,3,2,2,1,1,1,1,3,3,1,0,1,0,0,0,554248026000,56042,624.39
0,56,34303,4,1,1,3,2,2,1,1,1,1,3,3,1,0,1,0,0,0,554248026000,56042,624.39
0,56,34304,4,1,3,3,2,2,8,2,0,1,3,3,0,0,1,0,1,0,554248026000,56042,624.39
0,56,34305,4,1,1,1,2,1,8,3,0,1,3,3,1,0,1,1,1,1,554248026000,56042,624.39
0,56,34306,4,1,1,3,2,4,8,0,9,1,10,3,1,0,1,0,0,0,554248026000,56042,624.39
0,57,4331,1,1,1,1,2,1,8,3,0,1,1,0,1,0,1,0,0,1,201903002000,57012,253.00
0,57,4332,1,1,1,1,2,1,6,3,0,1,11,3,1,0,0,1,1,1,201903002000,57012,253.00
0,57,4333,1,1,1,1,2,1,6,5,0,1,1,0,1,0,1,1,1,1,201903002000,57012,253.00
0,57,4334,1,1,3,3,2,3,8,5,0,1,3,3,1,1,0,0,0,1,201903002000,57012,253.00
0,57,4335,1,1,1,1,2,1,6,3,1,1,1,0,1,0,1,1,1,1,201903002000,57012,253.00
0,57,4336,1,1,1,3,2,1,8,3,0,1,11,3,1,0,0,0,1,0,201903002000,57012,253.00
0,57,4337,1,1,1,1,2,1,8,2,0,1,3,0,1,0,1,0,1,1,201903002000,57012,253.00
0,57,4338,1,1,1,3,2,3,1,0,9,1,4,0,1,0,1,0,1,1,201903002000,57012,253.00
0,57,4339,1,1,1,1,2,1,6,0,9,1,1,0,1,0,1,1,1,1,201903002000,57012,253.00
0,57,4340,1,1,1,1,2,1,8,3,0,1,1,0,1,0,0,1,0,1,201903002000,57012,253.00
0,57,4341,1,1,1,3,2,1,1,1,0,1,4,3,1,0,1,0,1,0,201903002000,57012,253.00
0,57,4342,1,1,1,1,2,1,6,4,0,1,5,0,1,0,1,0,0,0,201903002000,57012,253.00
0,57,4343,1,1,1,3,2,3,8,4,0,1,1,0,1,0,1,1,0,0,201903002000,57012,253.00
0,57,4344,1,2,1,3,2,2,2,1,0,1,3,0,1,0,1,0,0,1,200803003000,57012,255.00
0,57,4345,1,1,1,1,2,1,8,2,0,1,3,3,1,0,1,0,1,0,200803003000,57012,255.00
0,57,4346,1,1,1,3,2,1,8,2,1,1,4,3,2,0,1,0,1,1,200803003000,57012,255.00
0,57,4347,1,1,1,1,2,1,8,2,0,1,3,0,1,0,1,1,1,1,200803003000,57012,255.00
0,57,4348,1,1,1,3,2,2,1,1,0,0,3,3,1,0,1,0,0,0,200803003000,57012,255.00
0,57,4349,1,1,1,3,2,2,1,0,9,1,4,3,2,0,1,0,1,0,200803003000,57012,255.00
0,57,4350,1,1,1,3,2,2,1,3,0,1,2,3,1,0,1,1,0,1,200803003000,57012,255.00
0,57,4351,1,1,1,1,2,2,1,1,1,1,2,3,1,0,1,0,1,1,200803003000,57012,255.00
0,57,4352,1,1,1,3,2,3,1,1,0,1,1,0,1,0,1,0,1,0,200803003000,57012,255.00
0,57,4353,1,2,3,3,2,3,8,0,9,1,3,3,1,0,1,0,0,1,200803003000,57012,255.00
0,57,4354,1,1,3,2,2,3,8,3,1,1,3,0,1,0,1,1,0,1,200803003000,57012,255.00
0,57,4355,1,1,1,1,2,1,8,2,0,1,3,0,1,0,1,1,0,1,200803003000,57012,255.00
0,57,4356,1,1,1,1,2,3,8,2,0,1,4,3,2,0,1,0,1,0,200803003000,57012,255.00
0,57,4357,1,1,1,1,2,1,8,2,0,1,3,0,1,0,1,0,1,1,200803003000,57012,255.00
0,57,4358,1,1,1,1,2,2,8,1,1,1,4,3,1,0,1,1,0,1,200803003000,57012,255.00
0,57,4359,1,1,1,1,2,1,8,2,0,1,4,3,1,0,1,0,1,1,200803003000,57012,255.00
0,57,4360,1,1,1,3,2,1,8,2,0,1,3,0,1,0,1,0,0,1,200803003000,57012,255.00
0,57,4361,1,1,1,1,6,2,1,1,0,0,4,3,1,0,1,0,0,0,200803003000,57012,255.00
0,57,4362,11,1,1,1,2,2,2,1,0,2,8,3,2,0,1,0,1,1,201503016000,57012,255.00
0,57,4363,11,1,1,3,2,2,2,1,1,2,2,3,2,0,1,0,0,1,201503016000,57012,255.00
0,57,4364,11,1,1,4,2,2,1,0,9,0,10,1,2,0,0,0,1,0,201503016000,57012,255.00
0,57,4365,11,1,1,1,2,2,2,1,0,1,2,3,2,0,1,0,0,1,201503016000,57012,255.00
0,57,4366,11,1,3,3,2,2,2,0,9,1,2,3,2,0,1,0,0,1,201503016000,57012,255.00
0,57,4367,11,1,1,1,2,2,8,3,0,1,10,1,1,0,1,0,0,0,201503016000,57012,255.00
0,57,4368,11,1,1,1,2,2,1,2,0,2,10,1,2,0,0,0,1,0,201503016000,57012,255.00
0,57,4369,11,2,1,1,2,2,2,2,1,2,8,3,2,0,1,0,0,0,201503016000,57012,255.00
0,57,4370,11,1,1,1,2,1,8,3,1,1,3,3,1,0,1,0,0,1,201003023000,57012,255.00
0,57,4371,11,1,1,1,1,2,1,2,0,0,4,1,1,0,1,1,0,0,201003023000,57012,255.00
0,57,4372,11,1,1,1,2,2,8,2,0,1,4,3,1,0,1,0,1,1,201003023000,57012,255.00
0,57,4373,11,1,1,3,1,2,3,1,0,0,4,3,1,0,1,1,0,1,201003023000,57012,255.00
0,57,4374,11,1,1,1,2,2,1,1,0,0,4,3,1,0,1,1,0,1,201003023000,57012,255.00
0,57,4375,11,1,1,1,2,1,8,2,1,1,4,3,1,0,1,0,1,1,201003023000,57012,255.00
0,57,4376,11,1,1,1,2,1,8,1,1,1,4,3,1,0,1,1,0,1,201003023000,57012,255.00
0,57,4377,11,1,1,1,2,1,8,1,1,1,4,3,1,0,1,1,0,1,201003023000,57012,255.00
0,57,4378,11,1,1,1,2,1,2,2,0,0,4,1,1,0,1,0,1,1,201003023000,57012,255.00
0,57,4379,11,1,1,1,2,1,8,2,1,1,4,3,1,0,1,0,1,1,201003023000,57012,255.00
0,57,4380,11,1,1,1,2,2,8,2,1,1,4,1,1,0,1,1,0,1,201003023000,57012,255.00
0,57,4381,11,1,1,1,2,1,8,1,1,1,4,3,1,0,1,1,0,1,201003023000,57012,255.00
0,57,4382,11,1,3,3,2,1,8,2,0,1,4,1,1,0,1,1,0,0,201003023000,57012,255.00
0,57,4383,11,1,1,1,2,2,8,1,0,1,10,3,1,0,1,1,1,0,201003023000,57012,255.00
0,57,4384,11,1,1,1,2,2,1,1,0,0,3,1,1,0,0,1,0,0,201003023000,57012,255.00
0,57,4385,7,1,1,1,2,1,8,0,9,1,11,0,1,0,1,0,0,1,202603025000,57012,346.00
0,57,4386,7,1,1,1,1,2,1,1,0,0,2,3,1,0,1,1,0,1,202603025000,57012,346.00
0,57,4387,7,1,1,1,2,2,1,1,1,0,4,3,1,0,1,0,0,0,202603025000,57012,346.00
0,57,4388,7,1,1,1,2,1,8,2,0,1,4,3,2,0,1,1,0,0,202603025000,57012,346.00
0,57,4389,7,1,3,3,2,1,8,3,0,1,2,3,1,0,1,0,0,1,202603025000,57012,346.00
0,57,4390,7,2,1,1,2,3,5,3,1,1,11,0,2,0,0,1,0,1,202603025000,57012,346.00
0,57,4391,7,1,1,1,2,1,8,1,1,1,2,3,1,0,1,1,0,1,202603025000,57012,346.00
0,57,4392,7,1,1,3,2,2,1,0,9,1,2,3,1,0,1,0,0,1,202603025000,57012,346.00
0,57,4393,7,1,1,1,2,1,8,2,1,1,2,3,1,0,1,1,0,0,202603025000,57012,346.00
0,57,4394,7,1,1,1,2,1,8,2,0,1,11,0,1,0,0,1,0,1,202603025000,57012,346.00
0,57,4395,7,2,1,4,2,1,1,2,0,0,4,3,1,0,1,0,0,1,202603025000,57012,346.00
0,57,4396,7,1,1,1,2,1,8,2,1,1,2,3,1,0,1,0,0,1,202603025000,57012,346.00
0,57,4397,7,5,1,1,1,2,1,1,1,1,2,3,1,0,1,1,0,0,202603025000,57012,346.00
0,57,4398,7,2,1,1,2,1,8,4,0,1,3,3,1,0,1,0,0,0,202603025000,57012,346.00
0,57,4399,11,1,1,3,2,1,8,1,0,1,2,1,1,0,0,0,1,1,203604029000,57012,343.29
0,57,4400,11,1,1,1,2,1,6,6,0,1,10,0,1,0,0,0,1,1,203604029000,57012,343.29
0,57,4401,11,1,1,1,2,1,8,1,1,1,2,3,1,0,1,0,0,1,203604029000,57012,343.29
0,57,4402,11,1,1,1,2,1,8,3,0,1,2,3,1,0,1,0,1,1,203604029000,57012,343.29
0,57,4403,11,1,3,3,2,1,8,2,0,1,2,0,1,0,1,0,0,1,203604029000,57012,343.29
0,57,4404,11,1,1,1,2,3,8,4,0,1,2,0,1,0,1,0,0,0,203604029000,57012,343.29
0,57,4405,11,1,1,1,2,1,8,6,0,1,1,0,1,0,1,0,0,0,203604029000,57012,343.29
0,57,4406,11,1,1,1,2,2,2,1,1,1,2,0,1,0,1,0,1,0,203604029000,57012,343.29
0,57,4407,11,1,3,3,2,2,1,2,0,0,4,0,1,0,1,0,0,1,203604029000,57012,343.29
0,57,4408,11,1,1,3,2,2,8,2,1,1,2,3,1,0,1,0,0,1,203604029000,57012,343.29
0,57,4409,11,1,1,1,2,1,8,0,9,1,4,1,2,0,0,0,1,1,203604029000,57012,343.29
0,57,4410,11,1,1,1,2,1,8,2,1,1,3,1,1,0,1,0,0,0,203604029000,57012,343.29
0,57,4411,11,1,1,1,2,4,1,3,1,1,3,1,1,0,1,0,0,1,203604029000,57012,343.29
0,57,4412,11,1,1,1,2,1,8,1,0,1,2,0,1,0,1,0,0,1,203604029000,57012,343.29
0,57,4413,11,1,1,1,2,2,8,0,9,1,10,3,1,0,0,1,0,1,203806006000,57012,253.00
0,57,4414,11,1,1,3,2,2,1,0,9,0,8,3,1,0,1,0,0,1,203806006000,57012,253.00
0,57,4415,11,5,1,1,2,2,9,2,1,1,8,3,1,0,1,1,0,1,203806006000,57012,253.00
0,57,4416,11,1,1,1,2,2,2,0,9,1,10,3,1,0,0,1,0,1,203806006000,57012,253.00
0,57,4417,11,1,1,1,2,2,2,0,9,0,10,3,1,0,1,1,0,1,203806006000,57012,253.00
0,57,4418,11,2,1,1,2,3,9,2,1,1,8,3,1,0,1,0,0,1,203806006000,57012,253.00
0,57,4419,11,1,1,1,1,1,1,0,9,0,10,3,2,0,0,1,0,1,203806006000,57012,253.00
0,57,4420,11,1,1,1,2,1,8,2,1,1,10,3,1,0,0,1,0,1,203806006000,57012,253.00
0,57,4421,11,1,1,1,2,1,5,2,0,1,8,3,1,0,1,1,0,1,203806006000,57012,253.00
0,57,4422,11,1,3,3,2,1,8,1,1,1,8,3,1,0,1,1,0,0,203806006000,57012,253.00
0,57,4423,11,1,1,1,2,1,8,2,0,1,10,3,1,0,1,0,0,1,203806006000,57012,253.00
0,57,4424,11,1,1,1,2,1,8,2,0,1,8,3,1,0,0,1,0,0,203806006000,57012,253.00
0,57,4425,11,5,1,1,2,2,1,0,9,0,8,3,2,0,1,0,0,1,203806006000,57012,253.00
0,57,4426,11,1,1,1,2,3,2,4,0,1,10,1,1,0,0,0,1,1,204306011001,57012,253.00
0,57,4427,11,1,1,3,2,2,2,1,1,1,10,3,1,0,1,0,1,0,204306011001,57012,253.00
0,57,4428,11,1,2,2,2,3,8,5,0,1,4,4,1,0,1,0,0,0,204306011001,57012,253.00
0,57,4429,11,1,1,1,2,2,2,2,1,1,4,3,1,0,1,1,0,0,204306011001,57012,253.00
0,57,4430,11,1,1,1,2,1,8,3,0,1,10,3,0,0,1,1,0,0,204306011001,57012,253.00
0,57,4431,11,1,1,1,2,1,8,2,1,1,4,1,2,0,1,0,0,0,204306011001,57012,253.00
0,57,4432,11,1,3,3,2,1,8,1,1,0,4,1,0,0,0,1,1,0,204306011001,57012,253.00
0,57,4433,11,1,1,1,2,1,8,2,1,1,4,1,1,0,0,0,1,0,204306011001,57012,253.00
0,57,4434,11,1,1,1,2,1,8,1,1,1,4,1,1,0,0,1,0,0,204306011001,57012,253.00
0,57,4435,11,1,1,4,2,1,8,3,1,1,4,1,0,0,1,0,0,0,204306011001,57012,253.00
0,57,4436,11,1,1,3,2,2,2,0,9,0,10,3,0,0,1,1,0,0,204306011001,57012,253.00
0,57,4437,11,1,1,1,2,2,8,3,0,1,4,3,1,0,1,1,0,1,204306011001,57012,253.00
0,57,4438,11,1,1,1,1,2,2,1,0,0,4,3,1,0,1,0,0,1,204306011001,57012,253.00
0,58,34307,1,1,3,3,2,2,2,0,9,1,4,0,1,0,1,0,0,0,554201005003,58062,487.13
0,58,34308,1,1,1,4,2,2,2,2,1,1,4,0,1,0,1,0,0,0,554201005003,58062,487.13
0,58,34309,1,1,1,1,2,4,2,0,9,1,2,1,2,0,1,0,0,1,554201005003,58062,487.13
0,58,34310,1,3,3,3,2,2,3,1,0,0,2,2,2,1,0,0,0,0,554201005003,58062,487.13
0,58,34311,1,3,3,3,2,1,8,2,1,1,2,0,2,0,1,0,0,1,554201005003,58062,487.13
0,58,34312,1,1,1,3,2,5,2,3,1,1,4,3,1,0,1,0,1,1,554201005003,58062,487.13
0,58,34313,1,1,1,4,2,2,2,1,1,0,4,0,1,1,1,0,0,0,554201005003,58062,487.13
0,58,34314,1,1,1,4,2,2,2,1,1,1,11,3,1,1,0,0,0,1,554201005003,58062,487.13
0,58,34315,1,1,3,3,2,5,2,2,0,1,2,1,2,0,0,0,1,1,554201005003,58062,487.13
0,58,34316,1,2,1,4,2,4,2,0,9,1,3,3,1,0,1,0,1,1,554201005003,58062,487.13
0,58,34317,1,1,1,4,2,2,2,2,0,1,4,0,1,0,1,0,0,1,554201005003,58062,487.13
0,58,34318,1,1,1,4,6,2,8,0,9,1,4,1,1,0,0,0,1,1,554201005003,58062,487.13
0,58,34319,1,1,1,2,2,2,2,1,1,1,2,3,1,0,0,0,1,1,554201005003,58062,487.13
0,58,34320,1,3,2,2,4,1,8,0,9,1,1,1,1,1,0,0,0,1,554301012004,58072,502.56
0,58,34321,1,5,3,3,5,4,8,0,9,0,1,2,1,1,0,0,0,0,554301012004,58072,502.56
0,58,34322,1,1,3,3,2,1,1,0,9,1,11,1,1,1,0,0,0,0,554301012004,58072,502.56
0,58,34323,1,1,1,1,2,1,1,5,0,1,1,3,1,1,0,0,0,1,554301012004,58072,502.56
0,58,34324,1,3,2,2,2,1,1,0,9,1,11,1,1,1,0,0,0,1,554301012004,58072,502.56
0,58,34325,1,3,2,2,2,1,8,0,9,1,11,3,1,1,0,0,0,1,554301012004,58072,502.56
0,58,34326,1,1,3,3,4,3,6,3,0,1,1,1,1,1,0,0,0,0,554301012004,58072,502.56
0,58,34327,1,3,2,2,2,1,8,2,1,1,3,2,1,1,0,0,0,1,554301012004,58072,502.56
0,58,34328,1,3,2,2,1,1,8,2,0,1,1,1,1,1,0,0,0,1,554301012004,58072,502.56
0,58,34329,1,1,1,1,2,1,6,3,0,1,3,3,1,1,0,0,0,1,554301012004,58072,502.56
0,58,34330,1,1,3,3,1,1,6,3,0,1,1,2,1,1,0,0,0,0,554301012004,58072,502.56
