Total_Ener,fg7,fg8,fg9,hhnum,provcode,psurec,regcode,strrec,Total_Calc,Total_CHO,fg6,Total_Fat,Total_Food,Total_Iron,Total_Nia,Total_Prot,Total_Ribo,Total_Thia,Total_VitA,Total_VitC,weight_fact,fg2,fg10,fg11,fg12,fg13,fg14,fg15,fg16,fg17,fg18,fg19,fg1,fg20,fg21,fg23,fg24,fg25,fg26,fg27,fg3,fg4,fg5
2832.867,0,184.8,153.5,333,29,4,1,7,491.196,379.2475,4.5,107.7052,1252.463,15.06172,25.70086,85.32816,1.059725,1.653105,491.5474,71.16495,329.75,501.6601,31.3,0,0,0,531.303,16.98745,514.3155,0,0,0,501.6601,0,0,14.05,16.15,0.15,16,0,0,0,0
2288.636,66,136.7483,46.65,334,29,4,1,7,591.8211,445.4944,0,23.92783,846.3792,14.22472,23.66999,72.53973,0.573801,0.828105,48.11212,16.90896,329.75,457.0338,90.09834,0,0,0,110.7678,101.3717,9.396132,0,0,0,525.033,0,0,0,7.83,6,1.83,0,0,67.9992,0
1712.987,0,76,76,335,29,4,1,7,373.6368,336.0875,32.65,16.14518,843.0568,8.79405,17.25929,55.43388,0.51642,0.449095,157.2531,13.2044,329.75,389.1417,0,0,0,0,312.5151,175.2411,137.274,0,0,0,389.1417,0,0,0,32.75,3.3,29.45,0,0,0,0
1425.368,0,132.5321,0,336,29,4,1,7,548.9839,183.5671,4.45,47.93353,884.3297,8.52094,21.81952,64.19997,0.856295,0.5487617,399.5634,29.56286,329.75,190.8839,132.5321,0,0,0,303.3533,103.0857,102.1319,98.13571,69.08334,95.21042,198.9006,95.21042,0,25.71667,55.08333,38.58333,16.5,0,0,8.016666,0
2487.048,0,495.804,0,337,29,4,1,7,758.2903,496.4356,43.5,25.60255,1359.104,17.9874,21.81126,67.18568,0.83028,1.01663,532.5411,53.15309,329.75,614.8609,495.804,0,0,0,110.7057,110.7057,0,0,61.3,0,614.8609,0,0,8.3,8.633334,0.4,8.233334,0,0,0,16
1744.483,3.6,221.08,68.5,338,29,4,1,7,473.6706,318.891,17.064,24.24067,1069.669,9.140858,19.73428,61.5951,0.988286,1.101342,506.6595,68.04009,329.75,332.2841,152.58,113.84,0,113.84,302.4974,250.7355,30.63101,21.13088,20.48,0,354.2841,0,0,2.68,15.32,12,2.32,1,0,22,18.82353
1644.863,19.1,460.9337,0,339,29,4,1,7,381.8337,295.5302,32.55,31.33909,1037.755,9.23528,13.72472,44.54057,0.7246425,0.896935,257.412,89.14653,329.75,275.9233,460.9337,60.725,0,60.725,109.9729,60.7321,49.24081,0,50.6,0,281.1483,0,0,7.925,14.8,0.25,14.55,0,0,5.225,0
1105.746,0,160.0167,86.66666,340,29,4,1,7,292.1057,231.0328,22.7,8.68953,531.3138,6.595305,9.509635,25.83115,0.527495,0.503295,141.9307,33.02642,329.75,186.9467,73.35,0,0,0,3.75873,3.75873,0,0,0,122.3813,220.2571,122.3813,0,0,2.2,1.1,1.1,0,0,33.3104,0
2360.697,1.36,69.31999,67.86,341,29,4,1,7,426.86,362.7138,0,67.93198,862.4325,10.40155,25.25762,74.26924,0.711194,1.107038,304.8742,48.73696,329.75,413.2974,1.46,0,0,0,304.3259,129.0211,175.3048,0,23.68,0,423.8666,0,0,22.82,17.06,11,6.06,0,0,10.5693,0
2227.385,0,311.482,25.85478,342,29,4,1,7,423.2935,397.3738,31.52,42.89192,1011.39,12.83569,17.20722,55.27943,0.6410271,1.093004,365.1809,58.13911,329.75,346.0219,285.6272,0,0,0,64.42946,18.55998,45.86948,0,7.336425,0,452.4219,0,0,2.157143,136.3286,132.4429,3.885714,0,8.714286,97.68571,5.714286
3096.098,27.05,274.8,0,343,29,4,1,7,820.9501,441.2787,24.82,97.51311,1405.852,21.04634,28.64475,112.1156,2.14606,2.615675,873.9504,71.43385,329.75,400.9094,274.8,0,0,0,324.5804,0,324.5804,0,87.85,161.65,481.8514,161.65,0,20.3,2.95,0,2.95,0,3.5,77.442,0
2217.522,0,45.5,0,344,29,4,1,7,308.3959,353.5537,39.49,51.84901,944.7041,13.37909,22.49014,83.71963,0.9283967,0.8362134,252.5461,11.01568,329.75,417.5642,45.5,0,0,0,288.7666,28.06637,260.7002,0,70.9,0,425.7309,0,0,6.583333,67.73333,40.41667,19.76667,7.55,0,8.166667,0
1209.694,0,154.9786,119.215,469,29,3,1,11,401.6086,246.6127,14.54,10.59221,582.8444,9.874456,10.43956,32.01421,0.588938,0.527656,431.195,34.41415,330.5,243.98,35.76366,0,0,0,38.72738,38.72738,0,0,25.46,42.7,260.9584,42.7,0,0,45.48,41.26,1.72,2.5,0,16.9784,0
2528.627,0,1161.889,402.4128,471,29,3,1,11,1184.726,543.9957,58.6,6.31791,1890.844,23.14345,28.16908,73.46339,1.14735,1.23378,309.0125,178.8836,330.5,532.7341,759.4766,0,0,0,94.82044,94.82044,0,0,0,0,532.7341,0,0,0,42.8,6.2,36.6,0,0,0,0
1680.034,0,76.08169,0,472,29,3,1,11,742.1323,276.2081,21.4,27.67737,1011.851,16.88934,29.29025,70.50422,1.402803,1.25017,520.9317,136.2908,330.5,215.2217,76.08169,38.2,0,38.2,206.6874,17.47517,114.1667,75.04556,29.16667,189.6083,249.6233,189.6083,0,3.416667,54.16667,20.01667,22.15,12,0,34.40167,143.5
1926.384,0,78.12406,31.41127,473,29,3,1,11,177.8145,394.5332,57.24,19.06969,634.3009,5.33395,16.44456,43.27513,0.48844,0.76106,125.1239,10.38173,330.5,397.3593,46.71279,0,0,0,76.57752,0,76.57752,0,0,0,397.3593,0,0,0,25,25,0,0,0,0,0
1807.17,0,161.6757,63.42,474,29,3,1,11,292.7335,302.5113,5.82,48.1271,781.355,7.493276,12.85149,40.85252,0.558572,0.54579,272.1011,42.182,330.5,326.6283,98.25569,0,0,0,118.105,118.105,0,0,38.64,38.5825,333.8319,38.5825,0,38.1,46.6,40.96,5.64,0,0,7.2036,0
1950.245,10.1,120.4333,0,475,29,3,1,11,260.9016,225.2747,17.36667,89.31962,757.971,16.68088,21.56794,66.1394,2.15023,1.489687,5805.38,35.78809,330.5,230.5196,120.4333,0,0,0,268.1181,0,268.1181,0,44.66667,0,248.8529,0,0,43.33333,5.1,1.5,3.6,0,0,18.33333,0
862.4965,3.728571,197.1284,0,476,29,3,1,11,264.1365,187.0893,0,2.123439,457.6083,5.131893,7.650837,23.61551,0.2229457,0.2804314,15.98124,12.58241,330.5,219.6184,197.1284,0,0,0,32.81862,32.81862,0,0,0,0,219.6184,0,0,0,4.314286,0,4.314286,0,0,0,0
1190.196,18.252,102.3776,3.679606,477,29,3,1,11,185.6911,212.1701,7.36,22.90375,440.5671,4.877028,10.89033,33.67712,0.381204,0.555674,150.1893,25.75686,330.5,212.7189,98.69804,0,0,0,67.6534,40.1175,27.5359,0,0,0,226.1841,0,0,11.46,7.28,0.3,3.62,3.36,0,13.4652,0
2005.368,20.07273,167.0235,149.5364,478,29,3,1,11,379.684,347.9637,52.26545,45.33365,1621.619,15.5227,14.06872,51.39173,1.104799,0.7602137,1656.227,40.17638,330.5,343.0708,17.4871,0,0,0,77.33077,5.072493,72.25829,0,60.98182,798,364.645,0,798,12.16364,69.13636,62.72727,6.409091,0,0,21.5742,0
1633.923,0,114.1,0,479,29,3,1,11,301.5269,316.6947,0,21.41696,580.4722,8.342478,17.06152,43.30885,0.423285,0.6924975,118.7934,23.9098,330.5,367.55,114.1,0,0,0,90.09723,19.82609,70.27113,0,0,0,367.55,0,0,0,8.725,7.775,0.95,0,0,0,0
2418.132,13.3,234.3179,0,480,29,3,1,11,342.4463,360.795,7.5,76.60665,1401.214,13.06002,24.5457,70.98622,1.71304,2.560755,1093.27,4.405175,330.5,402.6,234.3179,0,0,0,201.0135,0,201.0135,0,117.45,0,429.6061,0,0,396.5763,1.45,0,1.45,0,0,27.00615,0
2140.379,0,436.0202,89.04,481,29,3,1,11,469.3294,341.9849,2.88,48.96127,1355.906,13.24073,26.33058,82.53857,1.127936,1.251936,486.6664,40.41362,330.5,375.84,346.9802,0,0,0,357.0139,253.5763,103.4377,0,79.56,0,384.492,0,0,45.44,50.5,50,0.5,0,0,8.652,0
2401.691,60,299.2,0,482,29,3,1,11,655.4543,476.3311,17.75,25.83363,985.0586,10.67198,20.01258,65.62269,0.718395,0.96076,98.26281,60.96239,330.5,526.3,299.2,0,0,0,56.10862,56.10862,0,0,0,0,526.3,0,0,10,15.7,1.8,0.95,12.95,0,0,0
2068.987,15.75,283.6862,25.27561,483,29,3,1,11,374.0208,399.1039,6.7,31.13117,897.8102,11.03232,15.87078,47.48916,0.6198075,0.9477975,273.1257,81.78886,330.5,351.9,258.4106,113.3891,0,113.3891,0,0,0,0,0,10.9,446.2099,10.9,0,5.575,15.6,12.625,0.925,2.05,0,94.30991,0
1361.802,1.45,119.7943,49.49434,484,29,3,1,11,300.5523,285.981,8.133333,10.06291,533.3718,7.093729,11.61716,31.56002,0.39578,0.544485,180.574,43.25968,330.5,330.0333,70.3,24.58333,24.58333,0,18.93797,18.93797,0,0,15.8228,0,339.2,0,0,4.5,0.95,0.5666667,0.3833333,0,0,9.166667,0
1567.019,3.557143,304.1286,93.78571,511,29,1,1,11,944.0649,304.905,34.98571,13.45939,1149.388,13.04325,14.28417,56.16965,0.6269614,0.5753471,272.6594,177.064,351.73333,275.267,210.3429,0,0,0,280.8157,280.8157,0,0,0,65.79285,288.1085,65.79285,0,0,14.28571,2.8,11.48571,0,0,12.84143,157.7143
1866.94,74.65,145.625,143.425,512,29,1,1,11,688.0645,391.0825,72.6,7.400708,808.55,13.46883,17.90733,58.86144,0.6922275,0.968135,312.8123,71.03972,351.73333,384.3111,2.2,9.275,9.275,0,115.2639,115.2639,0,0,0,0,384.3111,0,0,2.9,3.925,3.925,0,0,0,0,0
2565.208,0,206.62,42.62,513,29,1,1,11,606.5572,472.7916,34.16,45.38313,1106.728,11.51246,21.12768,66.13103,0.914334,0.9648501,432.7264,44.50052,351.73333,581.7406,164,0,0,0,183.2475,176.1893,7.05824,0,35.02,0,603.7406,0,0,33.66,10.28,1.5,8.780001,0,0,22,0
1677.343,0,130.8789,0,514,29,1,1,11,485.7581,338.0175,9.12,17.7617,605.0814,7.077536,13.6444,41.31472,0.759344,0.797066,403.2415,33.48457,351.73333,340.2462,130.8789,0,0,0,27.11394,27.11394,0,0,0,36.295,388.3336,36.295,0,5.68,7.660001,1.82,0.4,5.44,0,48.0875,0
2815.038,0,629.1,456.2,515,29,1,1,11,1319.212,430.5558,0,82.0447,1552.512,19.97535,27.26315,88.64874,1.343007,1.246427,1426.639,76.13648,351.73333,397,172.9,0,0,0,320.885,320.885,0,0,60.63333,0,467.8933,0,0,64.5,9.5,0,9.5,0,0,70.89333,0
3964.951,49.45,46.75,36.875,516,29,1,1,11,818.6758,755.014,7.075,51.86489,1549.824,17.42089,46.58837,119.0609,0.9756,1.39756,470.4252,36.92357,351.73333,883.1235,9.875,0,0,0,453.7476,42.74756,0,411,0,32.97813,883.1235,32.97813,0,0,36.925,25,11.925,0,0,0,39.775
1645.035,3.0125,275.9625,0,518,29,1,1,11,577.4733,303.9377,22.5,27.16174,871.2311,9.10732,12.99452,45.9924,0.640205,0.5841075,154.3374,84.52342,351.73333,268.6875,275.9625,0,0,0,140.6796,49.16354,91.516,0,0,115.2328,298.7437,115.2328,0,5.8125,9.2875,7.5,1.7875,0,0,30.05625,0
1709.952,39.92,263,70.8,519,29,1,1,11,487.1907,334.8539,0,12.07351,955.8069,10.45725,21.45142,65.35424,0.55077,0.835974,144.7119,21.93149,351.73333,365.5414,192.2,0,0,0,268.4856,268.4856,0,0,0,0,365.5414,0,0,6.66,12.2,0,12.2,0,0,0,0
3394.26,46.875,22.425,0,520,29,1,1,11,626.9048,652.0322,9,39.31805,1341.502,16.39815,32.79466,105.8021,1.251187,1.545544,610.7502,114.9976,351.73333,613.35,22.425,185.625,0,185.625,325.8148,222.8594,102.9555,0,0,0,677.4375,0,0,13.6125,60.7125,22.5,38.2125,0,15,49.0875,0
3179.037,93,8.9,0,521,29,1,1,11,677.1511,638.6734,8.3,32.55772,911.2,14.74967,29.92209,82.69937,1.452625,1.854285,794.0698,0.402475,351.73333,641.85,8.9,0,0,0,0,0,0,0,67.6,0,696.85,0,0,11.2,25.35,14.95,10.4,0,0,55,0
2856.747,111.18,5.68,0,522,29,1,1,11,402.1483,461.9024,5.12,54.83824,1303.609,12.01967,55.23522,128.8011,0.804208,1.373842,319.2386,6.1026,351.73333,581.48,5.68,0,0,0,542.4095,0,0,542.4095,0,48.8,581.48,48.8,0,0,8.940001,2.56,1.46,4.92,0,0,0
1375.222,0,175.6329,0,523,29,1,1,11,383.7163,295.6187,9.442857,8.948947,698.3046,5.75238,11.18147,27.9948,0.3385914,0.60042,92.29308,89.40577,351.73333,306.8547,175.6329,0,0,0,17.87151,0,0,17.87151,0,0,315.7968,0,0,4.042857,3.285714,1.171429,2.114286,0,0,8.942143,172.2319
3700.983,62.4,84,13,524,29,1,1,11,819.4071,544.7674,41.95,106.0857,1617.275,21.36947,34.92381,141.2729,1.829615,1.71484,789.5833,28.00355,351.73333,610.2302,71,0,0,0,362.3692,36.87133,261.8844,63.6134,67.9,221.125,694.1805,221.125,0,63.65,19.7,8.6,11.1,0,0,83.95029,0
3636.055,0,679.575,433.975,525,29,1,1,11,692.7794,761.8445,14.65,20.89079,2663.891,16.32413,38.6358,99.74664,1.087592,1.623183,235.623,156.3156,351.73333,774.025,245.6,0,0,0,251.5912,114.3172,137.274,0,0,0,1687.575,0,0,0,30.5,26.2,4.3,0,913.55,0,0
3066.602,9.07826,181.3826,0,526,29,1,1,11,399.5931,551.9779,60.84782,54.71075,1157.336,16.84118,26.13921,90.79346,0.8664495,1.049388,341.6119,21.08465,351.73333,460.813,181.3826,0,0,0,215.2394,0,215.2394,0,18.83478,0,628.4791,0,0,8.256521,35.21739,5.295652,29.92174,0,0,167.666,0
2698.024,28.8,0,0,527,29,1,1,7,1204.958,498.0125,26.42727,38.15124,1118.32,14.04052,31.41313,89.45472,0.8216373,0.8171673,456.7693,6.48222,331,563.2653,0,0,0,0,475.2825,199.9854,0,275.2971,0,0,563.2653,0,0,7.936364,16.60909,7.254545,4.581818,4.772727,0,0,0
1520.986,0,60.9,0,528,29,1,1,7,383.45,314.0914,20.325,11.36722,571.4056,7.670053,16.28123,40.3195,0.498055,0.5336875,141.965,18.69918,331,308.5,60.9,0,0,0,52.58361,52.58361,0,0,44.675,0,336.922,0,0,0,12.575,10.85,0.5,1.225,0,28.422,43.425
1681.164,21.1626,52.35,52.35,529,29,1,1,7,448.1161,338.6215,38.88,19.59197,580.588,8.790486,14.26655,36.39465,0.477072,0.617931,307.0697,20.88765,331,402.12,0,0,0,0,26.5654,26.5654,0,0,0,0,418.62,0,0,14.04,8.97,6.57,2.4,0,0,16.5,0
1292.303,0,0,0,530,29,1,1,7,140.0508,243.5372,9.45,23.73772,424.5692,5.990206,11.88106,25.9722,0.42004,0.8524888,106.3373,15.58826,331,256.031,0,95.85001,0,95.85001,31.96323,5.9869,25.97633,0,0,0,283.531,0,0,1.0875,2.6875,2.625,0.0625,0,0,27.5,0
2578.95,60.75,78.6,0,531,29,1,1,7,394.0722,485.9445,34.05,37.92516,1343.52,11.75544,21.86544,73.13587,0.77286,1.07345,132.4444,96.23804,331,425.016,78.6,389.35,0,389.35,300.304,300.304,0,0,0,0,425.016,0,0,29.45,26,2,15.1,8.9,0,0,0
2461.837,24.431,109.3107,0,532,29,1,1,7,2156.384,387.874,34.35,42.18348,1244.227,16.62595,40.06318,132.3403,0.927985,0.922155,252.2828,15.91173,331,405.0583,109.3107,0,0,0,660.4267,304.8117,17.8522,337.7628,0,0,405.0583,0,0,5.85,4.8,1.7,3.1,0,0,0,0
4871.151,0,818.7,0,534,29,1,1,7,866.6363,998.7105,15.9,44.23437,2258.352,19.92279,38.22861,118.8672,1.641,1.71176,418.1615,24.42734,331,1156.7,818.7,0,0,0,31.50233,31.50233,0,0,110,94.55,1156.7,94.55,0,20.7,10.3,3.3,7,0,0,0,0
3123.28,91.56001,9.059999,0,535,29,1,1,7,473.506,672.8307,0,6.999258,1109.957,12.2702,27.67566,91.84051,0.628614,1.224378,39.43246,0.46185,331,793.3199,9.059999,0,0,0,193.9969,193.9969,0,0,0,0,793.3199,0,0,0,22.02,18,4.02,0,0,0,0
1314.041,0,320.2403,0,536,29,1,1,7,208.0127,209.6052,3.866667,31.81818,1108.949,6.574787,17.15742,47.50855,0.6112233,0.72777,60.22523,72.32643,331,196.2997,320.2403,189.6333,0,189.6333,185.5115,0,0,185.5115,0,0,401.8637,0,0,0,7.833333,1.066667,6.766666,0,205.564,0,0
2410.331,0,59.7,0,537,29,1,1,7,327.1124,447.0634,13.11667,44.2164,791.7886,10.61835,22.06147,57.35386,0.7904217,1.769095,243.39,9.654364,331,476.7699,59.7,0,0,0,132.9021,69.3768,63.52525,0,0,0,539.7698,0,0,2.283333,44.01667,6.666667,37.35,0,3,60,0
1889.459,0,0,0,538,29,1,1,7,209.6757,284.8806,8.242857,58.96768,684.4384,7.279526,18.60352,54.57938,0.5811443,1.286726,94.17843,1.263097,331,281.1714,0,0,0,0,252.6919,94.17902,158.5129,0,25.2,0,306.8036,0,0,63.04285,28.45714,1.757143,4.942857,21.75714,0,25.63217,0
3536.152,0,0,0,539,29,1,1,7,556.1027,697.5974,0,25.43365,1315.902,17.20152,39.84011,128.6603,1.54023,1.63964,553.0996,0,331,942.4,0,0,0,0,318.5024,0,318.5024,0,0,0,997.4,0,0,0,0,0,0,0,0,55,0
2134.933,0,75.73191,5.2,540,29,1,1,7,403.057,397.2617,13.75,24.03839,1037.318,12.20893,22.26794,81.44464,1.731797,0.742655,275.0048,16.3053,331,481.9,70.53191,8,8,0,345.6616,198.0852,147.5764,0,65.55,0,481.9,0,0,9.35,37.375,0.925,31.7,4.75,0,0,0
880.8809,84.123,0,0,541,29,1,1,7,131.5124,191.929,11.85,1.829115,293.5339,4.60461,9.108765,24.05402,0.179655,0.435075,2.535045,0,331,185.7109,0,0,0,0,0,0,0,0,0,0,185.7109,0,0,0,11.85,7.5,4.35,0,0,0,0
2739.073,86.075,29.275,0,542,29,1,1,7,438.0166,451.7479,10.475,61.79464,996.7762,16.68537,22.91521,92.95069,1.163578,1.109882,624.9832,9.304262,331,476.1122,29.275,0,0,0,156.739,156.739,0,0,191.1,0,476.1122,0,0,34.925,12.075,1,11.075,0,0,0,0
2615.358,0,309.3348,72.58334,543,29,1,1,7,7007.086,384.0331,0,41.31707,1932.935,19.89363,52.86129,176.6101,1.88824,0.86028,500.0084,102.1468,331,366.0009,236.7515,288,0,288,744.3195,744.3195,0,0,0,0,566.4309,0,0,24.85,0,0,0,0,200.43,0,0
2018.79,0,308.1295,115.3571,563,29,2,1,7,587.3815,306.6494,40.3,51.46788,1430.062,13.66846,18.6949,81.29159,0.884895,0.610445,584.6676,132.5525,329.75,313.1,192.7723,292.2,292.2,0,438.8827,165.4307,273.452,0,0,0,313.1,0,0,11.45,26,4.7,10.25,11.05,0,0,0
4513.925,0,0,0,565,29,2,1,7,234.2791,293.1417,0,267.6788,1260.35,12.99599,38.11875,163.2884,1.18488,2.98273,205.4811,9.97675,329.75,297.0646,0,0,0,0,639.338,0,639.338,0,0,0,320.3121,0,0,160.7,140,140,0,0,0,23.2475,0
2392.733,3.578857,125.0195,76.59119,566,29,2,1,7,904.6923,315.3823,21.17143,78.27926,1433.765,19.87272,30.7146,106.8382,1.969284,2.427294,912.4192,29.88251,329.75,198.6104,48.4283,0,0,0,442.0925,193.1305,248.962,0,34.04286,203.3143,337.2308,203.3143,0,63.8,203.5143,150.7428,50.18571,2.585714,0,138.6205,0
2070.208,0,56.66555,49.70238,567,29,2,1,7,977.847,238.6675,2.916667,91.31782,1396.238,14.92424,18.84606,73.10049,1.48123,1.170678,838.3546,74.53754,329.75,234.8368,6.96317,89.28333,0,89.28333,349.9714,199.1569,150.8145,0,54.28067,585.6,234.8368,585.6,0,12.1,10.58333,6.783333,3.8,0,0,0,0
1465.248,0,306.1423,0,568,29,2,1,7,347.8614,94.3525,0,93.25281,1260.638,7.04624,18.55212,61.78963,0.7012,1.59192,62.3399,26.14006,329.75,98.9754,306.1423,0,0,0,840.9202,0,840.9202,0,0,0,98.9754,0,0,0,14.6,0,14.6,0,0,0,0
1345.244,5.977174,112.2185,7.01687,569,29,2,1,7,346.5484,205.8639,0,40.67458,548.842,7.942438,10.05043,38.81344,0.7264395,0.7409987,429.4604,19.02529,329.75,204.6076,105.2016,0,0,0,45.56879,0,45.56879,0,76.94798,54.2038,226.9916,54.2038,0,15.31304,8.243479,5.217391,3.026087,0,0,22.38404,3.377555
1539.6,9.36,176.0939,4.00752,570,29,2,1,7,396.2535,263.8729,21.08,33.11036,846.9644,7.333742,14.66005,45.96607,0.65292,0.488536,151.6518,109.2586,329.75,275.931,172.0864,74.58,0,74.58,250.1132,112.9941,137.1192,0,11.86621,0,275.931,0,0,8.5,19.44,15,1.24,3.2,0,0,0
2269.779,0,750.9143,475.0143,571,29,2,1,7,1110.61,344.8199,9.366667,63.5238,1470.618,28.09704,30.5437,78.72802,1.029117,0.89339,1309.601,203.096,329.75,343.6467,275.9,0,0,0,289.8134,289.8134,0,0,0,0,357.3574,0,0,47.46666,15.7,10.3,5.4,0,0,13.71067,0
1646.636,0,310.65,28.6,572,29,2,1,7,402.2854,312.5183,19.65,22.11485,1107.64,8.73061,17.77212,49.06431,0.592605,0.565325,231.0199,148.3691,329.75,287.1128,282.05,176.85,0,176.85,270.2273,239.2712,30.95617,0,0,0,287.1128,0,0,2.9,40.25,2.35,25.5,12.4,0,0,0
1671.713,0,255.3174,125.8414,573,29,2,1,7,460.2231,334.2947,14.4,16.31336,832.3253,10.8691,15.13298,46.6435,0.656365,0.90947,291.7708,75.70966,329.75,294.35,129.476,125.75,0,125.75,101.7652,15.75117,0,86.01408,0,0,324.0926,0,0,0,11,11,0,0,0,29.7426,0
2041.79,0,267.4562,28.73333,574,29,2,1,7,525.2979,388.2188,6,32.90042,969.0124,11.24072,20.13211,55.36833,0.8625017,1.239395,222.0909,31.04123,329.75,398.1833,238.7229,0,0,0,177.6698,177.6698,0,0,0,43.71666,444.253,43.71666,0,14.36667,15.55,0,15.55,0,0,46.06967,0
996.9736,0,157.925,20.875,575,29,2,1,7,336.6316,167.5366,41.975,22.70544,594.3275,4.240635,7.266267,30.27801,0.6503975,0.37406,317.0095,45.95948,329.75,140.4597,137.05,0,0,0,120.3545,60.7321,59.6224,0,52.425,62.90625,150.4917,62.90625,0,2.65,5.6,0,5.6,0,0,10.032,0
1849.148,0,49.52641,16.56667,576,29,2,1,7,542.722,292.5017,13.23333,45.76486,1194.878,10.80793,25.75325,66.25825,0.590845,0.52569,403.8903,107.8666,329.75,265.217,32.95974,453.0167,0,453.0167,388.3846,202.6912,16.53389,169.1596,0,0,265.217,0,0,20.53333,4.966667,1.866667,3.1,0,0,0,0
2285.336,2.86232,96.82867,0,577,29,2,1,7,419.6417,313.9069,4.466667,78.83556,849.5515,8.272616,20.02627,79.73847,0.7514367,1.28773,239.9824,19.00096,329.75,266.7776,96.82867,0,0,0,334.9396,168.1998,166.7399,0,34.56667,0,330.2542,0,0,0,45.63333,13.1,32.53333,0,0,63.47657,0
1760.924,0,276.9139,112.0788,578,29,2,1,7,474.6245,238.2236,28.7,63.06647,1149.435,12.97855,15.52716,59.2085,0.9012284,1.070335,480.7617,97.23837,329.75,248.6063,164.8352,151.6833,151.6833,0,285.3991,130.1871,155.212,0,46.21666,0,343.8051,0,0,4.683333,12.03333,0.7833333,7.666667,3.583333,0,95.19883,0
4084.972,19.60909,405.8575,108.8312,579,29,2,1,7,842.4318,657.9657,38.91818,102.1496,1933.508,22.08596,47.05857,132.5936,1.169591,1.554376,796.0004,81.92683,329.75,709.9642,297.0264,0,0,0,693.2819,476.1969,217.0849,0,0,0,731.1682,0,0,30.49091,14.18182,8.045454,6.136364,0,0,21.204,0
2445.648,52.3,202.0155,183.8155,737,33,2,1,13,739.3032,456.9361,39.3,38.68059,1156.739,17.84239,17.24364,67.9166,1.42827,1.45396,535.7762,118.3341,329.5,259.6989,18.2,239.95,0,239.95,0,0,0,0,12.5862,219.0063,369.6314,69.00625,150,14.1,7.85,1.8,6.05,0,0,109.9325,0
1906.438,22.24,203.88,71.98,738,33,2,1,13,552.6683,401.2552,25.68,11.19445,781.2651,11.87559,16.18266,49.25925,0.786006,0.750026,388.5718,103.3334,329.5,393.62,131.9,0,0,0,32.41135,32.41135,0,0,24.02,46.665,423.3887,46.665,0,1.08,1.9,0.58,1.32,0,0,29.76872,0
2017.977,0,18.025,0,739,33,2,1,13,223.9687,176.3498,16.95,108.1695,675.7964,9.364798,22.03855,83.26559,0.65984,1.55518,66.29884,10.47116,329.5,177.4032,18.025,0,0,0,396.2862,0,396.2862,0,0,0,188.4852,0,0,38.7,17.35,0.875,16.475,0,0,11.082,0
1046.645,20.25,152.45,83.1,740,33,2,1,13,440.2734,186.7378,3.225,18.97616,505.6972,7.785305,8.273117,32.1233,0.531835,0.6105725,266.6694,48.76516,329.5,181.125,69.35,0,0,0,65.65971,7.170305,58.48941,0,0,73.9625,181.125,73.9625,0,5.35,3.675,0.475,3.2,0,0,0,0
2377.999,54.8,113.7,36.88572,741,33,2,1,13,506.3769,321.5467,18.82857,88.59459,865.6711,12.46086,23.98123,79.83964,1.206971,2.570006,343.0399,31.90961,329.5,275.7078,76.81429,0,0,0,224.6487,0,224.6487,0,0,103.8089,326.0706,103.8089,0,14.05714,9.757143,1.514286,8.242857,0,0,50.36286,0
2183.386,0,258.2333,0,742,33,2,1,13,1213.241,288.2364,8.400001,69.0409,1067.801,11.55626,34.08202,101.7725,0.6961033,1.303883,57.93343,15.9753,329.5,305.1268,258.2333,0,0,0,430.7271,260.1165,170.6107,0,0,0,312.6075,0,0,18.86667,38.96667,9.333333,29.63333,0,0,7.480667,0
1490.467,81.66666,79.11144,48.05905,745,33,2,1,13,677.0309,281.1924,11.73333,15.96471,683.5057,10.61092,13.00063,55.38679,0.7557233,0.9021333,328.5555,65.25249,329.5,287.5003,31.05239,0,0,0,125.3523,125.3523,0,0,0,83.875,287.5003,83.875,0,8.666667,5.6,0.7666667,4.833333,0,0,0,0
1371.703,0,124.12,46.44,746,33,2,1,13,431.7218,269.1594,11.76,13.58691,509.1319,9.470998,12.65248,43.07006,0.718322,0.684202,395.8855,17.80395,329.5,257.2108,77.68,0,0,0,72.31313,0,72.31313,0,0,0,297.4388,0,0,0,3.5,0,3.5,0,0,40.228,0
1245.58,0,120.7976,15.4401,747,33,2,1,13,209.9643,245.7758,15.76,18.20638,582.2784,7.03881,10.7115,30.36254,0.532242,0.85504,261.9631,20.21908,329.5,293.6872,105.3575,0,0,0,90.83367,19.98823,70.84544,0,26.44,0,315.6872,0,0,3.24,9.52,4.08,5.44,0,0,22,0
935.481,1.385714,45.30413,5.971402,748,33,2,1,13,155.4112,145.2987,0,29.68078,466.2955,4.499505,6.754284,21.62089,0.2771828,0.3528286,104.572,14.176,329.5,140.0778,39.33273,38.27552,0,38.27552,64.30519,12.57566,51.72953,0,0,137.4,148.9112,137.4,0,1.271428,13.37143,11.42857,1.942857,0,0,8.833371,16.07087
1388.669,0,0,0,750,33,2,1,13,139.2004,268.3734,0,18.78925,449.0449,6.326207,13.43492,36.29024,0.5440033,1.043437,134.6229,0,329.5,307.051,0,0,0,0,105.7272,0,105.7272,0,0,0,343.3177,0,0,0,0,0,0,0,0,36.26667,0
