regcode,provcode,hhnum,member_code,age,sex,psc,fg1,fg2,fg3,fg4,fg5,fg6,fg7,fg8,fg9,fg10,fg11,fg12,fg13,fg14,fg15,fg16,fg17,fg18,fg19,fg20,fg21,fg23,fg24,fg25,fg26,fg27,Total_Food,Total_Ener,Total_Prot,Total_Calc,Total_Iron,Total_VitA,Total_VitC,Total_Thia,Total_Ribo,Total_Nia,Total_CHO,Total_Fat,psurec,strrec,wgts
41,56,6186,4,5.5496235,1,99,388.25226,307.32901,0,80.923248,31.681179,7,0,15.08248,8.4566698,6.6258101,35.49123,0,35.49123,157.38596,6.3632002,127.53081,23.49194,0,0,0,0,3.75,14,9,5,0,1262.8549,2473.363037,58.49570084,457.8288574,1.065340042,0.66614002,18.93676949,28.96187973,439.3887024,53.36291885,108.9039688,8.619119644,530524020006,56012,7132
41,56,6186,5,4.3477073,2,0,388.25226,307.32901,0,80.923248,31.681179,7,0,15.08248,8.4566698,6.6258101,35.49123,0,35.49123,157.38596,6.3632002,127.53081,23.49194,0,0,0,0,3.75,11.5,9,2.5,0,1257.8549,2470.488037,58.4856987,457.0038452,1.064839959,0.665639997,18.92926979,28.93688011,438.6861877,53.36042023,108.9039688,8.579119682,530524020006,56012,7132
41,56,6187,6,1.8261465,2,0,54.472,27.105,0,27.367001,2,20.58,0,0,0,0,0,0,0,104.63589,10.35018,0,94.285713,16.091949,12,12,0,5,7.5,2.5,5,0,400.88773,536.3823853,27.04756927,166.4500275,75.16951752,102.2039413,11.65534019,16.13500023,67.67192078,17.73451996,268.007019,3.851399899,530524020006,56012,7132
41,56,6188,2,39.252567,2,10,188.37975,188.37975,0,0,0,3,0,39.754841,0,39.754841,0,0,0,163.23872,141.58623,21.6525,0,0,0,0,0,4.75,0.75,0.75,0,0,399.87332,926.7008057,38.98590851,313.8338928,3.753269911,106.9753265,8.566889763,0.373290002,0.259449989,16.83114052,157.6282043,15.55667973,530524020006,56012,7132
41,56,6188,6,5.3798766,2,0,96.793999,71.723999,0,25.07,0,13.5,0,15.46452,0,15.46452,0,0,0,40.366619,33.14912,7.2175002,0,0,0,0,0,0.5,0.16500001,0.16500001,0,0,319.58029,568.3348389,18.41842079,202.8053741,0.257299989,0.203649998,6.325880051,3.308389902,103.6512985,8.849840164,52.22333145,2.885430098,530524020006,56012,7132
41,56,6192,3,2.6830938,2,0,225.97301,173.88901,20.91,31.174,0,29.5,0,32.669998,32.669998,0,0,0,0,97.520409,97.520409,0,0,0,0,0,0,3,5.5,5.5,0,0,755.82678,1027.985718,31.27046013,171.6635895,0.532670021,0.382779986,11.53936005,5.910830021,202.5645752,10.22727966,241.6204071,5.979450226,530524020006,56012,7132
41,56,6193,2,33.385353,2,11,366.95999,366.95999,0,0,0,0,0,246.61642,66.188026,180.42839,96.491226,0,96.491226,126.21836,126.21836,0,0,0,0,0,0,4.4566302,0,0,0,0,840.74261,1562.408569,42.88700867,753.230835,6.940060139,198.1158447,63.9143486,0.668479979,0.536960006,17.10087013,327.9021606,8.71516037,532125030000,56042,7136
41,56,6194,9,4.9856262,1,99,158.5015,141.5715,0,16.93,0,27,10.725,62.9011,0,62.9011,96.333328,0,96.333328,27,27,0,0,0,0,0,0,6.335,0.375,0.375,0,0,734.28186,934.4068604,20.68371964,142.1057129,0.409079999,0.230230004,7.456309795,20.43320084,191.3733368,9.530449867,30.94482994,4.092130184,532125030000,56042,7136
41,56,6194,2,38.841888,2,12,244.9875,244.9875,0,0,0,13,10.725,103.65934,0,103.65934,163.15788,0,163.15788,47.5,47.5,0,0,0,0,0,0,11.16933,0.5,0.5,0,0,594.69904,1218.447998,28.36212921,152.5371094,4.775410175,47.33832932,34.47650146,0.474269986,0.264109999,11.38465977,246.5567627,13.11168003,532125030000,56042,7136
41,56,6200,4,5.4976044,2,0,202.229,150.12,0,52.109001,0,21.299999,0.625,0,0,0,0,0,0,58,58,0,0,0,0,0,0,1.625,0,0,0,0,544.008,867.505249,22.27511024,189.0210724,0.991270006,0.875280023,8.051139832,8.875,173.1336365,9.247839928,9.837329865,3.474080086,532125030000,56042,7136
41,56,6201,6,5.0568104,1,99,336.65549,336.65549,0,0,0,31,0,0,0,0,203.30174,0,203.30174,66.167351,66.167351,0,0,0,0,0,0,6.3060002,0,0,0,0,1249.5552,1370.820801,27.92379951,125.3422623,0.363460004,0.261139989,11.44157028,37.08224106,293.6254272,9.376660347,57.22990036,5.552549839,532125030000,56042,7136
41,56,6202,1,34.283367,2,11,576.41998,525.41998,0,51,0,16.200001,7,0,0,0,87.450394,0,87.450394,287.95392,287.95392,0,0,0,38.125,38.125,0,19.6,0.25,0.25,0,0,1032.9993,2772.941406,85.70638275,773.9186401,11.70333958,163.5807953,16.65094948,1.03362,0.849099994,32.89189911,529.6403198,34.47167969,535730014000,56022,7148
41,56,6203,4,5.8617387,2,0,226.84599,115.926,80,30.92,0,3.5,0,183.37265,130.3662,53.006451,0,0,0,134.19,96,38.189999,0,0,19.0625,19.0625,0,8.5,18.065001,18.065001,0,0,1175.0723,1125.5448,40.89175034,287.9295654,0.934360027,0.64813,15.62209988,59.99092102,176.8485413,28.24444962,372.3794861,8.058369637,535730014000,56022,7148
41,56,6205,2,32.101299,2,11,213.955,200.16,0,13.795,0,6.5,5.3140001,47.01799,26.598209,20.419781,0,0,0,93.345947,93.345947,0,0,43.745399,76.25,76.25,0,2.1300001,0.375,0.375,0,0,488.63333,1063.097412,35.47515106,359.832489,5.492000103,454.9069824,38.95154953,0.406709999,0.654869974,12.44299984,199.0949249,13.80107021,535730014000,56022,7148
41,56,6207,4,3.9041753,2,0,395.29599,159.29401,200,36.001999,5.9941201,27.5,0,0,0,0,76,0,76,205.34,127.685,77.654999,0,0,38.125,38.125,0,7.0669999,5,5,0,0,1480.0831,1608.745972,50.64627838,258.1576843,1.003250003,0.673619986,15.16182041,21.6949501,245.2941437,47.23226166,219.8184662,7.331459999,535730014000,56022,7148
41,56,6207,2,25.01848,2,12,549.70227,289.91925,240,19.783001,5.9941201,19.25,0,7.0928602,7.0928602,0,33.333328,0,33.333328,270.79251,138.185,132.6075,0,0,0,0,0,10.89761,0.375,0.375,0,0,897.43768,1982.463013,69.84163666,200.0457306,7.733129978,108.0661392,23.8069191,1.294399977,0.580690026,22.51326942,309.5256653,51.49732971,535730014000,56022,7148
41,56,6207,3,5.3689256,2,0,471.28601,188.48399,240,42.801998,7.1929402,21,0,5.3196402,5.3196402,0,76,0,76,237.59,127.685,109.905,0,0,38.125,38.125,0,10.427,8,8,0,0,1711.2612,1890.213135,60.71224976,282.2756653,1.316079974,0.736320019,18.40990067,30.49732971,282.4729919,57.83882904,281.480896,9.274120331,535730014000,56022,7148
41,56,6210,4,18.017796,2,10,446.73401,347.77802,0,98.956001,4.79529,0,0,23.200001,0,23.200001,0,0,0,252.67534,185.39,67.285339,0,0,0,0,0,4.3249998,7,7,0,0,738.72961,1960.265869,64.09612274,324.7852173,9.245759964,77.84731293,47.67136002,1.446560025,1.185960054,23.9910202,360.5023193,28.63154984,535730014000,56022,7148
41,56,6212,3,2.2505133,2,0,125.87325,99.76725,0,26.106001,0,0,0,0,0,0,0,0,0,182.55565,182.55565,0,0,27.5,0,0,0,3.75,375,375,0,0,1398.1078,842.064209,30.67651939,234.0660553,0.304729998,0.28639999,9.373789787,105,156.3588867,10.26027966,191.4910431,4.942420006,537031011000,56052,7128
41,56,6213,1,38.855579,2,2,209.334,209.334,0,0,0,10.75,0,128.81133,0,128.81133,156.04234,91.658783,64.38356,307.34286,307.34286,0,0,48.59483,22.875,22.875,0,16.5,1.5,1.5,0,0,901.75037,1285.579346,53.52994919,324.6957397,5.875229836,285.9277649,121.2116165,0.392419994,0.574109972,18.5736599,211.7558136,24.87509918,537031011000,56052,7128
41,56,6214,2,22.058865,2,10,266.88,266.88,0,0,0,16,0,37.5,0,37.5,0,0,0,602.36188,602.36188,0,0,0,0,0,0,12,0,0,0,0,934.74188,1339.478516,69.06336212,214.261795,3.919519901,150.4642487,7.762499809,0.326070011,0.314599991,20.55056953,233.1650238,14.36120987,537031011000,56052,7128
41,56,6214,3,1.2758385,2,0,34.756939,31.275,0,3.48194,0,5.5,0,0,0,0,0,0,0,72.696426,72.696426,0,0,0,152.5,152.5,0,0.75,0,0,0,0,526.15674,304.4220276,13.77398968,191.8489532,0.105690002,0.394809991,2.329540014,2.799999952,43.66725159,8.270339966,176.0958252,0.640770018,537031011000,56052,7128
41,56,6215,4,4.5065026,1,99,173.88901,173.88901,0,0,0,90.650002,0,35.507092,0,35.507092,196.57533,0,196.57533,329.62466,329.62466,0,0,0,0,0,0,6,0,0,0,0,1567.8422,991.4676514,39.73712158,200.8990326,0.28937,0.241909996,12.54903984,32.07807159,189.2520447,8.239899635,130.2162323,3.520349979,537031011000,56052,7128
41,56,6223,5,4.0930867,2,0,336.51199,200.16,105,31.351999,0,31.5,186,7.9860001,0,7.9860001,177.07533,0,177.07533,92.516022,67.337448,0,25.17857,92.481613,0,0,0,5.75,0,0,0,0,1543.9103,1604.030518,50.84294891,458.2697754,0.670740008,0.694500029,16.58371925,24.59009933,293.1907349,25.14138985,333.5032349,9.773790359,549347027000,56012,7136
41,56,6227,6,4.0629706,2,0,230.127,152.47701,0,77.650002,0,0,0,37.755249,33.34248,4.4127698,0,0,0,16.289801,16.289801,0,0,0,0,0,0,2.5999999,0,0,0,0,570.94409,862.3655396,24.20919991,111.1249084,0.459399998,0.286339998,7.156499863,13.92405987,157.8734283,14.89389992,239.2294006,5.489860058,549347027000,56012,7136
41,56,6227,5,5.1143055,1,99,352.80524,261.05225,0,91.752998,0,0,0,64.206688,51.850948,12.35574,0,0,0,40.982651,40.982651,0,0,0,0,0,0,1.1136,0,0,0,0,917.10272,1147.878906,32.12654114,242.1399841,0.630069971,0.481489986,10.03730965,18.00457954,210.0400848,19.96190071,315.5959778,6.401360035,549347027000,56012,7136
41,56,6227,2,35.786449,2,12,240.06,200.16,0,39.900002,174.7114,7.5,0,89.119858,70.586243,18.533621,0,0,0,76.732651,76.732651,0,0,0,0,0,0,3.1799901,0,0,0,0,591.30389,1272.205933,31.64987946,425.2998047,7.031809807,475.6432495,85.51722717,0.850260019,0.51888001,14.03981018,258.5569153,12.57505989,549347027000,56012,7136
41,56,6229,2,27.282682,2,12,276.51276,263.85675,0,12.656,69.890907,12,0,148.74648,148.74648,0,369.26953,143.38383,225.88568,274.72247,274.72247,0,0,0,0,0,0,4.1084499,2,2,0,0,1157.2506,1611.010132,54.58549118,341.460144,7.705329895,308.344574,216.6434021,0.764639974,0.593909979,24.02886009,322.04245,11.72537994,549347027000,56012,7136
41,58,6231,5,1.5468857,1,99,71.026497,32.526001,0,38.5005,0,24,0,0,0,0,0,0,0,0,0,0,0,27.5,366,366,0,2.5,12,12,0,0,952.05298,845.2276611,24.58550072,484.5834045,0.566569984,1.363379955,5.899940014,47.63999939,124.2403488,27.62116051,445.3543701,2.805890083,565401005003,58012,7124
41,58,6231,4,3.4442163,1,99,199.3455,89.446503,0,109.899,0,4,0,0,0,0,0,0,0,218.23518,218.23518,0,0,55,30.5,30.5,0,14.75,25.625,10.625,15,0,1021.1613,1495.053467,51.17491913,260.7484131,1.465019941,1.751410007,15.72896957,36.66500092,197.701355,54.94878006,243.9429169,6.523009777,565401005003,58012,7124
41,58,6232,2,37.954826,2,9,282.01501,124.683,127.5,29.832001,0,5,21.450001,34.878529,24.375,10.50353,0,0,0,148.52008,124.32653,0,24.19355,0,38.125,38.125,0,4.5,0.625,0.625,0,0,535.11359,1012.577393,40.6991806,207.8092346,6.230400085,266.190979,17.77314949,0.669529974,0.525110006,14.72113037,181.7039032,13.63428974,565401005003,58012,7124
41,58,6233,4,1.2183436,1,99,173.73351,152.61775,0,21.115749,0,91.25,0,0,0,0,0,0,0,11.95071,11.95071,0,0,0,385.0625,385.0625,0,0.94999999,15.5,15.5,0,0,1264.6934,1035.619263,24.70294952,520.5252075,0.362960011,1.037400007,4.621449947,11.23939991,175.9260559,25.90115929,436.6679077,2.30975008,565401005003,58012,7124
41,58,6234,4,3.8275154,2,0,167.08949,140.7375,7.5,18.851999,0,14.5,0,44.873241,44.873241,0,0,0,0,43.527691,33.080719,10.44697,0,3.72,114.375,114.375,0,4.0100002,6.5,6.5,0,0,774.96075,969.980835,25.11702919,307.5457458,0.438149989,0.635429978,9.118650436,30.12199974,167.4605713,22.24762917,241.0833588,4.640369892,565401005003,58012,7124
41,58,6236,4,4.3477073,1,99,161.50349,73.183502,7.5,80.82,54.139408,84.160004,0,64.042709,46.49432,17.548389,0,0,0,379.65488,206.37392,105.78098,67.5,0,99.25,99.25,0,107.535,0,0,0,0,1654.7367,1873.886963,71.90026855,592.5367432,1.575539947,1.412660003,22.54302979,37.55651855,253.8429108,63.43360901,838.882019,11.81739998,565401005003,58012,7124
41,58,6236,5,1.6892539,2,0,166.703,154.62601,0,12.077,50.55529,54.330002,0,39.804878,39.804878,0,0,0,0,158.58913,85.989128,50.099998,22.5,8.9300003,213.5,213.5,0,6.4050002,0,0,0,0,1277.4143,1323.540405,38.49300003,497.4482422,0.490269989,0.910570025,8.921050072,18.96702003,219.23526,32.71181107,891.7021484,5.421160221,565401005003,58012,7124
41,58,6237,4,1.6235455,1,99,120.108,99.815498,0,20.2925,0,40,0,30.856689,8.7620697,22.09462,69.863007,0,69.863007,48.77092,18.795919,29.975,0,16.091949,488,488,0,0.80000001,0,0,0,0,1572.0892,955.130249,31.18408966,622.5474243,0.486660004,1.382189989,5.148280144,26.11341095,132.5115204,34.25214005,571.5444946,2.553570032,565401005003,58012,7124
41,58,6239,7,3.2689939,1,99,145.95151,62.341499,0,83.610001,0,10.5,0,10.25352,10.25352,0,0,0,0,62.873199,42.900002,19.9732,0,0,285.9375,285.9375,0,0.64999998,0,0,0,0,1021.1815,1088.805176,34.37186813,501.0339966,1.079869986,1.211060047,9.951939583,6.705999851,170.3604889,33.79898834,302.9003296,6.725739956,553902007010,41021,4644.779785
41,58,6241,7,3.5509925,2,0,97.907753,73.28775,0,24.620001,0,1.5,0,0,0,0,0,0,0,178.78781,10.725,97.586998,70.475807,5.5799999,0,0,0,3.5999999,10,10,0,0,584.07111,738.3505859,30.08363914,144.457016,0.470979989,0.338869989,7.539380074,2.929699898,88.5525589,29.28294945,192.2158966,4.486189842,553902007010,41021,4644.779785
41,58,6241,11,4.6461329,2,0,101.14225,59.735249,0,41.407001,0,1.5,0,0,0,0,0,0,0,83.350853,10.725,56.893501,15.73235,3.72,38.125,38.125,0,0.77499998,0,0,0,0,451.2312,735.0609131,21.75119019,131.9712372,0.220620006,0.386830002,5.035779953,1.425850034,100.3931122,27.37142944,104.5177383,1.670359969,553902007010,41021,4644.779785
41,58,6241,10,30.015059,2,10,170.444,139.278,0,31.166,0,1.5,0,9.3617001,9.3617001,0,0,0,0,186.46347,7.1500001,158.33701,20.976471,28.28966,0,0,0,3.915,1,1,0,0,400.97382,1063.650391,38.45801926,134.4687347,3.957050085,147.5690765,4.087100029,0.384689987,0.50296998,10.92938042,152.6896515,33.1484108,553902007010,41021,4644.779785
41,58,6241,4,3.3018479,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,114.375,114.375,0,0,0,0,0,0,231.75,88.19999695,3.930000067,128.1000061,0.039000001,0.261299998,0.104999997,2.099999905,8.666999817,4.199999809,113.25,0.045000002,553902007010,41021,4644.779785
41,58,6243,3,18.959618,2,11,351.66751,351.66751,0,0,0,10,31.450001,10.63929,10.63929,0,39.473679,39.473679,0,256.86884,133.95683,122.912,0,16.245399,19.0625,19.0625,0,12.93,0.125,0.125,0,0,748.46222,1493.324097,55.8716011,265.9685669,7.789470196,277.1290283,20.86297989,0.519159973,0.592130005,23.74740982,262.8521118,24.23496056,553902007010,41021,4644.779785
41,58,6244,2,22.959618,2,11,407.38,283.56,42.5,81.32,23.976471,28.379999,0,107.09754,18.28256,88.81498,252,0,252,186.14999,0,186.14999,0,0,0,0,0,0,1.25,1.25,0,0,1006.234,2276.468994,65.10984039,310.1862793,14.12928009,403.571167,78.78273773,2.443130016,1.293830037,27.16286087,375.611145,56.93268967,553902007021,41021,4644.779785
41,58,6246,4,1.9986311,1,99,202.87399,142.297,0,60.577,16.18412,26.82,0,8.7073202,8.7073202,0,0,0,0,172.81818,0,110.8938,61.92437,0,114.375,114.375,0,1,0,0,0,0,1041.553,1269.695068,42.68581009,255.7586365,0.789250016,0.772490025,12.85072994,11.53820992,168.3786163,47.33171844,322.4639893,5.821340084,553902007021,41021,4644.779785
41,58,6248,4,20.741957,2,5,624.55103,571.70801,0,52.842999,0,17.379999,0,71.031548,10.47042,60.561131,299.4776,245,54.477612,299.82956,175.32692,49.931198,74.571426,0,90,45,45,3.75,10.5,9.25,1.25,0,1416.5197,2932.590576,90.95015717,502.754303,14.73703957,269.8200989,357.7229004,1.204489946,1.030419946,41.10398865,578.9113159,27.82840919,553902007021,41021,4644.779785
41,58,6249,4,1.6646132,1,99,97.925003,75.893997,0,22.031,0,12,0,0,0,0,0,0,0,0,0,0,0,0,400.3125,400.3125,0,0,2.625,0.125,0,2.5,1013.725,715.5178223,22.06097984,490.9432678,0.522530019,1.099269986,4.708079815,7.349999905,112.8871384,21.40098,396.4375,2.491930008,554002008006,41021,6546.759766
41,58,6250,8,3.6550307,2,0,250.39375,176.95375,0,73.440002,0,3.25,0,0,0,0,0,0,0,72.663528,10.725,61.93853,0,22.732759,76.25,76.25,0,4,9,9,0,0,846.59735,1474.208496,37.29108047,272.5187378,0.626999974,0.63924998,10.21755028,33.04475021,221.6943054,49.81824112,146.9881897,5.911180019,554002008006,41021,6546.759766
41,58,6250,9,1.2648871,2,0,89.573997,57.963001,0,31.611,0,14.165,0,0,0,0,0,0,0,75.110519,10.725,64.385521,0,11.36638,285.9375,285.9375,0,3.75,9,9,0,0,948.52545,1005.145203,33.60451889,434.2872314,0.627849996,0.96894002,8.520480156,37.08570099,129.4262848,39.2457695,322.2107239,3.725860119,554002008006,41021,6546.759766
41,58,6250,7,5.557837,2,0,218.127,173.88901,0,44.237999,0,3.25,0,0,0,0,0,0,0,107.13706,21.450001,85.687057,0,22.732759,76.25,76.25,0,5,9,9,0,0,852.01093,1500.013794,41.86750031,306.9824219,0.803770006,0.668829978,14.02501965,33.2356987,220.8418427,49.97391129,154.8304443,6.150509834,554002008006,41021,6546.759766
41,58,6251,3,29.051334,2,12,601.57703,514.73651,0,86.8405,0,21.120001,0,308.24368,23.596951,284.64673,0,0,0,239.95,49,190.95,0,0,15.25,15.25,0,1.535,15.5,15.5,0,0,1203.1757,3522.593262,94.48423004,566.8577881,20.78323936,480.3280334,86.5267868,2.198060036,1.159819961,29.8978405,595.7493896,84.41940308,554002008006,41021,6546.759766
41,58,6252,2,45.352497,2,12,218.5735,202.8705,0,15.703,0,3,0,45,45,0,0,0,0,66.800003,66.800003,0,0,0,0,0,0,3.46,13,1,12,0,349.8335,909.7368164,26.57538986,202.0186157,3.765130043,319.6199951,9.449999809,0.494129986,0.331429988,11.24003029,180.1280518,10.10126019,554002008006,41021,6546.759766
41,58,6253,5,30.028748,2,11,364.22601,231.85201,0,132.37399,10.67013,51.700001,0,45.500389,0,45.500389,0,0,0,175.82858,62.163269,33.665321,80,0,0,0,0,18.72261,7.5,7.5,0,0,674.14771,2389.761963,59.85187149,260.6665649,10.06005955,89.53836823,13.11843967,1.31103003,0.868700027,19.18083,395.545105,63.31650162,554002008006,41021,6546.759766
41,58,6255,3,31.529089,2,11,617.73401,547.66699,0,70.067001,0,1.5,0,167.41975,0,167.41975,0,0,0,310.11728,62.48595,0,247.63133,22.732759,0,0,0,5.1399999,18.5,18.5,0,0,1143.1438,2787.676758,97.32113647,562.581543,15.04115009,158.0237274,120.7361984,0.962779999,0.84088999,37.04286957,535.5894775,28.24321938,554002008006,41021,6546.759766
41,58,6257,8,3.685147,1,99,106.80875,87.882751,0,18.926001,0,26.25,0,27.267469,19.829969,7.4375,0,0,0,109.92011,39.631432,70.288681,0,22.732759,442.53125,162.03125,280.5,5,115.25,115.25,0,0,1657.5378,1087.179077,39.09569168,584.2544556,0.931819975,1.391070008,16.04161072,53.93666077,157.7747345,33.27325058,248.4178925,11.1833601,554002008020,41021,6546.759766
41,58,6257,7,5.2813144,2,0,185.90324,160.64925,0,25.254,0,26.25,0,12.12857,12.12857,0,0,0,0,200.99063,42.900002,24.4904,133.60023,22.732759,85.78125,85.78125,0,7.5,115,115,0,0,1256.0902,1427.599487,52.45174026,444.9835815,0.74198997,1.036839962,21.8101902,52.06652069,213.954483,40.1467514,457.693512,9.790149689,554002008020,41021,6546.759766
41,58,6257,9,2.0424366,2,0,60.748131,51.343128,0,9.4049997,0,4.75,0,8.0857096,8.0857096,0,0,0,0,52.00246,10.725,12.2452,29.032261,22.732759,524.21875,524.21875,0,5,215,215,0,0,1752.5929,915.539856,26.05867958,720.8793335,0.944140017,1.252580047,11.58166981,77.36267853,143.8532104,26.59909058,455.824707,12.6139698,554002008020,41021,6546.759766
41,58,6258,7,24.265572,2,8,449.577,405.741,0,43.835999,0,40.5,0,76.223228,27.64286,48.580372,126.26263,126.26263,0,393.35077,278.78076,114.57,0,113.66379,171.5625,171.5625,0,12.5,0,0,0,0,1383.6399,3035.72998,116.8744125,827.4316406,19.42324066,852.4238892,238.2243652,1.469400048,1.515050054,46.03266144,474.7389832,74.58202362,554002008020,41021,6546.759766
41,58,6258,9,3.2662561,2,0,79.626999,49.206001,0,30.421,0,19.875,0,0,0,0,25.252529,25.252529,0,110.28462,110.28462,0,0,68.19828,228.75,228.75,0,2.625,110,110,0,0,1198.5266,1029.046997,40.67760086,522.4705811,0.602559984,1.075449944,14.60103035,58.09999847,144.8340607,31.95144081,546.4242554,8.382590294,554002008020,41021,6546.759766
41,58,6258,5,3.0417523,1,99,236.21475,188.37975,0,47.834999,0,5.75,0,61.429031,28.299999,33.129028,25.252529,25.252529,0,110.28462,110.28462,0,0,68.19828,0,0,0,8.125,210,210,0,0,1368.4351,1602.826782,49.02101135,350.62854,0.818180025,0.754999995,20.48012924,91.91507721,272.0943909,35.45227814,622.2294922,11.5901804,554002008020,41021,6546.759766
41,58,6259,3,4.1232033,2,0,72.453751,72.453751,0,0,0,0,0,0,0,0,152.77779,137.77779,15,150.22748,0,150.22748,0,45.465519,232.5,152.5,80,7.5,0,0,0,0,1268.8835,722.8213501,36.58819962,363.643219,0.290190011,0.780600011,11.21115971,16.44000053,88.44615936,24.65370941,205.3922119,5.892869949,554002008020,41021,6546.759766
41,58,6260,3,1.1088296,1,99,71.253502,46.078499,0,25.174999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.75,228.75,0,25,0,0,0,0,625.00702,657.2819824,17.25580978,320.2886963,0.395020008,0.509599984,4.753759861,14.39999962,96.73710632,22.3223896,144.8999939,5.452030182,554002008020,41021,6546.759766
41,58,6262,5,3.2744696,1,99,139.00438,122.75438,0,16.25,1.875,8.5150003,50.435001,6.5500002,0,6.5500002,0,0,0,276.57922,65.00322,134.47124,77.104759,11.61897,366,366,0,11.25,0,0,0,0,1659.9612,1342.140015,53.19628906,651.3403931,0.829419971,0.682110012,20.90402985,24.89500046,159.2952728,55.05582809,117.98172,9.885230064,554002008020,41021,6546.759766
41,58,6264,1,26,2,10,236.38824,210.27225,0,26.115999,0,13.5,0,0,0,0,0,0,0,160.67549,160.67549,0,0,0,0,0,0,0.375,4.5,4.5,0,0,415.43875,1030.442505,32.3316803,159.9560089,5.150839806,120.8827515,0,0.524850011,0.343080014,13.16135025,209.4598846,8.635950089,556904015000,58022,7136
41,58,6268,6,5.1553731,1,99,193.55099,151.371,0,42.18,0,66.400002,3.9000001,0,0,0,0,0,0,198.88539,3.6226699,195.26273,0,0,0,0,0,5,17.5,17.5,0,0,895.17273,1742.293091,42.19646072,171.1582642,0.623390019,0.342799991,10.72157955,0,264.4779053,56.95447922,311.5975037,10.19979954,556904015000,58022,7136
41,58,6269,6,5.8535252,2,0,122.542,100.08,0,22.462,0,59.099998,0,0,0,0,0,0,0,417.6459,31.799999,385.84592,0,0,19.0625,19.0625,0,11.67,0.125,0.125,0,0,1189.5209,1230.556274,45.89062119,932.2705078,0.326059997,0.50898999,10.22805977,0.349999994,175.7040558,37.96709061,139.5283356,11.09097004,556904015000,58022,7136
41,58,6274,4,4.0903492,1,99,285.56976,209.25575,0,76.314003,0,6,2.4768,0,0,0,0,0,0,41.99511,8.1653204,33.829788,0,5.625,126.7625,80.0625,46.700001,130.875,4.625,4.625,0,0,1062.8816,1211.906494,32.19321823,325.5852356,0.657899976,0.784669995,10.00741959,15.97500038,190.6985168,35.604599,174.3410645,8.136119843,556304036005,58012,7132
41,58,6275,6,5.9466119,2,0,217.66,208.5,0,9.1599998,10.81412,1.5,0,45.712502,13,32.712502,0,0,0,318.90039,207.33112,10.855,100.71429,22.732759,0,0,0,12.5,0.064999998,0.064999998,0,0,1212.2225,1231.539551,59.53395844,195.4827271,0.402520001,0.473949999,23.71257973,7.666570187,184.4499512,28.35349083,273.6907654,4.975900173,556304036005,58012,7132
41,58,6275,2,34.335388,2,12,209.32001,200.16,0,9.1599998,16.22118,3,0,78.425003,13,65.425003,0,0,0,328.01859,207.33112,19.9732,100.71429,11.36638,0,0,0,12.375,0.125,0.125,0,0,658.85114,1213.25769,58.88941956,200.3946533,4.848279953,246.4163055,11.66977978,0.413599998,0.452399999,23.31859016,181.3824463,27.97322083,556304036005,58012,7132
41,58,6275,8,1.2238193,1,99,39.716,33.568501,0,6.1475,0,0,0,12.375,0,12.375,0,0,0,128.22049,76.434776,0,51.785709,1.26293,183,183,0,4.25,0,0,0,0,732.13593,426.3439636,25.53347015,300.6169739,0.173700005,0.549329996,7.290380001,3.023999929,46.34368134,15.40569973,78.65538788,1.855980039,556304036005,58012,7132
41,58,6275,7,3.2334018,2,0,167.62,158.46001,0,9.1599998,10.81412,1.5,0,45.712502,13,32.712502,0,0,0,242.46561,130.89632,10.855,100.71429,22.732759,0,0,0,9.5600004,0.064999998,0.064999998,0,0,956.33307,989.4629517,49.46704102,155.8947144,0.33138001,0.378609985,20.49394035,7.666570187,144.1942749,23.85367012,250.2507629,4.194220066,556304036005,58012,7132
41,58,6279,4,1.724846,2,0,67.338501,58.588501,0,8.75,0,56.75,0,21.56883,0,21.56883,70.547951,0,70.547951,109.8225,16.282499,93.540001,0,11.36638,320.25,320.25,0,6.25,0,0,0,0,1253.4219,921.7119141,33.06053925,550.7515869,0.575070024,0.974259973,6.514560223,18.1489296,112.3598785,37.75222015,178.9845276,3.83375001,556304036005,58012,7132
41,58,6279,3,2.8227241,1,99,87.238251,77.457748,0,9.7805004,0,56,0,21.56883,0,21.56883,51.5,0,51.5,193.425,32.564999,160.86,0,11.36638,366,366,0,8.5,0,0,0,0,1515.3306,1325.807739,49.17975998,688.9348145,1.028689981,1.328510046,11.09200954,7.693930149,149.0157623,59.19807816,261.4660645,6.257359982,556304036005,58012,7132
41,58,6279,8,4.3805614,1,99,294.39301,276.47101,0,17.922001,0,19.4,0,86.275322,0,86.275322,103,0,103,402.55624,32.564999,269.28,100.71123,31.143391,0,0,0,191.25,110,110,0,0,2234.2427,2745.644775,92.29360962,435.7063599,1.883769989,1.200359941,27.3724308,28.03771019,365.7552795,101.4327927,653.8002319,13.65954018,556304036005,58012,7132
41,58,6280,1,28.646133,2,10,715.16571,620.70862,15.88235,78.574753,0,9,0,62.62772,29.119341,33.508381,0,0,0,407.5466,169.67969,162.41238,75.454552,27.5,60,60,0,10.5,0,0,0,0,1292.3401,2855.072021,92.70393372,481.9138489,10.80836964,365.8069763,9.098999977,1.006410003,0.987829983,27.89212036,454.2202148,74.90041351,556304036005,58012,7132
