FDSEC01,FDSEC02,FDSEC03,FDSEC04,FDSEC05,FDSEC06,FDSEC07,FDSEC08,FDSEC09,hhnum,provcode,psurec,regcode,strrec,Wgt2
1,1,1,1,0,0,0,0,0,3546,31,3,2,54,257.79663085938
0,0,0,0,0,0,0,0,0,3547,31,3,2,54,257.79663085938
0,1,1,0,0,0,0,0,0,3548,31,3,2,54,257.79663085938
0,1,0,0,0,0,0,0,0,3549,31,3,2,54,257.79663085938
1,0,1,2,1,2,1,1,1,3550,31,3,2,54,257.79663085938
0,1,0,0,0,0,0,0,0,3551,31,3,2,54,257.79663085938
0,0,0,0,0,0,0,0,0,3552,31,3,2,54,257.79663085938
1,0,1,0,0,0,0,0,0,3553,31,3,2,54,257.79663085938
0,0,0,0,0,0,0,0,0,3554,31,3,2,54,257.79663085938
2,2,2,2,2,0,1,1,0,3555,31,3,2,54,257.79663085938
1,0,0,0,0,0,0,0,0,3556,31,3,2,54,257.79663085938
1,1,1,1,2,1,0,0,0,3557,31,3,2,54,257.79663085938
0,0,0,0,0,0,0,0,0,3558,31,3,2,54,257.79663085938
0,0,0,0,0,0,0,0,0,3559,31,3,2,54,257.79663085938
1,1,1,0,0,0,0,0,0,3560,31,3,2,54,257.79663085938
0,0,0,0,0,0,0,0,0,3561,31,4,2,51,312.61538696289
1,1,1,0,0,0,0,0,0,3562,31,4,2,51,312.61538696289
0,0,0,0,0,0,0,0,0,3563,31,4,2,51,312.61538696289
2,2,2,2,1,1,0,0,0,3564,31,4,2,51,312.61538696289
1,1,1,0,0,0,0,0,0,3565,31,4,2,51,312.61538696289
0,0,0,0,0,0,0,0,0,3566,31,4,2,51,312.61538696289
3,3,3,2,2,1,0,0,0,3567,31,4,2,51,312.61538696289
0,0,0,0,0,0,0,0,0,3568,31,4,2,51,312.61538696289
0,0,0,0,0,0,0,0,0,3570,31,4,2,51,312.61538696289
2,2,2,2,2,1,0,0,0,3572,31,4,2,51,312.61538696289
0,0,0,0,0,0,0,0,0,3573,31,4,2,51,312.61538696289
0,0,0,0,0,0,0,0,0,3574,31,4,2,51,312.61538696289
2,2,2,2,2,2,2,0,0,3575,31,3,2,53,256.77612304688
3,3,3,3,3,0,0,2,2,3576,31,3,2,53,256.77612304688
2,2,2,1,1,1,1,0,0,3577,31,3,2,53,256.77612304688
2,2,2,2,2,1,0,0,0,3578,31,3,2,53,256.77612304688
1,0,1,0,2,2,0,0,0,3579,31,3,2,53,256.77612304688
2,1,2,0,0,1,1,2,0,3580,31,3,2,53,256.77612304688
0,0,0,0,0,0,0,0,0,3581,31,3,2,53,256.77612304688
0,0,0,0,0,0,0,0,0,3582,31,3,2,53,256.77612304688
0,0,0,0,0,0,0,0,0,3583,31,3,2,53,256.77612304688
0,0,0,0,0,0,0,0,0,3584,31,3,2,53,256.77612304688
3,2,2,2,2,1,2,1,0,3585,31,3,2,53,256.77612304688
0,0,0,0,0,0,0,0,0,3586,31,3,2,53,256.77612304688
0,0,0,0,0,0,0,0,0,3587,31,3,2,53,256.77612304688
2,2,2,2,1,0,0,0,0,3588,31,3,2,53,256.77612304688
2,1,2,0,1,1,0,0,0,3589,31,3,2,53,256.77612304688
1,0,2,0,1,1,0,0,0,3590,31,3,2,53,256.77612304688
1,1,1,1,1,1,1,0,0,3591,31,3,2,53,256.77612304688
0,1,0,0,0,0,0,0,0,3592,31,3,2,59,256.26043701172
0,0,0,0,0,0,0,0,0,3593,31,3,2,59,256.26043701172
0,0,0,0,0,0,0,0,0,3594,31,3,2,59,256.26043701172
1,0,0,0,0,0,0,0,0,3595,31,3,2,59,256.26043701172
0,0,0,0,0,0,0,0,0,3597,31,3,2,59,256.26043701172
0,0,0,0,0,0,0,0,0,3598,31,3,2,59,256.26043701172
0,0,0,0,0,0,0,0,0,3599,31,3,2,59,256.26043701172
2,0,0,0,0,0,0,0,0,3600,31,3,2,59,256.26043701172
0,0,0,0,0,0,0,0,0,3601,31,3,2,59,256.26043701172
0,2,2,2,0,0,0,0,0,3602,31,3,2,59,256.26043701172
2,2,2,2,2,0,0,0,0,3603,31,3,2,59,256.26043701172
2,2,2,2,2,0,0,0,0,3604,31,3,2,59,256.26043701172
0,1,2,1,2,0,0,0,0,3605,31,3,2,59,256.26043701172
0,2,0,0,0,0,0,0,0,3606,31,3,2,59,256.26043701172
2,2,2,2,2,0,0,0,0,3607,31,3,2,59,256.26043701172
2,1,2,2,2,0,0,0,0,3608,31,3,2,59,256.26043701172
0,0,0,0,0,0,0,0,0,3609,31,3,2,59,256.26043701172
0,0,0,0,0,0,0,0,0,3610,31,3,2,59,256.26043701172
0,2,2,2,2,0,0,0,0,3613,31,1,2,51,312.61538696289
0,2,2,2,2,0,0,0,0,3614,31,1,2,51,312.61538696289
0,0,0,0,0,0,0,0,0,3615,31,1,2,51,312.61538696289
2,2,2,2,2,0,0,0,0,3620,31,1,2,51,312.61538696289
2,2,2,2,2,0,0,0,0,3621,31,1,2,51,312.61538696289
0,0,0,0,0,0,0,0,0,3622,31,1,2,51,312.61538696289
2,2,2,2,2,0,0,0,0,3623,31,1,2,51,312.61538696289
0,0,0,0,0,0,0,0,0,3624,31,1,2,51,312.61538696289
0,0,0,0,0,0,0,0,0,3625,31,1,2,51,312.61538696289
0,0,0,0,0,0,0,0,0,3627,31,1,2,55,263.14813232422
0,0,0,0,0,0,0,0,0,3628,31,1,2,55,263.14813232422
2,0,2,2,2,0,0,0,0,3629,31,1,2,55,263.14813232422
2,2,2,2,2,0,0,0,0,3630,31,1,2,55,263.14813232422
0,0,0,0,0,0,0,0,0,3631,31,1,2,55,263.14813232422
0,0,0,0,0,0,0,0,0,3632,31,1,2,55,263.14813232422
2,2,2,2,2,0,0,0,0,3633,31,1,2,55,263.14813232422
0,1,0,0,0,0,0,0,0,3634,31,1,2,55,263.14813232422
2,2,2,2,2,0,0,0,0,3635,31,1,2,55,263.14813232422
1,1,1,1,0,0,0,0,0,3638,31,1,2,55,263.14813232422
2,3,2,2,2,0,0,0,0,3639,31,1,2,55,263.14813232422
2,1,1,1,1,0,0,0,0,3641,31,1,2,55,263.14813232422
2,1,0,0,1,0,0,0,0,3642,31,1,2,54,257.79663085938
0,0,0,0,0,0,0,0,0,3643,31,1,2,54,257.79663085938
1,2,0,0,0,0,0,0,0,3644,31,1,2,54,257.79663085938
0,0,0,0,0,0,0,0,0,3645,31,1,2,54,257.79663085938
1,1,0,1,0,0,0,0,0,3646,31,1,2,54,257.79663085938
1,3,3,0,1,3,1,1,0,3647,31,1,2,54,257.79663085938
2,2,2,2,1,0,1,0,0,3648,31,1,2,54,257.79663085938
1,1,0,0,0,0,0,0,0,3649,31,1,2,54,257.79663085938
3,3,1,1,1,0,1,1,0,3650,31,1,2,54,257.79663085938
0,1,3,1,0,0,1,0,0,3651,31,1,2,54,257.79663085938
1,1,0,2,0,0,0,0,0,3652,31,1,2,54,257.79663085938
1,1,1,0,0,0,0,0,0,3653,31,1,2,54,257.79663085938
2,2,2,0,0,0,0,0,0,3654,31,1,2,54,257.79663085938
1,1,1,1,1,0,0,0,0,3655,31,1,2,54,257.79663085938
1,3,2,0,0,0,0,0,0,3657,31,1,2,54,257.79663085938
0,0,0,0,0,0,0,0,0,3658,31,1,2,53,256.77612304688
0,0,0,0,0,0,0,0,0,3659,31,1,2,53,256.77612304688
0,0,0,0,0,0,0,0,0,3660,31,1,2,53,256.77612304688
2,0,0,0,0,0,0,0,0,3661,31,1,2,53,256.77612304688
0,0,0,0,0,0,0,0,0,3663,31,1,2,53,256.77612304688
1,1,0,0,0,0,0,0,0,3664,31,1,2,53,256.77612304688
0,0,0,0,0,0,0,0,0,3665,31,1,2,53,256.77612304688
0,0,0,0,0,0,0,0,0,3666,31,1,2,53,256.77612304688
0,0,0,0,0,0,0,0,0,3670,31,1,2,53,256.77612304688
0,0,0,0,0,0,0,0,0,3671,31,1,2,53,256.77612304688
1,0,0,0,0,0,0,0,0,3672,31,1,2,53,256.77612304688
0,0,0,0,0,0,0,0,0,3673,31,1,2,53,256.77612304688
3,0,0,0,0,0,0,0,0,3675,31,1,2,53,256.77612304688
1,1,1,1,1,0,0,0,0,3677,31,1,2,53,256.77612304688
2,2,2,2,2,0,0,0,0,3678,31,1,2,56,258.37930297852
2,2,2,2,2,0,0,0,0,3679,31,1,2,56,258.37930297852
0,0,0,0,0,0,0,0,0,3680,31,1,2,56,258.37930297852
1,1,2,1,1,0,0,0,0,3681,31,1,2,56,258.37930297852
0,0,0,0,0,0,0,0,0,3682,31,1,2,56,258.37930297852
3,3,3,3,3,0,0,0,0,3683,31,1,2,56,258.37930297852
0,0,0,0,0,0,0,0,0,3684,31,1,2,56,258.37930297852
2,2,2,2,2,0,0,0,0,3685,31,1,2,56,258.37930297852
0,0,0,0,0,0,0,0,0,3686,31,1,2,56,258.37930297852
2,2,2,2,2,0,0,0,0,3687,31,1,2,56,258.37930297852
0,0,0,0,0,0,0,0,0,3688,31,1,2,56,258.37930297852
0,0,0,0,0,0,0,0,0,3689,31,1,2,56,258.37930297852
2,2,2,2,2,0,0,0,0,3690,31,1,2,56,258.37930297852
0,0,0,0,0,0,0,0,0,3691,31,1,2,56,258.37930297852
2,1,1,2,0,0,0,0,0,3692,31,1,2,56,258.37930297852
1,0,0,0,0,0,0,0,0,3694,31,3,2,63,270.38711547852
3,3,1,1,1,0,0,0,0,3695,31,3,2,63,270.38711547852
0,0,0,0,0,0,0,0,0,3696,31,3,2,63,270.38711547852
3,3,0,0,0,0,0,0,0,3697,31,3,2,63,270.38711547852
1,0,0,0,0,0,0,0,0,3698,31,3,2,63,270.38711547852
1,0,0,0,0,0,0,0,0,3699,31,3,2,63,270.38711547852
0,0,0,0,0,0,0,0,0,3700,31,3,2,63,270.38711547852
0,0,0,0,0,0,0,0,0,3701,31,3,2,63,270.38711547852
0,0,0,0,0,0,0,0,0,3702,31,3,2,63,270.38711547852
2,2,2,2,0,0,0,0,0,3704,31,3,2,63,270.38711547852
1,1,1,1,1,2,1,1,1,3705,31,3,2,63,270.38711547852
1,0,0,0,0,0,0,0,0,3706,31,3,2,63,270.38711547852
3,1,2,1,2,0,0,0,0,3707,31,3,2,63,270.38711547852
1,0,0,0,0,0,0,0,0,3708,31,3,2,63,270.38711547852
0,0,0,0,0,0,0,0,0,3709,31,3,2,63,270.38711547852
0,0,0,0,0,0,0,0,0,3713,31,2,2,57,259.80209350586
0,0,0,0,0,0,0,0,0,3714,31,2,2,57,259.80209350586
1,1,1,1,1,1,0,0,0,3716,31,2,2,57,259.80209350586
0,0,0,0,0,0,0,0,0,3717,31,2,2,57,259.80209350586
0,0,0,0,0,0,0,0,0,3718,31,2,2,57,259.80209350586
2,2,2,2,0,0,0,0,0,3719,31,2,2,57,259.80209350586
0,0,0,0,0,0,0,0,0,3720,31,2,2,57,259.80209350586
0,0,0,0,0,0,0,0,0,3721,31,2,2,57,259.80209350586
3,2,2,2,0,0,0,0,0,3722,31,2,2,57,259.80209350586
1,1,1,0,0,0,0,0,0,3724,31,2,2,62,266.69998168945
0,0,0,0,0,0,0,0,0,3726,31,2,2,62,266.69998168945
0,0,0,0,0,0,0,0,0,3727,31,2,2,62,266.69998168945
0,0,0,0,0,0,0,0,0,3728,31,2,2,62,266.69998168945
0,0,0,0,0,0,0,0,0,3729,31,2,2,62,266.69998168945
0,0,0,0,0,0,0,0,0,3730,31,2,2,62,266.69998168945
1,1,1,1,1,0,0,0,0,3731,31,2,2,62,266.69998168945
1,1,1,1,1,1,0,0,0,3732,31,2,2,62,266.69998168945
1,1,1,0,0,0,0,0,0,3733,31,2,2,62,266.69998168945
1,1,1,1,1,0,0,0,0,3734,31,2,2,62,266.69998168945
1,2,2,2,1,1,0,0,0,3735,31,2,2,62,266.69998168945
1,1,1,1,0,0,0,0,0,3736,31,2,2,62,266.69998168945
1,1,1,1,1,0,0,0,0,3737,31,2,2,62,266.69998168945
0,0,0,0,0,0,0,0,0,3738,31,2,2,62,266.69998168945
0,0,0,0,0,0,0,0,0,3739,31,2,2,62,266.69998168945
1,1,1,1,1,1,0,0,0,3740,31,2,2,62,266.69998168945
1,1,1,1,1,0,0,0,0,3741,31,4,2,63,270.38711547852
2,2,2,2,2,0,0,0,0,3742,31,4,2,63,270.38711547852
1,0,0,0,0,0,0,0,0,3743,31,4,2,63,270.38711547852
1,1,1,1,1,0,0,0,0,3744,31,4,2,63,270.38711547852
1,1,1,1,1,1,0,0,0,3745,31,4,2,63,270.38711547852
1,1,1,1,1,0,0,0,0,3746,31,4,2,63,270.38711547852
1,1,1,1,1,0,0,0,0,3747,31,4,2,63,270.38711547852
1,1,1,1,1,1,0,0,0,3748,31,4,2,63,270.38711547852
1,1,1,1,1,0,0,0,0,3749,31,4,2,63,270.38711547852
2,2,2,1,1,0,0,0,0,3750,31,4,2,63,270.38711547852
2,2,2,2,1,1,0,0,0,3751,31,4,2,63,270.38711547852
2,2,2,2,2,1,0,0,0,3752,31,4,2,63,270.38711547852
2,2,0,1,0,0,0,0,0,3753,31,4,2,63,270.38711547852
0,0,0,0,0,0,0,0,0,3754,31,4,2,63,270.38711547852
2,2,2,2,2,0,0,0,0,3755,31,4,2,63,270.38711547852
3,3,2,2,2,0,0,0,0,3756,31,4,2,63,270.38711547852
0,0,0,0,0,0,0,0,0,3757,31,4,2,63,270.38711547852
3,3,3,3,3,0,0,0,0,3758,31,2,2,63,270.38711547852
3,3,3,0,0,0,0,0,0,3759,31,2,2,63,270.38711547852
1,3,3,0,2,0,0,0,0,3760,31,2,2,63,270.38711547852
1,2,0,0,0,0,0,0,0,3761,31,2,2,63,270.38711547852
0,0,0,0,0,0,0,0,0,3762,31,2,2,63,270.38711547852
2,0,0,0,0,0,0,0,0,3763,31,2,2,63,270.38711547852
3,1,0,0,0,0,0,0,0,3764,31,2,2,63,270.38711547852
1,0,0,0,0,0,0,0,0,3765,31,2,2,63,270.38711547852
0,0,0,0,0,0,0,0,0,3766,31,2,2,63,270.38711547852
1,0,1,0,0,1,0,0,0,3767,31,2,2,63,270.38711547852
1,0,0,0,0,0,0,0,0,3768,31,2,2,63,270.38711547852
0,0,0,0,0,0,0,0,0,3769,31,2,2,63,270.38711547852
0,0,0,0,0,0,0,0,0,3770,31,2,2,63,270.38711547852
1,2,3,0,0,0,0,0,0,3771,31,2,2,63,270.38711547852
2,0,0,0,0,0,0,0,0,3772,31,2,2,63,270.38711547852
3,3,3,3,2,2,3,1,0,3773,31,2,2,63,270.38711547852
0,0,0,0,0,0,0,0,0,3774,31,2,2,63,270.38711547852
0,1,1,1,0,0,0,0,0,3775,31,2,2,64,258.04476928711
0,2,1,1,0,0,0,0,0,3776,31,2,2,64,258.04476928711
3,3,2,1,0,0,0,0,0,3777,31,2,2,64,258.04476928711
0,2,2,1,0,0,0,0,0,3778,31,2,2,64,258.04476928711
3,2,2,2,1,0,0,0,0,3779,31,2,2,64,258.04476928711
0,0,0,0,0,0,0,0,0,3780,31,2,2,64,258.04476928711
0,0,0,0,0,0,0,0,0,3781,31,2,2,64,258.04476928711
3,2,2,2,1,0,0,0,0,3782,31,2,2,64,258.04476928711
0,0,0,0,0,0,0,0,0,3783,31,2,2,64,258.04476928711
0,2,2,2,1,0,0,0,0,3784,31,2,2,64,258.04476928711
0,0,0,0,0,0,0,0,0,3785,31,2,2,64,258.04476928711
0,0,0,0,0,0,0,0,0,3786,31,2,2,64,258.04476928711
2,3,1,0,0,0,0,0,0,3787,31,2,2,64,258.04476928711
0,2,1,0,0,0,0,0,0,3788,31,2,2,64,258.04476928711
3,3,3,3,2,0,0,0,0,3789,31,2,2,64,258.04476928711
0,0,0,0,0,0,0,0,0,3790,31,2,2,64,258.04476928711
3,2,2,2,1,0,0,0,0,3791,31,2,2,64,258.04476928711
0,0,0,0,0,0,0,0,0,3792,31,2,2,64,258.04476928711
1,1,1,1,0,0,0,0,0,3793,31,2,2,64,258.04476928711
1,1,1,1,1,0,0,0,0,3794,31,2,2,64,258.04476928711
2,2,1,1,0,0,0,0,0,3796,31,4,2,57,259.80209350586
0,0,0,0,0,0,0,0,0,3797,31,4,2,57,259.80209350586
0,0,0,0,0,0,0,0,0,3798,31,4,2,57,259.80209350586
0,0,0,0,0,0,0,0,0,3799,31,4,2,57,259.80209350586
3,2,1,0,0,0,0,0,0,3800,31,4,2,57,259.80209350586
3,2,2,1,1,1,0,0,0,3801,31,4,2,57,259.80209350586
0,0,0,0,0,0,0,0,0,3802,31,4,2,57,259.80209350586
1,1,0,0,0,0,0,0,0,3803,31,4,2,55,263.14813232422
0,0,0,0,0,0,0,0,0,3804,31,4,2,55,263.14813232422
0,0,0,0,0,0,0,0,0,3805,31,4,2,55,263.14813232422
0,0,0,0,0,0,0,0,0,3806,31,4,2,55,263.14813232422
1,1,1,1,1,1,0,0,0,3808,31,4,2,55,263.14813232422
0,0,0,0,0,0,0,0,0,3809,31,4,2,55,263.14813232422
1,1,0,0,0,0,0,0,0,3810,31,4,2,55,263.14813232422
0,0,0,0,0,0,0,0,0,3811,31,4,2,55,263.14813232422
2,2,2,1,1,1,0,0,0,3812,31,4,2,55,263.14813232422
0,0,0,0,0,0,0,0,0,3813,31,4,2,55,263.14813232422
1,1,0,0,0,0,0,0,0,3814,31,4,2,55,263.14813232422
2,2,2,2,1,1,0,0,0,3815,31,4,2,55,263.14813232422
0,0,0,0,0,0,0,0,0,3816,31,4,2,55,263.14813232422
2,2,2,1,1,1,0,0,0,3817,31,4,2,55,263.14813232422
2,2,2,2,2,0,0,0,0,3818,31,4,2,55,263.14813232422
3,2,2,0,2,0,0,0,0,3819,31,4,2,54,257.79663085938
1,2,2,2,2,0,0,0,0,3821,31,4,2,54,257.79663085938
1,1,1,2,2,1,1,1,0,3822,31,4,2,54,257.79663085938
1,1,1,1,1,0,0,0,0,3823,31,4,2,54,257.79663085938
3,1,3,1,0,0,0,0,0,3824,31,4,2,54,257.79663085938
1,1,1,0,0,0,0,0,0,3825,31,4,2,54,257.79663085938
1,2,0,0,0,0,0,0,0,3826,31,4,2,54,257.79663085938
1,2,0,0,0,0,0,0,0,3827,31,4,2,54,257.79663085938
2,2,0,0,0,0,0,1,0,3828,31,4,2,54,257.79663085938
1,1,0,0,0,0,0,1,0,3829,31,4,2,54,257.79663085938
1,1,1,2,1,0,0,0,0,3830,31,4,2,54,257.79663085938
2,2,2,0,0,0,0,0,0,3831,31,4,2,54,257.79663085938
0,0,0,0,0,0,0,0,0,3832,31,4,2,54,257.79663085938
0,0,0,0,0,0,0,0,0,3833,31,4,2,54,257.79663085938
1,2,2,1,1,1,1,1,0,3834,31,4,2,54,257.79663085938
2,2,2,2,2,2,1,0,0,3835,31,4,2,59,256.26043701172
0,0,0,0,0,0,0,0,0,3836,31,4,2,59,256.26043701172
1,1,1,1,1,0,0,0,0,3837,31,4,2,59,256.26043701172
1,1,1,0,1,0,0,0,0,3838,31,4,2,59,256.26043701172
1,1,1,1,1,1,0,1,1,3839,31,4,2,59,256.26043701172
2,2,2,2,2,2,0,0,0,3840,31,4,2,59,256.26043701172
2,2,2,2,0,1,0,0,0,3841,31,4,2,59,256.26043701172
1,1,1,1,1,1,0,0,0,3842,31,4,2,59,256.26043701172
1,1,1,1,0,0,0,0,0,3843,31,4,2,59,256.26043701172
0,0,0,0,0,0,0,0,0,3844,31,4,2,59,256.26043701172
2,2,2,1,2,2,1,1,0,3845,31,4,2,59,256.26043701172
2,2,2,2,2,1,0,0,0,3846,31,4,2,59,256.26043701172
2,1,1,1,1,0,0,1,0,3847,31,4,2,59,256.26043701172
2,1,0,0,0,0,1,0,0,3848,31,4,2,59,256.26043701172
1,2,2,2,2,0,0,0,0,3849,31,4,2,59,256.26043701172
2,2,2,2,2,0,0,0,0,3850,31,4,2,59,256.26043701172
2,2,2,2,2,1,0,0,0,3852,31,4,2,59,256.26043701172
1,1,0,1,0,0,0,0,0,3853,31,4,2,59,256.26043701172
1,1,1,1,1,1,0,0,0,3854,31,1,2,57,259.80209350586
0,1,1,1,0,0,0,0,0,3855,31,1,2,57,259.80209350586
0,2,2,2,0,0,0,0,0,3856,31,1,2,57,259.80209350586
3,3,0,2,0,0,0,0,0,3857,31,1,2,57,259.80209350586
3,1,1,1,0,0,0,0,0,3858,31,1,2,57,259.80209350586
3,3,3,3,2,2,1,2,2,3859,31,1,2,57,259.80209350586
3,3,3,3,3,1,0,0,0,3860,31,1,2,57,259.80209350586
0,0,0,0,0,0,0,0,0,3861,31,1,2,57,259.80209350586
0,0,0,0,0,0,0,0,0,3862,31,1,2,57,259.80209350586
1,0,0,0,0,0,0,0,0,3863,31,1,2,57,259.80209350586
2,2,1,1,1,0,0,0,0,3864,31,1,2,57,259.80209350586
2,2,2,2,0,0,0,0,0,3865,31,1,2,57,259.80209350586
2,2,2,2,2,2,2,2,1,3866,31,1,2,57,259.80209350586
0,0,0,0,0,0,0,0,0,3867,31,1,2,57,259.80209350586
0,0,0,0,0,0,0,0,0,3869,31,1,2,59,256.26043701172
0,1,1,0,1,0,0,0,0,3872,31,1,2,59,256.26043701172
2,2,2,2,2,0,0,0,0,3874,31,1,2,59,256.26043701172
2,2,1,0,0,0,0,0,0,3875,31,1,2,59,256.26043701172
2,0,0,0,0,0,0,0,0,3876,31,1,2,59,256.26043701172
0,0,0,0,0,0,0,0,0,3877,31,1,2,59,256.26043701172
0,0,0,0,0,0,0,0,0,3878,31,1,2,59,256.26043701172
0,0,0,0,0,0,0,0,0,3879,31,1,2,59,256.26043701172
2,2,2,2,0,1,0,0,0,3880,31,1,2,59,256.26043701172
1,1,1,0,0,0,0,0,0,3881,31,1,2,59,256.26043701172
1,1,1,1,1,0,0,0,0,3882,31,1,2,59,256.26043701172
0,0,0,0,0,0,0,0,0,3883,31,1,2,59,256.26043701172
1,1,1,0,0,0,0,0,0,3885,31,1,2,59,256.26043701172
0,0,0,0,0,0,0,0,0,3886,31,1,2,59,256.26043701172
0,0,0,0,0,0,0,0,0,3887,31,1,2,59,256.26043701172
1,1,1,1,1,0,0,0,0,3888,31,1,2,62,266.69998168945
0,0,0,0,0,0,0,0,0,3889,31,1,2,62,266.69998168945
0,0,0,0,0,0,0,0,0,3890,31,1,2,62,266.69998168945
1,1,1,1,1,0,0,0,0,3891,31,1,2,62,266.69998168945
2,3,1,1,2,1,0,0,0,3892,31,1,2,62,266.69998168945
0,0,0,0,0,0,0,0,0,3893,31,1,2,62,266.69998168945
1,1,1,1,1,1,1,0,0,3894,31,1,2,62,266.69998168945
0,0,0,0,0,0,0,0,0,3895,31,1,2,62,266.69998168945
0,0,0,0,0,0,0,0,0,3896,31,1,2,62,266.69998168945
3,3,3,3,3,0,0,0,0,3897,31,1,2,62,266.69998168945
1,1,1,0,0,0,0,0,0,3898,31,1,2,62,266.69998168945
0,0,0,0,0,0,0,0,0,3899,31,1,2,62,266.69998168945
1,3,3,1,2,0,0,0,0,3900,31,1,2,62,266.69998168945
0,0,0,0,0,0,0,0,0,3901,31,1,2,62,266.69998168945
2,2,2,0,0,0,0,0,0,3902,31,1,2,61,254.25
3,2,1,2,2,0,0,0,0,3903,31,1,2,61,254.25
2,2,2,2,1,0,0,0,0,3904,31,1,2,61,254.25
1,2,1,1,1,0,0,0,0,3906,31,1,2,61,254.25
3,2,1,2,2,0,0,0,0,3907,31,1,2,61,254.25
1,2,2,2,0,0,0,0,0,3908,31,1,2,61,254.25
0,0,0,0,0,0,0,0,0,3909,31,1,2,61,254.25
1,1,0,0,0,0,0,0,0,3910,31,1,2,61,254.25
2,2,2,2,2,0,0,0,0,3911,31,1,2,61,254.25
2,2,3,2,2,2,0,0,0,3912,31,1,2,61,254.25
0,1,1,0,0,0,0,0,0,3913,31,1,2,61,254.25
2,1,1,0,0,0,0,0,0,3914,31,1,2,52,265
1,2,0,2,0,0,0,0,0,3916,31,1,2,52,265
1,0,0,0,0,0,0,0,0,3917,31,1,2,52,265
0,0,0,0,0,0,0,0,0,3918,31,1,2,52,265
0,0,0,0,0,0,0,0,0,3919,31,1,2,52,265
0,0,0,0,0,0,0,0,0,3920,31,1,2,52,265
0,0,0,0,0,0,0,0,0,3921,31,1,2,52,265
1,2,0,0,1,0,0,0,0,3922,31,1,2,52,265
1,2,0,0,0,0,0,0,0,3923,31,1,2,52,265
0,0,0,0,0,0,0,0,0,3924,31,1,2,52,265
2,3,3,2,0,0,0,0,0,3925,31,1,2,52,265
0,0,0,0,0,0,0,0,0,3926,31,1,2,52,265
0,0,0,0,0,0,0,0,0,3927,31,1,2,52,265
0,0,0,0,0,0,0,0,0,3928,31,1,2,52,265
0,0,0,0,0,0,0,0,0,3929,31,3,2,56,258.37930297852
0,0,0,0,0,0,0,0,0,3930,31,3,2,56,258.37930297852
1,2,1,2,1,0,0,0,0,3931,31,3,2,56,258.37930297852
1,0,0,0,0,2,0,0,0,3932,31,3,2,56,258.37930297852
1,0,1,1,2,2,1,1,0,3933,31,3,2,56,258.37930297852
2,1,1,1,1,0,0,0,0,3934,31,3,2,56,258.37930297852
0,0,0,0,0,0,0,0,0,3935,31,3,2,56,258.37930297852
3,3,2,3,3,0,0,0,0,3936,31,3,2,56,258.37930297852
0,0,0,0,0,0,0,0,0,3938,31,3,2,56,258.37930297852
0,0,0,0,0,0,0,0,0,3939,31,3,2,56,258.37930297852
1,3,0,2,1,0,0,0,0,3940,31,3,2,56,258.37930297852
2,2,2,1,0,0,0,0,0,3941,31,3,2,56,258.37930297852
0,0,0,0,0,0,0,0,0,3942,31,3,2,56,258.37930297852
1,1,0,0,0,0,0,0,0,3943,31,3,2,56,258.37930297852
0,1,0,1,1,1,0,0,0,3944,31,3,2,56,258.37930297852
0,2,0,1,0,0,0,0,0,3945,31,3,2,56,258.37930297852
1,0,1,0,1,0,0,0,0,3946,31,3,2,61,254.25
0,0,0,0,0,0,0,0,0,3947,31,3,2,61,254.25
1,0,0,0,0,0,0,0,0,3948,31,3,2,61,254.25
0,1,0,0,0,0,0,0,0,3949,31,3,2,61,254.25
0,0,0,0,0,0,0,0,0,3950,31,3,2,61,254.25
3,1,1,1,1,0,0,0,0,3951,31,3,2,61,254.25
3,2,1,2,0,0,0,0,0,3952,31,3,2,61,254.25
1,1,1,1,1,1,0,0,0,3953,31,3,2,61,254.25
3,2,2,2,0,0,0,0,0,3955,31,3,2,61,254.25
1,0,0,0,0,0,0,0,0,3956,31,3,2,61,254.25
1,1,2,2,1,0,0,0,0,3957,31,3,2,61,254.25
1,3,2,1,0,0,0,0,0,3958,31,3,2,61,254.25
2,1,1,1,1,1,0,0,0,3959,31,3,2,61,254.25
2,3,2,1,0,0,0,0,0,3960,31,3,2,61,254.25
0,2,1,1,0,0,0,0,0,3961,31,3,2,61,254.25
0,1,1,1,0,0,0,0,0,3962,31,3,2,61,254.25
3,2,2,1,1,1,0,0,0,3963,31,3,2,60,254.25
2,2,3,3,3,1,0,0,0,3964,31,3,2,60,254.25
2,3,2,2,2,1,0,0,0,3965,31,3,2,60,254.25
1,1,1,0,0,0,0,0,0,3966,31,3,2,60,254.25
1,1,1,1,1,1,1,0,0,3967,31,3,2,60,254.25
1,1,0,0,0,0,0,0,0,3968,31,3,2,60,254.25
3,3,3,1,1,1,0,0,0,3969,31,3,2,60,254.25
1,1,1,1,1,0,0,0,0,3970,31,3,2,60,254.25
3,3,3,3,2,3,1,0,0,3971,31,3,2,60,254.25
1,1,1,1,1,0,0,0,0,3972,31,3,2,60,254.25
1,1,1,1,0,0,0,0,0,3973,31,3,2,60,254.25
1,1,1,1,0,0,0,0,0,3974,31,3,2,60,254.25
1,1,1,1,1,1,0,0,0,3975,31,3,2,60,254.25
1,1,1,1,1,0,0,0,0,3976,31,3,2,60,254.25
1,1,1,1,0,0,0,0,0,3977,31,3,2,60,254.25
