regcode,provcode,hhnum,FDSEC01_RC,FDSEC02_RC,FDSEC03_RC,FDSEC04_RC,FDSEC05_RC,FDSEC06_RC,FDSEC07_RC,FDSEC08_RC,FDSEC09_RC,FDSEC10_RC,FDSEC11_RC,ST1MAIS_RC,ST1ROOTS_RC,ST1OTHER_RC,STRATG02_RC,STRATG03_RC,STRATG04_RC,STRATG05_RC,STRATG06_RC,STRATG07_RC,STRATG08_RC,STRATG09_RC,STRATG10_RC,STRATG11_RC,STRATG12_RC,STRATG13_RC,STRATG14_RC,STRATG15_RC,STRATG16_RC,psurec,strrec,wgts
0,67,30779,0,0,0,0,0,0,2,1,2,2,0,0,3,3,4,3,2,0,0,0,0,0,0,1,2,0,1,0,0,1643914005000,67022,389
0,67,30780,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1643914013001,67022,389
0,67,30781,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1643914013001,67022,389
0,67,30783,0,0,0,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1643914013001,67022,389
0,67,30785,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1643914013001,67022,389
0,67,30788,0,0,0,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1643914013001,67022,389
0,67,30789,0,0,0,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1643914013001,67022,389
0,67,30791,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1643914013001,67022,389
0,67,30793,0,0,0,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1643914013001,67022,389
0,67,30796,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1643914013001,67022,389
0,67,30797,0,0,0,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1643914013001,67022,389
0,67,30800,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1643914013001,67022,389
0,67,30801,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1645615003000,67042,387
0,67,30803,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,1645615003000,67042,387
0,67,30805,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,2,0,0,0,0,0,1645615003000,67042,387
0,67,30808,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1645615003000,67042,387
0,67,30809,2,0,0,0,0,0,1,1,1,1,0,0,1,1,4,2,0,3,3,3,0,0,0,2,0,0,0,0,0,1645615003000,67042,387
0,67,30909,0,0,0,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1647924031002,67012,387
0,67,30910,1,0,0,0,0,0,2,2,2,2,2,0,0,0,3,3,3,3,0,3,0,0,0,2,0,0,0,0,0,1647924031002,67012,387
0,67,30913,2,0,2,0,0,0,2,2,2,2,2,0,0,0,4,4,0,0,3,0,0,0,0,2,0,0,2,0,0,1647924031002,67012,387
0,67,30916,2,0,2,2,0,2,2,2,2,2,2,0,0,0,2,2,0,2,2,2,0,0,0,2,0,0,0,0,0,1647924031002,67012,387
0,67,30917,2,2,2,2,2,2,1,1,1,1,2,0,0,3,1,1,0,1,0,1,3,3,0,1,1,0,0,1,0,1647924031002,67012,387
0,67,30921,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1647924031002,67012,387
0,67,30922,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1647924031002,67012,387
0,67,30934,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1648824048004,16011,415
0,67,30935,2,2,0,2,2,2,1,1,1,1,3,0,0,0,3,3,0,1,1,1,2,0,0,0,0,0,0,0,0,1648824048004,16011,415
0,67,30938,2,2,0,2,2,2,2,1,1,1,3,3,3,3,3,3,0,0,0,0,4,0,0,1,0,0,0,0,0,1648824048004,16011,415
0,67,30939,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648824048004,16011,415
0,67,30965,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1648225003000,67042,387.5
0,67,30967,0,0,0,0,0,0,2,2,2,2,0,0,4,4,4,4,0,0,0,0,0,0,0,2,0,0,1,0,0,1648225003000,67042,387.5
0,67,30968,0,0,0,9,9,9,0,0,9,9,2,4,3,3,4,4,1,4,4,0,0,0,0,2,0,0,0,9,0,1648225003000,67042,387.5
0,67,30969,0,0,0,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1648225003000,67042,387.5
0,67,30971,0,0,0,0,0,0,0,1,1,1,0,0,4,4,4,4,0,0,0,4,0,0,0,2,0,0,0,0,0,1648225003000,67042,387.5
0,67,30972,0,0,0,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1648225003000,67042,387.5
0,67,30973,1,0,0,0,0,0,2,2,2,2,1,0,3,3,3,0,0,0,3,0,0,0,0,2,0,0,0,0,0,1648225003000,67042,387.5
0,67,30977,0,0,1,9,9,9,2,2,9,9,0,2,0,1,2,3,0,0,0,0,0,0,0,2,2,0,0,9,0,1648225003000,67042,387.5
0,67,30978,0,0,0,0,0,0,0,0,2,0,0,0,3,3,4,3,3,4,0,0,0,0,0,1,1,0,1,2,0,1648225003000,67042,387.5
0,67,30980,0,0,0,0,0,0,2,2,2,2,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1648225003000,67042,387.5
0,67,30996,0,0,0,0,0,0,1,1,1,1,1,4,2,0,2,2,4,4,0,0,0,0,0,2,2,0,1,0,0,1648125015000,67042,387.5
0,67,31024,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1649128011001,67032,388
0,67,31025,2,1,1,2,1,1,1,1,1,1,1,3,3,3,4,4,4,1,1,1,3,0,0,2,1,0,0,0,0,1649128011001,67032,388
0,67,31028,0,0,0,0,0,0,0,2,0,0,0,3,3,3,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,1649128011001,67032,388
0,67,31029,2,0,0,9,9,9,2,2,9,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,9,0,1649128011001,67032,388
0,67,31030,0,0,0,9,9,9,1,1,9,9,0,4,4,0,0,4,0,0,0,0,0,0,0,0,2,0,2,9,0,1649128011001,67032,388
0,67,31033,0,0,0,0,0,0,1,0,1,1,0,3,3,3,3,3,0,3,0,3,0,0,0,2,2,0,0,0,0,1649728011002,67032,388
0,68,31044,0,0,0,0,0,0,1,2,2,2,0,0,0,0,4,4,0,0,0,0,0,0,0,0,2,0,2,2,0,1650402004000,68032,387.56
0,68,31045,0,0,0,9,9,9,2,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1650802006000,68042,387.56
0,68,31050,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2,0,0,0,1650802006000,68042,387.56
0,68,31051,2,0,2,2,0,2,1,2,2,2,2,0,3,3,3,3,0,3,0,3,0,3,0,0,2,0,0,0,0,1650802006000,68042,387.56
0,68,31053,2,2,2,2,2,2,1,1,1,1,2,0,2,2,2,2,4,3,3,3,3,3,0,0,0,0,2,1,0,1650802006000,68042,387.56
0,68,31055,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1650802006000,68042,387.56
0,68,31056,2,0,0,9,9,9,0,0,9,9,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,9,0,1650802006000,68042,387.56
0,68,31057,0,0,0,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1650703002000,68022,386.5
0,68,31073,0,0,2,0,0,0,2,1,1,1,0,0,0,0,3,3,0,3,2,0,0,3,0,2,0,0,0,1,0,1652103009014,16011,412
0,68,31076,2,0,2,0,0,0,2,2,2,2,2,0,3,0,4,3,0,3,0,0,0,0,0,1,0,0,0,1,0,1652103009014,16011,412
0,68,31080,1,2,2,0,0,0,2,1,2,1,2,0,0,4,4,1,0,4,4,4,4,0,0,2,0,0,0,0,0,1652103009014,16011,412
0,68,31081,0,0,0,0,0,0,2,2,2,2,0,0,0,0,3,3,0,3,3,1,1,3,0,2,0,0,0,0,0,1652103009014,16011,412
0,68,31082,2,0,2,2,0,0,1,1,1,1,2,0,0,4,4,4,0,1,1,1,0,4,0,2,1,0,0,0,0,1652103009014,16011,412
0,68,31083,0,0,0,0,0,0,1,2,2,2,0,0,0,0,4,1,0,4,0,4,0,0,0,2,2,0,0,0,0,1652103009014,16011,412
0,68,31132,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1653203021000,68022,386.5
0,68,31133,0,0,0,0,0,0,2,2,2,2,0,0,3,0,2,2,0,0,0,0,0,0,0,1,2,0,0,0,0,1653203021000,68022,386.5
0,68,31134,0,0,0,0,0,0,2,2,2,2,0,0,0,0,3,4,0,1,1,2,0,0,0,2,0,0,0,0,0,1653203021000,68022,386.5
0,68,31136,2,0,2,1,1,1,2,2,2,2,1,0,3,0,0,3,4,2,2,2,4,0,0,0,0,0,0,0,0,1653203021000,68022,386.5
0,68,31141,1,0,0,1,0,1,2,2,2,2,0,0,4,0,4,4,0,4,4,4,0,0,0,2,2,0,0,2,0,1653203021000,68022,386.5
0,68,31142,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1653203021000,68022,386.5
0,68,31146,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1653203025000,68012,388.5
0,68,31148,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1653203025000,68012,388.5
0,68,31151,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1653203025000,68012,388.5
0,68,31154,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1653203025000,68012,388.5
0,68,31156,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1653203025000,68012,388.5
0,68,31157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1653203025000,68012,388.5
0,68,31158,0,0,0,9,9,9,2,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,0,1653203025000,68012,388.5
0,68,31159,1,0,1,0,0,0,2,2,2,2,1,0,0,0,0,0,0,4,4,4,0,0,0,2,0,0,0,0,2,1653203025000,68012,388.5
0,68,31214,2,0,0,0,0,0,1,2,1,2,2,0,3,0,3,3,0,1,1,2,0,0,0,2,0,0,0,1,0,1656407008000,68022,387
0,68,31216,2,0,0,2,0,0,2,2,2,2,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,2,0,1,0,1656407008000,68022,387
0,68,31217,0,0,0,9,9,9,2,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,9,0,1656407008000,68022,387
0,68,31218,2,0,2,2,0,2,2,2,1,2,2,0,0,3,3,3,0,0,3,3,0,0,0,2,2,0,0,0,0,1656407008000,68022,387
0,68,31220,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1656407008000,68022,387
0,68,31222,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1656407008000,68022,387
0,68,31225,2,0,0,0,0,0,2,2,2,2,2,0,0,0,4,3,0,0,0,4,0,4,0,1,2,0,0,0,0,1656407008000,68022,387
0,68,31226,0,0,0,0,0,0,1,2,0,2,1,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1656407008000,68022,387
0,68,31227,0,0,0,9,9,9,2,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,1656307010000,68032,385.5
0,68,31228,0,0,0,9,9,9,2,2,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,1656307010000,68032,385.5
0,68,31230,0,0,0,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1656307010000,68032,385.5
0,68,31231,0,0,0,0,0,0,2,2,2,2,0,0,0,4,0,3,0,3,3,2,0,0,0,2,0,0,1,0,0,1656307010000,68032,385.5
0,68,31234,1,0,2,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1656307010000,68032,385.5
0,68,31237,0,0,2,0,0,2,2,2,2,2,0,2,2,0,3,3,0,2,3,3,3,0,0,2,0,0,1,0,0,1656307010000,68032,385.5
0,68,31238,0,0,0,0,0,0,2,2,0,2,0,0,0,0,4,4,0,4,0,0,0,0,0,2,2,0,0,0,2,1656307010000,68032,385.5
0,68,31240,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1656409010000,68042,387.62
0,68,31241,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1656909025000,68042,387.62
0,68,31243,0,0,0,0,0,0,0,1,1,1,0,3,0,0,3,3,0,1,0,1,0,0,0,2,0,0,0,0,0,1656909025000,68042,387.62
0,68,31245,2,0,2,0,0,0,2,2,2,2,2,0,0,0,0,4,0,3,3,3,0,0,0,0,0,0,0,0,0,1656909025000,68042,387.62
0,68,31246,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1656909025000,68042,387.62
0,68,31248,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1656909025000,68042,387.62
0,68,31423,0,0,0,9,9,9,2,2,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0392219002003,68012,387.5
0,68,31426,0,0,1,0,0,0,2,2,2,2,0,3,0,0,2,3,0,2,0,0,0,0,0,2,2,0,0,2,0,0392219002003,68012,387.5
0,68,31431,1,0,0,0,0,0,2,0,0,0,0,3,0,0,3,0,0,3,3,2,0,0,0,2,0,0,0,0,0,0392219002003,68012,387.5
0,68,31435,2,0,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0392219002003,68012,387.5
0,69,6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0342104001002,03011,899
0,69,6818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0342104001002,03011,899
0,69,6819,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0342104001002,03011,899
0,69,6821,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0342104001002,03011,899
0,69,6876,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0348005037000,69022,864
0,69,6878,2,0,0,2,0,0,1,1,1,1,0,0,0,1,4,0,4,3,3,3,0,2,0,1,1,2,0,0,0,0348005037000,69022,864
0,69,6881,1,0,0,0,0,0,2,1,0,0,0,0,0,0,3,2,0,3,0,3,0,0,0,2,0,0,1,0,0,0348005037000,69022,864
0,69,6882,0,0,0,9,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,9,0,0,0,2,2,0,0,9,0,0348005037000,69022,864
0,69,6886,0,0,0,0,0,0,1,1,1,1,0,0,0,3,2,2,3,2,3,2,0,0,0,1,0,0,0,0,0,0348005037000,69022,864
0,69,6887,0,0,0,0,0,0,2,2,2,2,0,0,3,0,4,1,0,4,4,3,0,0,0,1,2,0,0,0,2,0348005037000,69022,864
0,69,6890,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,2,0348005037000,69022,864
0,69,6891,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,4,3,0,3,0,0,0,2,0,0,0,0,0,0348005037000,69022,864
0,69,6893,0,0,0,9,9,9,2,2,9,9,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,1,9,0,0349406011000,69022,862.5
0,69,6895,0,0,0,9,9,9,2,2,9,9,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,0,0,9,0,0349406011000,69022,862.5
0,69,6896,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,3,0,3,0,0,0,0,0,2,2,0,0,0,0,0349406011000,69022,862.5
0,69,6898,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0349406011000,69022,862.5
0,69,6899,0,0,0,9,9,9,0,2,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0349406011000,69022,862.5
0,69,6903,2,2,2,9,9,9,2,2,9,9,3,0,2,0,3,2,0,0,0,9,0,0,0,2,0,0,0,9,0,0349406011000,69022,862.5
0,69,6905,0,0,0,9,9,9,2,2,9,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0349406011000,69022,862.5
0,69,6906,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,2,0,0,2,0,0349406011000,69022,862.5
0,69,6961,2,2,2,2,0,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,4,0,2,0,0,0,0,0,0353110003000,69032,863.5
0,69,6963,0,0,1,0,0,0,1,2,2,2,2,4,4,4,4,3,2,1,1,1,0,4,0,1,2,0,0,0,0,0353110003000,69032,863.5
0,69,6965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0353110003000,69032,863.5
0,69,6966,2,0,0,2,0,0,1,2,1,2,1,3,0,0,2,3,0,0,2,3,0,4,0,2,0,0,1,0,0,0353110003000,69032,863.5
0,69,6968,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0353110003000,69032,863.5
0,69,6971,0,0,0,0,0,0,2,2,2,2,0,3,0,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0353110003000,69032,863.5
0,69,6983,2,0,2,0,0,0,2,2,0,2,0,0,0,4,4,4,4,1,1,1,0,0,0,2,2,2,0,0,0,0354511004002,69022,868
0,69,6986,0,0,0,9,9,9,0,0,9,9,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,9,0,0354511004002,69022,868
0,69,6987,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0354511004002,69022,868
0,69,6989,0,0,0,9,9,9,1,1,9,9,0,0,0,3,3,3,3,3,4,4,0,4,0,1,0,0,0,9,0,0354511004002,69022,868
0,69,6990,2,0,2,0,0,0,1,1,1,1,2,0,1,0,4,3,3,0,0,3,3,0,0,2,0,0,0,0,0,0354511004002,69022,868
0,69,6992,0,0,0,9,9,9,2,0,9,9,0,0,0,0,3,0,0,0,0,9,0,0,0,2,0,0,0,9,0,0354511004002,69022,868
0,69,7010,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0361514006000,69032,864.5
0,69,7011,2,0,0,0,0,0,1,1,1,1,0,0,3,0,3,2,0,2,2,0,0,0,0,1,0,0,0,2,0,0361514006000,69032,864.5
0,69,7013,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,4,0,0,2,0,0,0,0,0361514006000,69032,864.5
0,69,7015,0,0,0,9,9,9,2,2,9,9,0,0,0,0,4,2,4,4,4,9,0,4,0,2,0,0,0,9,0,0361514006000,69032,864.5
0,69,7018,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,2,0,0,0,0,0361514006000,69032,864.5
0,69,7019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0361514006000,69032,864.5
0,69,7020,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0361514006000,69032,864.5
0,69,7021,2,0,2,2,0,2,2,2,2,2,2,3,3,0,2,2,0,3,3,3,0,0,0,2,2,2,0,0,0,0358016012002,69012,866
0,69,7022,2,0,0,2,0,0,0,2,2,2,2,0,3,0,4,1,0,0,0,2,0,4,0,0,0,0,2,2,0,0358016012002,69012,866
0,69,7025,1,0,1,1,0,0,1,1,1,1,0,0,0,0,3,1,0,4,4,1,0,0,0,1,1,0,0,2,0,0358016012002,69012,866
0,69,7027,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,2,0,3,3,3,0,0,0,2,1,0,0,2,0,0358016012002,69012,866
0,69,7028,0,0,1,0,0,1,1,2,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,2,2,0,0,2,0,0358016012002,69012,866
0,69,7031,1,0,1,1,0,1,2,2,2,2,3,2,3,0,2,2,0,0,0,2,0,4,0,2,2,0,1,1,0,0358016012002,69012,866
0,69,7032,0,0,0,9,9,9,2,2,9,9,0,0,2,0,0,4,0,0,0,9,0,0,0,2,0,0,0,9,0,0358016012002,69012,866
0,69,7033,2,0,1,2,0,1,2,2,2,2,0,0,3,3,3,2,0,4,3,3,0,0,0,2,2,0,0,0,0,0358016012002,69012,866
0,69,7047,2,0,2,2,0,2,1,1,1,1,2,0,0,0,2,2,0,2,4,1,0,0,0,1,0,2,0,1,0,0358616052004,69012,865
0,69,7048,2,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,2,1,1,1,0,0,0,0,0,2,0,1,0,0358616052004,69012,865
0,69,7049,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0358616052004,69012,865
0,69,7051,2,1,1,0,0,0,2,2,0,0,2,0,3,0,3,2,0,0,0,2,3,3,0,2,2,0,0,0,0,0358616052004,69012,865
0,69,7053,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0358616052004,69012,865
0,69,7056,2,0,2,0,0,0,1,1,1,1,2,0,2,0,2,2,0,3,3,0,0,0,0,1,1,0,0,0,0,0358616052004,69012,865
0,70,29783,2,0,1,2,0,1,2,2,2,2,2,0,3,3,3,3,4,3,3,3,0,0,0,2,2,0,0,2,0,1602602043000,70022,470.5
0,70,29785,1,1,1,1,1,1,2,2,2,2,2,0,2,0,0,3,3,3,3,3,0,0,0,2,0,0,1,2,0,1602702045000,70012,469
0,70,29786,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1602702045000,70012,469
0,70,29787,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,1602702045000,70012,469
0,70,29788,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1602702045000,70012,469
0,70,29794,2,0,0,1,1,2,1,1,1,1,3,0,2,0,2,1,3,1,1,1,3,0,3,1,1,0,0,1,1,1602702045000,70012,469
0,70,29795,2,2,1,1,0,1,1,1,1,1,2,0,3,0,3,3,0,2,2,0,0,0,0,1,2,0,0,2,2,1602702045000,70012,469
0,70,29796,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602702045000,70012,469
0,70,29797,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1602702045000,70012,469
0,70,29798,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602702045000,70012,469
0,70,29800,2,1,0,1,0,0,2,1,2,1,0,0,3,0,3,3,1,1,1,1,0,3,0,2,0,0,0,1,9,1602702046000,70022,470.5
0,70,29801,2,0,1,1,0,0,1,1,2,1,1,0,2,0,0,2,3,2,3,1,0,0,0,0,0,0,0,0,0,1602702046000,70022,470.5
0,70,29802,1,0,1,1,0,1,2,2,2,2,1,3,3,0,3,3,0,3,3,3,0,3,0,1,0,0,0,0,0,1602702046000,70022,470.5
0,70,29803,1,0,1,1,0,1,2,2,2,2,2,3,3,0,0,0,4,3,3,3,0,3,0,2,2,0,1,2,0,1602702046000,70022,470.5
0,70,29804,1,0,1,9,9,9,2,2,9,9,1,3,3,0,4,4,0,3,3,9,0,0,0,2,2,0,2,9,0,1602702046000,70022,470.5
0,70,29807,2,0,1,9,9,9,1,2,9,9,2,0,0,3,2,3,0,3,3,9,0,0,0,2,0,0,0,9,0,1602702046000,70022,470.5
0,70,29817,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1608905004002,70012,470.5
0,70,29818,2,2,2,2,2,2,1,1,1,1,2,0,0,0,2,2,0,2,2,2,0,0,0,1,1,0,0,2,0,1608905004002,70012,470.5
0,70,29820,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1608905004002,70012,470.5
0,70,29821,2,1,1,1,1,1,1,1,1,1,2,0,0,0,2,2,0,1,1,1,3,3,0,1,2,0,2,1,0,1608905004002,70012,470.5
0,70,29822,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1608905004002,70012,470.5
0,70,29823,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1608905004002,70012,470.5
0,71,7221,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0369907017001,71012,863
0,71,7222,2,0,0,2,0,2,2,2,2,2,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0369907017001,71012,863
0,71,7225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0369907017001,71012,863
0,71,7227,0,0,0,9,9,9,0,0,9,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0369907017001,71012,863
0,71,7229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0369907017001,71012,863
