STRATG09_RC,ST1ROOTS_RC,STRATG02_RC,STRATG03_RC,STRATG04_RC,STRATG05_RC,STRATG06_RC,STRATG07_RC,STRATG08_RC,ST1OTHER_RC,STRATG10_RC,STRATG11_RC,STRATG12_RC,STRATG13_RC,STRATG14_RC,STRATG15_RC,STRATG16_RC,strcode,FDSEC10_RC,FDSEC02_RC,FDSEC03_RC,FDSEC04_RC,FDSEC05_RC,FDSEC06_RC,FDSEC07_RC,FDSEC08_RC,FDSEC09_RC,FDSEC01_RC,FDSEC11_RC,finalwgts,hhnum,provcode,psucode,regcode,ST1MAIS_RC
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,357.2419,369,29,0021407002000,1,9
9,9,9,9,9,9,9,9,9,9,9,1,1,0,0,0,0,29012,0,0,0,0,0,0,0,0,0,0,0,357.2419,371,29,0021407002000,1,9
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,29012,0,0,0,0,0,0,2,0,0,0,0,357.2419,372,29,0021407002000,1,0
0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,29012,0,0,0,0,0,0,2,2,0,0,0,357.2419,373,29,0021407002000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,357.2419,377,29,0021407002000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,357.2419,378,29,0021407002000,1,9
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,29012,0,0,0,0,0,0,2,2,0,0,0,338.5421,382,29,0021207010000,1,0
0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,29012,0,0,0,0,0,0,0,0,0,1,0,338.5421,394,29,0021207010000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,2,2,0,0,0,338.5421,395,29,0021207010000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,357.2419,397,29,0021908003000,1,9
1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,29012,2,0,0,0,0,0,2,2,2,0,0,357.2419,398,29,0021908003000,1,1
1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,29012,1,2,2,2,2,2,1,1,1,2,2,357.2419,402,29,0021908003000,1,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29012,0,0,0,0,0,0,2,2,2,0,0,357.2419,403,29,0021908003000,1,0
0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,29012,1,0,0,0,0,0,2,2,2,0,0,357.2419,405,29,0021908003000,1,1
1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,29012,1,0,0,1,0,0,1,1,1,1,0,357.2419,406,29,0021908003000,1,0
0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,29012,0,0,0,0,0,1,2,0,0,2,0,357.2419,409,29,0021908003000,1,1
0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,29012,0,0,0,0,0,0,1,0,0,0,0,357.2419,410,29,0021908003000,1,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29022,0,0,0,0,0,0,0,0,0,0,0,342.8778,412,29,0022209022000,1,9
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,29022,0,0,0,0,0,0,2,0,0,0,0,342.8778,416,29,0022209022000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29022,0,0,0,0,0,0,0,0,0,0,0,342.8778,417,29,0022209022000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29022,0,0,0,0,0,0,0,0,0,0,0,342.8778,419,29,0022209022000,1,9
1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,29022,0,0,0,0,0,0,2,0,0,0,0,342.8778,421,29,0022209022000,1,0
0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,29022,0,0,0,0,0,0,2,2,0,0,1,342.8778,422,29,0022209022000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29022,2,0,0,0,0,0,2,0,0,0,0,342.8778,424,29,0022209022000,1,9
0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,29022,2,0,0,0,0,0,1,2,0,0,2,342.8778,426,29,0022209022000,1,0
1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,29022,2,0,0,0,0,0,2,2,2,0,2,342.8778,427,29,0022209022000,1,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29022,0,0,0,0,0,0,0,0,0,0,0,357.2419,428,29,0022712015000,1,9
0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,29022,0,0,0,0,0,0,2,2,0,0,0,357.2419,430,29,0022712015000,1,0
1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,29022,1,0,1,1,0,1,2,2,1,2,1,357.2419,431,29,0022712015000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29022,0,0,0,0,0,0,0,0,0,0,0,357.2419,434,29,0022712015000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29022,0,0,0,0,0,0,0,0,0,0,0,357.2419,436,29,0022712015000,1,9
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,29022,0,0,0,0,0,0,2,0,0,0,0,357.2419,437,29,0022712015000,1,0
1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,29022,2,0,0,0,0,0,2,2,2,1,0,357.2419,443,29,0022712015000,1,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29022,0,0,0,0,0,0,0,0,0,0,0,342.0997,448,29,0025015007000,1,9
0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,29022,2,2,2,0,0,0,1,1,2,2,2,342.0997,450,29,0025015007000,1,1
0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,29022,1,0,0,0,0,0,1,1,1,2,1,342.0997,452,29,0025015007000,1,0
0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,29022,2,0,0,0,0,0,1,0,0,2,0,342.0997,453,29,0025015007000,1,1
0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,29022,0,0,0,0,0,0,2,2,0,0,0,342.0997,454,29,0025015007000,1,0
0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,29022,1,0,0,0,0,0,1,1,1,0,0,342.0997,455,29,0025015007000,1,0
0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,29022,2,0,0,0,0,0,1,2,2,0,0,342.0997,458,29,0025015007000,1,0
0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,29022,2,0,0,0,0,0,1,2,2,1,0,342.0997,459,29,0025015007000,1,1
0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,29022,2,0,0,0,0,0,1,2,2,0,0,342.0997,461,29,0025015007000,1,1
0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,29022,2,0,0,0,0,0,2,2,0,0,2,342.0997,462,29,0025015007000,1,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29012,0,0,0,0,0,0,2,2,0,0,0,343.3965,464,29,0025416014000,1,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,343.3965,465,29,0025416014000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,343.3965,469,29,0025416014000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,343.3965,471,29,0025416014000,1,9
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,29012,0,0,0,0,0,0,1,0,0,0,0,343.3965,473,29,0025416014000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,343.3965,476,29,0025416014000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29022,0,0,0,0,0,0,0,0,0,0,0,346.8826,480,29,0026820025000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29022,0,0,0,0,0,0,0,0,0,0,0,346.8826,481,29,0026820025000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29022,0,0,0,0,0,0,0,0,0,0,0,346.8826,482,29,0026820025000,1,9
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29022,2,0,0,0,0,0,2,0,0,0,0,346.8826,483,29,0026820025000,1,1
0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,29022,0,0,0,0,0,0,1,2,2,0,0,346.8826,485,29,0026820025000,1,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29022,0,0,0,0,0,0,0,0,0,0,0,346.8826,486,29,0026820025000,1,9
0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,29022,9,0,0,0,0,0,1,2,9,0,0,346.8826,487,29,0026820025000,1,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29022,0,0,0,0,0,0,0,0,0,0,0,346.8826,488,29,0026820025000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29022,0,0,0,0,0,0,0,0,0,0,0,346.8826,489,29,0026820025000,1,9
0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,29022,2,0,0,0,0,0,2,2,0,0,0,346.8826,491,29,0026820025000,1,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,29022,0,0,0,0,0,0,2,2,0,0,0,346.8826,493,29,0026820025000,1,1
1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,29012,1,0,0,1,0,0,2,2,1,2,0,342.0997,494,29,0027823001000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,342.0997,495,29,0027823001000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,342.0997,496,29,0027823001000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,342.0997,498,29,0027823001000,1,9
0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,29012,0,0,0,0,0,0,2,2,0,2,0,342.0997,500,29,0027823001000,1,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29012,0,0,0,0,0,0,2,2,0,2,0,342.0997,501,29,0027823001000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,342.0997,504,29,0027823001000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,342.0997,505,29,0027823001000,1,9
0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,29012,2,0,0,0,0,0,1,2,0,0,0,348.1975,510,29,0028924044000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,348.1975,511,29,0028924044000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,348.1975,512,29,0028924044000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,348.1975,513,29,0028924044000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,348.1975,514,29,0028924044000,1,9
0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,29012,0,0,0,0,0,0,1,2,0,0,0,348.1975,515,29,0028924044000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,348.1975,516,29,0028924044000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,348.1975,518,29,0028924044000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,348.1975,521,29,0028924044000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,348.1975,524,29,0028924044000,1,9
0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,29012,0,0,0,0,0,0,2,2,0,0,0,348.1975,525,29,0028924044000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,348.1975,526,29,0028924044000,1,9
0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,29022,0,0,0,0,0,0,2,0,0,0,0,339.312,530,29,0029225015000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29022,0,0,0,0,0,0,0,0,0,0,0,339.312,531,29,0029225015000,1,9
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,29022,0,0,0,0,0,0,2,2,0,0,0,339.312,533,29,0029225015000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29022,0,0,0,0,0,0,0,0,0,0,0,339.312,534,29,0029225015000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29022,2,0,0,0,0,0,2,0,0,0,0,339.312,538,29,0029225015000,1,9
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,29022,0,0,0,0,0,0,2,0,0,0,0,338.5421,541,29,0030626001000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29022,0,0,0,0,0,0,0,0,0,0,0,338.5421,543,29,0030626001000,1,9
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,29022,0,1,0,0,0,0,0,0,0,1,0,338.5421,547,29,0030626001000,1,0
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29022,0,0,0,0,0,0,2,0,0,0,0,338.5421,550,29,0030626001000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29022,0,0,0,0,0,0,0,0,0,0,0,338.5421,551,29,0030626001000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29022,0,0,0,0,0,0,0,0,0,0,0,338.5421,554,29,0030626001000,1,9
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,29022,0,1,1,0,0,0,0,0,0,1,0,338.5421,556,29,0030626001000,1,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29022,0,0,0,0,0,0,2,2,0,0,0,338.5421,557,29,0030626001000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,339.8254,559,29,0031427008000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,339.8254,560,29,0031427008000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,339.8254,562,29,0031427008000,1,9
1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,29012,2,0,0,0,0,0,1,1,2,0,0,339.8254,564,29,0031427008000,1,0
0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,29012,2,0,0,0,0,0,2,2,2,0,0,339.8254,565,29,0031427008000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,339.8254,568,29,0031427008000,1,9
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,29012,1,0,0,0,0,0,2,2,2,0,0,339.8254,569,29,0031427008000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,339.8254,572,29,0031427008000,1,9
0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,29012,2,0,0,0,0,0,0,2,2,0,0,339.8254,573,29,0031427008000,1,0
0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,29022,2,0,0,0,0,0,2,2,2,0,0,347.6715,575,29,0033030037000,1,0
0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,29022,0,0,0,0,0,0,2,2,0,0,0,347.6715,576,29,0033030037000,1,0
1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,29022,0,0,0,0,0,0,2,0,0,0,0,347.6715,577,29,0033030037000,1,1
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,29022,0,0,0,0,0,0,2,0,0,0,0,347.6715,578,29,0033030037000,1,0
0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,29022,1,0,0,0,0,0,1,1,1,0,0,347.6715,580,29,0033030037000,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29022,0,0,0,0,0,0,2,2,0,0,0,347.6715,583,29,0033030037000,1,0
0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,29022,1,0,0,0,0,0,1,1,1,0,0,347.6715,584,29,0033030037000,1,0
1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,29022,0,0,0,0,0,0,2,2,2,1,0,347.6715,589,29,0033030037000,1,0
0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,29012,0,0,0,0,0,0,1,1,0,0,0,338.5421,591,29,0035234012000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,338.5421,592,29,0035234012000,1,9
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,29012,0,0,0,0,0,0,2,2,0,0,0,338.5421,594,29,0035234012000,1,0
0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,29012,0,0,0,2,0,0,2,2,0,2,0,338.5421,595,29,0035234012000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,338.5421,596,29,0035234012000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,338.5421,597,29,0035234012000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,338.5421,599,29,0035234012000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,338.5421,600,29,0035234012000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29012,0,0,0,0,0,0,0,0,0,0,0,338.5421,601,29,0035234012000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33022,0,0,0,0,0,0,0,0,0,0,0,373.1363,606,33,0037101008000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33022,0,0,0,0,0,0,0,0,0,0,0,373.1363,607,33,0037101008000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33022,0,0,0,0,0,0,0,0,0,0,0,373.1363,609,33,0037101008000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33022,0,0,0,0,0,0,0,0,0,0,0,373.1363,611,33,0037101008000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33022,0,0,0,0,0,0,0,0,0,0,0,373.1363,613,33,0037101008000,1,9
0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,33012,0,0,0,2,0,0,1,0,0,2,0,371.7261,616,33,0036201025000,1,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33012,0,0,0,0,0,0,2,1,0,0,0,371.7261,617,33,0036201025000,1,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33012,0,0,0,0,0,0,2,0,0,0,0,371.7261,618,33,0036201025000,1,0
0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,33012,1,0,0,1,0,0,2,1,1,2,0,371.7261,619,33,0036201025000,1,0
0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,33012,0,0,0,0,0,0,2,0,0,2,0,371.7261,620,33,0036201025000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33012,0,0,0,0,0,0,0,0,0,0,0,371.7261,622,33,0036201025000,1,9
0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,33012,0,0,0,0,0,0,2,0,0,1,0,371.7261,623,33,0036201025000,1,1
1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,33012,1,0,0,0,0,0,2,1,1,1,0,371.7261,626,33,0036201025000,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33012,0,0,0,0,0,0,2,0,0,0,0,371.7261,630,33,0036201025000,1,0
1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,33012,1,0,1,0,0,0,2,1,1,2,0,371.7261,631,33,0036201025000,1,1
0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,33012,2,0,2,2,0,2,2,2,2,2,2,352.0037,634,33,0039903025000,1,1
0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,33012,2,0,0,2,0,0,2,2,2,2,0,352.0037,635,33,0039903025000,1,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33012,0,0,0,0,0,0,0,0,0,0,0,352.0037,637,33,0039903025000,1,9
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,33012,0,0,0,0,0,1,1,1,0,0,0,352.0037,641,33,0039903025000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33012,0,0,0,0,0,0,0,0,0,0,0,352.0037,644,33,0039903025000,1,9
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33012,0,0,0,0,0,0,1,1,0,0,0,352.0037,645,33,0039903025000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33022,0,0,0,0,0,0,0,0,0,0,0,368.7994,647,33,0038903028000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33022,0,0,0,0,0,0,0,0,0,0,0,368.7994,649,33,0038903028000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33022,0,0,0,0,0,0,0,0,0,0,0,368.7994,651,33,0038903028000,1,9
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33022,0,0,0,0,0,0,1,1,0,0,0,368.7994,652,33,0038903028000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33022,0,0,0,0,0,0,0,0,0,0,0,368.7994,654,33,0038903028000,1,9
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,33022,0,0,0,0,0,0,1,1,0,0,0,368.7994,656,33,0038903028000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33012,0,0,0,0,0,0,0,0,0,0,0,367.4056,658,33,0042206010000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33012,0,0,0,0,0,0,0,0,0,0,0,367.4056,659,33,0042206010000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33012,0,0,0,0,0,0,0,0,0,0,0,367.4056,661,33,0042206010000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33012,0,0,0,0,0,0,0,0,0,0,0,367.4056,662,33,0042206010000,1,9
0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,33012,2,0,0,0,0,0,2,2,0,0,1,367.4056,663,33,0042206010000,1,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33012,0,0,0,0,0,0,0,0,0,0,0,367.4056,664,33,0042206010000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33012,0,0,0,0,0,0,0,0,0,0,0,367.4056,669,33,0042206010000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33012,0,0,0,0,0,0,0,0,0,0,0,367.4056,671,33,0042206010000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33012,0,0,0,0,0,0,0,0,0,0,0,367.4056,672,33,0042206010000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33032,0,0,0,0,0,0,0,0,0,0,0,349.3329,673,33,0041706015000,1,9
0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,33032,0,0,0,0,0,0,2,0,0,0,0,349.3329,675,33,0041706015000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33032,0,0,0,0,0,0,0,0,0,0,0,349.3329,676,33,0041706015000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33032,0,0,0,0,0,0,0,0,0,0,0,349.3329,677,33,0041706015000,1,9
0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,33032,1,0,1,1,0,1,1,1,1,1,1,349.3329,681,33,0041706015000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33032,0,0,0,0,0,0,0,0,0,0,0,349.3329,684,33,0041706015000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33032,0,0,0,0,0,0,0,0,0,0,0,349.3329,685,33,0041706015000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33032,0,0,0,0,0,0,0,0,0,0,0,349.3329,686,33,0041706015000,1,9
0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,33032,2,0,0,0,0,0,2,2,2,1,1,349.3329,687,33,0041706015000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33032,0,0,0,0,0,0,0,0,0,0,0,349.3329,688,33,0041706015000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33032,0,0,0,0,0,0,0,0,0,0,0,349.3329,689,33,0041706015000,1,9
1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,33022,2,0,0,0,0,0,2,2,2,0,0,353.3391,691,33,0042306019000,1,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33022,0,0,0,0,0,0,0,0,0,0,0,353.3391,693,33,0042306019000,1,9
0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,33022,0,0,0,0,0,0,2,0,0,0,0,353.3391,694,33,0042306019000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33022,0,0,0,0,0,0,0,0,0,0,0,353.3391,697,33,0042306019000,1,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33022,0,0,0,0,0,0,0,0,0,0,0,353.3391,698,33,0042306019000,1,9
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33022,0,0,0,0,0,0,2,0,0,0,0,353.3391,700,33,0042306019000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33022,0,0,0,0,0,0,0,0,0,0,0,353.3391,701,33,0042306019000,1,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33022,0,0,0,0,0,0,0,0,0,1,0,353.3391,702,33,0042306019000,1,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,33022,0,0,0,0,0,0,0,0,0,0,0,353.3391,703,33,0042306019000,1,9
