makesafe,wdrinking,wall,toilet,tenurlot,tenurhws,strrec,shareit,segregate,roof,regcode,psurec,provcode,bedroom,hhnum,fuelused,floor,finalwgt,electrct,dweltype,dump,drinksafe,composting,collect,burn
99,4,3,1,1,1,55062,0,1,2,1,0113544049000,55,1,2130,6,6,370.3242,1,1,0,0,0,0,1
99,4,1,1,3,3,55062,0,1,2,1,0113544049000,55,2,2131,6,8,370.3242,1,1,0,0,0,0,1
99,4,1,1,3,3,55062,0,1,2,1,0113544049000,55,3,2132,2,8,370.3242,1,1,1,0,0,0,1
99,4,1,1,1,1,55062,1,0,2,1,0113544049000,55,4,2133,6,8,370.3242,1,1,0,0,0,0,1
99,4,3,1,3,3,55062,0,1,2,1,0113544049000,55,1,2134,6,8,370.3242,1,1,0,0,0,0,1
99,4,1,1,1,3,55062,0,0,2,1,0113544049000,55,2,2135,2,8,370.3242,1,1,0,0,0,0,1
1,4,4,1,3,3,55062,0,0,2,1,0113544049000,55,2,2136,6,8,370.3242,1,1,0,1,0,0,1
99,4,1,1,1,1,55072,1,1,2,1,0114945001000,55,2,2137,6,1,362.3647,4,1,0,0,0,0,1
99,4,3,1,3,1,55072,0,0,2,1,0114945001000,55,2,2138,6,8,362.3647,1,1,1,0,0,0,1
99,4,3,0,1,1,55072,9,1,2,1,0114945001000,55,1,2139,5,8,362.3647,4,1,0,0,0,0,1
99,4,2,1,1,1,55072,1,0,2,1,0114945001000,55,1,2140,6,1,362.3647,1,1,1,0,0,0,1
99,4,3,1,3,3,55072,0,0,4,1,0114945001000,55,1,2141,6,8,362.3647,1,1,1,0,0,0,0
1,4,1,1,1,1,55072,1,0,2,1,0114945001000,55,2,2142,6,8,362.3647,1,1,0,1,1,0,1
99,4,3,1,1,1,55072,0,1,2,1,0114945001000,55,1,2143,6,8,362.3647,4,1,0,0,0,0,1
1,4,2,1,2,1,55072,0,1,1,1,0114945001000,55,0,2144,3,2,362.3647,4,1,0,1,0,0,1
99,4,3,1,1,1,55072,0,1,2,1,0114945001000,55,0,2145,2,8,362.3647,1,1,0,0,0,0,1
99,4,3,1,1,1,55072,0,0,2,1,0114945001000,55,0,2146,6,1,362.3647,1,1,0,0,0,0,1
99,4,2,1,1,1,55072,0,0,2,1,0114945001000,55,1,2147,6,3,362.3647,0,1,1,0,0,0,0
1,4,3,1,1,1,55072,0,1,2,1,0114945001000,55,1,2148,6,8,362.3647,1,1,0,1,0,0,1
99,4,1,1,3,1,55072,1,0,2,1,0114945001000,55,2,2149,6,1,362.3647,1,1,1,0,0,0,1
99,4,3,1,1,1,55072,0,1,2,1,0114945001000,55,2,2150,6,8,362.3647,1,1,0,0,0,0,1
99,4,1,1,1,1,55072,0,1,2,1,0114945001000,55,1,2151,6,8,362.3647,1,1,0,0,0,0,1
1,4,3,1,1,1,55072,1,0,2,1,0114945001000,55,3,2152,1,8,362.3647,1,1,0,1,0,0,1
1,4,3,1,3,1,55072,0,1,2,1,0114945001000,55,0,2153,6,1,362.3647,4,1,0,1,0,0,1
99,4,1,1,1,1,55052,0,0,2,1,0115546012002,55,2,2154,6,8,354.4945,1,1,0,0,0,0,1
9,14,1,1,1,1,55052,0,1,2,1,0115546012002,55,3,2155,2,6,354.4945,1,1,0,9,0,1,0
1,4,1,1,1,1,55052,0,1,2,1,0115546012002,55,2,2156,6,8,354.4945,1,1,0,1,0,1,0
99,4,1,1,1,1,55052,0,1,2,1,0115546012002,55,1,2157,6,8,354.4945,1,1,0,0,0,1,0
1,4,1,1,1,1,55052,0,1,2,1,0115546012002,55,3,2158,6,8,354.4945,1,1,0,1,1,0,1
99,4,1,0,1,1,55052,9,0,2,1,0115546012002,55,0,2159,2,8,354.4945,0,1,0,0,0,1,0
99,4,1,1,1,1,55052,0,0,2,1,0115546012002,55,3,2160,2,8,354.4945,1,1,0,0,0,1,0
99,4,1,1,3,1,55052,0,0,2,1,0115546012002,55,2,2161,2,8,354.4945,1,1,0,0,0,1,0
99,4,3,1,4,1,55052,0,1,2,1,0115546012002,55,2,2162,6,2,354.4945,1,1,1,0,0,0,1
99,4,1,1,1,1,55052,0,1,2,1,0115546012002,55,3,2163,6,8,354.4945,1,1,1,0,0,0,1
1,4,1,1,3,1,55052,0,1,2,1,0115546012002,55,2,2164,6,8,354.4945,1,1,0,1,0,0,1
99,4,1,0,1,1,55052,9,0,2,1,0115546012002,55,2,2165,6,8,354.4945,1,1,1,0,0,0,0
99,4,1,1,1,1,55052,0,0,2,1,0115546012002,55,2,2166,6,8,354.4945,1,1,1,0,0,0,0
1,4,1,1,1,1,55052,0,1,2,1,0115546012002,55,4,2167,6,6,354.4945,1,1,1,1,1,0,1
99,4,1,1,1,1,55052,0,1,2,1,0115546012002,55,2,2168,2,6,354.4945,1,1,0,0,0,0,1
99,4,1,1,1,1,55052,0,0,2,1,0115546012002,55,2,2169,6,8,354.4945,1,2,0,0,0,0,1
99,1,1,1,1,1,55052,0,0,2,1,0115546012002,55,3,2170,2,6,354.4945,1,1,0,0,0,0,0
1,4,3,1,3,1,55052,0,0,2,1,0115546012002,55,2,2171,6,8,354.4945,1,1,1,1,0,0,0
99,4,3,0,3,1,55052,9,1,2,1,0115546012002,55,1,2172,6,8,354.4945,0,1,0,0,1,0,0
99,4,1,1,1,1,55022,0,1,2,1,0116246025001,55,1,2173,2,8,388.3391,1,1,0,0,0,0,1
9,14,3,1,3,3,55022,0,0,2,1,0116246025001,55,2,2174,1,8,388.3391,1,1,0,9,0,1,1
9,14,1,1,3,1,55022,0,1,2,1,0116246025001,55,2,2175,2,8,388.3391,1,1,0,9,0,0,1
9,14,3,1,1,1,55022,2,1,2,1,0116246025001,55,2,2176,5,8,388.3391,1,1,0,9,0,1,0
1,4,3,1,1,1,55022,1,1,2,1,0116246025001,55,1,2177,2,8,388.3391,1,1,0,1,0,1,0
9,14,1,1,1,1,55022,0,1,2,1,0116246025001,55,1,2178,6,8,388.3391,1,1,0,9,0,1,0
9,14,1,1,1,1,55022,0,0,2,1,0116246025001,55,3,2179,2,6,388.3391,1,1,0,9,0,1,0
9,14,1,0,1,1,55022,9,1,2,1,0116246025001,55,1,2180,5,2,388.3391,1,1,0,9,0,1,0
99,4,1,1,2,2,55022,0,0,2,1,0116246025001,55,3,2181,5,8,388.3391,1,1,0,0,0,1,0
1,4,1,1,1,1,55022,0,1,2,1,0116246025001,55,2,2182,2,8,388.3391,1,1,0,1,0,1,0
1,4,2,0,3,1,55022,9,1,2,1,0116246025001,55,0,2183,5,8,388.3391,4,1,1,1,0,0,0
9,14,1,1,2,2,55022,1,1,2,1,0116246025001,55,1,2184,5,8,388.3391,1,1,0,9,0,1,0
9,14,1,1,1,1,55032,0,1,2,1,0117246029001,55,3,2185,2,6,354.4945,1,1,0,9,0,0,1
99,4,1,1,1,1,55032,0,1,2,1,0117246029001,55,2,2186,6,8,354.4945,1,1,0,0,0,0,1
1,4,1,1,1,1,55032,0,0,2,1,0117246029001,55,2,2187,6,6,354.4945,1,1,0,1,0,1,0
9,14,1,1,1,1,55032,0,1,2,1,0117246029001,55,4,2188,2,6,354.4945,1,1,0,9,1,1,0
1,4,3,1,1,1,55032,0,1,2,1,0117246029001,55,2,2189,5,8,354.4945,4,1,0,1,0,0,1
99,4,2,1,3,1,55032,1,1,2,1,0117246029001,55,2,2190,6,1,354.4945,0,1,0,0,1,0,0
9,14,1,1,1,1,55032,0,1,2,1,0117246029001,55,3,2191,2,8,354.4945,1,1,0,9,1,0,1
99,1,1,1,1,1,55032,0,1,2,1,0117246029001,55,3,2192,6,8,354.4945,1,1,0,0,0,0,0
9,14,1,1,1,1,55032,0,1,2,1,0117246029001,55,3,2193,2,8,354.4945,1,1,0,9,0,0,1
99,4,2,1,3,3,55032,0,0,2,1,0117246029001,55,0,2194,6,3,354.4945,4,3,0,0,1,0,0
1,4,1,1,1,1,55032,0,1,2,1,0117246029001,55,3,2195,2,8,354.4945,1,1,0,1,1,0,0
9,14,1,1,1,1,55032,0,1,2,1,0117246029001,55,3,2196,6,8,354.4945,1,1,0,9,1,0,0
1,4,1,1,1,1,55032,0,0,2,1,0117246029001,55,1,2197,6,8,354.4945,1,1,0,1,0,1,1
1,4,2,1,3,1,55032,1,0,2,1,0117246029001,55,2,2198,6,8,354.4945,1,1,0,1,1,0,1
1,4,1,1,1,1,55032,0,0,2,1,0117246029001,55,2,2199,6,8,354.4945,1,1,0,1,1,0,0
99,4,1,1,3,1,55032,0,1,2,1,0117246029001,55,2,2200,6,8,354.4945,1,1,0,0,1,0,1
99,4,1,1,1,1,55032,0,1,2,1,0117246029001,55,3,2201,6,8,354.4945,1,1,0,0,0,0,1
99,4,3,1,3,3,55022,0,0,2,1,0118147003001,55,2,2202,6,8,361.8148,1,1,0,0,0,0,1
1,15,2,1,1,1,55022,2,1,2,1,0118147003001,55,0,2203,6,3,361.8148,1,1,0,1,0,0,1
99,4,1,1,1,1,55022,0,0,2,1,0118147003001,55,2,2204,2,8,361.8148,1,1,0,0,1,0,1
1,4,1,1,4,1,55022,0,1,2,1,0118147003001,55,2,2205,6,8,361.8148,1,1,0,1,0,0,1
1,4,2,2,1,1,55022,1,1,2,1,0118147003001,55,2,2206,6,8,361.8148,1,1,0,1,1,0,0
1,1,3,2,1,1,55022,0,0,2,1,0118147003001,55,2,2207,6,8,361.8148,1,1,0,1,1,0,0
99,4,1,1,1,1,55022,1,0,2,1,0118147003001,55,1,2208,6,1,361.8148,4,1,0,0,1,0,1
1,4,1,1,1,1,55022,0,0,2,1,0118147003001,55,2,2209,2,8,361.8148,1,1,0,1,1,0,0
99,4,3,1,1,1,55022,1,1,2,1,0118147003001,55,1,2210,6,1,361.8148,0,1,1,0,1,1,1
99,4,2,1,1,1,55022,0,1,2,1,0118147003001,55,1,2211,6,3,361.8148,1,1,0,0,1,0,1
99,4,1,2,1,1,55022,0,0,2,1,0118147003001,55,1,2212,6,8,361.8148,1,1,0,0,0,0,1
99,4,1,1,1,1,55022,0,0,2,1,0118147003001,55,2,2213,6,6,361.8148,1,1,0,0,1,0,0
99,4,1,1,1,1,55022,0,1,2,1,0118147003001,55,3,2214,6,8,361.8148,1,1,0,0,0,0,1
1,4,1,1,3,3,55022,0,1,2,1,0118147003001,55,3,2215,5,8,361.8148,1,1,0,1,0,0,1
99,4,1,1,1,1,55022,0,0,2,1,0118147003001,55,2,2216,6,8,361.8148,1,1,0,0,0,0,1
1,2,3,1,3,1,55022,0,1,2,1,0118147003001,55,1,2217,6,8,361.8148,4,1,0,1,0,0,1
99,4,1,2,1,1,55022,0,1,1,1,0118147003001,55,2,2218,2,8,361.8148,1,1,1,0,0,0,1
99,4,1,1,1,1,55022,0,0,2,1,0118147003001,55,6,2219,6,8,361.8148,1,2,0,0,0,0,1
99,4,1,1,3,3,55022,0,0,2,1,0118147003001,55,0,2220,6,8,361.8148,1,2,0,0,0,0,1
99,4,1,1,3,1,55022,0,1,2,1,0118147003001,55,1,2221,5,8,361.8148,4,2,1,0,0,0,0
99,4,2,1,3,3,55022,0,1,2,1,0118147003001,55,1,2222,6,3,361.8148,0,1,0,0,0,0,1
1,1,3,1,3,3,55022,0,1,2,1,0118147003001,55,2,2223,6,8,361.8148,1,1,0,1,0,0,1
99,4,1,2,1,1,55022,0,0,2,1,0118147003001,55,2,2224,6,8,361.8148,1,1,0,0,1,0,0
9,14,1,1,1,1,55022,0,1,3,1,0118147003001,55,2,2225,2,6,361.8148,1,1,0,9,0,0,1
99,4,3,1,1,1,55022,0,0,2,1,0118147003001,55,0,2226,6,8,361.8148,1,1,0,0,1,0,1
9,14,1,1,1,1,55012,1,1,3,1,0119848021000,55,2,2227,2,6,386.5739,1,1,0,9,0,1,0
99,4,1,1,3,3,55012,0,0,2,1,0119848021000,55,2,2228,6,8,386.5739,1,1,0,0,0,0,1
99,4,1,1,1,1,55012,0,1,2,1,0119848021000,55,4,2229,6,8,386.5739,1,1,0,0,0,1,0
1,4,1,1,1,1,55012,0,1,2,1,0119848021000,55,4,2230,2,8,386.5739,1,1,0,1,0,1,1
99,4,1,1,1,1,55012,0,0,1,1,0119848021000,55,3,2231,6,1,386.5739,1,1,0,0,0,0,1
99,4,1,1,1,1,55012,0,0,2,1,0119848021000,55,2,2232,6,8,386.5739,1,1,0,0,0,1,1
99,4,1,1,1,1,55012,0,0,2,1,0119848021000,55,1,2233,6,8,386.5739,1,1,0,0,0,1,0
99,4,2,1,1,1,55012,1,1,2,1,0119848021000,55,2,2234,6,1,386.5739,4,1,0,0,0,1,0
99,1,1,1,1,1,55012,0,1,2,1,0119848021000,55,2,2235,6,8,386.5739,1,1,0,0,0,1,0
99,4,2,1,3,3,55012,0,0,2,1,0119848021000,55,2,2236,6,3,386.5739,1,1,0,0,0,0,1
99,4,1,1,1,1,55012,0,0,2,1,0119848021000,55,4,2237,6,8,386.5739,1,1,0,0,0,0,1
1,4,1,1,1,1,55012,0,1,2,1,0119848021000,55,2,2238,6,8,386.5739,1,1,0,1,0,1,1
99,4,1,1,3,3,55012,0,0,2,1,0119848021000,55,2,2239,6,8,386.5739,1,1,0,0,0,0,1
99,6,1,1,3,1,55072,0,1,2,1,0055501003002,55,3,958,5,8,371.1717,1,1,1,0,0,0,1
4,4,2,1,1,1,55072,0,1,2,1,0055501003002,55,1,959,6,3,371.1717,1,1,0,1,1,0,1
99,6,2,2,1,1,55072,0,1,1,1,0055501003002,55,1,960,6,3,371.1717,0,1,1,0,0,0,1
99,5,2,2,1,1,55072,0,0,2,1,0055501003002,55,2,961,6,3,371.1717,0,1,0,0,1,0,0
4,4,2,2,3,1,55072,0,1,2,1,0055501003002,55,0,962,6,2,371.1717,4,1,0,1,1,0,0
99,6,2,1,3,1,55072,0,1,2,1,0055501003002,55,1,963,6,2,371.1717,1,1,1,0,0,0,0
99,4,2,2,3,1,55072,0,1,2,1,0055501003002,55,1,964,6,3,371.1717,4,1,0,0,0,0,1
99,7,2,2,1,1,55072,1,0,1,1,0055501003002,55,1,965,6,3,371.1717,0,1,0,0,1,0,1
1,7,3,1,1,1,55072,0,1,2,1,0055501003002,55,1,966,5,8,371.1717,1,1,0,1,1,0,1
9,14,2,1,1,1,55072,1,1,2,1,0055501003002,55,1,967,6,8,371.1717,4,1,0,9,1,0,1
99,6,2,1,3,1,55072,1,1,2,1,0055501003002,55,0,968,6,8,371.1717,4,1,0,0,1,0,1
4,4,2,1,1,1,55072,1,1,1,1,0055501003002,55,1,969,6,1,371.1717,1,1,0,1,1,0,1
99,9,1,1,3,3,55072,1,1,2,1,0055501003002,55,1,970,5,8,371.1717,1,1,1,0,0,0,1
9,14,1,1,1,1,55072,0,0,2,1,0055501003002,55,1,971,5,6,371.1717,1,1,0,9,1,0,1
1,6,1,1,1,1,55072,0,1,2,1,0055501003002,55,3,972,5,8,371.1717,1,1,0,1,1,0,1
99,6,2,1,3,1,55072,0,1,2,1,0055501003002,55,0,973,6,8,371.1717,1,1,0,0,0,0,1
1,4,2,1,1,1,55072,0,0,2,1,0055501003002,55,0,974,6,8,371.1717,1,1,0,1,1,0,1
99,6,2,1,1,1,55072,0,1,2,1,0055501003002,55,2,975,6,3,371.1717,1,1,1,0,0,0,1
99,4,1,1,3,1,55072,0,1,2,1,0055501003002,55,2,976,6,8,371.1717,1,1,0,0,1,0,1
99,4,2,1,3,3,55072,0,1,1,1,0055501003002,55,3,977,6,8,371.1717,4,1,0,0,0,0,1
9,14,3,1,1,1,55052,1,1,2,1,0056002008002,55,1,978,6,8,354.7635,1,1,0,9,1,0,1
99,4,2,1,3,3,55052,0,0,2,1,0056002008002,55,1,979,6,1,354.7635,0,1,0,0,1,0,1
99,4,3,1,1,1,55052,1,1,2,1,0056002008002,55,1,980,6,8,354.7635,1,1,0,0,1,0,1
99,4,1,1,1,1,55052,1,0,2,1,0056002008002,55,2,981,6,1,354.7635,0,1,0,0,1,0,1
99,4,2,1,3,3,55052,2,1,2,1,0056002008002,55,1,982,6,3,354.7635,0,1,0,0,0,0,1
99,4,2,1,3,1,55052,1,1,1,1,0056002008002,55,1,983,6,1,354.7635,4,1,0,0,1,0,1
99,4,1,0,3,1,55052,9,0,2,1,0056002008002,55,1,984,6,8,354.7635,1,1,1,0,0,0,1
99,4,1,1,1,1,55052,1,0,2,1,0056002008002,55,2,985,6,8,354.7635,1,1,1,0,0,0,1
99,4,1,1,3,1,55052,2,1,2,1,0056002008002,55,1,986,6,6,354.7635,1,1,0,0,1,0,1
9,14,1,1,1,1,55052,0,1,2,1,0056002008002,55,2,987,6,8,354.7635,1,1,0,9,0,0,1
99,4,1,1,3,1,55052,0,0,2,1,0056002008002,55,1,988,6,8,354.7635,0,1,0,0,0,0,1
99,4,1,1,1,1,55052,1,1,2,1,0056002008002,55,2,989,5,8,354.7635,1,1,1,0,0,0,1
99,4,1,1,1,1,55052,0,1,2,1,0056002008002,55,1,990,2,8,354.7635,1,1,0,0,1,0,0
99,4,1,2,3,3,55042,1,0,2,1,0055902013000,55,1,991,6,8,373.149,1,1,0,0,0,0,1
99,4,1,1,3,3,55042,1,0,2,1,0055902013000,55,2,992,2,8,373.149,1,1,0,0,0,0,1
99,4,1,1,1,1,55042,0,0,2,1,0055902013000,55,2,993,5,8,373.149,1,1,0,0,1,0,1
99,4,1,1,3,3,55042,0,1,2,1,0055902013000,55,2,994,5,8,373.149,1,1,0,0,1,0,1
99,4,2,1,1,1,55042,0,0,2,1,0055902013000,55,1,995,6,3,373.149,1,1,0,0,0,0,1
99,4,1,1,3,3,55042,1,1,2,1,0055902013000,55,0,996,6,1,373.149,0,1,0,0,0,0,1
99,4,1,1,1,1,55042,0,0,2,1,0055902013000,55,2,997,6,8,373.149,3,1,0,0,1,0,1
1,4,2,1,3,1,55042,1,1,2,1,0055902013000,55,1,998,5,1,373.149,4,1,0,1,0,0,1
99,4,1,1,1,1,55042,0,0,2,1,0055902013000,55,2,999,6,8,373.149,1,1,0,0,0,0,1
99,8,2,1,1,1,13032,0,1,2,10,1197101015001,13,2,18587,6,3,314.7373,1,1,0,0,0,0,1
99,8,2,0,1,1,13032,9,1,2,10,1197101015001,13,1,18588,6,3,314.7373,0,1,1,0,0,0,0
99,8,1,0,3,3,13032,9,1,1,10,1197101015001,13,0,18589,6,3,314.7373,0,1,0,0,0,0,1
1,8,1,1,3,3,13032,0,1,2,10,1197101015001,13,3,18590,6,8,314.7373,0,1,0,1,1,0,0
99,9,2,2,1,1,13032,0,0,2,10,1197101015001,13,0,18591,6,3,314.7373,0,1,0,0,1,0,0
99,9,2,0,1,1,13032,9,0,1,10,1197101015001,13,0,18592,6,3,314.7373,0,1,1,0,0,0,0
1,9,2,2,3,1,13032,0,1,2,10,1197101015001,13,1,18593,6,3,314.7373,0,1,0,1,1,0,0
1,8,2,2,3,3,13032,0,1,2,10,1197101015001,13,1,18594,6,3,314.7373,0,1,0,1,1,0,1
99,9,2,2,1,1,13032,1,0,2,10,1197101015001,13,2,18595,6,2,314.7373,0,1,0,0,1,0,1
99,9,2,0,1,1,13032,9,0,5,10,1197101015001,13,0,18596,6,3,314.7373,0,5,0,0,0,0,1
99,1,2,1,3,3,13032,0,1,2,10,1197101015001,13,2,18597,6,1,314.7373,1,1,0,0,1,0,1
99,1,1,1,1,1,13032,0,1,2,10,1197101015001,13,2,18598,6,1,314.7373,1,1,0,0,0,0,1
1,8,1,1,2,1,13042,0,0,2,10,1199204023000,13,2,18599,6,8,313.9432,1,1,0,1,0,0,1
1,8,1,1,3,3,13042,0,0,2,10,1199204023000,13,0,18600,6,8,313.9432,1,1,0,1,0,0,1
99,8,2,2,3,3,13042,0,0,6,10,1199204023000,13,2,18601,6,3,313.9432,0,1,0,0,0,0,1
99,8,2,2,3,3,13042,1,0,2,10,1199204023000,13,1,18602,6,1,313.9432,4,1,1,0,0,0,1
1,8,1,1,2,2,13042,0,1,2,10,1199204023000,13,1,18603,6,8,313.9432,4,1,1,1,1,0,0
4,8,2,1,1,1,13042,0,1,2,10,1199204023000,13,2,18604,6,9,313.9432,1,1,0,1,1,0,1
99,8,1,1,1,1,13042,0,1,2,10,1199204023000,13,2,18605,6,8,313.9432,1,1,1,0,0,0,1
9,14,1,1,1,1,13042,0,0,2,10,1199204023000,13,3,18606,6,8,313.9432,1,1,1,9,0,0,1
1,8,1,1,1,1,13042,0,0,2,10,1199204023000,13,1,18607,6,1,313.9432,1,1,1,1,1,0,0
99,8,2,1,1,1,13042,1,0,2,10,1199204023000,13,0,18608,6,9,313.9432,1,1,1,0,0,0,0
99,8,2,1,3,3,13042,0,1,2,10,1199204023000,13,1,18609,6,3,313.9432,1,1,0,0,0,0,0
1,8,1,1,1,1,13042,0,1,2,10,1199204023000,13,4,18610,6,8,313.9432,1,1,1,1,1,0,0
99,8,1,1,1,1,13042,0,0,2,10,1199204023000,13,2,18611,6,8,313.9432,1,1,0,0,0,0,1
99,8,2,1,1,1,13042,0,0,2,10,1199204023000,13,0,18612,6,3,313.9432,1,1,0,0,0,0,1
99,5,1,1,2,2,13042,1,0,2,10,1199204023000,13,2,18613,6,8,313.9432,1,1,0,0,0,0,1
99,4,2,1,3,1,13042,2,0,2,10,1199104030000,13,1,18614,6,1,314.2079,0,1,0,0,0,0,1
99,5,1,1,1,1,13042,0,1,2,10,1199104030000,13,3,18615,6,6,314.2079,1,1,0,0,0,0,1
99,5,2,1,3,1,13042,1,0,2,10,1199104030000,13,0,18616,6,1,314.2079,1,1,1,0,0,0,1
99,6,2,1,4,1,13042,0,0,2,10,1199104030000,13,1,18617,6,1,314.2079,4,1,0,0,0,0,1
99,4,1,1,3,1,13042,1,1,2,10,1199104030000,13,1,18618,6,8,314.2079,4,1,0,0,0,0,1
99,4,1,1,1,1,13042,2,0,2,10,1199104030000,13,2,18619,6,8,314.2079,1,1,0,0,1,0,1
1,4,1,1,1,1,13042,0,0,2,10,1199104030000,13,2,18620,6,8,314.2079,1,1,0,1,1,0,1
99,9,2,1,1,1,13042,1,0,2,10,1199104030000,13,1,18621,6,3,314.2079,1,2,0,0,0,0,1
99,4,2,1,1,1,13042,1,1,2,10,1199104030000,13,2,18622,6,8,314.2079,1,1,0,0,1,0,1
99,4,2,1,2,2,13042,0,0,2,10,1199104030000,13,2,18623,6,8,314.2079,1,1,0,0,1,0,1
99,4,3,1,1,1,13042,0,1,2,10,1199104030000,13,0,18624,6,1,314.2079,1,1,0,0,1,0,1
99,4,2,0,3,1,13042,9,0,2,10,1199104030000,13,1,18625,6,3,314.2079,1,1,0,0,1,0,1
9,14,1,1,1,1,13042,0,1,2,10,1199104030000,13,2,18626,6,8,314.2079,1,1,0,9,1,0,1
99,7,2,1,1,1,13022,0,1,2,10,1203408020002,13,2,18627,6,3,326.5744,0,1,0,0,1,0,1
99,7,3,1,1,1,13022,0,1,2,10,1203408020002,13,2,18628,6,3,326.5744,1,1,0,0,1,0,0
99,7,2,2,1,1,13022,0,1,2,10,1203408020002,13,1,18629,6,3,326.5744,1,1,0,0,1,0,1
99,1,2,1,1,1,13012,0,0,2,10,1203208035002,13,2,18630,6,9,349.2906,1,1,1,0,0,0,1
99,1,3,1,3,3,13012,0,1,2,10,1203208035002,13,2,18631,6,9,349.2906,1,1,0,0,0,1,0
99,1,1,1,1,1,13012,0,1,2,10,1203208035002,13,5,18632,2,8,349.2906,1,1,0,0,0,1,0
99,1,2,1,2,2,13012,1,1,2,10,1203208035002,13,1,18633,6,3,349.2906,1,1,0,0,1,0,1
9,14,1,1,1,1,13012,0,1,2,10,1203208035002,13,4,18634,5,8,349.2906,1,1,0,9,1,0,1
99,1,1,1,1,1,13012,0,1,2,10,1203208035002,13,4,18635,6,8,349.2906,1,1,0,0,1,0,1
99,1,3,1,1,1,13012,0,1,2,10,1203208035002,13,3,18636,6,8,349.2906,1,1,0,0,0,1,1
9,14,2,1,3,2,13012,0,0,2,10,1203208035002,13,2,18637,6,9,349.2906,1,1,0,9,1,0,1
9,14,1,1,3,3,13012,0,1,2,10,1203208035002,13,3,18638,6,8,349.2906,1,1,0,9,1,0,1
99,1,1,1,1,1,13012,0,0,2,10,1203208035002,13,4,18639,6,8,349.2906,1,5,0,0,0,1,1
99,1,1,1,1,1,13012,0,1,2,10,1203208035002,13,5,18640,9,8,349.2906,1,1,0,0,1,0,1
4,1,3,1,1,1,13012,0,1,2,10,1203208035002,13,2,18641,6,8,349.2906,1,1,0,1,1,1,0
99,1,2,1,1,1,13012,0,1,2,10,1203208035002,13,1,18642,6,1,349.2906,1,1,1,0,0,0,1
99,1,1,1,1,1,13012,0,1,2,10,1203208035002,13,2,18643,6,1,349.2906,1,1,1,0,0,0,1
99,1,3,1,2,2,13012,0,1,2,10,1203208035002,13,2,18644,6,8,349.2906,1,1,0,0,0,1,0
99,1,1,1,1,1,13012,0,1,2,10,1203208035002,13,4,18645,6,6,349.2906,1,1,0,0,1,0,1
99,1,2,1,3,3,13012,0,1,2,10,1203208035002,13,2,18646,6,3,349.2906,1,1,0,0,1,0,1
9,14,1,1,1,1,13012,0,1,2,10,1203208035002,13,3,18647,2,6,349.2906,1,1,0,9,1,0,1
99,1,2,1,3,1,13012,0,0,2,10,1203208035002,13,1,18648,6,3,349.2906,0,1,0,0,0,0,0
99,1,1,1,3,3,13012,1,1,2,10,1203208035002,13,1,18649,6,8,349.2906,1,1,0,0,0,0,1
99,1,2,1,3,3,13012,0,0,2,10,1203208035002,13,1,18650,6,2,349.2906,1,1,1,0,0,0,1
99,1,2,2,1,1,13012,0,1,2,10,1203208035002,13,1,18651,6,2,349.2906,1,1,0,0,0,0,1
99,1,1,1,3,3,13012,0,0,2,10,1203208035002,13,3,18652,6,8,349.2906,0,1,1,0,0,0,1
99,1,2,1,1,1,13012,0,1,2,10,1203208035002,13,2,18653,6,8,349.2906,1,1,0,0,1,0,1
99,7,2,1,1,1,13042,0,0,2,10,1203909032000,13,3,18654,6,2,325.8849,1,1,1,0,0,0,1
99,7,2,1,1,1,13042,0,0,2,10,1203909032000,13,2,18655,6,3,325.8849,1,1,0,0,1,0,0
1,7,2,2,1,1,13042,0,1,2,10,1203909032000,13,2,18656,6,2,325.8849,0,1,1,1,1,0,0
99,15,2,1,1,1,13042,0,0,2,10,1203909032000,13,1,18657,6,8,325.8849,1,1,0,0,1,0,1
99,7,2,2,1,1,13042,0,1,2,10,1203909032000,13,1,18658,6,3,325.8849,0,1,0,0,1,0,1
99,7,2,1,1,1,13042,1,0,2,10,1203909032000,13,1,18659,6,3,325.8849,1,1,0,0,1,0,1
99,7,2,1,1,1,13042,1,1,2,10,1203909032000,13,1,18660,6,1,325.8849,1,1,0,0,1,0,1
99,7,2,1,1,1,13042,0,1,2,10,1203909032000,13,2,18661,6,3,325.8849,0,1,0,0,1,0,1
99,7,3,2,1,1,13042,0,0,2,10,1203909032000,13,1,18662,6,3,325.8849,0,1,0,0,1,0,0
99,7,2,2,3,1,13042,0,0,1,10,1203909032000,13,2,18663,6,3,325.8849,0,1,0,0,0,0,1
99,7,2,1,1,1,13042,0,0,2,10,1203909032000,13,1,18664,6,2,325.8849,0,1,0,0,1,0,0
99,7,1,1,1,1,13042,0,0,2,10,1203909032000,13,0,18665,6,1,325.8849,0,1,0,0,1,0,1
99,7,2,1,1,1,13042,0,0,2,10,1203909032000,13,2,18666,6,2,325.8849,1,1,0,0,1,0,0
99,7,2,1,1,1,13042,0,0,2,10,1203909032000,13,2,18667,6,2,325.8849,1,1,0,0,1,0,0
99,7,2,2,1,1,13042,0,0,2,10,1203909032000,13,0,18668,6,3,325.8849,0,1,0,0,1,0,1
99,7,2,2,1,1,13042,0,0,1,10,1203909032000,13,2,18669,6,2,325.8849,1,1,0,0,1,0,0
99,1,2,0,4,4,13012,9,1,4,10,1205611006001,13,2,18670,6,9,314.4726,1,1,0,0,0,1,0
