regcode,provcode,hhnum,member_code,age,sex,csc,psc,rhc,educ,occup,wrkpl
41,58,6300,04,14.715948,1,,99,3,7,14,9
41,58,6300,05,12.859685,2,,0,4,6,14,9
41,58,6300,06,23.307323,1,,99,5,9,9,1
41,58,6300,07,23.619438,2,,0,4,12,10,9
41,58,6300,08,1.9657769,1,1,99,5,99,99,9
41,58,6301,01,50.499657,1,3,99,1,8,5,1
41,58,6301,02,19.285421,1,,99,3,9,14,9
41,58,6301,03,15.288158,2,,0,4,7,14,9
41,58,6302,01,77.883644,1,2,99,1,7,6,1
41,58,6302,02,76.626968,2,2,0,2,5,10,9
41,58,6303,01,42.921288,1,,99,1,11,5,1
41,58,6303,02,40.821354,2,,0,2,10,10,9
41,58,6303,03,16.936344,1,,99,3,10,14,9
41,58,6303,04,14.390143,1,,99,3,7,14,9
41,58,6303,05,12.084873,1,,99,3,4,14,9
41,58,6304,01,53.314167,1,,99,1,6,0,9
41,58,6304,02,23.956194,1,,99,5,14,3,1
41,58,6304,03,24.958248,2,,0,4,14,3,1
41,58,6304,04,2.1054072,1,1,99,5,99,99,9
41,58,6305,01,60.030117,1,,99,1,15,8,1
41,58,6305,02,60.123203,2,,0,2,12,10,9
41,58,6305,03,12.29295,1,,99,5,5,14,9
41,58,6306,01,24.194387,2,,2,9,4,10,9
41,58,6307,01,47.386723,1,,99,1,11,5,1
41,58,6307,02,47.488022,2,,0,2,8,10,9
41,58,6307,03,32.725529,1,,99,3,10,9,1
41,58,6307,04,21.251198,1,,99,3,10,0,9
41,58,6307,05,17.845312,1,,99,3,10,0,9
41,58,6307,06,11.890486,2,1,0,4,5,14,9
41,58,6307,07,7.6605067,2,1,0,4,1,99,9
41,58,6308,02,24.413416,2,,2,9,10,10,9
41,58,6309,01,24.588638,1,,99,1,9,9,1
41,58,6309,02,22.475018,2,,4,2,6,10,9
41,58,6309,03,1.7905544,2,1,0,4,99,99,9
41,58,6309,04,.71731693,2,1,0,4,99,99,9
41,58,6310,04,23.148529,2,,9,9,10,10,9
41,58,6311,04,32,2,,5,9,0,88,8
41,58,6311,05,25.60438,2,,9,9,9,10,9
41,58,6312,01,38.086243,1,,99,1,12,9,1
41,58,6312,02,35.233402,2,,0,2,9,9,0
41,58,6312,03,14.590007,1,,99,3,8,14,9
41,58,6312,04,10.98152,1,1,99,3,4,14,9
41,58,6312,05,6.7241616,2,1,0,4,0,99,9
41,58,6313,01,69.623543,2,3,0,9,6,9,1
41,58,6314,01,36.520191,1,2,99,1,12,0,9
41,58,6314,02,46.625599,2,2,0,2,14,7,1
41,58,6314,03,14.214921,2,,0,4,7,14,9
41,58,6314,04,11.778234,2,1,0,4,4,14,9
41,58,6315,01,42.255989,1,,99,1,5,9,1
41,58,6315,02,41.993156,2,,0,2,1,10,9
41,58,6315,03,7.2032852,2,1,0,4,0,99,9
41,58,6315,04,5.8590007,1,1,99,3,99,99,9
41,58,6316,01,27.227926,1,2,99,1,12,5,1
41,58,6316,02,27.611225,2,2,0,2,10,10,9
41,58,6317,01,25.292265,2,,11,9,14,10,9
41,58,6318,01,60.999317,1,,99,1,5,9,1
41,58,6318,02,54.559891,2,,0,2,5,10,9
41,58,6318,03,25.259411,1,,99,3,7,8,1
41,58,6318,04,19.915127,1,,99,3,7,0,9
41,58,6318,05,16.66256,1,,99,3,4,0,9
41,58,6319,01,66.63929,1,2,99,1,10,15,9
41,58,6319,02,65.59343,2,2,0,2,10,10,9
41,58,6320,01,63.838467,2,3,0,1,14,15,9
41,58,6320,02,31.162218,2,,0,4,6,0,9
41,58,6320,03,30.080767,2,,0,4,14,4,1
41,58,6320,04,26.762491,1,,99,3,10,0,9
41,58,6320,05,26.299795,1,,99,5,12,7,1
41,58,6320,06,28.709103,2,,7,4,14,10,9
41,58,6320,07,43.405888,1,,99,5,12,9,1
41,58,6321,01,30.970568,1,,99,1,12,5,1
41,58,6321,02,25.801506,2,,0,2,12,10,9
41,58,6321,03,2.2149212,1,1,99,3,99,99,9
41,58,6321,04,.57768649,1,1,99,3,99,99,9
41,58,6322,01,43.26078,1,2,99,1,10,5,1
41,58,6322,02,36.624229,2,2,0,2,10,10,9
41,58,6322,03,6.0725532,1,1,99,3,0,99,9
41,58,6322,04,5.1745381,1,1,99,3,99,99,9
41,58,6322,05,2.8637919,1,1,99,3,99,99,9
41,58,6323,01,61.664612,1,,99,1,12,8,1
41,58,6323,02,46.247776,2,,0,2,12,9,1
41,58,6323,03,22.666666,2,,4,4,14,10,9
41,58,6323,04,22.004107,1,,99,0,14,0,9
41,58,6324,01,77.82341,2,,0,1,10,1,0
41,58,6324,02,73.100616,2,,0,5,10,10,9
41,58,6324,03,68.785767,2,1,0,5,12,10,9
41,58,6324,04,33.08419,2,,0,5,12,0,9
41,58,6324,05,23.958933,1,,99,5,9,9,1
41,58,6324,06,22.984257,2,,0,0,8,10,9
41,58,6324,07,2.5160849,2,1,0,5,99,99,9
41,58,6325,01,40.889801,1,,99,1,11,5,1
41,58,6325,02,43.159481,2,,0,2,14,9,0
41,58,6325,03,18.236824,1,,99,3,10,14,9
41,58,6325,04,15.655031,2,,0,4,9,14,9
41,58,6325,05,14.086243,1,,99,3,6,14,9
41,58,6325,06,12.640657,1,,99,3,4,14,9
41,58,6325,07,40.950035,1,,99,5,10,8,1
41,58,6325,08,20.320328,2,,0,4,10,4,1
41,58,6325,09,.99931556,2,1,0,5,99,99,9
41,58,6326,01,44.821354,1,2,99,1,15,3,1
41,58,6326,02,41.237507,2,2,0,2,12,10,9
41,58,6326,03,20.457222,2,1,0,4,11,14,9
41,58,6326,04,19.252567,2,,0,4,10,14,9
41,58,6327,01,37.74675,2,3,0,1,6,7,0
41,58,6327,02,17.23477,2,,0,4,10,7,1
41,58,6327,03,14.168378,1,,99,3,7,14,9
41,58,6327,04,10.655715,2,1,0,4,5,14,9
41,58,6327,05,5.5359344,1,1,99,3,99,99,9
41,58,6328,01,73.418205,2,3,0,9,6,10,9
41,58,6329,01,36.243668,2,,11,9,9,10,9
41,58,6330,01,37.67009,2,,0,1,10,0,9
41,58,6330,02,40.56126,1,,99,2,6,8,1
41,58,6330,03,15.173169,2,,0,4,9,14,9
41,58,6330,04,13.713895,1,,99,3,7,14,9
41,58,6330,05,47.126625,1,,99,5,9,1,1
41,58,6330,06,44.117729,2,,0,5,8,10,9
41,58,6330,07,25.596167,2,,0,5,14,0,9
41,58,6330,08,5.6810403,2,1,0,5,99,99,9
41,58,6330,09,5.6810403,2,1,0,5,99,99,9
41,58,6330,10,4.5311432,2,1,0,5,99,99,9
41,58,6331,01,64.306641,2,3,0,9,7,10,9
41,58,6332,01,31.238878,2,,11,9,10,10,9
41,58,6333,01,35.520878,1,,99,1,6,7,1
41,58,6333,02,33.938396,2,,12,2,8,10,9
41,58,6333,03,11.77002,2,1,0,4,1,0,9
41,58,6333,04,8.1861734,2,1,0,4,0,99,9
41,58,6333,05,5.3524981,1,1,99,3,99,99,9
41,58,6333,06,2.3436003,1,1,99,3,99,99,9
41,58,6334,01,27.843943,1,,99,1,8,9,1
41,58,6334,02,35.039013,2,,0,2,10,10,9
41,58,6334,03,11.071869,2,1,0,4,5,14,9
41,58,6334,04,9.314168,2,1,0,4,2,99,9
41,58,6334,05,2.0670774,1,1,99,3,99,99,9
41,58,6335,01,45.010265,1,2,99,1,10,7,1
41,58,6335,02,39.545517,2,2,0,2,10,10,9
41,58,6335,03,12.372348,2,,0,5,5,14,9
41,58,6336,01,56.273785,2,3,0,1,6,9,2
41,58,6336,02,24.065708,2,1,0,4,10,0,9
41,58,6336,03,21.516769,2,1,0,4,10,0,9
41,58,6336,04,22.327173,1,1,99,3,10,7,1
41,58,6336,05,18.031485,1,,99,3,10,0,9
41,58,6337,01,31.060917,1,,99,1,15,8,1
41,58,6337,02,24.640657,2,,0,5,14,3,1
41,58,6337,03,22.442163,1,,99,5,14,0,9
41,58,6337,04,81.878166,2,,0,5,6,0,9
41,58,6338,01,46.56263,1,,99,1,12,3,2
41,58,6338,02,47.490761,2,,0,2,12,10,9
41,58,6338,03,20.900753,1,,99,3,12,14,9
41,58,6338,04,18.39562,2,,0,4,11,14,9
41,58,6339,02,36.906227,2,,12,9,3,10,9
41,58,6340,01,72.224503,2,3,0,9,6,0,9
41,58,6341,01,58.151951,2,,0,1,2,1,0
41,58,6342,01,88.240929,2,3,0,1,6,10,9
41,58,6342,02,67.080086,2,1,0,4,6,10,9
41,58,6342,03,49.856262,2,,0,4,9,9,1
41,58,6342,04,46.819984,1,,99,3,10,9,1
41,58,6342,05,16.807667,1,,99,5,11,14,9
41,58,6343,01,54.381931,1,2,99,1,4,6,1
41,58,6343,02,50.658455,2,2,0,2,2,5,1
41,58,6343,03,17.188227,2,,0,4,9,14,9
41,58,6343,04,11.967146,1,1,99,3,6,14,9
41,58,6344,01,50.907597,2,,0,1,4,6,1
41,58,6344,02,39.868584,2,,0,0,2,6,1
41,58,6344,03,17.752224,1,,99,0,8,14,9
41,58,6344,04,11.59206,1,1,99,0,3,14,9
41,58,6345,01,42.540726,1,,99,1,10,7,1
41,58,6345,02,38.907597,2,,0,2,10,1,0
41,58,6345,03,19.947981,2,,0,4,12,0,9
41,58,6345,04,17.379877,2,,0,4,10,14,9
41,58,6345,05,15.060917,2,,0,4,8,14,9
41,58,6345,06,12.506502,1,,99,3,6,14,9
41,58,6346,01,45.275837,1,2,99,1,6,9,1
41,58,6346,02,39.425053,2,2,0,2,8,1,0
41,58,6346,03,20.807667,1,,99,3,12,14,9
41,58,6346,04,17.7577,2,,0,4,9,14,9
41,58,6346,05,15.436003,2,,0,4,6,14,9
41,58,6346,06,12.807666,2,,0,4,6,14,9
41,58,6346,07,29.516769,1,,99,5,10,7,2
41,58,6346,08,22.986996,2,2,0,4,10,0,9
41,58,6346,09,4.7967148,1,1,99,5,99,99,9
41,58,6347,01,30.902122,1,,99,1,13,5,1
41,58,6347,02,22.893908,2,,0,2,14,10,9
41,58,6347,03,2.094456,1,1,99,3,99,99,9
41,58,6348,01,44.035591,1,,99,1,13,1,0
41,58,6348,02,44.728268,2,,0,2,10,10,9
41,58,6348,03,18.973307,2,,0,4,10,0,9
41,58,6348,04,13.681041,2,,0,4,5,14,9
41,58,6348,05,8.5311432,1,1,99,3,2,99,9
41,58,6349,01,72.298424,2,3,0,9,14,0,9
41,58,6350,01,75.219711,1,2,99,9,6,0,9
41,58,6351,01,32.629707,1,,99,1,10,9,1
41,58,6351,02,27.030802,2,,0,2,10,10,9
41,58,6351,03,7.0280628,2,1,0,4,1,99,9
41,58,6351,04,5.7303219,2,1,0,4,99,99,9
41,58,6351,05,3.1348391,2,1,0,4,99,99,9
41,58,6352,01,53.366188,1,2,99,1,10,8,2
41,58,6352,02,51.370293,2,2,0,2,6,10,9
41,58,6352,03,21.864477,2,1,0,4,13,14,9
41,58,6352,04,19.720739,2,,0,4,11,14,9
41,58,6353,01,37.412731,1,,99,1,13,0,9
41,58,6353,02,22.433949,2,,0,2,10,10,9
41,58,6353,03,.57768649,1,1,99,3,99,99,9
41,58,6354,01,37.163586,1,,99,1,10,7,1
41,58,6354,02,31.665981,2,,0,2,6,10,9
41,58,6354,03,13.878165,2,,0,4,7,14,9
41,58,6354,04,11.775496,1,1,99,3,5,14,9
41,58,6354,05,10.587269,1,1,99,3,4,14,9
41,58,6354,06,9.5167694,1,1,99,3,3,99,9
41,58,6354,07,7.980835,1,1,99,3,0,99,9
41,58,6355,01,62.239563,1,2,99,9,10,0,9
41,58,6356,01,64.533882,1,2,99,9,6,6,8
41,58,6357,01,52.898014,2,,0,1,4,10,9
41,58,6357,02,27.110199,1,,99,3,6,9,1
41,58,6357,03,9.3798771,2,1,0,5,1,99,9
41,58,6358,01,34.85284,1,2,99,1,10,8,1
41,58,6358,02,34.072552,2,2,0,2,10,10,9
41,58,6358,03,14.874743,1,,99,3,8,14,9
41,58,6358,04,6.0123205,1,1,99,3,0,99,9
41,58,6359,01,64.533882,1,2,99,9,1,6,8
41,58,6359,02,60.520191,2,2,0,9,6,0,9
41,58,6360,01,37.637234,1,,99,1,11,4,1
41,58,6360,02,37.913757,2,,0,2,10,4,1
41,58,6360,03,16.643394,1,,99,3,8,14,9
41,58,6360,04,15.285421,1,,99,3,8,14,9
41,58,6360,05,11.433265,1,1,99,3,4,14,9
41,58,6360,06,7.7097878,2,1,0,4,0,99,9
41,58,6360,07,6.3791924,2,1,0,4,0,99,9
41,58,6361,01,26.644764,1,,99,1,6,8,1
41,58,6361,02,23.340178,2,,0,2,7,5,1
41,58,6361,03,5.1608486,2,1,0,4,99,99,9
41,58,6362,01,49.549625,1,2,99,1,10,15,9
41,58,6362,02,62.225872,2,2,0,2,12,15,9
41,58,6362,03,24.832306,1,1,99,3,14,14,9
41,58,6362,04,20.969198,2,1,0,4,13,14,9
41,58,6362,05,27.474333,2,1,0,5,14,4,1
41,58,6363,01,28.021902,1,2,99,1,10,8,1
41,58,6363,02,30.76523,2,2,0,2,3,10,9
41,58,6363,03,4.0492811,1,1,99,3,99,99,9
41,58,6363,04,2.5790555,2,1,0,4,99,99,9
41,58,6363,05,24.640657,1,1,99,5,9,9,1
41,58,6363,06,18.198494,2,,0,5,9,0,9
41,58,6364,01,48.517452,1,,99,1,15,13,1
41,58,6364,02,51.353867,2,,0,2,14,10,9
41,58,6364,03,21.440109,1,,99,3,13,14,9
41,58,6364,04,9.8672142,2,1,0,4,3,99,9
41,58,6365,01,48.030117,1,,99,1,11,13,1
41,58,6365,02,46.318958,2,,0,2,12,10,9
41,58,6365,03,20.750172,1,,99,3,11,0,9
41,58,6365,04,16.131416,1,,99,3,8,14,9
41,58,6365,05,10.042437,2,1,0,4,4,14,9
41,58,6366,01,36.867897,1,,99,1,10,13,1
41,58,6366,02,40.865162,2,,0,2,14,5,1
41,58,6366,03,7.3483915,2,1,0,4,22,99,9
41,58,6366,04,3.8275154,2,1,0,4,99,99,9
41,58,6366,05,23.008898,1,,99,5,13,5,1
41,58,6366,06,19.586584,1,,99,5,10,0,9
41,58,6366,07,17.297741,2,,0,5,4,9,0
41,58,6367,01,44.580425,1,,99,1,6,8,1
41,58,6367,02,38.496922,2,,0,2,6,10,9
41,58,6367,03,19.863108,1,,99,3,10,14,9
41,58,6367,04,18.302532,2,,0,4,10,14,9
41,58,6367,05,16.596851,2,,0,4,9,14,9
41,58,6367,06,12.295688,2,,0,4,6,14,9
41,58,6367,07,10.521561,1,1,99,3,4,14,9
41,58,6367,08,6.8939085,2,1,0,4,0,99,9
41,58,6368,01,70.647499,2,2,0,9,14,0,9
41,58,6369,01,48.832306,1,,99,1,10,7,2
41,58,6369,02,48.555782,2,,0,2,5,9,1
41,58,6369,03,18.899384,2,,0,4,11,9,1
41,58,6369,04,6.42026,2,1,0,4,23,99,9
41,58,6369,05,34.228611,2,,0,5,10,10,9
41,58,6370,01,44.624229,1,2,99,1,12,7,1
41,58,6370,02,42.658455,2,2,0,2,6,10,9
41,58,6370,03,15.405887,2,,0,4,7,14,9
41,58,6370,04,12.618754,2,,0,4,5,14,9
41,58,6370,05,5.0102668,2,1,0,4,99,99,9
41,58,6371,01,27.561943,2,,5,9,10,10,9
41,58,6372,01,29.932922,1,,99,1,10,5,1
41,58,6372,02,26.392881,2,,0,2,10,7,1
41,58,6372,03,3.6468172,1,1,99,3,99,99,9
41,58,6372,04,19.356606,2,,0,5,10,0,9
41,58,6373,01,35.178646,1,,99,1,5,8,1
41,58,6373,02,31.764545,2,,4,2,9,5,1
41,58,6373,03,12.632443,1,,99,3,3,14,9
41,58,6373,04,11.301848,1,1,99,3,2,14,9
41,58,6373,05,10.02601,1,1,99,3,2,14,9
41,58,6374,01,87.101982,2,3,0,9,7,0,9
41,58,6375,01,63.017113,1,2,99,1,3,5,0
41,58,6375,02,68.772072,2,2,0,2,6,10,9
41,58,6375,03,37.426422,1,,99,3,6,7,1
41,58,6375,04,38.102669,2,,0,5,6,10,9
41,58,6375,05,1.6290212,2,1,0,5,99,99,9
41,58,6376,01,33.204655,1,2,99,1,11,5,1
41,58,6376,02,38.475018,2,2,11,2,4,10,9
41,58,6376,03,13.040383,1,,99,3,5,14,9
41,58,6376,04,9.1197805,1,1,99,3,3,99,9
41,58,6376,05,7.7289529,1,1,99,3,1,99,9
41,58,6376,06,3.1266255,2,1,0,4,99,99,9
41,58,6376,07,.8733744,2,1,0,4,99,99,9
41,58,6377,01,39.805614,1,,99,1,6,1,1
41,58,6377,02,37.727585,2,,0,2,13,10,9
41,58,6377,03,16.328543,2,,0,4,6,14,9
41,58,6377,04,5.7522244,1,1,99,3,99,99,9
41,58,6378,01,38.710472,1,2,99,1,10,9,1
41,58,6378,02,33.075974,2,2,12,2,5,10,9
41,58,6378,03,6.3874059,1,1,99,3,0,99,9
41,58,6378,04,5.2402463,1,1,99,3,99,99,9
41,58,6378,05,3.890486,2,1,0,4,99,99,9
41,58,6378,06,2.0506504,1,1,99,3,99,99,9
41,58,6379,01,43.460644,1,,99,1,3,0,9
41,58,6379,02,40.692677,2,,0,2,6,9,1
41,58,6379,03,21.040382,2,,0,4,10,7,1
41,58,6379,04,19.35113,1,,99,3,10,0,9
41,58,6380,01,64.175224,1,2,99,9,10,0,9
41,58,6381,01,71.603012,1,2,99,9,10,0,9
41,58,6381,02,68.098564,2,2,0,9,7,0,9
41,58,6382,01,55.099247,1,,99,1,14,13,1
41,58,6382,02,54.023273,2,,0,2,14,4,1
41,58,6382,03,30.740589,1,1,99,3,14,5,1
41,58,6382,04,26.603697,2,1,0,4,14,10,9
41,58,6382,05,27.912388,2,,3,4,12,2,1
41,58,6382,06,27.934292,1,,99,5,14,3,1
41,58,6382,07,5.782341,2,1,0,5,99,99,9
41,58,6382,08,2.3983574,1,1,99,5,99,99,9
41,58,6382,09,5.5961671,2,1,0,5,99,99,9
41,58,6383,01,37.752224,1,,99,1,9,7,1
41,58,6383,02,36.936344,2,,0,2,9,7,0
41,58,6383,03,16.717318,2,,0,4,10,7,1
41,58,6383,04,13.054072,1,,99,3,5,14,9
41,58,6383,05,9.0869265,2,1,0,4,2,99,9
41,58,6383,06,6.6173854,2,1,0,4,0,99,9
41,58,6383,07,3.8384669,2,1,0,4,99,99,9
41,58,6384,01,67.121147,1,2,99,1,2,1,1
41,58,6384,02,65.35524,2,2,0,2,6,10,9
41,58,6385,01,34.286106,1,,99,1,11,7,0
41,58,6385,02,32.58316,2,,6,2,11,7,0
41,58,6385,03,13.273101,1,,99,3,6,14,9
41,58,6385,04,10.984258,2,1,0,4,5,14,9
41,58,6385,05,8.8596849,2,1,0,4,3,99,9
41,58,6385,06,7.099247,2,1,0,4,1,99,9
41,58,6387,01,61.075974,1,2,99,1,4,9,1
41,58,6387,02,62.56263,2,2,0,2,3,7,0
41,58,6387,03,21.946611,1,,99,3,11,9,1
41,58,6387,04,19.794661,2,,0,5,11,9,1
41,58,6387,05,68,2,1,0,5,1,0,9
42,40,6388,01,66.140999,1,2,99,1,12,15,9
42,40,6388,02,62.559891,2,2,0,2,10,10,9
42,40,6389,01,92.845993,1,3,99,9,14,10,9
42,40,6389,03,30.877481,2,,10,9,10,10,9
42,40,6390,01,48.435318,1,,99,1,12,7,1
42,40,6390,02,37.00753,2,,12,2,10,10,9
42,40,6390,03,13.029432,1,,99,3,6,0,9
42,40,6390,04,11.403149,1,1,99,3,5,0,9
42,40,6390,05,8.9746752,2,1,0,4,2,99,9
42,40,6390,06,5.0321698,1,1,99,3,99,99,9
42,40,6390,07,1.8973306,2,1,0,4,99,99,9
42,40,6390,08,50.548939,1,,99,5,0,0,9
42,40,6391,01,37.946613,1,,99,1,6,6,1
42,40,6391,02,29.667351,2,,11,2,6,10,9
42,40,6391,03,13.013005,2,,0,4,6,14,9
42,40,6391,04,10.913074,2,1,0,4,4,14,9
42,40,6391,05,8.889802,1,1,99,3,1,99,9
42,40,6391,06,6.8309379,2,1,0,4,22,99,9
42,40,6391,07,.8186174,1,1,99,3,99,99,9
42,40,6392,01,72.013687,2,3,0,9,7,0,9
42,40,6393,01,57.481178,1,,99,1,15,1,1
42,40,6393,02,93.538673,2,,0,5,6,10,9
42,40,6394,01,46.30801,1,1,99,1,4,6,1
42,40,6394,02,73.262146,2,3,0,5,4,10,9
42,40,6394,03,42.934975,1,,99,5,6,6,1
42,40,6395,01,73.845314,1,,99,1,2,0,9
42,40,6396,01,42.863792,1,,99,1,6,6,1
42,40,6396,02,41.952087,2,,0,2,6,10,9
42,40,6396,03,19.989048,2,,0,4,10,14,9
42,40,6396,04,18.934977,1,,99,3,11,14,9
42,40,6396,05,17.344284,2,,0,4,9,14,9
42,40,6396,06,15.405887,2,,0,4,8,14,9
42,40,6396,07,12.99384,2,,0,4,5,14,9
42,40,6396,08,10.951404,2,1,0,4,4,14,9
42,40,6396,09,8.9582481,1,1,99,3,2,99,9
42,40,6396,10,3.0472279,1,1,99,3,99,99,9
42,40,6396,11,73.74675,1,,99,5,0,0,9
42,40,6397,01,36.876114,1,,99,1,10,8,1
42,40,6397,02,33.916496,2,,9,2,9,10,9
42,40,6397,03,12.659822,1,,99,3,5,14,9
42,40,6397,04,11.277207,2,1,0,4,4,14,9
42,40,6397,05,8.6762495,2,1,0,4,2,99,9
42,40,6397,06,4.3477073,1,1,99,3,99,99,9
42,40,6398,01,63.561943,1,3,99,9,10,0,9
42,40,6399,01,48.281998,1,,99,1,13,6,0
42,40,6399,02,44.172485,2,,0,2,14,9,2
42,40,6399,03,22.491444,2,,0,4,14,2,1
42,40,6399,04,21.177277,2,,0,4,14,0,9
42,40,6399,05,17.445585,1,,99,3,10,14,9
42,40,6399,06,24.939083,1,,99,0,12,0,9
42,40,6400,01,41.089664,1,,99,1,10,1,0
42,40,6400,02,17.809719,1,,99,3,11,14,9
42,40,6400,03,6.8610539,2,1,0,4,23,99,9
42,40,6401,01,54.893909,1,,99,1,10,7,1
42,40,6401,02,69.023956,2,3,0,5,6,10,9
42,40,6402,01,56.062969,1,,99,1,10,5,1
42,40,6402,02,60.845997,2,,0,2,14,4,1
42,40,6402,03,23.619438,2,,0,4,14,0,9
42,40,6402,04,21.768652,1,,99,3,13,14,9
42,40,6402,05,19.657768,1,,99,3,12,14,9
42,40,6402,06,17.908281,1,,99,3,10,14,9
42,40,6403,01,44.829567,2,4,0,1,10,5,0
42,40,6403,02,21.160849,1,1,99,3,11,0,9
42,40,6403,03,17.242985,2,,0,4,10,0,9
42,40,6403,04,14.332649,1,,99,3,6,14,9
42,40,6404,01,64.440796,1,2,99,9,6,0,9
42,40,6405,01,48.495552,2,,0,1,8,9,0
42,40,6405,02,28.29295,2,,0,4,10,10,9
42,40,6405,03,27.285421,1,,99,3,11,9,1
42,40,6405,04,24.936344,2,,0,4,11,9,1
42,40,6405,05,20.030117,1,,99,3,9,14,9
42,40,6405,06,17.94935,2,,0,4,9,14,9
42,40,6405,07,13.642711,1,,99,3,5,14,9
42,40,6405,08,11.35113,1,1,99,3,4,14,9
42,40,6405,09,8.1478443,1,1,99,3,2,99,9
42,40,6406,01,33.125256,1,,99,1,4,7,1
42,40,6406,02,20.33128,2,,10,2,8,10,9
42,40,6406,03,1.6043806,2,1,0,4,99,99,9
42,40,6406,04,.22724162,1,1,99,3,99,99,9
42,40,6407,01,40.520191,2,,0,1,10,10,9
42,40,6407,02,15.8987,1,,99,3,9,14,9
42,40,6407,03,14.592745,2,,0,4,8,14,9
42,40,6407,04,12.279261,1,,99,3,5,14,9
42,40,6408,01,56.188911,1,2,99,1,6,9,1
42,40,6408,02,46.587269,2,2,12,2,7,5,1
42,40,6408,03,23.315536,1,1,99,3,12,0,9
42,40,6408,04,15.18412,1,,99,3,7,14,9
42,40,6408,05,10.891171,2,1,0,4,4,14,9
42,40,6408,06,6.8090348,1,1,99,3,1,99,9
42,40,6408,07,2.8035593,1,1,99,3,99,99,9
42,40,6409,01,46.978783,1,,99,1,3,9,1
42,40,6409,02,41.946613,2,,0,2,6,10,9
42,40,6409,03,22.855577,1,,99,3,12,14,9
42,40,6409,04,15.570157,2,,0,4,8,14,9
42,40,6410,02,63.978096,2,2,0,9,7,0,9
42,40,6411,01,69.013008,1,2,99,9,6,0,9
42,40,6412,01,53.935661,1,,99,1,4,6,1
42,40,6412,02,58.225872,2,,0,2,3,10,9
42,40,6412,03,26.206707,1,,99,3,10,7,1
42,40,6412,04,25.634497,2,,11,5,10,10,9
42,40,6412,05,4.5859003,2,1,0,5,99,99,9
42,40,6412,06,2.7734427,1,1,99,5,99,99,9
42,40,6412,07,.59958935,1,1,99,5,99,99,9
42,40,6413,01,76.689941,1,2,99,1,4,6,1
42,40,6413,02,74.598221,2,2,0,2,4,10,9
42,40,6414,02,24.287474,2,,10,9,6,10,9
42,40,6415,01,43.26078,1,2,99,1,4,6,1
42,40,6415,02,42.778919,2,2,0,2,5,10,9
42,40,6415,03,22.614647,1,,99,3,13,0,9
42,40,6415,04,20.824093,2,,0,4,13,14,9
42,40,6415,05,15.605749,2,,0,4,12,14,9
42,40,6415,06,13.259412,2,,0,4,6,14,9
42,40,6415,07,8.0930872,1,1,99,3,22,99,9
42,40,6415,08,6.5544147,1,1,99,3,22,99,9
42,40,6416,01,29.207392,1,,99,1,6,6,1
42,40,6416,02,27.80835,2,,5,2,6,10,9
42,40,6416,03,3.7672827,1,1,99,3,99,99,9
42,40,6416,04,2.6666667,2,1,0,4,99,99,9
42,40,6417,01,28.933607,1,,99,1,6,6,1
42,40,6417,02,29.445585,2,,7,2,7,10,9
42,40,6417,03,3.2580423,1,1,99,3,99,99,9
42,40,6417,04,1.1690623,2,1,0,4,99,99,9
42,40,6417,05,69.275841,2,,0,5,6,0,9
42,40,6418,01,48.966461,1,,99,1,4,6,1
42,40,6418,02,45.76865,2,,0,2,4,10,9
42,40,6418,03,22.65024,1,,99,3,5,6,1
42,40,6418,04,15.608487,1,,99,3,4,0,9
42,40,6419,01,44.490074,2,3,0,1,4,6,1
42,40,6419,02,23.334702,1,1,99,3,2,6,1
42,40,6419,03,20.032854,1,1,99,3,2,9,1
42,40,6419,04,14.986995,1,,99,3,2,0,9
42,40,6419,05,12.156057,2,,0,4,23,14,9
42,40,6419,06,9.7002058,1,1,99,3,1,99,9
42,40,6419,07,6.1546884,1,1,99,3,0,99,9
42,40,6419,08,4.3175907,2,1,0,4,99,99,9
42,40,6420,02,32.720055,2,,12,9,6,10,9
42,51,6421,01,83.164955,2,3,0,9,6,0,9
42,51,6422,01,42.683094,1,,99,1,8,6,1
42,51,6422,02,36.427105,2,,10,2,7,10,9
42,51,6422,03,19.761806,2,,0,4,13,14,9
42,51,6422,04,18.283367,2,,0,4,11,0,9
42,51,6422,05,15.679671,2,,0,4,9,14,9
42,51,6422,06,12.714579,2,,0,4,6,14,9
42,51,6422,07,10.2423,1,1,99,3,3,14,9
42,51,6422,08,4.7364817,2,1,0,4,99,99,9
42,51,6422,09,.53114307,2,1,0,4,99,99,9
42,51,6422,10,75.57016,1,3,99,5,4,0,9
42,51,6423,01,77.05407,1,3,99,9,6,0,9
42,51,6423,02,71.893227,2,3,0,9,6,0,9
42,51,6424,01,25.686516,1,,99,1,8,8,1
42,51,6424,02,23.578371,2,,11,2,6,10,9
42,51,6424,03,7.5345654,1,1,99,3,1,99,9
42,51,6424,04,2.7980835,2,1,0,4,99,99,9
42,51,6424,05,1.7932923,2,1,0,4,99,99,9
42,51,6425,01,52.167007,1,,99,1,4,6,1
42,51,6426,01,36.783024,1,,99,1,5,6,1
42,51,6426,02,34.784393,2,,12,2,10,10,9
42,51,6426,03,8.7446957,1,1,99,3,1,99,9
42,51,6426,04,6.3244352,2,1,0,4,23,99,9
42,51,6426,05,1.6618755,1,1,99,3,99,99,9
42,51,6427,01,44.887062,1,,99,1,6,6,1
