makesafe,wdrinkng,wall,toilet,tenurlot,tenurhws,strrec,shareit,segregate,roof,regcode,psurec,provcode,bedroom,hhnum,fwealthq,fuelused,floor,finalwgt,electrct,dweltype,dump,drinksafe,composting,collect,burn
99,8,2,1,1,1,196,0,0,2,6,2,30,1,11744,2,6,3,377.21536254883,1,1,0,0,0,0,1
99,8,2,1,1,1,196,0,1,2,6,2,30,1,11745,2,6,3,377.21536254883,1,1,0,0,0,0,1
4,8,1,1,1,1,196,0,1,2,6,2,30,2,11746,4,2,8,377.21536254883,1,1,0,1,1,0,1
99,8,2,1,1,1,196,0,0,2,6,2,30,1,11747,2,6,3,377.21536254883,1,1,0,0,0,0,1
99,8,2,1,1,1,196,0,1,2,6,2,30,2,11748,2,6,8,377.21536254883,1,1,0,0,0,0,1
9,14,2,1,1,1,188,0,1,2,6,4,30,0,11749,3,5,2,568.76385498047,1,5,0,9,0,1,1
9,14,2,1,3,1,188,0,0,2,6,4,30,3,11750,4,1,8,568.76385498047,1,1,0,9,0,1,0
9,14,1,1,2,1,188,0,1,2,6,4,30,2,11751,5,2,8,568.76385498047,1,1,0,9,0,1,0
9,14,2,1,2,1,188,0,1,2,6,4,30,2,11752,3,6,2,568.76385498047,1,1,0,9,0,1,0
4,1,2,1,4,1,188,1,1,2,6,4,30,1,11753,2,5,3,568.76385498047,4,1,0,1,0,1,0
9,14,3,1,3,1,188,0,1,2,6,4,30,1,11754,4,5,8,568.76385498047,1,1,0,9,0,1,0
9,14,2,1,2,1,188,0,1,2,6,4,30,2,11755,4,5,2,568.76385498047,1,1,0,9,0,1,0
9,14,2,1,3,1,188,1,1,2,6,4,30,1,11756,3,5,3,568.76385498047,1,1,0,9,1,1,1
99,1,2,1,1,1,188,0,1,2,6,4,30,2,11757,2,5,2,568.76385498047,1,1,0,0,0,1,0
9,14,3,1,1,1,188,0,1,2,6,4,30,3,11758,5,2,8,568.76385498047,1,1,0,9,0,1,0
9,14,2,1,1,1,188,0,1,1,6,4,30,3,11759,2,3,8,568.76385498047,1,1,0,9,0,1,0
99,1,2,1,4,1,188,0,1,2,6,4,30,0,11761,3,5,1,568.76385498047,4,1,0,0,0,1,0
99,1,2,1,4,1,188,1,0,2,6,4,30,1,11762,1,6,1,568.76385498047,4,1,0,0,0,0,1
9,14,2,2,3,1,188,0,1,2,6,4,30,2,11764,3,5,3,568.76385498047,1,1,0,9,0,1,0
9,14,3,1,2,2,188,0,1,2,6,4,30,1,11767,3,5,1,568.76385498047,1,1,0,9,0,1,0
9,14,1,1,1,1,188,0,1,2,6,4,30,5,11768,5,2,8,568.76385498047,1,1,0,9,0,1,0
9,14,1,1,1,1,188,0,1,3,6,4,30,4,11769,5,2,7,568.76385498047,1,1,0,9,0,1,0
9,14,1,1,1,1,188,0,0,2,6,4,30,5,11770,5,5,8,568.76385498047,1,1,0,9,0,1,0
99,1,2,1,3,1,188,0,1,2,6,4,30,3,11771,2,5,3,568.76385498047,1,1,0,0,0,1,0
9,14,1,1,1,1,188,0,1,2,6,4,30,4,11772,5,2,6,568.76385498047,1,1,0,9,0,1,0
9,14,3,1,3,1,188,0,1,2,6,4,30,3,11773,4,2,8,568.76385498047,1,1,0,9,0,1,0
9,14,1,1,1,1,188,0,1,2,6,4,30,3,11774,5,5,6,568.76385498047,1,1,0,9,0,1,0
99,1,3,1,3,3,188,1,1,2,6,4,30,1,11776,2,5,8,568.76385498047,4,5,0,0,1,1,1
9,14,1,1,3,3,188,1,0,2,6,4,30,2,11777,3,5,8,568.76385498047,1,2,0,9,0,1,0
9,14,2,1,3,1,191,0,1,1,6,4,30,2,11781,2,6,2,454.07727050781,1,1,0,9,0,1,0
9,14,1,0,3,1,191,9,0,2,6,4,30,1,11782,1,5,8,454.07727050781,0,1,0,9,0,1,0
9,14,3,1,3,1,191,0,1,2,6,4,30,3,11783,5,2,8,454.07727050781,4,1,0,9,0,1,0
99,3,2,1,3,1,191,0,1,2,6,4,30,0,11784,2,5,3,454.07727050781,4,1,0,0,0,1,0
9,14,2,1,3,1,191,0,1,2,6,4,30,1,11785,2,6,1,454.07727050781,4,1,0,9,0,1,0
9,14,1,1,3,3,191,0,1,2,6,4,30,1,11786,3,5,8,454.07727050781,4,1,0,9,0,1,0
9,14,1,1,3,1,191,0,1,2,6,4,30,1,11787,3,6,8,454.07727050781,4,1,0,9,0,1,0
99,3,2,1,3,3,191,0,1,2,6,4,30,2,11788,1,5,1,454.07727050781,4,1,0,0,0,1,0
99,3,1,1,3,1,191,0,1,2,6,4,30,1,11789,3,5,8,454.07727050781,1,1,0,0,0,1,0
9,14,1,1,2,1,191,0,1,2,6,4,30,1,11790,5,2,6,454.07727050781,4,1,0,9,0,1,0
9,14,1,1,2,1,191,0,1,2,6,4,30,2,11791,5,5,6,454.07727050781,1,1,0,9,0,1,0
9,14,2,1,1,1,191,0,1,2,6,4,30,1,11792,2,5,8,454.07727050781,4,1,0,9,1,0,0
9,14,1,1,3,1,191,0,1,2,6,4,30,1,11793,3,5,8,454.07727050781,4,1,0,9,0,1,0
9,14,3,1,3,3,191,1,1,2,6,4,30,1,11795,3,5,8,454.07727050781,4,1,0,9,0,1,0
9,14,2,1,1,1,191,0,1,2,6,4,30,4,11796,3,5,8,454.07727050781,1,1,0,9,0,1,0
99,3,2,1,3,1,191,0,1,2,6,4,30,1,11799,2,5,1,454.07727050781,4,1,0,0,0,1,0
9,14,1,1,4,1,191,0,0,2,6,2,30,3,11801,4,5,8,454.07727050781,1,1,0,9,0,1,0
9,14,3,1,4,1,191,0,0,2,6,2,30,3,11803,4,5,8,454.07727050781,1,1,0,9,0,1,0
9,14,2,0,4,1,191,9,0,2,6,2,30,0,11804,2,6,1,454.07727050781,4,1,0,9,0,0,1
9,14,1,1,1,1,191,0,1,2,6,2,30,3,11805,5,5,6,454.07727050781,1,1,0,9,0,1,0
9,14,2,1,1,1,191,0,0,2,6,2,30,1,11806,2,6,8,454.07727050781,0,1,0,9,0,1,0
9,14,2,1,1,1,191,0,1,2,6,2,30,2,11807,3,5,8,454.07727050781,1,1,0,9,0,1,0
9,14,3,1,1,1,191,0,0,2,6,2,30,1,11808,3,5,8,454.07727050781,1,1,0,9,0,1,0
9,14,3,1,1,1,191,0,0,2,6,2,30,2,11809,3,5,8,454.07727050781,1,1,0,9,0,1,0
9,14,2,1,1,1,191,0,0,2,6,2,30,1,11812,3,5,8,454.07727050781,1,1,0,9,0,1,0
9,14,1,1,3,1,191,0,0,2,6,2,30,4,11813,4,2,8,454.07727050781,1,1,0,9,0,1,0
9,14,3,1,3,1,184,0,0,2,6,3,30,4,11819,4,2,8,480.4333190918,1,1,1,9,0,0,0
9,14,3,1,3,3,184,0,1,2,6,3,30,2,11820,4,5,8,480.4333190918,1,1,0,9,0,1,0
99,1,1,1,3,3,184,0,1,2,6,3,30,2,11821,3,6,8,480.4333190918,1,1,0,0,0,1,0
9,14,1,1,1,1,184,0,0,2,6,3,30,3,11822,5,2,8,480.4333190918,1,1,0,9,0,1,0
9,14,3,1,1,1,184,0,1,2,6,3,30,4,11823,5,2,8,480.4333190918,1,1,0,9,0,1,0
9,14,3,1,1,1,184,0,0,2,6,3,30,3,11825,3,5,8,480.4333190918,1,1,0,9,0,1,0
99,11,3,1,3,1,184,0,1,2,6,3,30,2,11826,3,5,8,480.4333190918,1,1,0,0,0,1,0
9,14,2,1,1,1,184,0,1,2,6,3,30,3,11827,4,5,8,480.4333190918,1,1,0,9,0,1,0
9,14,3,1,3,1,184,0,0,2,6,3,30,3,11828,3,6,6,480.4333190918,1,1,0,9,0,1,0
99,12,3,1,3,1,184,0,1,2,6,3,30,1,11829,3,5,8,480.4333190918,1,1,0,0,0,1,0
9,14,1,1,1,1,184,0,1,2,6,1,30,2,11830,5,2,6,480.4333190918,1,1,1,9,0,0,1
9,14,1,1,1,1,184,0,1,2,6,1,30,1,11831,4,5,8,480.4333190918,1,1,1,9,0,0,0
9,14,2,1,3,3,184,1,0,2,6,1,30,5,11832,2,5,3,480.4333190918,1,1,0,9,1,0,0
9,14,1,1,1,1,184,0,1,2,6,1,30,3,11833,5,2,6,480.4333190918,1,1,0,9,1,1,0
9,14,1,1,3,1,184,0,1,2,6,1,30,2,11834,4,2,8,480.4333190918,1,1,1,9,0,0,0
9,14,2,1,1,1,184,0,0,2,6,1,30,2,11835,3,5,2,480.4333190918,1,1,0,9,1,1,0
9,14,1,0,3,1,184,9,0,2,6,1,30,1,11836,2,5,8,480.4333190918,4,1,0,9,0,0,1
9,14,3,1,1,1,184,0,1,2,6,1,30,6,11837,4,2,8,480.4333190918,1,1,1,9,0,0,0
9,14,2,1,3,1,184,0,0,2,6,1,30,1,11838,2,5,1,480.4333190918,1,1,1,9,0,0,0
9,14,2,1,2,1,184,0,1,2,6,1,30,3,11839,3,5,8,480.4333190918,1,1,0,9,1,0,0
99,1,1,1,2,1,184,0,0,2,6,1,30,1,11840,3,5,8,480.4333190918,1,1,1,0,0,1,0
9,14,1,1,3,3,184,0,1,2,6,1,30,2,11841,4,5,8,480.4333190918,1,1,1,9,0,0,0
9,14,3,1,1,1,184,0,1,2,6,1,30,3,11842,5,1,8,480.4333190918,1,1,0,9,0,1,0
99,1,2,1,3,1,184,0,0,2,6,1,30,2,11843,2,5,8,480.4333190918,1,1,0,0,1,1,0
9,14,2,1,3,1,184,0,1,2,6,1,30,3,11844,4,5,8,480.4333190918,1,1,1,9,0,1,0
9,14,2,1,2,1,184,1,0,2,6,1,30,1,11845,3,2,2,480.4333190918,1,1,0,9,1,1,0
9,14,2,1,3,3,184,0,1,2,6,1,30,1,11846,3,2,8,480.4333190918,1,1,1,9,0,0,0
99,1,2,1,4,1,184,0,0,2,6,2,30,1,11847,2,5,8,480.4333190918,4,1,0,0,0,1,0
9,14,2,1,3,3,184,1,1,2,6,2,30,1,11848,4,5,8,480.4333190918,3,3,0,9,0,1,0
9,14,3,1,3,3,184,0,1,2,6,2,30,3,11850,4,1,6,480.4333190918,1,1,0,9,0,1,0
99,1,1,1,4,1,184,0,0,2,6,2,30,3,11851,4,5,8,480.4333190918,1,1,0,0,0,1,0
99,1,2,1,4,1,184,0,1,2,6,2,30,3,11852,3,5,8,480.4333190918,1,1,1,0,0,0,0
9,14,3,1,1,1,184,1,1,2,6,2,30,2,11853,3,5,8,480.4333190918,1,3,1,9,0,1,0
99,1,2,1,4,1,184,1,0,2,6,2,30,3,11854,3,5,8,480.4333190918,4,1,0,0,0,1,0
99,1,2,1,4,1,184,1,1,2,6,2,30,0,11857,2,5,3,480.4333190918,0,1,1,0,0,0,0
9,14,1,1,4,3,184,1,1,2,6,2,30,3,11859,5,2,8,480.4333190918,1,1,0,9,0,1,0
9,14,2,1,4,1,184,1,0,2,6,2,30,1,11861,2,5,8,480.4333190918,4,1,0,9,0,1,0
9,14,1,1,3,3,184,0,1,2,6,2,30,2,11864,4,5,8,480.4333190918,4,1,0,9,0,1,0
99,1,1,1,3,3,184,0,1,2,6,4,30,1,11867,5,2,8,480.4333190918,1,1,0,0,0,1,0
9,14,2,1,3,1,184,0,1,1,6,4,30,4,11869,2,6,1,480.4333190918,1,1,0,9,0,0,1
9,14,2,1,3,3,184,0,1,2,6,4,30,1,11870,3,5,8,480.4333190918,1,3,0,9,0,1,0
9,14,2,1,2,2,184,0,0,2,6,4,30,1,11871,3,5,3,480.4333190918,1,1,1,9,0,0,0
9,14,1,1,1,1,184,0,1,3,6,4,30,4,11874,5,1,8,480.4333190918,1,2,0,9,0,1,0
9,14,1,1,1,1,184,0,0,2,6,4,30,4,11875,3,5,8,480.4333190918,3,1,0,9,0,1,0
99,4,2,1,3,3,184,1,0,2,6,4,30,1,11877,2,5,1,480.4333190918,1,1,0,0,0,1,0
9,14,1,1,1,1,188,0,0,2,6,2,30,6,11879,5,5,6,409.04257202148,1,1,0,9,0,1,0
9,14,1,1,1,1,188,0,1,2,6,2,30,4,11880,5,2,6,409.04257202148,1,1,0,9,0,1,0
99,3,4,1,1,1,188,0,0,2,6,3,30,1,11887,2,5,3,409.04257202148,4,1,1,0,0,1,0
1,4,2,1,3,1,188,0,1,1,6,3,30,1,11888,2,5,3,409.04257202148,4,1,0,1,0,1,0
9,14,2,1,3,1,188,1,1,2,6,3,30,3,11889,4,5,3,409.04257202148,1,1,0,9,0,1,0
9,14,2,1,4,1,188,0,1,2,6,3,30,3,11890,3,5,3,409.04257202148,4,1,0,9,0,1,0
9,14,1,1,1,1,188,0,1,2,6,3,30,5,11892,5,2,4,409.04257202148,1,1,1,9,0,1,0
9,14,1,1,1,1,188,0,1,2,6,3,30,6,11893,5,2,4,409.04257202148,1,1,0,9,0,1,1
9,14,1,1,1,1,188,0,1,2,6,3,30,2,11894,3,5,8,409.04257202148,1,1,0,9,0,1,0
99,1,3,1,3,1,191,0,0,2,6,1,30,3,11899,3,5,8,454.07727050781,1,1,0,0,0,1,0
99,1,2,1,1,1,191,0,1,2,6,1,30,1,11900,2,5,3,454.07727050781,1,1,0,0,0,1,0
99,1,2,1,3,3,191,0,0,2,6,1,30,2,11901,2,5,8,454.07727050781,1,1,0,0,0,1,0
9,14,1,1,1,1,191,0,0,2,6,1,30,3,11902,5,2,6,454.07727050781,1,1,1,9,0,0,0
99,1,2,1,3,1,191,0,0,2,6,1,30,2,11903,1,6,8,454.07727050781,1,1,0,0,0,1,0
9,14,2,1,3,1,191,0,0,2,6,1,30,3,11904,1,6,2,454.07727050781,0,1,0,9,0,1,0
9,14,2,1,3,1,191,0,0,2,6,1,30,1,11905,3,5,8,454.07727050781,1,1,0,9,0,1,0
99,1,1,1,1,1,191,0,1,2,6,1,30,5,11906,4,5,6,454.07727050781,1,1,0,0,1,0,0
9,14,2,1,3,1,191,0,0,2,6,1,30,2,11910,2,5,3,454.07727050781,1,1,0,9,0,1,0
9,14,3,1,3,3,191,0,0,2,6,1,30,2,11911,3,5,8,454.07727050781,1,1,0,9,0,1,0
9,14,1,1,3,3,191,0,0,2,6,1,30,3,11914,4,5,8,454.07727050781,1,1,0,9,0,1,0
99,1,4,1,3,1,191,0,0,2,6,1,30,3,11916,3,5,3,454.07727050781,1,1,0,0,0,1,0
9,14,2,1,1,1,191,0,0,2,6,1,30,3,11917,3,5,3,454.07727050781,1,1,1,9,0,0,0
9,14,3,1,4,1,191,1,0,2,6,3,30,1,11918,3,5,6,454.07727050781,1,1,0,9,0,1,0
9,14,1,1,3,1,191,0,0,2,6,3,30,0,11920,3,5,8,454.07727050781,4,1,0,9,0,1,0
9,14,2,1,3,1,191,1,1,1,6,3,30,2,11921,2,5,1,454.07727050781,4,1,0,9,0,1,0
4,4,3,1,4,1,191,1,0,2,6,3,30,1,11922,2,6,8,454.07727050781,1,1,0,1,0,1,0
1,5,1,1,3,1,191,0,1,2,6,3,30,2,11923,3,5,8,454.07727050781,1,1,0,1,0,1,0
9,14,1,1,3,3,191,0,0,2,6,3,30,3,11924,4,5,6,454.07727050781,1,1,0,9,0,1,0
9,14,3,1,4,1,191,0,0,2,6,3,30,2,11925,3,5,8,454.07727050781,1,1,0,9,0,1,0
99,4,3,1,3,1,191,0,0,2,6,3,30,1,11926,2,6,5,454.07727050781,4,1,0,0,0,1,0
9,14,3,1,3,1,191,0,0,2,6,3,30,3,11928,3,6,8,454.07727050781,1,1,0,9,0,1,0
99,5,3,1,3,1,191,1,1,2,6,3,30,2,11930,2,6,8,454.07727050781,1,1,0,0,1,1,0
9,14,2,1,2,2,191,0,0,5,6,3,30,0,11931,2,6,8,454.07727050781,1,1,0,9,0,1,0
9,14,1,1,3,1,191,0,0,2,6,3,30,2,11932,4,5,8,454.07727050781,1,1,0,9,0,1,0
9,14,2,1,3,1,191,0,1,1,6,3,30,1,11933,1,5,3,454.07727050781,1,1,0,9,0,1,0
9,14,3,1,3,1,191,0,1,2,6,3,30,2,11934,3,5,3,454.07727050781,4,1,0,9,0,1,0
9,14,2,1,3,1,191,0,1,2,6,3,30,1,11935,2,6,3,454.07727050781,1,1,0,9,0,1,0
9,14,3,1,3,1,191,0,1,2,6,3,30,0,11936,2,5,5,454.07727050781,0,1,0,9,0,1,1
9,14,1,1,1,1,188,0,0,2,6,1,30,2,11939,4,2,8,409.04257202148,1,3,0,9,0,1,0
9,14,2,1,3,1,188,1,0,2,6,1,30,5,11940,2,5,8,409.04257202148,4,2,0,9,0,1,0
99,2,2,1,2,1,188,0,0,2,6,1,30,2,11941,3,5,8,409.04257202148,1,1,0,0,0,1,0
9,14,1,1,2,2,188,0,0,2,6,1,30,3,11942,4,2,8,409.04257202148,1,3,0,9,0,1,0
9,14,2,1,2,2,188,1,0,2,6,1,30,1,11943,2,6,3,409.04257202148,4,2,0,9,0,1,0
9,14,1,1,1,1,188,0,0,2,6,1,30,4,11944,5,2,7,409.04257202148,1,1,0,9,0,1,0
9,14,1,1,1,1,195,0,1,2,6,1,30,3,11946,5,2,6,378.48529052734,1,1,0,9,1,0,1
99,5,2,1,1,1,195,0,1,2,6,1,30,2,11947,3,6,8,378.48529052734,4,1,0,0,1,0,1
9,14,1,1,2,1,195,0,0,2,6,1,30,3,11948,4,6,8,378.48529052734,1,1,0,9,1,0,1
99,6,2,2,4,1,195,0,1,2,6,1,30,1,11949,1,6,3,378.48529052734,1,1,0,0,0,0,1
9,14,1,1,1,1,195,0,1,1,6,1,30,3,11950,4,6,6,378.48529052734,1,1,0,9,1,0,1
99,5,3,0,2,1,195,9,1,2,6,1,30,2,11951,1,6,8,378.48529052734,0,1,0,0,1,0,1
99,4,2,0,3,1,195,9,1,2,6,1,30,0,11952,1,6,3,378.48529052734,1,1,0,0,1,0,1
99,1,1,1,1,1,195,0,1,2,6,1,30,3,11953,4,6,8,378.48529052734,1,1,0,0,1,0,1
99,5,2,0,1,1,195,9,0,2,6,1,30,2,11954,1,6,3,378.48529052734,1,1,0,0,1,0,1
1,4,1,1,1,1,195,0,1,2,6,1,30,2,11955,2,6,8,378.48529052734,1,1,0,1,1,0,1
99,7,2,1,2,1,195,0,1,2,6,1,30,2,11957,2,6,1,378.48529052734,1,1,0,0,1,0,1
9,14,2,1,3,1,195,0,0,2,6,1,30,1,11958,3,6,1,378.48529052734,4,1,0,9,1,0,1
9,14,2,1,1,1,195,0,1,2,6,1,30,4,11959,3,6,8,378.48529052734,1,1,0,9,1,0,1
99,4,2,1,3,1,195,0,1,2,6,1,30,2,11960,2,6,3,378.48529052734,1,1,0,0,0,0,1
99,4,3,1,1,1,195,0,0,2,6,1,30,2,11961,3,1,8,378.48529052734,1,1,0,0,0,0,1
99,6,2,1,1,1,195,0,0,2,6,1,30,1,11962,2,6,3,378.48529052734,4,1,0,0,1,0,1
99,2,3,1,3,1,194,0,1,2,6,1,30,2,11963,3,6,8,371.75,1,1,0,0,1,0,1
99,4,2,1,3,1,194,0,1,2,6,1,30,1,11964,2,6,8,371.75,1,1,1,0,0,0,1
99,4,2,1,3,1,194,0,0,2,6,1,30,2,11965,2,6,8,371.75,1,1,0,0,1,0,1
99,2,1,1,3,1,194,0,1,2,6,1,30,4,11966,1,6,1,371.75,0,1,1,0,0,0,1
99,4,2,2,3,1,194,0,1,2,6,1,30,1,11967,2,6,1,371.75,1,1,0,0,1,0,1
99,4,2,1,3,1,194,0,0,2,6,1,30,3,11968,2,6,8,371.75,1,1,0,0,0,0,1
9,14,1,1,3,1,194,0,1,2,6,1,30,2,11969,5,5,8,371.75,1,1,0,9,1,0,0
99,2,2,1,3,3,194,0,1,2,6,1,30,1,11970,2,5,8,371.75,4,1,0,0,1,0,1
99,1,1,1,3,1,194,0,0,1,6,1,30,3,11971,3,5,6,371.75,1,1,0,0,1,0,1
99,4,2,1,3,1,194,0,1,2,6,1,30,1,11972,2,6,3,371.75,4,1,1,0,0,0,1
1,4,2,1,3,1,194,0,1,2,6,1,30,1,11973,2,6,3,371.75,4,1,1,1,0,0,0
99,4,2,1,3,1,194,0,1,2,6,1,30,0,11974,1,6,3,371.75,0,1,0,0,1,0,1
99,4,2,1,3,1,194,1,1,2,6,1,30,1,11975,1,6,3,371.75,4,1,1,0,0,0,1
99,3,2,1,3,1,194,0,1,1,6,1,30,1,11976,1,6,3,371.75,4,1,0,0,1,0,0
9,14,2,1,3,1,194,0,1,1,6,1,30,2,11977,2,6,1,371.75,1,1,1,9,0,0,1
99,2,1,1,1,1,194,0,0,2,6,1,30,3,11978,4,5,8,371.75,1,1,0,0,0,1,0
99,1,2,1,3,1,194,0,0,2,6,1,30,2,11979,3,6,3,371.75,1,1,0,0,0,1,0
99,4,1,1,3,1,194,0,1,2,6,1,30,3,11980,4,6,8,371.75,1,1,0,0,1,0,1
9,14,2,1,4,1,194,1,0,2,6,1,30,2,11981,3,6,8,371.75,1,1,1,9,1,0,1
99,2,2,1,1,1,194,0,0,2,6,1,30,1,11982,3,6,1,371.75,4,1,0,0,1,0,1
9,14,1,1,1,1,197,0,0,2,6,4,30,3,11983,5,2,6,378.41998291016,1,1,0,9,1,0,0
99,7,2,1,1,1,197,0,0,2,6,4,30,0,11984,1,6,1,378.41998291016,1,1,0,0,1,0,0
99,7,1,1,1,1,197,0,0,2,6,4,30,2,11985,2,6,8,378.41998291016,1,1,0,0,1,0,0
99,4,2,1,3,1,197,0,1,2,6,4,30,2,11986,2,6,8,378.41998291016,1,1,0,0,1,0,0
99,4,2,1,1,1,197,0,1,2,6,4,30,1,11987,1,6,8,378.41998291016,0,1,0,0,0,0,1
99,8,2,1,3,1,197,0,0,2,6,4,30,3,11988,2,6,8,378.41998291016,1,1,0,0,0,0,1
99,5,2,1,3,1,197,0,0,2,6,4,30,3,11989,1,6,3,378.41998291016,0,1,0,0,0,0,1
99,7,2,1,1,1,197,0,0,2,6,4,30,2,11990,1,6,3,378.41998291016,0,1,0,0,0,0,1
1,8,2,2,1,1,197,0,1,1,6,4,30,1,11991,1,6,3,378.41998291016,0,1,0,1,1,0,0
99,5,2,1,1,1,197,0,1,2,6,4,30,2,11992,1,6,3,378.41998291016,0,1,0,0,0,0,1
99,8,2,1,1,1,197,0,0,2,6,4,30,2,11993,1,6,3,378.41998291016,0,1,0,0,1,0,0
99,7,2,1,2,2,197,0,0,2,6,4,30,2,11994,1,6,3,378.41998291016,0,1,0,0,1,0,0
99,7,2,1,3,1,197,0,0,2,6,4,30,0,11996,1,6,3,378.41998291016,0,1,0,0,1,0,0
99,7,2,1,3,1,197,0,0,2,6,4,30,1,11997,1,6,1,378.41998291016,0,1,0,0,1,0,0
99,5,2,1,1,1,197,0,0,2,6,4,30,2,11998,1,6,3,378.41998291016,0,1,0,0,0,0,1
99,5,2,1,3,1,197,0,0,1,6,4,30,1,11999,1,6,3,378.41998291016,0,1,0,0,1,0,0
9,14,2,1,3,1,190,0,1,1,6,1,30,0,12002,2,6,1,379.01611328125,1,1,0,9,0,0,1
9,14,2,1,3,1,190,0,0,2,6,1,30,3,12004,3,6,8,379.01611328125,1,1,0,9,0,0,1
99,12,2,1,3,1,190,1,1,1,6,1,30,2,12005,1,6,1,379.01611328125,1,1,0,0,0,0,1
9,14,3,1,1,1,190,0,1,2,6,1,30,1,12006,4,1,8,379.01611328125,1,1,0,9,0,0,1
99,12,3,1,3,1,190,0,1,2,6,1,30,2,12007,2,6,1,379.01611328125,1,1,0,0,0,0,1
9,14,3,1,3,1,190,0,1,2,6,1,30,2,12008,4,6,8,379.01611328125,1,1,0,9,0,0,1
99,11,2,1,3,1,190,0,0,2,6,1,30,1,12009,2,5,8,379.01611328125,1,1,0,0,0,1,0
9,14,1,1,1,1,190,0,1,2,6,1,30,4,12010,5,2,6,379.01611328125,1,1,0,9,0,1,0
9,14,2,1,3,1,190,0,0,2,6,1,30,1,12011,3,6,8,379.01611328125,1,1,0,9,0,0,1
9,14,2,1,3,1,190,0,1,2,6,1,30,2,12012,2,6,3,379.01611328125,1,1,0,9,0,0,1
99,11,1,1,1,1,190,0,0,2,6,1,30,4,12013,3,6,8,379.01611328125,1,1,0,0,1,0,1
99,11,2,1,3,1,190,0,0,1,6,1,30,2,12015,1,6,1,379.01611328125,1,1,0,0,0,0,1
9,14,2,1,1,1,190,1,0,2,6,1,30,2,12016,2,6,3,379.01611328125,1,1,0,9,0,0,1
99,5,2,1,1,1,190,0,0,2,6,1,30,3,12017,3,6,1,379.01611328125,1,1,0,0,0,0,1
99,3,2,1,3,1,190,0,1,1,6,1,30,1,12018,1,6,3,379.01611328125,4,1,0,0,1,0,0
99,4,2,1,3,1,195,0,0,2,6,2,30,3,12019,1,6,8,378.48529052734,5,1,0,0,1,0,1
99,4,3,1,1,1,195,0,0,2,6,2,30,1,12020,2,6,1,378.48529052734,5,1,0,0,0,0,1
99,4,2,2,1,1,195,0,0,2,6,2,30,1,12021,1,6,3,378.48529052734,5,1,0,0,0,0,1
99,4,2,1,3,3,195,1,0,2,6,2,30,1,12022,1,6,1,378.48529052734,4,1,0,0,1,0,0
99,4,1,1,3,1,195,0,0,2,6,2,30,3,12023,2,5,6,378.48529052734,5,1,0,0,0,0,1
1,4,4,1,3,1,195,0,0,2,6,2,30,1,12024,1,6,1,378.48529052734,5,5,0,1,1,0,1
99,4,2,1,3,1,195,1,1,2,6,2,30,0,12025,1,6,8,378.48529052734,0,1,0,0,0,0,1
99,4,2,1,3,1,195,0,0,2,6,2,30,2,12026,1,6,8,378.48529052734,5,1,0,0,1,0,1
99,4,2,1,2,1,195,0,1,2,6,2,30,2,12027,1,6,1,378.48529052734,1,1,0,0,1,0,0
99,4,2,1,3,1,195,0,0,2,6,2,30,2,12028,2,6,3,378.48529052734,1,1,0,0,1,0,0
99,4,2,1,1,1,195,0,0,2,6,2,30,1,12029,2,6,1,378.48529052734,1,1,0,0,0,0,1
1,4,3,1,1,1,195,0,0,2,6,2,30,0,12030,2,6,8,378.48529052734,1,1,0,1,1,0,1
99,4,2,1,3,1,195,1,0,2,6,2,30,1,12031,1,6,1,378.48529052734,5,1,0,0,0,0,1
99,4,2,1,3,1,195,1,0,2,6,2,30,2,12032,2,6,8,378.48529052734,1,1,0,0,1,0,0
99,3,2,1,3,1,195,0,0,2,6,2,30,1,12033,2,6,3,378.48529052734,1,1,0,0,0,0,1
99,4,2,2,3,1,195,0,0,2,6,2,30,1,12034,1,6,1,378.48529052734,5,1,0,0,0,0,1
99,4,2,1,3,1,195,0,0,2,6,2,30,0,12035,1,6,1,378.48529052734,5,5,0,0,0,0,1
99,4,2,2,2,1,195,0,0,2,6,2,30,1,12036,1,6,1,378.48529052734,5,5,0,0,0,0,1
99,4,2,1,1,1,195,0,1,2,6,2,30,2,12037,2,6,1,378.48529052734,5,1,0,0,1,0,1
99,4,2,1,3,3,197,0,1,2,6,2,30,3,12038,2,6,1,378.41998291016,4,1,0,0,1,0,1
99,8,2,1,2,1,197,0,0,2,6,2,30,2,12039,1,6,1,378.41998291016,5,1,0,0,1,0,1
99,6,2,2,3,1,197,0,0,5,6,2,30,1,12041,1,6,1,378.41998291016,5,1,0,0,0,0,1
99,8,2,1,1,1,197,0,0,5,6,2,30,1,12042,1,6,3,378.41998291016,5,1,0,0,1,0,0
99,8,2,1,2,1,197,0,0,2,6,2,30,1,12047,1,6,3,378.41998291016,5,1,0,0,0,0,1
99,6,3,1,1,1,197,0,1,2,6,2,30,2,12048,1,6,8,378.41998291016,5,1,0,0,1,0,1
99,7,2,1,3,3,197,0,1,1,6,2,30,1,12049,1,6,3,378.41998291016,0,1,1,0,0,0,1
99,3,2,2,3,1,197,0,0,5,6,2,30,0,12050,1,6,3,378.41998291016,5,1,0,0,0,0,1
99,7,2,2,3,1,197,0,0,5,6,2,30,0,12051,1,6,1,378.41998291016,5,1,0,0,0,0,1
99,3,2,1,1,1,197,0,0,5,6,2,30,2,12054,1,6,1,378.41998291016,5,1,0,0,1,0,0
