regcode,provcode,hhnum,fg1,fg2,fg3,fg4,fg5,fg6,fg7,fg8,fg9,fg10,fg11,fg12,fg13,fg14,fg15,fg16,fg17,fg18,fg19,fg20,fg21,fg23,fg24,fg25,fg26,fg27,Total_Food,Total_Ener,Total_Prot,Total_Calc,Total_Iron,Total_VitA,Total_VitC,Total_Thia,Total_Ribo,Total_Nia,Total_CHO,Total_Fat,cu,psurec,strrec,wgts
15,66,5380,103.6245,103.6245,0,0,0,28,0,0,0,0,0,0,0,98.430496,98.430496,0,0,0,0,0,0,0,32,7.5,24.5,0,262.05499,2433.552,65.755013,765.23468,11.30457,73.584442,0,0.46697,0.56396002,28.50894,503.23438,17.298981,4,1587508016000,66032,5643.7002
15,70,5382,406.88062,406.88062,0,0,0,12,0,168.14519,61.599998,106.5452,0,0,0,197.78372,197.78372,0,0,0,0,0,0,0,8.1999998,1.2,4,3,793.00952,8521.2959,291.59985,1533.5554,35.021912,829.29968,206.0468,3.25085,2.7091701,118.99512,1765.0513,31.90159,5,1596301015000,66022,5649.7002
15,70,5383,356.64026,356.64026,0,0,447.14743,20.045454,1.9090909,0,0,0,0,0,0,97.81517,97.81517,0,0,0,0,0,0,0,4.909091,4.090909,0.81818181,0,928.46649,13933.738,287.89307,1788.6354,59.763901,184.50996,1213.26,4.15732,2.2412601,129.85455,3131.2996,27.58882,7.3333335,1596301015000,66022,5649.7002
15,70,5384,346.58734,346.58734,0,0,0,10.333333,0,170.20837,0,170.20837,0,0,0,156.7509,156.7509,0,0,0,0,0,0,0,4,4,0,0,687.87994,4303.3794,142.43947,542.92828,19.434111,294.54309,37.959999,1.66844,1.2181,61.426891,894.73767,16.46876,3,1596301015000,66022,5649.7002
15,70,5389,176.07919,154.15518,0,21.924,0,4.875,5.625,18,0,18,0,0,0,18.75,18.75,0,0,0,0,0,0,9.3052502,14.0625,0.75,13.3125,0,246.69693,4688.8232,97.69191,1255.9635,38.692612,142.53333,1.92,1.45736,1.13808,42.184151,892.00946,81.104813,5.3333335,1601207044000,66012,5631.6899
15,70,5390,194.50667,160.5,0,34.006668,0,6.6666665,5.1666665,0,0,0,0,0,0,94.46933,94.46933,0,0,0,0,0,0,8.333333,3.1666667,0.83333331,2.3333333,0,312.30933,5738.2397,186.36093,611.6712,25.296049,519.76953,7.5,2.12308,1.44032,64.424149,1045.1801,89.819054,6,1601207044000,66012,5631.6899
15,70,5391,325.32001,273,0,52.32,0,36,15,318,0,318,0,0,0,269.616,269.616,0,0,0,0,0,0,128.24001,11,2,4,5,1103.176,3035.7822,73.940109,651.15137,12.06175,252.90044,22.437,0.77969003,0.61742997,19.472589,363.57471,142.67278,1,1601207044000,66012,5631.6899
15,70,5392,396.81818,396.81818,0,0,0,14.454545,0,0,0,0,0,0,0,131.62636,131.62636,0,0,0,0,0,0,0,3,1.9090909,1.0909091,0,545.89911,5791.8525,195.71095,1321.2784,16.735201,827.02167,10.5,1.4943,0.75244999,63.06768,1230.7629,9.0436802,3.6666667,1601207044000,66012,5631.6899
15,70,5393,255,255,0,0,0,17.5,0,0,0,0,0,0,0,43.84,43.84,0,0,0,0,0,0,0,0,0,0,0,316.34,4035.355,98.417091,323.79935,11.67302,38.579201,0,1.12521,0.70638001,42.214661,890.01001,8.6773396,4,1601207044000,66012,5631.6899
16,2,5397,18.24375,18.24375,0,0,546.25,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,3.75,0,668.24377,2368.5642,20.51766,1872.5128,21.770781,111.61709,831.24042,2.0027599,0.76034999,12.18377,557.61029,7.0445199,4,1608601028000,2032,3104
16,2,5400,505,0,450,55,0,0,0,340,330,10,0,0,0,221.64999,221.64999,0,0,0,0,0,0,0,11,0,11,0,1077.65,2149.7681,65.748596,768.112,12.1816,1508.02,275.14401,0.80883998,1.09278,13.2896,403.00381,30.3792,1,1608601028000,2032,3104
16,2,5402,469.5,259.5,210,0,0,13,69,199,123.75,75.25,0,0,0,87.977501,87.977501,0,0,0,0,0,0,5.75,16.5,1,15.5,0,860.72748,8451.2061,263.52985,2170.1255,51.381721,2529.3479,470.5253,4.13445,2.97436,84.127869,1713.179,59.949959,4,1608601028000,2032,3104
16,2,5404,8.3076925,0,8.3076925,0,651.30768,0,0,0,0,0,0,0,0,35.915077,35.915077,0,0,0,0,0,0,0,1.1538461,0,1.1538461,0,696.68433,10131.609,212.08904,3383.1584,61.79541,2458.6663,1180.8632,10.2117,3.3821499,150.05765,2274.8076,22.985161,13,1608601028000,2032,3104
16,2,5405,102.04375,0,102.04375,0,129.375,10.75,0,133.42224,55.281815,78.140434,0,0,0,64.664001,64.664001,0,0,0,0,0,0,2.25,4.125,0.5,3.625,0,446.63,5370.7046,196.80846,1755.0782,26.9687,3145.0986,655.57031,3.80918,2.73719,84.42794,1049.4655,43.070889,8,1608601028000,2032,3104
16,2,5412,384.14417,358.09152,0,26.052631,0,12.631579,9.3157892,53.821407,0,53.821407,0,0,0,52.205723,52.205723,0,0,0,0,0,0,6.9473686,13.421053,13.421053,0,0,532.48706,9853.1104,205.88054,1754.0713,56.297909,1501.8303,33.1992,7.0619998,3.7604899,97.930687,1997.0967,128.56689,6.3333335,1612102009001,2032,3116
16,2,5414,217.239,173.88901,0,43.349998,0,51.32,0,298.87186,298.87186,0,0,0,0,330.19592,330.19592,0,0,0,210,0,210,0,1057,1053,0,4,2164.6267,3943.5757,76.491737,3498.1187,32.242352,848.36572,86.823997,1.125,1.32906,27.320511,265.88867,16.869671,1,1612102009001,2032,3116
16,2,5415,167.2872,144.4942,0,22.792999,0,25.6,16.6,82.882744,34.105633,48.777107,0,0,0,90.90834,28.322458,0,62.58588,7.0724139,0,0,0,7,89,84.599998,4.4000001,0,486.35071,9795.4648,282.54575,2161.6289,63.32922,47310.715,373.18329,4.0056601,25.034679,129.60229,1800.5544,158.58801,10,1612102009001,2032,3116
16,2,5418,542.55798,542.55798,0,0,0,4.5,8.833333,189.13306,8.7398367,180.39323,0,0,0,206.96703,40.133694,72.666664,94.166664,63.666668,77.520836,77.520836,0,32.333332,5.8333335,1.3333334,4.5,0,1131.3456,15236.309,421.84378,2254.1672,60.868809,1995.2709,178.93201,6.0652499,5.0027599,147.33682,2505.6152,390.55008,6,1612102009001,2032,3116
16,2,5419,384.33066,374.55566,0,9.7749996,0,9.666667,12.333333,36.947517,0,36.947517,0,0,0,331.38806,175.58472,155.80333,0,21,0,0,0,15,25,21.666666,3.3333333,0,835.66626,6013.7026,217.05225,1139.7338,44.082169,11983.323,90.12944,2.2392399,4.15628,74.457802,1071.4331,95.307632,3,1612102009001,2032,3116
16,2,5422,577.64667,273.56332,0,304.08334,0,40,0,229.82364,0,229.82364,170,0,170,118.41666,118.41666,0,0,58.927204,53.333332,0,53.333332,25,14.333333,8.666667,3,2.6666667,1287.4808,7762.5161,199.65802,2115.7017,65.252724,1144.6305,112.3814,2.9929299,3.1559999,70.951599,1378.5328,158.42677,3,1613102017002,2042,3100
16,2,5423,477.5,190.75,190.5,96.25,0,0,11.5,0,0,0,0,0,0,23.4468,23.4468,0,0,0,112.46875,112.46875,0,8.75,0,0,0,0,633.66553,7615.3452,185.3363,1035.0553,13.13468,482.233,8.2600002,2.9751999,2.1951301,36.932079,1414.691,134.49483,4,1613102017002,2042,3100
16,2,5425,310.9346,283.67896,0,27.255651,0,21.782608,1.3043479,68.37027,0,68.37027,78.652176,0,78.652176,293.90216,28.91087,83.347824,181.64348,17.47826,9.945652,9.945652,0,5.2173915,20.217392,7.826087,12.391304,0,827.80487,13341.526,412.02908,2724.4634,66.09417,3103.0979,244.79311,6.6329002,5.0021,157.70114,2145.5935,344.90182,7.6666665,1613102017002,2042,3100
16,2,5428,245.36389,227.55556,11.111111,6.6972222,0,38.733334,3.1199999,2.2222223,0,2.2222223,38,0,38,136.29424,136.29424,0,0,25.333334,0,0,0,3.7975655,72.666664,72.111115,0.55555558,0,565.53125,13199.346,328.71805,2505.9385,43.483719,1261.7941,232.81,2.81001,4.4436202,158.4231,2212.7607,167.60857,9,1613102017002,2042,3100
16,2,5432,368.94174,366.9205,0,2.02125,0,19.4,0,58.125,0,58.125,52.5,0,52.5,74.633194,30.387501,44.245693,0,66.593102,66.71875,66.71875,0,10.75,12,10,2,0,729.6618,7445.5908,173.60645,1419.6495,27.64193,1029.9431,199.71896,2.4099901,3.1235001,72.699097,1392.137,131.14458,4,1613102017002,2042,3100
16,2,5436,316.116,299.48401,0,16.632,0.47999999,5.7600002,7.3200002,26.040001,13.2,12.84,0,0,0,169.10304,75.229439,93.873596,0,0,26.535,26.535,0,312.60001,22.799999,1.6799999,21.120001,0,886.75403,13901.76,347.91974,1867.054,57.50679,1746.3496,36.195499,16.25485,8.3690395,184.31218,2336.2903,348.97345,8.333333,1614102045002,2012,3100
16,2,5441,308.36118,261.59451,0,46.766666,0,3.5,0,0,0,0,113.5,0,113.5,150.50667,36.18718,114.31948,0,0,19.0625,19.0625,0,46.833332,2.3333333,2.3333333,0,0,644.09698,11334.761,270.57343,1207.0094,42.348068,1138.2073,120.6925,6.2367201,3.55338,103.88381,1695.2267,385.03458,6,1614102045002,2012,3100
16,2,5442,275.98462,257.87799,0,18.106625,0,0,0,24.527344,24.527344,0,0,0,0,175.29375,175.29375,0,0,3.72,0,0,0,10.75,10,0,10,0,500.27573,9840.0273,272.80972,2177.3567,44.889561,927.86285,111.7662,4.8438401,4.1111202,126.9944,1785.5205,177.63731,8,1614102045002,2012,3100
16,2,5443,332.10226,304.60226,0,27.5,37.25,8.25,13.1885,69.75,32,37.75,54.5,0,54.5,181.46205,109.05205,70.75,1.66,35.5,106.75,106.75,0,17.75,21.5,11,10.5,0,878.00281,7087.5684,237.2726,1480.9967,59.547138,13308.78,237.96339,5.1381302,5.8221698,119.37294,1134.9258,185.13727,4,1614102045002,2012,3100
16,2,5444,400.68082,398.14172,0,2.5390909,0,2.7272727,0,0,0,0,0,0,0,286.28098,178.56531,28.897486,78.818184,0,0,0,0,12.545455,85.63636,69.272728,16.363636,0,787.87085,7061.29,200.17404,771.16235,22.93321,315.12534,48.827518,2.31778,1.66835,78.60006,1238.2642,145.05339,3.6666667,1614102045002,2012,3100
16,2,5445,221.98824,173.28854,0,48.699692,0,2.7692308,8.5384617,0,0,0,0,0,0,78.153229,78.153229,0,0,30,0,0,0,9.2307692,179.53847,174,2.7692308,2.7692308,530.21838,4990.1167,128.19511,774.79431,17.38492,611.31952,120,2.1578801,1.57338,53.95623,866.14246,112.63565,4.3333335,1614102045002,2012,3100
16,2,5446,456.05026,448.14975,0,7.9004998,0,15.375,19.875,0,0,0,0,0,0,275.95654,56.581551,219.375,0,0,0,0,0,7.5,17.625,4.875,12.75,0,792.38177,6672.6284,224.12827,651.88708,26.69285,433.26605,12.74,4.6620698,1.6718,71.308899,1051.3821,173.94093,2.6666667,1611502077001,2022,3104
16,2,5448,231.64951,231.64951,0,0,42.013634,16.5,0,106.41598,39.549294,66.866676,0,0,0,130.14798,84.233078,45.914894,0,0,0,0,0,67.390442,95,10,85,0,689.11755,3824.0957,83.763512,529.19983,14.93927,607.91974,40.68745,1.715,1.00792,36.585251,458.41968,183.73814,2,1611502077001,2022,3104
16,2,5450,328.23801,287.51401,0,40.723999,7.3051934,9.666667,0,19.646667,0,19.646667,338.52631,0,338.52631,102.96,102.96,0,0,42,0,0,0,16.959999,27.666666,7,20.666666,0,892.96948,5692.9834,141.27834,1435.2388,33.585899,1047.8708,195.4751,2.54568,2.0462501,49.271198,1051.8064,102.13652,3,1611502077001,2022,3104
16,2,5454,556.17426,542.33142,0,13.842857,27.534321,4.2857141,0,140.94098,38.142857,102.79812,0,0,0,309.6857,164.39999,0,145.28572,0,0,0,0,0,10.285714,1.7142857,8.5714283,0,1048.9067,5660.6035,184.79539,848.42078,24.558901,397.34747,98.923431,2.16466,1.61155,65.558502,1102.0227,56.746761,2.3333333,1611502077001,2022,3104
16,2,5456,355.87155,355.87155,0,0,0,0,0,54.922794,0,54.922794,11.545455,11.545455,0,250.28654,250.28654,0,0,0,20.795454,20.795454,0,0,28.90909,0,28.90909,0,722.33087,16263.175,682.7041,2538.252,74.561256,1553.2382,81.730103,7.6395202,6.3484702,353.16519,3201.7302,79.68634,11,1611502077001,2022,3104
16,2,5457,357.51239,247.058,96.824371,13.63,53.393787,8.125,4.7234998,120.57133,42.987843,77.583488,37.026318,0,37.026318,199.82419,181.72481,18.099375,0,0,0,0,0,6.9520001,25,1.875,23.125,0,813.12848,12042.037,322.00348,2352.5005,62.427311,1808.6289,353.49783,4.0956602,2.83268,91.437233,2272.5332,184.03996,8,1619709005001,2022,1552
16,2,5458,350.89072,350.89072,0,0,0,1,0,13.142858,0,13.142858,0,0,0,313.74744,75.890289,0,237.85715,0,0,0,0,5.7142859,21.714285,4.2857141,17.428572,0,706.20959,11901.273,448.63727,2325.6394,68.114578,2826.8184,67.812202,4.0177302,2.9862299,205.97021,2037.431,217.0724,7,1619709005001,2022,1552
16,2,5459,205.08853,0,205.08853,0,0,27.923077,0,25.375,17.298077,8.0769234,874.61536,0,874.61536,55.501339,55.501339,0,0,9.4615383,0,0,0,39,2.6153846,0,2.6153846,0,1239.5803,23958.373,376.21899,4495.1758,92.270088,3476.675,2134.0874,5.3928099,5.7292399,95.237663,4278.6475,591.77924,13,1619709005001,2022,1552
16,2,5460,469.78299,456.491,0,13.292,0,3.5999999,6,20.200001,0,20.200001,355.60001,0,355.60001,181.43164,181.43164,0,0,11.689196,0,0,0,23.799999,3.5999999,3,0.60000002,0,1075.7039,11410.74,262.3147,1561.5133,46.635689,610.38873,337.68201,2.94367,2.6993301,111.83592,2182.8628,180.34909,5,1619709005001,2022,1552
16,2,5461,380.17999,376,0,4.1799998,0,32.666668,1,242.66667,153.33333,89.333336,7,7,0,153.44,153.44,0,0,38.333332,76.25,76.25,0,27.961334,24.666666,14,10.666667,0,984.16467,6096.229,175.76064,1501.3477,33.089859,2307.5762,152.4128,2.6828899,2.6303899,74.517021,1031.8951,140.55191,3,1619709005001,2022,1552
16,2,5462,460.82867,336,0,124.82867,0,14,10,19.333334,7.6666665,11.666667,0,0,0,336.806,244.95599,91.849998,0,0,0,0,0,35,14.333333,1.6666666,6,6.6666665,890.30133,5404.9688,143.45502,889.93304,30.017691,309.66629,22.5676,1.4208699,1.34591,50.79945,813.07043,174.49632,3,1619909020001,2012,3100
16,2,5463,184.075,168.28999,0,15.785,0,7.25,100,11.83788,3.545455,8.2924252,0,0,0,65.64167,65.64167,0,0,0,38.125,38.125,0,5,27.25,0.5,26.75,0,439.17953,3963.3833,131.45602,1435.7288,28.186529,481.94501,46.988121,1.90268,1.2843699,38.370331,720.62366,61.650959,4,1619909020001,2012,3100
16,2,5464,320.73917,315.27133,0,5.4678335,0,25.75,9.583333,2.9166667,0,2.9166667,257.42105,0,257.42105,224.23199,3.2175,221.0145,0,0,12.708333,12.708333,0,0,42.5,8.25,34.25,0,895.85052,30475.471,720.29114,3704.4031,101.15057,1564.3562,1198.6125,8.1542902,7.2365298,180.85779,3935.6514,1313.4213,12,1619909020001,2012,3100
16,2,5466,391.66238,361.30237,0,30.360001,0,38.625,0,195,155.625,39.375,924,375,549,458.05981,242.30505,66.959045,148.79572,0,360,157.5,202.5,14.25,149.625,142.875,6.75,0,2531.2222,9388.7305,325.63632,2839.4297,48.031151,4250.7974,691.83038,5.08109,4.8386798,154.17345,1520.2461,222.21692,2.6666667,1619909020001,2012,3100
16,2,5469,384.12811,112.5837,271.5444,0,0,0,0,59.076427,37.026428,22.049999,0,0,0,230.03221,230.03221,0,0,0,0,0,0,0,29.4,0,29.4,0,702.63672,9822.2246,388.22043,1624.7943,33.804531,1519.6876,180.05272,4.22995,3.4737501,145.46965,1951.0466,51.04707,6.6666665,1621211008002,2042,3096
16,2,5473,431.61667,246.28334,0,185.33333,0,7,0,0,0,0,0,0,0,151.692,16.666666,135.02533,0,0,55.916668,55.916668,0,0,0,0,0,0,646.22534,4901.6997,177.52646,936.84308,43.218449,642.78912,7.9899998,1.39122,2.36566,47.62418,755.31555,128.53894,3,1621211008002,2042,3096
16,2,5474,262.116,0,262.116,0,0,0,0,166,78.5,87.5,233,0,233,62.472,62.472,0,0,0,0,0,0,0,5.5,0,5.5,0,729.08801,2385.8179,57.708939,320.39963,10.84094,651.39264,165.103,0.67666,0.69357002,7.3983102,514.0423,10.72722,2,1621211008002,2042,3096
16,2,5477,303.15366,303.15366,0,0,0,16,0,0,0,0,0,0,0,268.92001,268.92001,0,0,0,0,0,0,8,4.3333335,1.6666666,2.6666667,0,600.40698,4130.9185,144.86452,884.96332,17.247431,134.90611,0,0.94586003,1.12307,68.312881,783.32318,46.035118,3,1621211008002,2042,3096
16,3,5485,593.66998,403.30499,0,190.36501,0,0,30,497.73627,0,497.73627,155,0,155,110.11,110.11,0,0,0,0,0,0,21,22,0,22,0,1429.5162,2871.8975,67.064201,560.40863,12.2711,507.07529,58.585499,1.0681,0.70415002,22.70857,492.82632,70.102249,1,1621801039000,3012,3239.5901
16,3,5487,372.23126,190.81125,154.75,26.67,0,30.82,0,9.8470602,0,9.8470602,0,0,0,326.7605,280.09958,46.660931,0,0,97.21875,97.21875,0,0,25.75,0.5,25.25,0,862.62756,8114.644,324.62973,1793.1393,30.84086,1079.1644,19.6353,4.14011,3.7221401,127.75357,1399.8107,134.6442,4,1621801039000,3012,3239.5901
16,3,5488,479,0,468,11,0,30.799999,0,194.2,63.200001,131,0,0,0,0,0,0,0,0,0,0,0,0,26.799999,15.8,11,0,730.79999,9868.9531,212.06757,1041.9613,21.29352,473.10965,74.6745,2.8966,1.80364,20.34923,2113.854,62.14003,5,1621801039000,3012,3239.5901
16,3,5489,331.89001,0,309.89001,22,161.34399,0,0,255.39999,0,255.39999,0,0,0,0,0,0,0,0,0,0,0,9,8,0,8,0,765.63397,7536.8818,154.02892,1095.3748,24.017759,973.71521,276.01965,3.7630799,1.58117,27.35663,1530.6774,88.67968,5,1621801039000,3012,3239.5901
16,3,5490,389.73981,94.492203,279.14761,16.1,0,2,59.09,176.15518,28.799999,147.35518,0,0,0,160.48375,122.74377,37.739975,0,0,30.5,30.5,0,11.6928,6.8000002,0,6.8000002,0,836.46155,9683.3613,354.39224,1616.6909,43.825661,1389.0632,224.24719,4.7734799,3.20504,96.18293,1776.0454,128.43504,5,1621801039000,3012,3239.5901
16,3,5491,219.64301,214.64301,0,5,0,29,65,353.25,114.5,238.75,717.5,0,717.5,205.43236,174.97485,0,30.4575,0,0,0,0,23.5,10.5,0,10.5,0,1623.8253,7273.0156,249.05026,2099.5146,51.64753,3647.947,660.2901,4.0585999,3.89517,114.15821,1271.729,131.92198,4,1621801039000,3012,3239.5901
16,3,5492,329.5,0,329.5,0,0,8.75,12.5,342.28571,209.78572,132.5,0,0,0,0,0,0,0,0,34.3125,34.3125,0,0,9.5,0,9.5,0,736.84821,5454.3315,140.55923,1179.0376,30.02339,4557.8979,368.0311,2.03053,2.0246601,16.819889,1153.5378,30.460039,4,1621801039000,3012,3239.5901
16,3,5493,445.87799,445.87799,0,0,0,14,0,118.863,118.863,0,0,0,0,45.759998,45.759998,0,0,0,0,0,0,0,6,2,4,0,630.50098,1533.0238,38.874989,492.40778,10.11409,364.12146,42.148319,0.44272,0.34854999,15.59873,337.39465,2.94489,1,1625503008002,3022,3228.5601
16,3,5494,280.0491,0,280.0491,0,0,3.090909,21.272728,99.538216,27.656319,71.881897,0,0,0,2.5999999,2.5999999,0,0,0,0,0,0,5.3636365,4.181818,1.1818181,3,0,416.09641,12840.246,328.03552,1333.1489,36.006748,1298.6675,150.61174,4.4148898,2.4800999,50.877762,2633.3418,109.69693,11,1625503008002,3022,3228.5601
16,3,5495,420.09201,415.91199,0,4.1799998,0,4.3333335,15,226.3187,91.333336,134.98537,0,0,0,214.48718,18.153847,196.33333,0,6.5923367,398.66666,73.333336,325.33334,12.333333,16.333334,0,16.333334,0,1314.1569,7624.9985,244.67799,2149.4595,35.91074,1048.1971,262.26581,7.4713001,3.4999399,125.14332,1183.9604,211.84157,3,1625503008002,3022,3228.5601
16,3,5500,775,775,0,0,0,20.333334,3.3333333,398,1,397,101.66666,0,101.66666,277.39001,29.723333,0,247.66667,0,33.041668,33.041668,0,22.666666,10,0,10,0,1641.4316,10634.86,308.82672,1860.4655,41.75946,582.56592,184.5132,3.0566399,2.49282,120.71925,2038.6367,137.58443,3,1625503008002,3022,3228.5601
16,3,5502,445,445,0,0,0,10,16.333334,412.33334,159.66667,252.66667,176.66667,176.66667,0,0,0,0,0,40.333332,104.20834,104.20834,0,12.333333,14,10,4,0,1231.2084,6217.9185,140.25085,1399.1335,32.529308,1910.264,320.2977,2.3568599,2.5136099,56.49789,1242.6554,75.864273,3,1625503008002,3022,3228.5601
16,3,5503,768.84668,746.33331,0,22.513334,0,4.3333335,9.666667,188,44.666668,143.33333,0,0,0,389.60831,66.608307,0,323,43.333332,58.458332,58.458332,0,1.3333334,9.666667,0,9.666667,0,1473.2466,10257.354,368.41714,1828.5685,45.717041,1974.4818,274.8707,4.7439098,4.7104802,149.54294,1908.0706,127.17836,3,1625503008002,3022,3228.5601
16,3,5507,339.83249,0,339.83249,0,0,0,0,191.31656,130.90747,60.409092,0,0,0,112.98763,112.98763,0,0,0,0,0,0,0,106.36364,95.454544,10.909091,0,750.50031,11709.266,344.08417,2061.2122,53.496841,4162.0801,549.92761,3.8503699,2.97314,52.67062,1997.1619,56.013039,7.3333335,1627006002000,3032,3096
16,3,5508,399.22501,384.08939,0,15.1356,0,77.400002,18.299999,514.15387,0,514.15387,150,0,150,71.642998,0,71.642998,0,0,0,0,0,26.1,64.800003,58.5,6.3000002,0,1321.6218,8374.293,162.25513,2033.6497,41.716122,662.00427,655.40851,2.6989601,2.88063,72.200417,1615.639,138.89638,3.3333333,1627006002000,3032,3096
16,3,5510,324.64667,317.14221,0,7.5044446,0,12.333333,11.333333,9.333333,1.6666666,7.6666665,185.77777,63.777779,122,421.41226,274.75043,120.77295,25.888889,6.6666665,20,20,0,16.111111,42.555557,31.666666,10.888889,0,1050.17,22259.332,744.18298,3800.4885,91.21627,2638.0918,1252.0878,8.8149405,8.3631496,292.41019,3016.1694,805.94031,9,1627006002000,3032,3096
16,3,5514,331.5462,324.02219,0,7.5240002,0,28.200001,20.1,0,0,0,0,0,0,130.11816,63.663216,66.454948,0,0,137.25,137.25,0,0,10.8,1.5,9.3000002,0,658.01434,6180.0396,147.81828,1173.6376,22.880131,327.31891,3.5999999,2.1419401,2.1533401,46.07354,1053.7987,152.1832,3.3333333,1627006002000,3032,3096
16,3,5521,333.09616,329.13617,0,3.96,26.526316,77.621056,0.78947371,148.91083,46.666222,102.24461,140.52632,0,140.52632,127.95089,111.25826,16.692631,0,0,0,0,0,15,176.8421,166.73685,10.105263,0,1047.2632,12303.433,275.22897,2715.2842,53.287338,1652.7379,324.3172,4.2450099,3.18665,129.46796,2446.6729,155.91422,6.3333335,1627806018002,3022,3222.9399
16,3,5522,397.64279,377.2428,0,20.4,0,0,0,61.718548,52.718548,9,0,0,0,91.234001,91.234001,0,0,23.4,0,0,0,8.8000002,1,0,1,0,583.79535,7437.6523,182.04811,1357.8851,31.899151,581.17743,33.3871,2.17749,2.25102,74.958328,1448.6843,101.21282,5,1627806018002,3022,3222.9399
16,3,5524,413.27216,329.57928,0,83.692856,17.714285,30.857143,24.142857,31.043997,0,31.043997,63.714287,25.142857,38.57143,299.8504,77.570396,81.744286,140.53572,16.714285,172.10715,172.10715,0,118.28571,115,99.428574,15.571428,0,1302.7023,15892.172,511.99719,4542.8677,100.02128,3279.4058,183.7648,10.9943,11.21201,224.50862,2525.5278,418.55179,7,1627806018002,3022,3222.9399
16,3,5526,367.4852,313.67319,3.2,50.612,0,14.6,0,18.558958,3.58986,14.969098,74.400002,0,74.400002,219.63622,219.63622,0,0,0,16,0,16,0,9.1999998,9.1999998,0,0,719.88037,8623.4453,327.20099,1669.9222,48.805408,1646.8319,105.42026,5.3812499,3.40218,159.13487,1681.4136,65.434929,5,1627806018002,3022,3222.9399
16,3,5529,395.67001,386.603,0,9.0670004,0,12.75,0,29.538462,0,29.538462,0,0,0,214.17804,125.25053,88.927498,0,0,28.59375,28.59375,0,13,6.25,1.5,4.75,0,699.98022,7329.7163,201.44141,1103.7524,25.620159,324.9527,5.7160001,2.01262,1.8684,78.414108,1371.4042,114.73038,4,1627806018002,3022,3222.9399
16,3,5532,277.8425,263.14249,0,14.7,0,17.75,2.5,212.75,3.25,209.5,0,0,0,123.3411,123.3411,0,0,28.25,30.5,30.5,0,47.75,15.75,0,15.75,0,756.43359,7253.5435,178.77061,1237.9827,27.50713,770.71478,65.005997,2.59148,2.3457699,84.690567,1084.1643,244.44913,4,1631210008000,3012,3231.26
16,3,5533,395.34424,361.59424,33.75,0,0,7.5,0,156.31473,62.314732,94,0,0,0,140.89,140.89,0,0,0,49.375,49.375,0,0,10.25,0.5,9.75,0,759.67401,6431.8843,187.34732,1493.2909,31.02718,1228.6353,129.65343,2.4704199,2.0292399,76.633842,1358.3596,27.016199,4,1631210008000,3012,3231.26
16,3,5534,398.71335,296.38666,2.5,99.826668,0,0,7.3333335,156.01042,117.67709,38.333332,13.666667,0,13.666667,287.24768,202.68684,0,84.560822,0,11.666667,11.666667,0,21.666666,258.33334,250,8.333333,0,1154.6381,10503.458,404.02948,2834.1877,67.122498,1913.6348,211.3871,4.28655,4.1344299,168.79573,1794.968,188.5952,6,1631210008000,3012,3231.26
16,3,5538,387.60001,0,365.60001,22,0,13.4,4.1999998,0,0,0,12.6,12.6,0,62.032001,62.032001,0,0,0,0,0,0,18.6,12.4,0.40000001,12,0,510.832,8290.1289,189.46457,904.10187,14.09451,130.25372,10.773,1.8976901,1.37852,25.85326,1540.541,151.63641,5,1631210008000,3012,3231.26
16,3,5541,249.24071,117.07943,124.572,7.5892859,0,11.571428,1.7142857,229.25722,81.353745,147.90347,381,269.28571,111.71429,143.66429,143.66429,0,0,22,54.464287,54.464287,0,17,34,4.5714288,29.428572,0,1143.9122,10751.301,315.50299,3642.9492,65.367668,3328.2539,1745.5814,3.61096,5.4770002,114.2183,1905.3893,206.39719,7,1632411009002,3032,3112
16,3,5542,336.90936,200.28751,52.6875,83.934372,0,77.737503,38.4375,105.53677,51.986019,53.550758,46.3125,46.3125,0,346.20279,134.24904,211.95375,0,10.5,64.335938,64.335938,0,4.6875,164.625,158.0625,6.5625,0,1195.2849,17881.664,407.93991,3231.9355,165.62383,53432.629,424.22549,9.5845203,17.92374,150.57568,2006.769,385.59695,5.3333335,1632411009002,3032,3112
16,3,5545,330.16125,0,330.16125,0,0,13.875,8.4375,222.375,0,222.375,18.9375,18.9375,0,711.31531,24.13125,687.18402,0,10.6875,0,0,0,18.75,28.875,4.6875,24.1875,0,1363.4141,11784.064,846.81311,2825.981,131.19707,31909.33,342.75769,3.68012,12.09187,260.16553,1432.1532,294.75897,5.3333335,1632411009002,3032,3112
16,3,5546,309.33826,293,0,16.338249,0,23.9,0,471.02524,119.84695,351.17828,108.77193,0,108.77193,309.16141,118.17702,0,190.98439,0,36.71875,36.71875,0,12.162825,36.25,8.25,15,13,1307.3284,7677.8467,228.02034,2028.582,43.039551,1954.0511,488.14059,2.8746099,3.30652,81.968918,1386.6541,134.93336,4,1632411009002,3032,3112
16,3,5549,515.94849,400.64822,48.251118,67.049118,19.436575,55.14706,20.827366,137.02725,39.262554,97.764709,0,0,0,388.66858,147.57318,0,241.09541,0,34.411766,34.411766,0,27.743073,39.705883,11.470589,28.235294,0,1238.916,32123.193,969.00922,6455.4224,163.22617,13108.021,943.66449,12.40867,11.94898,347.91006,5214.9741,818.78992,11.333333,1632712006002,16121,2115.1201
